char,movie,mbti,votes
Zoey Sandin,The Purge (Franchise),ESFP,39
Madame Medusa,The Rescuers (1977),ENTJ,39
Martha,The Secret Garden (1993),ESFJ,39
Fred Fenster,The Usual Suspects (1995),ESFP,39
Henry Plainview,There Will Be Blood (2007),ISFJ,39
Clank,Tinker Bell (2008),ESFP,39
Blaze,Tinker Bell (2008),ISFP,39
Michelangelo,TMNT (2007),ENFP,39
Barricade,Transformers (Bayverse),ESTJ,39
Bella,Trouble (2019),ESFJ,39
Jo Harding,Twister,ENTP,39
George Wade,Two Weeks Notice (2002),ENTP,39
Dinah Ratner,Uncut Gems (2019),ESTJ,39
Natalie Dashkov,Vampire Academy: Blood Sisters (2014),INFP,39
Iz,War Dogs,ISFJ,39
Anne Frank,Where is Anne Frank,ENFP,39
Jamie Massey,While We're Young (2014),ENFJ,39
Mrs. Kingsley,Wild Child (2008),INFJ,39
X-24 (Wolverine Clone),X-Men Cinematic Universe (2011-2020),ISTP,39
Alejandro „Jano“ Montes de Oca,Y Tu Mamá También – Lust for Life,ENTJ,39
Imran Qureshi,Zindagi Na Milegi Dobara,ENTP,39
Laila Jhaveri,Zindagi Na Milegi Dobara,ENFP,39
Berkeley,Zombieland (Franchise),ISFP,39
Matilda Jeffries,Zoolander (2001),ESTJ,39
Alexis Zorba,Zorba the Greek (1964),ENFP,39
Aron Ralston,127 Hours (2010),ESTP,38
Ned Gold,17 Again (2009),INTP,38
Sir Thomas Colville (Edward the Black Prince),A Knight's Tale (2001),ENFJ,38
"Shannon ""Chan"" Tyrell",A Rainy Day in New York (2019),ISTP,38
"Bartleby ""B"" Gaines",Accepted (2006),ENTP,38
Dalia,Aladdin (2019),ESFJ,38
Sydney Prosser,American Hustle (2013),INFJ,38
Mary Mason,American Mary (2013),ENTJ,38
Barbara Simon,"Are You There God? It's Me, Margaret (2023)",ENFJ,38
Kiki,Bad Moms (2016),ISFJ,38
Sue,Bad Santa (2003- 2016),ENFP,38
Queen Marissa,Barbie as the Island Princess (2007),INFJ,38
Satomi Noda,Battle Royale (2000),INTP,38
The Devil,Bedazzled (2000),ESTP,38
Melissa Kitt,Black Christmas (2006),ESTJ,38
John Connolly,Black Mass (2015),ESTP,38
Victoria Kord,Blue Beetle (2023),ENTJ,38
Paul Prenter,Bohemian Rhapsody (2018),ISTP,38
Princess Isabella,Braveheart (1995),INFP,38
Deb Delgado,Bride Wars (2009),ESFP,38
"Margaret ""Toots""",Bright Star (2009),ENFJ,38
"Alma Del Mar Jr. (""Junior"")",Brokeback Mountain (2005),ISFP,38
Josie McClellan,Career Opportunities (1991),INFP,38
Abby Gerhard,Carol (2015),ENTP,38
Frank,Cars (Franchise),ISTP,38
Wendy the Good Little Witch ( Hilary Duff 1998),Casper (1995),ENFP,38
Gena,Cheburashka,ISFJ,38
Babsi,Christiane F. (1981),INFP,38
Young Girl,Circle (2015),INFP,38
James Gordon,DC Extended Universe,ISTJ,38
Desaad,DC Extended Universe,ISTJ,38
Connor Murphy,Dear Evan Hansen (Movie),ISFP,38
Tina Nelson,Despicable Me (Franchise),ENFP,38
mundakkal shekharan,Devasuram,INTJ,38
Al Powell,Die Hard,ENFJ,38
Erica Norman,Do Revenge (2022),ESTJ,38
The Headmaster,Do Revenge (2022),ENTJ,38
"Vialula ""Lou""",Doc Hollywood (1991),INTJ,38
Rose the Hat,Doctor Sleep (2019),ENFJ,38
Shelley,Don't Worry Darling (2022),INTJ,38
Alejandro,Dora and the Lost City Of Gold (2019),ESTP,38
Dulcie,Drive Me Crazy (1999),ENTJ,38
Billy,Easy Rider (1969),ENFP,38
Ayesha,Ek Villain (2014),ENFP,38
Eli,Eli (2019),INFP,38
Anthony,Enemy (2013),ESTP,38
Queen Tara,Epic (2013),ENFJ,38
Brad Hamilton,Fast Times at Ridgemont High (1982),ESFP,38
Sarah Marshall,Forgetting Sarah Marshall,ESFJ,38
Kenji Noda,Godzilla Minus One,INTP,38
Kong,Godzilla vs. Kong,ISFP,38
Lylla,Guardians of the Galaxy Vol. 3 (2023),ENFJ,38
Damat Ferit,Hababam Sınıfı (1975),ESTP,38
Scarface,Half Baked (1998),ESFP,38
Karen Strode,Halloween (2018 Timeline),ESFJ,38
Walter Curly,Handsome Devil,ESFJ,38
Rodolphus Lestrange,Harry Potter / Wizarding World Films,ISTJ,38
Rachel Stone,Heart of Stone (2023),INFJ,38
Hermes,Hercules (franchise),ENTP,38
Vinnie Genzianna,"Hey, Good Lookin' (1982)",ESTP,38
Zeke Baylor,High School Musical (Film Trilogy),ENFP,38
"Stanley ""Caveman"" Yelnats IV",Holes (2003),INFP,38
Donald J. Trump,Home Alone,ESTP,38
Taro Kitano,Hot Wheels World Race / AcceleRacers,ISTP,38
Vert Wheeler,Hot Wheels World Race / AcceleRacers,ENFP,38
Wanda Werewolf,Hotel Transylvania (2012),ISFJ,38
Georges Méliès,Hugo (2010),INFP,38
Jennifer Peterson,I Care a Lot (2020),ISTP,38
Jude Quinn,I'm Not There (2007),ISFP,38
Stephen Miles,Inception (2010),INTJ,38
Oddjob,James Bond Film Series,ISTP,38
Maggie “Kiki Dee” Murphy,Just Go with It (2011),ENTP,38
Darryl,Just Like Heaven (2005),ENFP,38
Roxanne “Roxy” Morton / Lancelot,Kingsman (Franchise),ENFJ,38
Gazelle,Kingsman (Franchise),ISTP,38
Teofilatto dei Leonzi,"L'armata Brancaleone (For Love and Gold, 1966)",ISTP,38
Eddie,Layer Cake (2004),ENTJ,38
Pierre Brochant,Le Dîner de cons (1998),ESTP,38
Enrique Salvatore,Legally Blonde (2001),ESTP,38
Leo,Little Italy,ESTP,38
Kaori,Love Exposure (2008),ESFP,38
Haley,Ma,ESTP,38
Mandy Bloom,Mandy (2018),INFP,38
Nova Prime,MCU,ESTJ,38
Maggie Lang,MCU,ESFJ,38
Heinz Kruger,MCU,INTP,38
Chip Heron,Mean Girls (2004),ISFP,38
Agent H / Henry,Men in Black,ESTP,38
Harga Community,Midsommar (2019),ENFJ,38
Doctora,Monos (2019),ISFJ,38
Selby Wall,Monster (2003),ISFP,38
Aya Takahashi,Mother (2020),ESFJ,38
Woman,Mother! (2017),ESTP,38
Kaa,Mowgli: Legend of the Jungle ( 2018),INFJ,38
Janie Popper,Mr. Popper’s Penguins,ISFP,38
Cheng Honghui,Mulan (2020),ENFJ,38
Craig Foster,My Octopus Teacher (2020),INTP,38
Doc Heller,Mystery men (1999),INTP,38
Kale,Nanti Kita Cerita tentang Hari Ini,INFJ,38
Diana Christensen,Network (1976),ENTJ,38
Barbra,Night of the Living Dead (1968),ESFJ,38
Norm,Norm of the North,ENTJ,38
Jake Wyler,Not Another Teen Movie,ESTP,38
Kjeld Jensen,Olsen Banden (Olsen Gang),ISFJ,38
Cinderella,Once Upon a Crime,INFP,38
Kris,One of us is Lying (Show),ENFP,38
Allen Albright,Orphan (2009-2022),ESFJ,38
Gerry Kennedy,P.S. I Love You (2007),ENFP,38
Charles Rane,Passenger 57 (1992),ENTJ,38
Michal Šebek,Pelíšky (1999),INFP,38
Cyril Woodcock,Phantom Thread (2017),ESTJ,38
Marianne Renoir,Pierrot le Fou,ESFP,38
Judge,Pink Floyd: The Wall,ESTJ,38
Crazy Babysitter Twins,Planet Terror (2007),ESFP,38
"Kimberly ""Kim"" Hart (Pink Ranger)",Power Rangers (2017),ENFP,38
Tamina,Prince of Persia: The Sands of Time (2010),INFJ,38
Junior Healy,Problem Child,ENTP,38
Tony Le Domas,Ready or Not (2019),ESTP,38
Balisarius,Rebel Moon (Franchise),ENTJ,38
"Magdalene ""Blind Mag"" Defoe",Repo! The Genetic Opera (2008),INFJ,38
Romeo,Roadside Romeo,ENTP,38
Sheriff Of Nottingham,Robin Hood (2018),ENTJ,38
Herb Copperbottom (Rodney's Dad),Robots (2005),ENFJ,38
The Grand Duke of Owls,Rock-A-Doodle,INTJ,38
Rosemary Cross,Rushmore (1998),ISFJ,38
Janet,Senior Year,ISFP,38
Mighty steel leg Sing,Shaolin soccer,ESTP,38
Fiona (Another Reality),Shrek (Franchise),ESTJ,38
Deputy So and So,Sinister Series,ESFJ,38
Terry,Soul (2020),ESTJ,38
Marcia,Split (2016),ESFJ,38
Captain Shakespeare,Stardust (2007),ENFP,38
Reggie,Strays (2023),ENFP,38
Gilberte Doinel - la mère d'Antoine,The 400 Blows (1959),ESTJ,38
Courtney,The Barbie Diaries,ISTP,38
S.J. Tuohy,The Blind Side,ENFP,38
Archibald Penelope Snatcher,The Boxtrolls (2014),ENTJ,38
Gabby Holland,The Choice (2016),ENFJ,38
Sophia,The Color Purple (1985),ESFP,38
Kira,The Dark Crystal (1982),INFJ,38
Joseph Stalin,The Death Of Stalin (2017),ENTJ,38
Captain Spaulding (Cutter),The Devil's Rejects (2005),ENTP,38
"Myrtle ""Tilly"" Dunnage",The Dressmaker (2015),INTJ,38
Vera Philips,The Edge of Love (2008),ENFP,38
Peggy Sheeran,The Irishman (2019),INFJ,38
Hodges (The Lawyer),The Killer (2023),ISTJ,38
Klaus Daimler,The Life Aquatic with Steve Zissou (2004),ISTJ,38
Rafiki,The Lion King (2019),INTP,38
Aquata,The Little Mermaid (1989),ISTP,38
Gary,The Muppets (2011),ESFJ,38
Leonard,The Outfit,ISTJ,38
David Holm,The Phantom Carriage (1921),ESFP,38
"Edward Carver ""Water Street Butcher""",The Poughkeepsie Tapes,ENTP,38
Flower Shop Lady,The Room (2003),ESFJ,38
Louisa von Trapp,The Sound of Music (1965),INFJ,38
Gretl von Trapp,The Sound of Music (1965),INFP,38
Leonard,The Switch (2010),ENTP,38
Stella,The Tenant (1976),ENFJ,38
Michael Mcmanus,The Usual Suspects (1995),ESTP,38
Clyde (Scarecrow),The Wiz (1978),ESFP,38
Slick Charles,They Cloned Tyrone (2023),ESTP,38
Noel,Thirteen (2003),ISFJ,38
Joseph Kern,Three Colours trilogy,INTJ,38
First Officer William McMaster Murdoch,Titanic (1997),ENFP,38
Andy,Totally Fucked Up (1993),INTP,38
Bunny,Toy Story (Franchise),ISTP,38
Blackout,Transformers (Bayverse),ISTJ,38
Simon,True Lies ( 1994),ESFP,38
Chet,Turbo,ISTJ,38
Mandy,UglyDolls,INFJ,38
Fluffles,Wallace and Gromit,INFJ,38
Jackie,What We Do in the Shadows (2014),ISTJ,38
Starr Thomas,White Oleander (2002),ESFP,38
Angel Salvadore “Tempest”,X-Men Cinematic Universe (2011-2020),ESFP,38
Yang-Yang,Yi Yi (2000),INTJ,38
M,A Ghost Story (2017),INFJ,37
Marcus Brewer,About a Boy (2002),INTP,37
Charlotte,About Time (2013),ESFP,37
Walter One,Alien,ISTJ,37
Kika,Amarelo Manga (Mango Yellow),ISFP,37
Elizabeth,American Psycho (2000),ESFP,37
James Harcourt,Another Country (1984),ISFJ,37
"Engineman 3rd Class Jay ""Chef"" Hicks",Apocalypse Now (1979),ESFP,37
Em Lacey,Assassination Nation (2018),ESFP,37
Elinor St. John,Babylon,ENTJ,37
Ian,Barbie and the Diamond Castle (2008),ENTP,37
Prince Stefan,Barbie As Rapunzel (2002),ENFJ,37
Sagi,Barbie as the Island Princess (2007),ENTP,37
Barbie,Barbie: Dolphin Magic (2017),ESFJ,37
Nalu,Barbie: Fairytopia (2005),ENTP,37
Tom Rinehart,Beauty & the Briefcase (2010),ISFJ,37
Sister Jacopa,Benedetta,ESTJ,37
Garrett,Better Watch Out,ESFP,37
Josh Baskin,Big (1988),INFP,37
Gökçe,Biz Böyleyiz (The Way We Are),ESTP,37
Janice Templeton,Boss Baby (Franchise),ESFJ,37
Dear,Brother of the Year,ENFP,37
Sam,Casablanca (1942),ESFJ,37
Cherry / Nico Walker,Cherry (2021),INFJ,37
Marlena,Cloverfield (2008),INTP,37
Yu Shu-lien,"Crouching Tiger, Hidden Dragon (2000)",ISFJ,37
Nicky,Date Movie (2006),ISTP,37
Tony Olson,Dazed and Confused (1993),INFJ,37
Pedro Peña,DC Extended Universe,ISTP,37
Richard,Dead Man's Shoes (2004),ISTP,37
Valerie Da Vinci,Despicable Me (Franchise),ESTJ,37
Jeanine Matthews,Divergent (2014),INTJ,37
Catcher Block,Down with Love (2003),ENTP,37
Baron Vladimir Harkonnen,Dune (1984),ENTJ,37
Pumped Juancho,Encanto (2021),ESTP,37
General Russell Woodman,Evolution (2001),ESTJ,37
Norm Gunderson,Fargo (1996),ISFP,37
Billy Barker,Fear Street (Franchise),ESTP,37
Rory Peters,Final Destination 2 (2003),ENFP,37
Fiona,Four Weddings and a Funeral (1994),INTJ,37
Tom,Four Weddings and a Funeral (1994),ISFJ,37
Mrs.Daniels,G.B.F. (2013),ISTJ,37
Aunt Alicia,Gigi (1958),ESTJ,37
Gheorghe,God's Own Country (2017),INFJ,37
Arthur Lustig,Great Expectations (1998),ENTJ,37
Bletelsnort,Guardians of the Galaxy Vol. 3 (2023),ESFJ,37
Rasputin,Hellboy (2004),INTJ,37
Clare,"Hello, Goodbye, and Everything In Between",ISTJ,37
"Hector ""Zero"" Zeroni",Holes (2003),ISTP,37
Ruffrunner,How to Train Your Dragon (Franchise),INFJ,37
Nuffink Haddock,How to Train Your Dragon (Franchise),INFP,37
Francisco Scaramanga,James Bond Film Series,ISTP,37
Frankie Valli,Jersey Boys,ENFJ,37
Cassian,John Wick,ISTJ,37
Simon Masrani,Jurassic Park / Jurassic World (Film Franchise),ENFP,37
Jack Kerouac,Kill Your Darlings (2013),ESTP,37
Sharla Smith,Killer Joe (2011),ENFP,37
Kong,Kong: Skull Island (2017),ISFP,37
Ludo,Labyrinth (1986),ISFP,37
Constance Chatterley (née Reid),Lady Chatterley's Lover (2015),INFP,37
Pierre Morhange,Les Choristes (2004),ISFP,37
Mark,Love Actually (2003),ISFP,37
The Splendid Angharad,Mad Max (1979),INFJ,37
Att-Lass,MCU,ISTJ,37
Minn-Erva,MCU,ISTJ,37
Kurse / Algrim,MCU,ESTJ,37
Bill Parrish,Meet Joe Black (1998),ENFJ,37
Bud Robinson,Meet the Robinsons (2007),ENFP,37
"Kevin ""O-Dog"" Anderson",Menace II Society (1993),ESTP,37
Capt Yonoi,"Merry Christmas, Mr. Lawrence",ISTJ,37
Lagoona,Monster High : The Movie (2022),ENFP,37
Waleed,Mosul (2019),ESFP,37
Lafawnduh Lucas,Napoleon Dynamite (2004),ESFP,37
Desmond Poppy,Nativity (2009),ENFP,37
Paul Maddens,Nativity (2009),ISTJ,37
Dora,O Auto da Compadecida (2000),ESFP,37
Oliver Twist,Oliver! (1968),ISFP,37
Pierre Tanguy,Ondskan / Evil (2003),INFP,37
Aventureira Rosa (Jessi),Os Aventureiros,ESTJ,37
Figaro,Pinocchio (1940),ISFP,37
Mayday,Planes (2013),ENFJ,37
Mac Eliot,Predator,ISTJ,37
Blain Cooper,Predator,ESTP,37
Fitzwilliam Darcy,Pride and Prejudice and Zombies (2016),INTJ,37
Claire Llewellyn,Proof (2005),ESFJ,37
Claire Wyden,Rampage (2018),ENTJ,37
Chris Knight,Real Genius,ENTP,37
Richard Jewell,Richard Jewell (2019),ESFJ,37
Alex,Rim of the World,INFP,37
Robin Longstride,Robin Hood (2010),ENTP,37
Brenda Bunson,Sausage Party (2016),ESFJ,37
PVT James Francis Ryan,Saving Private Ryan (1998),ISFP,37
Shino-chan,Seven Days: Monday - Thursday,ESFP,37
Emma Newton,Shadow of a Doubt (1943),ESFJ,37
Cristal Connors,Showgirls (1995),ISTP,37
Guinevere,Shrek (Franchise),ESTJ,37
Bartender,Shrek (Franchise),INFJ,37
Cousin Avi,Snatch (2000),ESFJ,37
Cassius Green,Sorry to Bother You (2018),INTP,37
lovey,Spies in Disguise (2020),ENTJ,37
Separatist Alliance,Star Wars,INTP,37
Maximilian Veers,Star Wars,ESTJ,37
Faith Tremblay,STRIVE,ESTP,37
Graham Purvis,Submarine,ESFP,37
Anand Kumar,Super 30 (2019),ENTP,37
Stabbington Brother #2,Tangled (2010),ISTJ,37
April O’Neil,Teenage Mutant Ninja Turtles (2014),ESTP,37
Reaper Ash,The Ballad of Songbirds and Snakes (2023),ISTP,37
Pedro,The Basketball Diaries (1995),ISFP,37
Derek Danforth,The Beekeeper (2024),ENTP,37
Marc Hall,The Bling Ring (2013),ISFJ,37
Commander Queeg,The Caine Mutiny,ESTJ,37
Samuel Gerard,The Fugitive (1993),ESTJ,37
Simon,The Gift (2015),ENTJ,37
The Good,"The Good, the Bad and the Ugly",ISTP,37
President Zaphod Beeblebrox,The Hitchhiker's Guide to the Galaxy (2005),ESTP,37
Anton,The Imaginarium of Doctor Parnassus,INFP,37
President Kim,The Interview (2014),ISFP,37
Ruth Popper,The Last Picture Show (1971),ISFJ,37
Master Wu,The Lego Movie (Franchise),ENFJ,37
Flotsam and Jetsam,The Little Mermaid (1989),ISTP,37
Valhalla Sea Dragon,The Little Mermaid (1989),ISTP,37
Once-ler's Mother,The Lorax (2012),ESTJ,37
Cy,The Lorax (2012),ENFP,37
Cha Tae-Sik,The Man from Nowhere (2010),ISFP,37
Don Rafael Montero,The Mask of Zorro (1998),ENTJ,37
Zero,The Nightmare Before Christmas (1993),ESFP,37
Raoul,The party (La Boom),ESTJ,37
Jacob Kanon,The Postcard Killings,INTP,37
Josh Bryant,The Princess Diaries (2001),ESTP,37
Beatrix,The School for Good and Evil,ESTJ,37
Dickon,The Secret Garden (1993),ESFP,37
Colin Craven,The Secret Garden (1993),INTJ,37
Andy,The Texas Chainsaw Massacre (Franchise),ESFP,37
Shimon Hayut (Simon Leviev),The Tinder Swindler,ENTJ,37
Mercy,The Witch (2015),ENTP,37
William “Bill” Willoughby,"Three Billboards Outside Ebbing, Missouri (2017)",ENFJ,37
Spicer Lovejoy,Titanic (1997),ISTJ,37
Calpurnia,To Kill a Mockingbird (1962),ESFJ,37
Will Caster,Transcendence (2014),INTP,37
King Gristle,Trolls (2016),ESFP,37
Demetri,Twilight (Franchise),ISTP,37
Violet Song Jat Shariff,Ultraviolet (2006),ENTJ,37
Grey Trace,Upgrade (2018),ISTP,37
Brendan Conlon,Warrior (2011),ENFJ,37
A Capella,We Can Be Heroes (2020),ESFJ,37
"Mary Katherine ""Merricat"" Blackwood",We Have Always Lived in the Castle (2018),INFP,37
Melissa Fitzgerald,We're The Millers (2013),INFP,37
Nick,What We Do in the Shadows (2014),ISFP,37
Nicole “Nikki” Finn,Who’s That Girl?,ESTP,37
Suzie Toller,Wild Things (1998),ISFP,37
Dr. Arliss Loveless,Wild Wild West (1999),ENTP,37
Nate Pullman,Wonder (2017),ESFP,37
Mickey Rubin,Wonder Wheel (2017),ESTP,37
Taylor Dean,Zapped,ESTJ,37
Paul McCartney (A Hard Day's Night),A Hard Day's Night (1964),ESFJ,36
Martin Swinton,A.I. Artificial Intelligence (2002),ENTJ,36
James Brennan,Adventureland (2009),INFP,36
Corporal Dwayne Hicks,Alien,ISTJ,36
Joan Lambert,Alien,ISFJ,36
"John, 'MILF' Guy",American Pie,ESTP,36
Maud,Anna (2019),ISFP,36
Hailey Rogers,Aquamarine (2006),ESTP,36
Kareena,Barbie: Star Light Adventure,ESFP,36
Alfred Pennyworth,Batman (1989-1992),ISFJ,36
Charles Deetz,Beetlejuice (1988),ISFJ,36
John Malkovich,Being John Malkovich (1999),INTP,36
John Davinier,Belle (2013),INFJ,36
Ramis,Below Zero (2021),ENTP,36
Kayla Pospisil,Bombshell (2019),ISFP,36
Brüno Gehard,Brüno (2009),ESFP,36
Butch Cassidy,Butch Cassidy and the Sundance Kid (1969),ENTP,36
Captain Underpants,Captain Underpants (movie),ENFP,36
Nica Pierce,Chucky,ISTP,36
Alfredo,Cinema Paradiso (1988),ISFP,36
Hae-Joo Chang,Cloud Atlas (2012),INFP,36
Colonel John Matrix,Commando (1985),INTJ,36
Миша «Ералаш»,Слово пацана. Кровь на асфальте / Slovo patsana,ENFP,36
Matt Murdock / Daredevil,Daredevil (2003),INTJ,36
Don Dawson,Dazed and Confused (1993),ESTP,36
Calvin Swanwick “Martian Manhunter”,DC Extended Universe,INFJ,36
Lindsay,Destination Wedding (2018),ENTP,36
Sweety Dixit,"Dhoom (Film Trilogy, 2004-2013)",ESFJ,36
Greg Heffley,Diary of a Wimpy Kid (2020s Series),INTP,36
Django,Django (1966),ISTP,36
Mookie,Do The Right Thing,ISFP,36
Emma Woodhouse,Emma (1996),ENFJ,36
Alex,Enter the Void (2009),ENFP,36
Castor Troy,Face/Off (1997),ESTP,36
Maria de Lourdes (Malu),"Fala Sério, Mãe!",ESTP,36
Fanny Ekdahl,Fanny & Alexander (1982),ISFJ,36
"Johnny Storm ""Human Torch""",Fantastic Four (2015),ESTP,36
"Nathan ""Nate"" Bunce",Fantastic Mr. Fox (2009),ISTP,36
Billy Wenan,Fatman (2020),ESTJ,36
Steven Walker,Fear (1996),ENTJ,36
Manny Rodrigo,Fearless (1993),ENFP,36
Enzo Ferrari ,Ferrari,ENTJ,36
Katherine “Kate” Kavanagh,Fifty Shades of Grey (2015),ESFJ,36
Richard Baker,Flipped (2010),INFJ,36
Richard Gecko,From Dusk Till Dawn (1996),ISFP,36
Snowgies,Frozen (Franchise),ESFP,36
Milena Trecz,Galerianki (Mall Girls),ESTP,36
Harlan,Georgia Rule (2007),ISFJ,36
Coach Vince Calhoun,Grease (1978),ESFJ,36
Bridgett,Grown Ups,INFP,36
Ahmet,Hababam Sınıfı (1975),INFJ,36
Deputy Gary Hunt (Halloween II),Halloween (1978),ISTJ,36
Will the krill,Happy Feet (2006-2011),INTJ,36
Agent 47 (2007),Hitman (Movie Franchise),INTJ,36
Sarah,Horse Girl (2020),INFP,36
Stormcutter,How to Train Your Dragon (Franchise),ISTP,36
Col. Herman Dietrich,Indiana Jones (Series),ESTJ,36
Jim Berkley,Inside Llewyn Davis (2013),ESFP,36
Marcus,Irreversible (2002),ESFP,36
Fye,Jack the Giant Slayer (2013),ISFP,36
Miss Spider,James and the Giant Peach (1996),INFJ,36
Amanda Kirby,Jurassic Park / Jurassic World (Film Franchise),ESFP,36
Miguel McPherson,Lady Bird (2017),ISFP,36
Claire Luna,Like a Boss (2020),ENTJ,36
Oliver Jones,Love At First Sight,ISTJ,36
Hadley Sullivan,Love At First Sight,ISFP,36
Ru Ting,Love the Way You Are (2019),ENFP,36
Malcolm,Macbeth (2015),INFJ,36
Joey,Madagascar (Franchise),ISTP,36
Brodie Bruce,Mallrats (1995),ENTP,36
Adam Stubbs,May (2002),ISTP,36
Karun Patel,MCU,ESFJ,36
William Ginter Riva,MCU,INTP,36
Meredith Quill,MCU,ESFP,36
Katrina “Treena” Clark,Me Before You (2016),ENFJ,36
Number 3,Meet Dave (2008),ISFP,36
Gabrielle,Midnight in Paris (2011),INFP,36
Anatoly Sidorov,Mission: Impossible (Franchise),ISTP,36
Mila Starr,Monster Family,ISTP,36
Artemis,Monster Hunter (2020),ENTJ,36
Frank Minna,Motherless Brooklyn (2019),ISTP,36
“Mr. Right” Francis Munch,Mr. Right,ENTP,36
Jefferson Smith,Mr. Smith Goes to Washington (1939),ENFP,36
Laura McAllan,Mudbound (2017),ISFJ,36
Ed,Mummies (2023),ENFP,36
Jack Beauregard,My Name Is Nobody (1973),ISTP,36
Jimmy Markum,Mystic River (2003),ENTJ,36
Kaylie,Oculus (2013),ENTJ,36
Bill Sykes,Oliver & Company (1988),ENTJ,36
Denys Finch Hatton,Out of Africa (1985),ISTP,36
James Hook,Pan (2015),INTJ,36
Murtogg,Pirates of the Caribbean,ISTJ,36
Trini Kwan (Yellow Ranger),Power Rangers (2017),ISFP,36
Nemesis,Rebel Moon (Franchise),INFJ,36
Regina Rich,Ri¢hie Ri¢h (1994),ESFJ,36
"Dr. William ""Will"" Rodman",Rise of the Planet of Apes,INFJ,36
Alan-A-Dale,Robin Hood (1973),ESFP,36
Tim,Robots (2005),ESTJ,36
Danny Pope,Running on Empty (1988),INFP,36
Hansel,Secret Magic Control Agency,ENTP,36
Captain Hook,Shrek (Franchise),ISFP,36
Rose Da Silva,Silent Hill (2006-2012),ENFJ,36
sulk guy,Sillypology fandom,ENTJ,36
Park Dong Won,Sinkhole,ESFJ,36
Franky Four Fingers,Snatch (2000),ISTP,36
Canan Kara,Son Yaz,ENFJ,36
Esperanza,Spirit: Stallion of the Cimarron (2002),ISFJ,36
Professor,Stalker (1979) (Сталкер),ISTJ,36
Lyra Erso,Star Wars,ENFJ,36
Even Piell,Star Wars,ESTJ,36
Kendal Ozzel,Star Wars,ISFP,36
Dr. Daniel Jackson,Stargate (1994),INTP,36
Alice Lamb,Summerland (2020),INTJ,36
Wizard,Taxi Driver (1976),ESTP,36
Dr. Peter Silberman,Terminator,ESTJ,36
Grace Harper,Terminator,ISFJ,36
Martha Arkham-Wayne,The Batman (2022),ISFJ,36
Carmen Sánchez,The Book of Life (2014),INFJ,36
Joan Walden,The Cat in the Hat (2003),ESFJ,36
Kyra,The Chronicles of Riddick (2004),ISFP,36
Belt,The Croods (Franchise),INTP,36
Sergeant Albrecht,The Crow (1994),ISTJ,36
Shiyo Takaoka,The Dark Maidens (2017),ENFP,36
Arnold French,The Departed (2006),ISTJ,36
Nuclear Nadal,The Dictator (2012),INTP,36
Adèle Blanc-Sec,The Extraordinary Adventures of Adèle Blanc-Sec,ENTP,36
Billi Wang,The Farewell (2019),INFP,36
Jakob Toretto,The Fast and the Furious (Film Franchise),ISTP,36
Moe Greene,The Godfather (1972),ENFJ,36
Ramona,"The Great Beauty (La grande bellezza, 2013)",ISFP,36
Jay Gatsby ,The Great Gatsby (1949),INFJ,36
Olivia Flaversham,The Great Mouse Detective (1986),ENFP,36
John Ottway,The Grey (2011),INFJ,36
Bomb Voyage,The Incredibles (Franchise),ISFP,36
"Jane Clayton, Baroness Greystoke / Jane Porter",The Legend of Tarzan (2016),ENFJ,36
Queen Athena,The Little Mermaid (1989),ISFJ,36
Pinuccia Macaluso,The Macaluso sisters (Le sorelle Macaluso),ESFP,36
Niobe,The Matrix Trilogy,ESTP,36
“The Wall”,The Meg (2018),ENFP,36
Jeremy Clay,The Naked Edge,ENTP,36
Brad Hayes,The Perks of Being a Wallflower (2012),ESFJ,36
Louise,The Scarlet Pimpernel (1982),ISFJ,36
The French Maitre,The Spider-Man Trilogy (2002),ESFJ,36
Wally Mars,The Switch (2010),INTJ,36
Zampano,The Thieves,INFP,36
Donald MacArthur,The Vanishing (2018),ISFP,36
Tetra,The Witcher: Nightmare of the Wolf (2021),INTJ,36
Uncle Henry,The Wizard of Oz,ISTJ,36
The Woman,The Woman,ISTP,36
Ogata,The World Of Kanako (2014),INFP,36
Seth Rogen,This Is the End (2013),ENFP,36
Valentine Dussaut,Three Colours trilogy,INFP,36
Tim Maia,Tim Maia (2014),ESFP,36
Debbie,Time Freak (2018),ENFP,36
Molly Davis,Toy Story (Franchise),ESFP,36
Roger,Training Day (2001),ESTP,36
Hot Rod,Transformers (Bayverse),ESFP,36
Elena Wallace,Transformers: Rise of the Beasts,INTP,36
Blind Pew,Treasure Island (1988),INTJ,36
Guy Diamond,Trolls (2016),ESFP,36
Jesse Tuck,Tuck Everlasting (2002),ESFP,36
Alec,Twilight (Franchise),INTP,36
Arno Moradian,Uncut Gems (2019),ISTJ,36
"""The Female""",Under the Skin (2013),INTP,36
Robbie Ferrier,War of the Worlds (2005),ISFP,36
Maria,West Side Story (1961),ENFP,36
Uncle Arthur,When Eight Bells Toll (1971),ESTJ,36
Judith,Where the Wild Things Are,ESTP,36
Joaquin,Words on Bathroom Walls (2020),ENTP,36
Roy,Wreck-It Ralph (Franchise),ESFJ,36
Jessie Burlingame,Wrong Turn (2003),ISTP,36
Matt Freehauf,Young Adult (2011),INFJ,36
The Monolith,2001: A Space Odyssey (1968),INTJ,35
Jimmy Fisher,21 (2008),ESFP,35
Amber Moore,A Christmas Prince (Trilogy),INFP,35
