char,movie,mbti,votes
Lorena Tatagiba,Pessoas,ENFP,2 Pdb Votes
Kun Ota,Mirai (2018),ENFP,7 Pdb Votes
Julia Carnelossi,Pessoas,ENFP,21 Pdb Votes
Johanna Morrigan,How To Build A Girl,ENFP,25 Pdb Votes
Kyla,Vacation Friends,ENFP,2 Pdb Votes
Sapna Sehgal,Yeh Dillagi (1994),ENFP,85 Pdb Votes
Sebastian,Nicos Weg,ENFP,20 Pdb Votes
Emma,Nicos Weg,ENFP,7 Pdb Votes
Miyamasu Mio,Kimi wa Kanata,ENFP,22 Pdb Votes
Larguirucho,Petete y Trapito,ENFP,2 Pdb Votes
Joan,Fear Street (Franchise),ENFP,2 Pdb Votes
Princess Amelia,Barbie Princess Adventure,ENFP,3 Pdb Votes
Buster Moon,Sing 2,ENFP,1 Pdb Vote
Nadya,Ghost Rider (Film Series),ENFP,1 Pdb Vote
Terrible Terror,How to Train Your Dragon (Franchise),ENFP,2 Pdb Votes
Serge Blin,Bye Bye Morrons,ENFP,5 Pdb Votes
Samir,The Rose Maker,ENFP,29 Pdb Votes
Vicki,Prom Night (1980),ENFP,6 Pdb Votes
Auntie Mei,Over the Moon (2020),ENFP,19 Pdb Votes
Auntie Ling,Over the Moon (2020),ENFP,1 Pdb Vote
Skunk,Broken (2012),ENFP,1 Pdb Vote
Albino Pirate,The Pirates! In an Adventure with Scientists! (2012),ENFP,5 Pdb Votes
Geraldine,É Fada! (2016),ENFP,13 Pdb Votes
Chicago,End of Days (1999),ENFP,3 Pdb Votes
Elsie Marina,The Prince and the Showgirl (1957),ENFP,24 Pdb Votes
Chuck,100 Tula Para Kay Stella,ENFP,30 Pdb Votes
Marie's Mother,Radioactive (2019),ENFP,18 Pdb Votes
Michael Darling,Peter Pan (2003),ENFP,1 Pdb Vote
Helen Barnum,The Greatest Showman (2017),ENFP,1 Pdb Vote
Anne Boleyn,Henry VIII and his Six Wives (1972),XXXX,2 Pdb Votes
Vita Sackville-West,Vita & Virginia (2018),ENFP,2 Pdb Votes
Gabrielle Colette,Colette (2018),ENFP,22 Pdb Votes
David Mansell,Nobody,ENFP,7 Pdb Votes
Mavis,Hotel Transylvania: Transformania,ENFP,10 Pdb Votes
Dr. Morris Ibeawuchi,93 Days (2016),ENFP,3 Pdb Votes
Herman Fergusson,Judge Dredd,ENFP,22 Pdb Votes
Miguel,Rascal,ENFP,2 Pdb Votes
Linda (Annabelle : Creation),The Conjuring,XXXX,12 Pdb Votes
Julie,Blockers (2018),ENFP,1 Pdb Vote
Santa Claus,Grandma Got Run Over by a Reindeer (2000),ENFP,2 Pdb Votes
"Theodora Grace ""Teddie"" Salazar",Four Sisters Before the Wedding,ENFP,3 Pdb Votes
Luiz,Rio (2011),ENFP,1 Pdb Vote
Oscar,Fatherhood,ENFP,2 Pdb Votes
David Kessler,An American Werewolf in London (1981),ENFP,1 Pdb Vote
Trevor Goodchild,Aeon Flux,ENFP,15 Pdb Votes
Indian Pigeon,The Wild (2006),ENFP,1 Pdb Vote
Dong Yoon,Bleak Night (2010),ENFP,1 Pdb Vote
Yara Love,Guava Island,XXXX,11 Pdb Votes
Deni Maroon,Guava Island,ENFP,2 Pdb Votes
Tambo Macaw,El Agente 00-P2,ENFP,1 Pdb Vote
Anne Boleyn,Spencer,ENFP,6 Pdb Votes
Bernadette,The Jane Austen Book Club (2007),ENFP,2 Pdb Votes
Claire,Messages Deleted (2010),ENFP,1 Pdb Vote
Marika Matsumoto,Noroi: The Curse (2005),ENFP,2 Pdb Votes
Aprilyn Esguerra,Finally Found Someone,ENFP,1 Pdb Vote
Irene,My Amnesia Girl,XXXX,19 Pdb Votes
Ethan Del Rosario,"Hello, Love, Goodbye",XXXX,9 Pdb Votes
Great Nana,The Lost Girls,ENFP,1 Pdb Vote
Antonella Macaluso,The Macaluso sisters (Le sorelle Macaluso),ENFP,0
Eve,Cinquième Set,ENFP,0
Judy Moody,Andrey,ENFP,0
Barfi,Barfi! (2012),ENFP,0
George Wickham,Christmas at Pemberly Manor,ENFP,0
Eve Batiste,Eve's Bayou,ENFP,0
Gülseren Biröz,Sen Hiç Ateş Böceği Gördün Mü?,ENFP,12 Pdb Votes
Fred G Duncan,I now pronounce you Chuck and Larry,ENFP,1 Pdb Vote
Navin Johnson,The Jerk (1979),ENFP,14 Pdb Votes
Toby,Babyteeth (2019),ENFP,1 Pdb Vote
Anna Sørensen,Joyeux Noël,XXXX,1 Pdb Vote
Martha Jefferson,1776 (1972),ENFP,9 Pdb Votes
Farraj,Lawrence of Arabia (1962),XXXX,1 Pdb Vote
Sonny de la Vega,In the Heights (2021),ENFP,71 Pdb Votes
Matilda Adams,Awake (2021),ENFP,2 Pdb Votes
Jiang Liuer,Monkey King: Hero is Back (2015）,ENFP,1 Pdb Vote
Spencer,Brigsby Bear,ENFP,6 Pdb Votes
Emilie,War Horse (2011),ENFP,4 Pdb Votes
Sun,Where We Belong (2019),ENFP,5 Pdb Votes
Psycho,Death Race,ENFP,3 Pdb Votes
Ashley,Orange County (2002),ENFP,5 Pdb Votes
Lance Brumder,Orange County (2002),ENFP,4 Pdb Votes
Cay,Desert Hearts,ENFP,7 Pdb Votes
Fritz Stahlbaum,The Nutcracker And The Four Realms,ENFP,10 Pdb Votes
"SPC John ""Grimesey"" Grimes",Black Hawk Down (2001),ENFP,3 Pdb Votes
"Brian ""Blue Falcon""",SCOOB!,ENFP,10 Pdb Votes
"Dale ""Woody"" Woodworth",Summer of 84 (2018),ENFP,14 Pdb Votes
Michael Darling,Peter Pan & Wendy (2021),XXXX,1 Pdb Vote
Marley Neville,I Am Legend (2007),ENFP,12 Pdb Votes
Teddy Smith,Legend (2015),ENFP,5 Pdb Votes
Zizo,Febre do rato (rat fever),ENFP,3 Pdb Votes
Maryška,Postřižiny,ENFP,2 Pdb Votes
Lisa,Old (2021),ENFP,10 Pdb Votes
Truman Capote,Capote (2005),ENFP,4 Pdb Votes
Laida Magtalas,A Very Special Love,ENFP,9 Pdb Votes
Jesse,Bring It On: All or Nothing (2006),ENFP,16 Pdb Votes
Trouble,Trouble (2019),ENFP,3 Pdb Votes
Dug,Early Man (2018),ENFP,2 Pdb Votes
Hollywood,Blue Miracle (2021),ENFP,17 Pdb Votes
Lucky Prescott,Spirit Untamed (2021),ENFP,16 Pdb Votes
Brax Weaver,Fantasy Island,ENFP,7 Pdb Votes
King Charles VI of France,The King (2019),ENFP,2 Pdb Votes
Ian,The Sisterhood of the Traveling Pants (2005),ENFP,11 Pdb Votes
Ursus,The Man Who Laughs (1928),ENFP,4 Pdb Votes
Corey Doyle,Prom,ENFP,123 Pdb Votes
Chang,Happy Together (1997),ENFP,1 Pdb Vote
Paolo Gucci,House of Gucci,ENFP,1 Pdb Vote
Adri,Crazy about her,ENFP,1 Pdb Vote
Kunal,I Hate Luv Storys (2010),XXXX,1 Pdb Vote
Thurman Parr,Escape From Planet Earth,ENFP,19 Pdb Votes
Jonas Ressel (Cinema Strikes Back),Movie Critics,XXXX,2 Pdb Votes
Fat Louie,The Princess Diaries (2001),ENFP,1 Pdb Vote
Yehezkel Zigler,Te'alat Blaumilch,ENFP,6 Pdb Votes
Sallah Shabati,Sallah Shabati,ENFP,14 Pdb Votes
Лёша,Funny Friends,ENFP,21 Pdb Votes
Rip Clutchgoneski,Cars (Franchise),ENFP,4 Pdb Votes
Carla Veloso,Cars (Franchise),ENFP,5 Pdb Votes
Raoul Çaroule,Cars (Franchise),XXXX,2 Pdb Votes
Silvia,Depois a louca sou eu,ENFP,1 Pdb Vote
Fritz Gerlich,Hitler: The Rise of Evil (2003),ENFP,15 Pdb Votes
Marty Pascal,The House of Yes (1997),ENFP,13 Pdb Votes
Small,Our Times (2015),ENFP,1 Pdb Vote
Elwood P. Dowd,Harvery (1950),ENFP,20 Pdb Votes
Matt,The Dirties (2013),ENFP,4 Pdb Votes
George Beard,Captain Underpants,ENFP,9 Pdb Votes
Harold Hutchins,Captain Underpants (movie),ENFP,2 Pdb Votes
Dave Keller,Crawl,ENFP,3 Pdb Votes
Uncle Henry,A Good Year (2006),XXXX,6 Pdb Votes
Christie Roberts,A Good Year (2006),ENFP,2 Pdb Votes
Andy,Andy the furniture maker,ENFP,2 Pdb Votes
Alba,The Time Traveler's Wife (2009),ENFP,2 Pdb Votes
Aventureiro Amarelo (Pedro),Os Aventureiros,ENFP,1 Pdb Vote
Léa,Nothing to Hide (Le Jeu),ENFP,1 Pdb Vote
Aventureira Roxa (Alice),Os Aventureiros,ENFP,24 Pdb Votes
Hanada-sensei,Blue Spring (2002),ENFP,1 Pdb Vote
Ota,Blue Spring (2002),ENFP,2 Pdb Votes
Tino,Até Que A Sorte Nos Separe,ENFP,1 Pdb Vote
Shireen Gul,Janaan,ENFP,1 Pdb Vote
Ashley,Legally Blondes (2009),ENFP,1 Pdb Vote
Peggy Drood,A Babysitter's Guide to Monster Hunting (2020),ENFP,2 Pdb Votes
Amande,La Femme Nikita,XXXX,9 Pdb Votes
Amy Pearl,The Perfect Man (2005),ENFP,1 Pdb Vote
Eddi,The Scary House (2020),ENFP,19 Pdb Votes
Nisha,Krrish (Film Series),ENFP,1 Pdb Vote
Elle,Playing It Cool (2014),ENFP,23 Pdb Votes
Miles Maitland,Bright Young Things (2003),ENFP,2 Pdb Votes
Lester Watts,Deep in The Valley (2009),ENFP,5 Pdb Votes
Alizeh,Ae Dil Hai Mushkil,ENFP,4 Pdb Votes
Leroy Sawicki,Monster,ENFP,13 Pdb Votes
Maxim Shustov,No Escapes (2020),ENFP,3 Pdb Votes
Will,Dope (2015),ENFP,12 Pdb Votes
AngryJoe,Movie Critics,XXXX,1 Pdb Vote
Vidya Bagchi,Kahaani,XXXX,22 Pdb Votes
Dennis,Paranormal Activity,ENFP,15 Pdb Votes
Troy,Snakes on a Plane (2006),XXXX,10 Pdb Votes
Cathy Hyatt,The last five years,ENFP,8 Pdb Votes
Riley,Climax (2018),ENFP,2 Pdb Votes
Yvonne,La Chinoise (1967),XXXX,4 Pdb Votes
Bo-Young,Sweet & Sour,ENFP,9 Pdb Votes
Quinn Goldberg,Project Almanac,ENFP,1 Pdb Vote
"Sweetie ""Gallant Glider""",Combat Wombat,ENFP,21 Pdb Votes
Emma,Fury (2014),XXXX,1 Pdb Vote
Darius,Dragonheart,ENFP,4 Pdb Votes
Aki,Tag (2015),XXXX,0
Pat Murray,Undrafted (2016),ENFP,0
егор,Funny Friends,ENFP,0
Koleniko,Pirates of the Caribbean,ENFP,4 Pdb Votes
Eugene,Wobble Palace,ENFP,5 Pdb Votes
"Miroslava ""Mira""",I Am Dragon (2015),ENFP,9 Pdb Votes
Roarke Hartman,The River Wild (1994),ENFP,5 Pdb Votes
Abra Bacon,East of Eden,XXXX,5 Pdb Votes
Torte,Die wilden Hühner (2006),ENFP,9 Pdb Votes
Sprotte's Mutter,Die wilden Hühner (2006),ENFP,7 Pdb Votes
Felicia,Valentine’s Day (2010),ENFP,20 Pdb Votes
Reed Bennett,Valentine’s Day (2010),ENFP,16 Pdb Votes
Kara Monahan,Valentine’s Day (2010),ENFP,10 Pdb Votes
Hua Yao,The Legend of Hei (2019),ENFP,4 Pdb Votes
Ruoshui,The Legend of Hei (2019),ENFP,10 Pdb Votes
Luzohu,The Legend of Hei (2019),ENFP,13 Pdb Votes
Andy Miller,The Young Girls of Rochefort (1967),ENFP,21 Pdb Votes
McKayla Hooper,Tragedy Girls,ENFP,13 Pdb Votes
Randy,Elvira: Mistress of the Dark (1988),ENFP,3 Pdb Votes
Miles Dufine,12 Dates of Christmas,ENFP,3 Pdb Votes
Sergio,Duck Butter (2018),ENFP,15 Pdb Votes
Amanda,Blue Jay(2016),ENFP,15 Pdb Votes
Małgosia,Dlaczego nie!,ENFP,9 Pdb Votes
Op,Extinct (2021),ENFP,15 Pdb Votes
Eliza,Blinded By The Light (2019),ENFP,8 Pdb Votes
Louis,Munich (2005),ENFP,3 Pdb Votes
Maxi-Fixit,Raggedy Ann & Andy: A Musical Adventure (1977),ENFP,9 Pdb Votes
Ксюша,Funny Friends,ENFP,4 Pdb Votes
Les Anderson,License to Drive (1988),XXXX,7 Pdb Votes
April,Hot Tub Time Machine,ENFP,13 Pdb Votes
Dani,monday mourning,ENFP,12 Pdb Votes
Jandice Gartrell,Masterminds,XXXX,55 Pdb Votes
Grace,My First Summer,ENFP,6 Pdb Votes
Kasha,New Gods: Nezha Reborn (2021),ENFP,10 Pdb Votes
Troy Cartwright,Candyman (2021),XXXX,7 Pdb Votes
Grace,I Think We're Alone Now (2018),ENFP,1 Pdb Vote
Raquel,"Te quiero, imbécil",ENFP,1 Pdb Vote
Pinky,Duck Soup (1933),ENFP,14 Pdb Votes
Dustin Moskovitz,The Social Network (2010),ENFP,2 Pdb Votes
Miranda,Tini: El Gran Cambio De Violetta,ENFP,100 Pdb Votes
Gabi,Rio (2011),ENFP,1 Pdb Vote
Trish,20th Century Women (2016),ENFP,8 Pdb Votes
"Miss Sarah ""Sally"" Kenton",The Remains of the Day (1993),ENFP,11 Pdb Votes
Arlo Beauregard,Arlo the Alligator Boy (2021),ENFP,1 Pdb Vote
Octávio,Ratatoing (2007),XXXX,4 Pdb Votes
Justforkix,Asterix and Obelix (Franchise),ENFP,33 Pdb Votes
Duda,Meteorango Kid,ENFP,16 Pdb Votes
kiku idobata,Yokai Sharehouse,ENFP,6 Pdb Votes
Winona,Pink Skies Ahead (2021),ENFP,3 Pdb Votes
Buckwheat,The Little Rascals (1994),XXXX,2 Pdb Votes
Porky,The Little Rascals (1994),ENFP,30 Pdb Votes
Allison Wells,Dreamland (2019),XXXX,1 Pdb Vote
Laura,A Guide to Second Date Sex (2019),ENFP,4 Pdb Votes
Ricky Lipman,Not Another Teen Movie,ENFP,16 Pdb Votes
Albert Wiles,The trouble with Harry,XXXX,3 Pdb Votes
Glenn Mills,Kong: Skull Island (2017),ENFP,1 Pdb Vote
Numerobis / Edifis,Asterix and Obelix (Franchise),ENFP,4 Pdb Votes
Mick Boyle,Youth (2015),ENFP,28 Pdb Votes
Heike Broscher,Willkommen bei den Hartmanns,ENFP,4 Pdb Votes
Sally,Europa Europa (1990),ENFP,7 Pdb Votes
Rebel Alliance,Star Wars,ENFP,4 Pdb Votes
Harry,Home Again,ENFP,3 Pdb Votes
Myron LaFleur,The Mist (2007),ENFP,2 Pdb Votes
June Gudmundsdottir,The Player (1992),ENFP,11 Pdb Votes
Sofía's Mom,The Sofia world (Sofies verden) (1999),ENFP,6 Pdb Votes
Mel Carmichael,The Benchwarmers,ENFP,15 Pdb Votes
Twin #2,Miss Peregrine's Home for Peculiar Children (2016),ENFP,8 Pdb Votes
Yuka Shimahara,Noriko's Dinner Table(2006),ENFP,5 Pdb Votes
Zinzie,Barbie Mariposa,ENFP,12 Pdb Votes
Jessie,Never Goin Back (2018),ENFP,7 Pdb Votes
Dillo,Ainbo: Spirit of the Amazon (2021),ENFP,5 Pdb Votes
Calvin Cambridge,Like Mike (2002),ESTP,5 Pdb Votes
Sadie,Private Life,ENFP,29 Pdb Votes
Frank,Thunder Force,XXXX,5 Pdb Votes
Ruby,Zero to Hero,ENFP,5 Pdb Votes
Sybylla Melvyn,My Brilliant Career (1979),ENFP,2 Pdb Votes
Nola,Barbie and the Secret Door,XXXX,17 Pdb Votes
Romy,Barbie and the Secret Door,ENFP,13 Pdb Votes
Holly,The Mistle-Tones,ENFP,2 Pdb Votes
The Flower Fairy,Barbie as The Nutcracker (2001),ENFP,4 Pdb Votes
Pinback,Dark Star,ENFP,29 Pdb Votes
"Benjamin ""Ben"" Walser",Hansel & Gretel: Witch Hunters,XXXX,94 Pdb Votes
Mo,The Land Before Time (1988),XXXX,3 Pdb Votes
matryoshka the small one,Kamisama no Iutoori,ENFP,10 Pdb Votes
Akimoto Ichika,Kamisama no Iutoori,ENFP,1 Pdb Vote
Sophie Fisher,Music and Lyrics (2007),ENFP,2 Pdb Votes
"Dmitry ""Dima"" Dubin",Major Grom: The Plague Doctor,ENFP,13 Pdb Votes
Roarke Hartman,The wild river (1994),ENFP,1 Pdb Vote
Greville Wynne,The Courier (2021),ENFP,18 Pdb Votes
Ruth,Marvin's Room (1996),ENFP,5 Pdb Votes
Frannie Hunter,Hunger Point (2003),ENFP,19 Pdb Votes
Kahu,Hunt for the Wilderpeople (2016),ENFP,7 Pdb Votes
Nutbeem,The Shipping News,ENFP,3 Pdb Votes
Billy Bloom,Freak Show (Movie),ENFP,2 Pdb Votes
Betty,A Street Cat Named Bob (2016),ENFP,10 Pdb Votes
Fred O'Hare,Hop,ENFP,40 Pdb Votes
Charlie Weekes,Tell it to the Bees (2018),ENFP,5 Pdb Votes
Spencer,Beautiful Boy (2018),ENFP,35 Pdb Votes
"Nicholas ""Nick""",Waiting... (2005),ENFP,0
Javier Mendez,Akeelah and the Bee,ENFP,0
Mechagodzilla,Godzilla vs. Kong,ENFP,0
Dorothy Gale,The Wizard of Oz,ENFP,0
Riley,Monte Carlo (2011),ENFP,0
Lila Kolondy,The Heartbreak Kid,ENFP,3 Pdb Votes
Emily,Barbie: Princess Charm School,ENFP,45 Pdb Votes
Narrator,The Gifted (2014,ENFP,4 Pdb Votes
Mark Ferrer,The Gifted (2014,ENFP,16 Pdb Votes
Philippe Petit,The Walk (2015),ENFP,23 Pdb Votes
Carrie,Barbie: A Fairy Secret,ENFP,15 Pdb Votes
Taylor,Barbie: A Fairy Secret,ENFP,51 Pdb Votes
Ken,Barbie: A Fairy Secret,ENFP,1 Pdb Vote
Violet,Hogfather (2006),ENFP,1 Pdb Vote
Twoflower,The Color Of Magic (2008 Television Film),ENFP,4 Pdb Votes
Parker Larson,Barely Lethal (2015),ENFP,6 Pdb Votes
Bruceuillis,Cabras da Peste,ENFP,46 Pdb Votes
Glimmer,Barbie: A Fashion Fairytale,ENFP,16 Pdb Votes
Delphine,Barbie: A Fashion Fairytale,XXXX,9 Pdb Votes
Teresa,Barbie: A Fashion Fairytale,ENFP,19 Pdb Votes
Aunt Millicent,Barbie: A Fashion Fairytale,ENFP,9 Pdb Votes
Mara Morales,BIA: Un Mundo Al Revés (2021),ENFP,3 Pdb Votes
Nisha Choudhary,Hum Aapke Hain Koun,ENFP,13 Pdb Votes
Gavin Gore,The Sasquatch Gang (2006),ENFP,1 Pdb Vote
Louis Michaelson,The Boy Who Could Fly (1986),XXXX,26 Pdb Votes
Kaori Miyazono,Your Lie in April (2016),ENFP,1 Pdb Vote
Full Metal Mickey,Shoplifters of the World (2021),ENFP,3 Pdb Votes
Bo-eun,My Little Bride (2004),XXXX,2 Pdb Votes
Kang Ha-yeong,100 Days with Mr. Arrogant (2004),ENFP,4 Pdb Votes
Sara,Caught by a Wave (2021),ENFP,3 Pdb Votes
Ellie,The Big Wedding (2013),XXXX,1 Pdb Vote
Vi,Liar Liar Vampire,ENFP,5 Pdb Votes
Tim Heidecker,Mister America,ENFP,26 Pdb Votes
Sara Deever,Sweet November,ENFP,10 Pdb Votes
Blaine Tuttle,Cruel Intentions (1999),ENFP,15 Pdb Votes
Glen,Transformers (Bayverse),ENFP,21 Pdb Votes
Dignan,Bottle Rocket (1996),ENFP,10 Pdb Votes
Intak,P1H: The Beginning of a New World,ENFP,14 Pdb Votes
Brian,The Last Button,ENFP,2 Pdb Votes
Evra Von,Cirque du Freak: The Vampire's Assistant (2009),ENFP,7 Pdb Votes
Don Pedro Aragon,A Walk in the Clouds (1995),ENFP,3 Pdb Votes
He-Robin,Naomi and Ely’s No Kiss List (2015),ENFP,11 Pdb Votes
Ely,Naomi and Ely’s No Kiss List (2015),ENFP,1 Pdb Vote
Tommy,Cherry (2021),XXXX,14 Pdb Votes
Siu Yu Jin,Silenced (2011),ENFP,8 Pdb Votes
Madeleine,Malmkrog,ENFP,12 Pdb Votes
Ewa Szańska,Kiler (1997),ENFP,7 Pdb Votes
Glass,Center of My World (2018),ENFP,4 Pdb Votes
Doug Riley,Welcome to the Rileys,ENFP,6 Pdb Votes
Paul-Henri,LOL (Laughing Out Loud),XXXX,6 Pdb Votes
Richard Hart,Notes on a scandal (2006),ENFP,18 Pdb Votes
Mr. Edward Magorium,Mr. Magorium's Wonder Emporium (2007),ENFP,134 Pdb Votes
Usnavi de la Vega,In the Heights (2021),ENFP,16 Pdb Votes
Pollyanna,Pollyanna (1960),ENFP,5 Pdb Votes
Antoine Bailleul,Bienvenue chez les Ch'tis,ENFP,15 Pdb Votes
Anchor,Finding Nemo (Franchise),ENFP,71 Pdb Votes
John Lennon,Nowhere Boy (2009),ENFP,2 Pdb Votes
Taqdeer,Taqdeer,ENFP,2 Pdb Votes
Amaryllis,The Music Man (1962),ENFP,32 Pdb Votes
Zaneeta Shinn,The Music Man (1962),ENFP,5 Pdb Votes
The Grandfather,The Princess Bride (1987),ENFP,3 Pdb Votes
Candy,Candy,ENFP,10 Pdb Votes
Manchee,Chaos Walking (2021),ENFP,45 Pdb Votes
El Loco,Metegol (Underdogs),ENFP,24 Pdb Votes
Claire Colburn,Elizabethtown (2005),ENFP,9 Pdb Votes
Hwang Woo-yeon,On Your Wedding Day,ENFP,32 Pdb Votes
Weronika,Chłopaki nie płaczą,XXXX,93 Pdb Votes
Annie Bennett,Annie (2014),ENFP,71 Pdb Votes
Lucy Hernandez,Moxie (2021),ENFP,2 Pdb Votes
Seth Acosta,Moxie (2021),ENFP,18 Pdb Votes
Mrs Crummles,Nicholas Nickleby (2002),ENFP,2 Pdb Votes
Christine Perron,The Conjuring,ENFP,11 Pdb Votes
Luiz,Short Term 12 (2013),ENFP,7 Pdb Votes
Alden Kupferberg,The Wolf of Wall Street (2013),ENFP,11 Pdb Votes
Milla D'Angelo,Wrong Turn,ENFP,43 Pdb Votes
Cecilia Nuthatch,We're Back! A Dinosaur's Story,XXXX,10 Pdb Votes
Rod Kimble,Hot Rod (2007),ENFP,5 Pdb Votes
Steve Butabi,A Night at the Roxbury (1998),ENFP,1 Pdb Vote
Mrs. H,Nymphomaniac (2013),ENFP,19 Pdb Votes
Jimmy Blevins,Bad Neighbors (2014),XXXX,1 Pdb Vote
Moondog,The Beach Bum,ENFP,4 Pdb Votes
Amy Mandell,Amy's Orgasm (2001),ENFP,28 Pdb Votes
Meg Giry,Phantom of The Opera: At The Royal Albert Hall,ENFP,1 Pdb Vote
Sharon,Possibly in Michigan,ENFP,4 Pdb Votes
Farrah James,Sleepover (2004),ENFP,10 Pdb Votes
"Russell ""Spongebob"" Hayes",Sleepover (2004),ENFP,3 Pdb Votes
Herbsaint Sazerac,The French Dispatch (2021),ENFP,2 Pdb Votes
Clara Saint,The White Crow,ENFP,2 Pdb Votes
Gräfin Dusy Told,Dr. Mabuse the Gambler,ENFP,1 Pdb Vote
Vin Miniver,Mrs. Miniver (1942),ENFP,24 Pdb Votes
Richard Parker,Consenting Adults (1992),ENFP,40 Pdb Votes
Beatrice,Much Ado About Nothing (1993),ENFP,1 Pdb Vote
Dianne,The Cornetto Trilogy,ENFP,1 Pdb Vote
Sam,Palmer,INFP,26 Pdb Votes
Nicole Willis,Mindhunters (2004),ENFP,6 Pdb Votes
Ernest P. Worrell,Ernest P. Worrell (Franchise),ENFP,4 Pdb Votes
Lucy,100 Things,XXXX,1 Pdb Vote
Madame Arcati,Blithe Spirit (2020),ENFP,17 Pdb Votes
Fede,Nueve Reinas,ENFP,14 Pdb Votes
Backson,Winnie the Pooh (Franchise),ENFP,6 Pdb Votes
Johnny Henshaw,Airplane! (1980),ENFP,2 Pdb Votes
Clarence Oveur,Airplane! (1980),ENFP,61 Pdb Votes
Isa,Canción sin Nombre,ENFP,15 Pdb Votes
Goofy,"Mickey, Donald, Goofy: The Three Musketeers (2004)",ENFP,0
Kiwi,rough night,ENFP,0
Andy Kornbluth,Happiness (1998),ENFP,1 Pdb Vote
Ajax,Mr. Peabody & Sherman (2014),XXXX,1 Pdb Vote
Allison Ng,Aloha (2015),ENFP,3 Pdb Votes
Star,Barb and Star Go to Vista Del Mar (2021),ENFP,7 Pdb Votes
Mohamedou Ould Slahi,The Mauritanian (2021),ENFP,7 Pdb Votes
Horace,The Monster Squad (1987),ENFP,1 Pdb Vote
Maddy,Barnyard (2006),ENFP,5 Pdb Votes
Henry,The Map of Tiny Perfect Things (2021),ENFP,6 Pdb Votes
Constance,Don's Plum (2001),ENFP,1 Pdb Vote
Karla Wilson,I Know What You Did Last Summer (1997),ENFP,27 Pdb Votes
Kurt McKenzie,Grown Ups,ENFP,32 Pdb Votes
The Lion,Good Kids (2016),XXXX,1 Pdb Vote
Carlos Torres,Yes Day,ENFP,48 Pdb Votes
Tim,Electrick Children (2012),ENFP,4 Pdb Votes
Kayley,Quest for Camelot,ENFP,5 Pdb Votes
Seth Frank,Absolute Power (1997),ENFP,1 Pdb Vote
King Morpheus,Little Nemo: Adventures in Slumberland,ENFP,3 Pdb Votes
Hanging Lamp,The Brave Little Toaster (1987),ENFP,1 Pdb Vote
Mambo Taxi,Mujeres al Borde de un Ataque de Nervios (1988),ENFP,9 Pdb Votes
Robert Pretty,The Dig (2021),ENFP,21 Pdb Votes
Bubs,Space Sweepers (2021),XXXX,23 Pdb Votes
Tony,I Don't Feel at Home in This World Anymore,ENFP,10 Pdb Votes
Mae Mobley Leefolt,The Help (2011),ENFP,11 Pdb Votes
Sam,Like Crazy (2011),ENFP,2 Pdb Votes
Amy Anderson,Adult World,ENFP,34 Pdb Votes
Quentin,Tais-toi !,ENFP,15 Pdb Votes
Ramon Sanchez,Hackers (1995),ENFP,4 Pdb Votes
Marek Hucz,G.F.Darwin,ENFP,7 Pdb Votes
"Platisha ""Tish"" Madison",Ten Inch Hero (2007),ENFP,2 Pdb Votes
Rafał,G.F.Darwin,ENFP,22 Pdb Votes
Eve,God Help The Girl,ENFP,32 Pdb Votes
Zaara Hayat Khan,Veer Zaara,ENFP,28 Pdb Votes
Cuervo Jones,Escape from New York (1981),ENFP,4 Pdb Votes
"José ""Magnet""",Holes (2003),ENFP,11 Pdb Votes
Dr. Kiowa Pendanski,Holes (2003),ENFP,32 Pdb Votes
Thom,Nick and Norah's Infinite Playlist (2008),ENFP,2 Pdb Votes
Eddie Kreezer,Hick (2011),ENFP,10 Pdb Votes
Katherine “Katie” Melli,The Woman in the Window (2021),ENFP,35 Pdb Votes
Olivia Fox,The Woman in the Window (2021),ENFP,3 Pdb Votes
Sam,Palmer (2021),ENFP,14 Pdb Votes
Alice Longbottom,Harry Potter / Wizarding World Films,ENFP,12 Pdb Votes
Larry,The Wild (2006),ENFP,10 Pdb Votes
Charlie Mollison,The Black Balloon (2008),ENFP,5 Pdb Votes
Fabien Thomasson,The Bélier Family (2014),XXXX,4 Pdb Votes
Quentin Bélier,The Bélier Family (2014),ENFP,2 Pdb Votes
Salome Otterbourne,Death on the Nile (1978),ENFP,2 Pdb Votes
Agent O’Reilly,Paul (2011),ENFP,11 Pdb Votes
Sara Anderson,Adventures in Babysitting (1987),ENFP,13 Pdb Votes
J.K.L. Berensen,The French Dispatch (2021),ENFP,27 Pdb Votes
Todd Hewitt,Chaos Walking (2021),ENFP,81 Pdb Votes
Jay Sebring,Once Upon a Time in... Hollywood (2019),ENFP,9 Pdb Votes
Alice Pierce,Chucky,ENFP,15 Pdb Votes
Ronald Tyler,Chucky,ENFP,17 Pdb Votes
Abis Mal,Aladdin (1992),ENFP,16 Pdb Votes
Martha McKay,Mr. Right,ENFP,13 Pdb Votes
Jia Le,Ilo Ilo,XXXX,1 Pdb Vote
Giovanne Benizatto,Pai em Dobro (Double Dad),ENFP,1 Pdb Vote
Vicenza Silva,Pai em Dobro (Double Dad),ENFP,13 Pdb Votes
Sherwin's Heart,In a Heartbeat (2017),ENFP,21 Pdb Votes
Scarlett Smith,Downfalls High,ENFP,18 Pdb Votes
