char,movie,mbti,votes
Mae Hartley,How to Build a Better Boy (2014),INFP,31 Pdb Votes
April Perron,The Conjuring,INFP,12 Pdb Votes
Bobby,If... (1968),INFP,1 Pdb Vote
Melody Perkins,Melody (1971),INFP,3 Pdb Votes
"Nicholas ""Nicky"" Lodge",Suburbicon,INFP,1 Pdb Vote
Kim Joon,The Gifted Hands / Psychometry,INFP,3 Pdb Votes
Janet Hodgson (The Conjuring 2),The Conjuring,INFP,49 Pdb Votes
"Katherine ""Kit"" Gordy",Down A Dark Hall (2018),INFP,18 Pdb Votes
Denise,Hot Rod (2007),INFP,12 Pdb Votes
Eleanor Lance,The Haunting (1963),INFP,12 Pdb Votes
Gardner Elliot,The Space Between Us,INFP,27 Pdb Votes
Beth Gladstone,Bad Neighbors (2014),INFP,1 Pdb Vote
Les Nichols,Tootsie (1982),INFP,1 Pdb Vote
Emily Spector,Metal Lords (2021),INFP,131 Pdb Votes
Juan Wagner,Instant Family,INFP,45 Pdb Votes
Wang Jing-wen,2046 (2004),INFP,9 Pdb Votes
Cole Reed,F The Prom,INFP,4 Pdb Votes
Aleksandr Ivanovich Pushkin,The White Crow,INFP,1 Pdb Vote
Edgar Hull,Dr. Mabuse the Gambler,XXXX,1 Pdb Vote
"Michael ""Lurch"" Armstrong",The Cornetto Trilogy,INFP,13 Pdb Votes
Ada,Issız Adam,INFP,51 Pdb Votes
Lucy,My Days of Mercy,INFP,6 Pdb Votes
Andy Hawkins,Ma,INFP,32 Pdb Votes
Bobby Whitman,Mindhunters (2004),INFP,1 Pdb Vote
Jule,The Edukators,INFP,10 Pdb Votes
Terry Randall,Stage Door (1937),INFP,18 Pdb Votes
Dia Vandy,Blood Diamond (2006),INFP,12 Pdb Votes
Miller,Flora and Ulysses,INFP,1 Pdb Vote
Phyllis Buckman,Flora and Ulysses,INFP,6 Pdb Votes
Flora Belle Buckman,Flora and Ulysses,ISFP,5 Pdb Votes
Irwin Wayfair,Small Soldiers (1998),XXXX,12 Pdb Votes
Juan,Nueve Reinas,XXXX,4 Pdb Votes
András Várnai,a kind of america (valami amerika),INFP,7 Pdb Votes
Roger Murdock,Airplane! (1980),INFP,59 Pdb Votes
Princess Minnie,"Mickey, Donald, Goofy: The Three Musketeers (2004)",INFP,1 Pdb Vote
Pete,The Last Supper (1995),INFP,5 Pdb Votes
Nicolas,Les Vacances du petit Nicolas,INFP,1 Pdb Vote
Betsy,Dolittle (2020),INFP,2 Pdb Votes
Herman Watzinger,Kon-Tiki,INFP,5 Pdb Votes
Natsumi,Sadako vs. Kayako,ISFP,4 Pdb Votes
Toshio Saeki,Sadako vs. Kayako,INFP,7 Pdb Votes
Antoinette Cosway,Wide Sargasso Sea,INFP,17 Pdb Votes
Rolf Scamander,Fantastic Beasts,INFP,8 Pdb Votes
Jim Green,The Odd Life of Timothy Green,INFP,2 Pdb Votes
Brian Gilcrest,Aloha (2015),INFP,1 Pdb Vote
Phoebe,The Monster Squad (1987),INFP,6 Pdb Votes
Harold “Hal” Dobbs,Proof (2005),INFP,8 Pdb Votes
Woodbear Trio,Red Shoes & The Seven Dwarfs (2019),INFP,1 Pdb Vote
Amy,Don's Plum (2001),INFP,6 Pdb Votes
Princess Daisy,Super Mario Bros. (1993),INFP,39 Pdb Votes
Luigi Mario,Super Mario Bros. (1993),INFP,9 Pdb Votes
Gloria,Colossal (2016),INFP,3 Pdb Votes
Cooper,Super 8 (2011),INFP,9 Pdb Votes
Rachel,Electrick Children (2012),INFP,1 Pdb Vote
Sheila,Shoplifters of the World (2021),INFP,3 Pdb Votes
Christopher Robin,Goodbye Christopher Robin (2017),INFP,4 Pdb Votes
Roger Munro,Mr. Holmes,INFP,4 Pdb Votes
Pong,May Who? (2015),INFP,6 Pdb Votes
Nemo,Little Nemo: Adventures in Slumberland,INFP,17 Pdb Votes
Melissa Henning-Camp,I Still Believe,INFP,14 Pdb Votes
Kessie,Winnie the Pooh (Franchise),INFP,4 Pdb Votes
Rob McGroarty,The Brave Little Toaster (1987),INFP,23 Pdb Votes
Felicity,Felidae (1994),INFP,8 Pdb Votes
Blanky,My Brave Little Toaster (1987),INFP,15 Pdb Votes
Sergei Vladimirovich Molchanov,Hard Day,INFP,3 Pdb Votes
Missy Hart,9 To 5 (1980),INFP,8 Pdb Votes
Edee,Land (2021),INFP,15 Pdb Votes
Ruth,I Don't Feel at Home in This World Anymore,INFP,54 Pdb Votes
June,Lake Mungo,INFP,17 Pdb Votes
Anna,Like Crazy (2011),INFP,9 Pdb Votes
Juliusz Słowacki,G.F.Darwin,INFP,1 Pdb Vote
Sir James Matthew Barrie,Finding Neverland (2004),INFP,6 Pdb Votes
Cassie,God Help The Girl,INFP,24 Pdb Votes
Samantha Caldone,Cyberbully (2011),INFP,64 Pdb Votes
Steph,Forte,INFP,1 Pdb Vote
Sanford Clark,Changeling,INFP,1 Pdb Vote
Nick O'Leary,Nick and Norah's Infinite Playlist (2008),INFP,21 Pdb Votes
Luli McMullen,Hick (2011),INFP,10 Pdb Votes
Alia Mo' Allim,Eye in the Sky,INFP,12 Pdb Votes
Bill Pearlman,Fearless (1993),INFP,6 Pdb Votes
Ariana Dumbledore,Harry Potter / Wizarding World Films,INFP,1 Pdb Vote
Dylan Klebold,I’m Not Ashamed,INFP,0
Ryan,The Wild (2006),INFP,0
Paula Bélier,The Bélier Family (2014),INFP,0
Maurice,Coming to America (1988),INFP,0
Elif,Beyza'nın Kadınları,INFP,2 Pdb Votes
Cynthia,The Secret of NIMH (1982),INFP,1 Pdb Vote
Rosalie Otterbourne,Death on the Nile (1978),INFP,4 Pdb Votes
William Blake,Dead Man (1995),INFP,13 Pdb Votes
Zeffirelli,The French Dispatch (2021),INFP,128 Pdb Votes
Dharam,The White Tiger,INFP,8 Pdb Votes
Marusya Kotova,Burnt by the sun (1994),INFP,1 Pdb Vote
Bob Tenor,Stuck on You (2003),INFP,4 Pdb Votes
Prince Herbert,Monty Python and the Holy Grail (1975),INFP,41 Pdb Votes
Dr. Satan,The Haunted World of El Superbeasto,INFP,1 Pdb Vote
Louise Miller,Teen Witch (1989),INFP,1 Pdb Vote
Heath,The Princess and the Pea (2002 film),INFP,2 Pdb Votes
"Hugo Battersby ""Loco Chanelle""",Everybody's Talking About Jamie (2021),XXXX,2 Pdb Votes
Choi Eun-Hwan,A Millionaire's First Love (2006),INFP,1 Pdb Vote
Hye-young,Daisy (2006),INFP,4 Pdb Votes
Kim Yoon-Woo,"Love, Lies (2016)",INFP,8 Pdb Votes
Yoon Sang Yi,WISH YOU : Your Melody From My Heart,INFP,27 Pdb Votes
Angelina Tyler,Scream (Franchise),INFP,29 Pdb Votes
Samantha Fontanet,La Boum (1 & 2),XXXX,1 Pdb Vote
Vic Beretton,La Boum (1 & 2),INFP,63 Pdb Votes
Anthony “Tony” Corleone,The Godfather (1972),INFP,21 Pdb Votes
Ruth Wilcox,Howards End,INFP,9 Pdb Votes
Leonard Bast,Howards End,INFP,10 Pdb Votes
Aziz,Azizler (2021),INFP,2 Pdb Votes
Peggy Piggott,The Dig (2021),INFP,8 Pdb Votes
Joey,Don't Tell a Soul (2021),INFP,17 Pdb Votes
Babalugats,Cool Hand Luke (1967),INFP,2 Pdb Votes
Jules,Advantageous (2015),INFP,29 Pdb Votes
Ginger,Ginger and Rosa,INFP,64 Pdb Votes
Dr. Wellington Yueh,Dune (2021),INFP,10 Pdb Votes
Camille,Polar,INFP,1 Pdb Vote
Sang-min,The Classic (2003),INTJ,3 Pdb Votes
Ji-hye,The Classic (2003),XXXX,85 Pdb Votes
Cheng Dieyi,Farewell My Concubine (1993),INFP,5 Pdb Votes
Daigo Kobayashi,Departures (2008),INFP,7 Pdb Votes
Soyo Migita,A Gentle Breeze in the Village (2007),INFP,16 Pdb Votes
Helena Campbell,MirrorMask (2005),INFP,4 Pdb Votes
Kylie,Fantastic Mr. Fox,INFP,4 Pdb Votes
Agnes,Fantastic Mr. Fox,INFP,2 Pdb Votes
Pawel,Under the Tuscan Sun (2003),INFP,4 Pdb Votes
Nick,Last Action Hero,INFP,1 Pdb Vote
Landon,Black Christmas (2019),INFP,68 Pdb Votes
Joy Lobo,3 Idiots (2009),INFP,2 Pdb Votes
Lavinia Hall,The Sisterhood Of Night (2014),INFP,34 Pdb Votes
Abby Hanover,Mean Girls 2 (2011),INFP,22 Pdb Votes
Anna Sackville-Bagg,The Little Vampire (2000),INFP,3 Pdb Votes
Alex,Wicker Park,INFP,11 Pdb Votes
Sarah Pierce,Little Children (2006),INFP,1 Pdb Vote
Marguerite Erskine Walker,The Current War (2017),INFP,2 Pdb Votes
Melody,The Vanishing of Sidney Hall (2017),INFP,11 Pdb Votes
Wilbur the Spring Pig,Charlotte's Web,INFP,6 Pdb Votes
Richard Jones,Babel (2006),INFP,5 Pdb Votes
Tiffany,Galveston (2018),INFP,4 Pdb Votes
Laddie,The Lost Boys (1987),INFP,107 Pdb Votes
Grace Bennett,Monte Carlo (2011),INFP,51 Pdb Votes
Silvania Tepes,The Vampir Schwestern,INFP,4 Pdb Votes
Mathilde Donnay,A Very Long Engagement (2004),INFP,15 Pdb Votes
Annie Banks-MacKenzie,Father of the Bride (1991),INFP,20 Pdb Votes
"Theadora ""Thea"" Preston",Bill & Ted (Franchise),INFP,3 Pdb Votes
Miki Shirono,The Snow White Murder Case (Shirayuki hime Satsujin Jiken),INFP,11 Pdb Votes
Rose Fenny,Dogfight (1991),INFP,7 Pdb Votes
Reo,Farewell Song,INFP,81 Pdb Votes
The Voice,Frozen (Franchise),INFP,31 Pdb Votes
Danny Pope,Running on Empty (1988),INFP,36 Pdb Votes
Amy Loubalu,Geek Charming (2011),INFP,32 Pdb Votes
Steven Morrissey,England is Mine (2017),INFP,33 Pdb Votes
Kit,Unicorn Store,INFP,2 Pdb Votes
Witold,Cosmos (2015),INFP,10 Pdb Votes
Maya,Second Act,INFP,13 Pdb Votes
Slo-Mo,We Can Be Heroes (2020),INFP,3 Pdb Votes
Brian,Singles,INFP,12 Pdb Votes
Steve Dunne,Singles,INFP,5 Pdb Votes
Georgiana Darcy,Pride and Prejudice (1995),INFP,61 Pdb Votes
Quentin Smith,A Nightmare on Elm Street (2010),INFP,50 Pdb Votes
Chun,Big Fish & Begonia (2016),INFP,4 Pdb Votes
David Shayne,Bullets over Broadway (1994),INFP,1 Pdb Vote
Kamal,Immaculate Conception (1992),INFP,4 Pdb Votes
Susan Waverly,White Christmas (1954),INFP,5 Pdb Votes
Ricky,Rapsittie Street Kids: Believe In Santa,INFP,14 Pdb Votes
Dimitri,Manitou's shoe / Der Schuh des Manitu,INFP,15 Pdb Votes
Clio the Muse of History,Hercules (franchise),XXXX,10 Pdb Votes
"""Iris""",The Midnight Sky (2020),INFP,15 Pdb Votes
Stefania Rudecka,Trędowata,INFP,2 Pdb Votes
Devo Nod,I Love You to Death (1990),INFP,5 Pdb Votes
Olivia Brown,The Professor (2018),INFP,19 Pdb Votes
Eve,Underworld,INFP,6 Pdb Votes
Kathie Bleeker,The Wild One (1953),INFP,1 Pdb Vote
Brown-Hair Little Boy,Klaus (2019),INFP,22 Pdb Votes
Natasha Kohl,Giant Little Ones,INFP,6 Pdb Votes
Tomek,A Short Film About Love,INFP,15 Pdb Votes
Tony,Stardust Memories,INFP,1 Pdb Vote
Francis,The Cabinet of Dr. Caligari (1920),INFP,1 Pdb Vote
Cesare,The Cabinet of Dr. Caligari (1920),INFP,1 Pdb Vote
Rei Lindolfo,O Cavaleiro Didi e a Princesa Lili (2006),INFP,1 Pdb Vote
Juan,O Cavaleiro Didi e a Princesa Lili (2006),INFP,1 Pdb Vote
Lili,O Cavaleiro Didi e a Princesa Lili (2006),INFP,2 Pdb Votes
Juliana,Confissões de Adolescente,INFP,4 Pdb Votes
Felipe,Confissões de Adolescente,INFP,0
Bianca,Confissões de Adolescente,INFP,0
Ana Dorella,Cinderela Pop,INFP,0
Freddy Prince,Cinderela Pop,INFP,9 Pdb Votes
Jessica Mancera,A Recipe for Seduction (2020),INFP,2 Pdb Votes
Judy the Elf,The Santa Clause (trilogy),INFP,10 Pdb Votes
Nina,Ferdinand (Olé el Viaje de Ferdinand),INFP,4 Pdb Votes
Buffalo Bob,Animal Crackers,INFP,2 Pdb Votes
Owen Huntington,Animal Crackers,INFP,6 Pdb Votes
Sammy Brown,Clouds (2020),INFP,25 Pdb Votes
Dylan,Bratz: The Movie (2007),INFP,13 Pdb Votes
Cassie,Sunshine (2007),INFP,19 Pdb Votes
Mio,Be with You (2004),INFP,2 Pdb Votes
Lilias Craven,The Secret Garden (1993),INFP,10 Pdb Votes
Hubert Minel,I Killed My Mother (2009),INFP,52 Pdb Votes
Sebastiane,Sebastiane (1976),INFP,2 Pdb Votes
Minty Zaki,Wreck-It Ralph (Franchise),INFP,13 Pdb Votes
Chris,Mixed Nuts,INFP,1 Pdb Vote
Rich Levitt,The Skeleton Twins (2014),INFP,1 Pdb Vote
Helen,Night of the Demons (1988),ISTP,2 Pdb Votes
Angela Franklin,Night of the Demons (1988),XXXX,7 Pdb Votes
Roger,Madagascar (Franchise),INFP,48 Pdb Votes
"Jan ""Rudy"" Bytnar",Kamienie na szaniec (2014),INFP,71 Pdb Votes
Pigeon Lady,Home Alone,INFP,112 Pdb Votes
Belle,Mr. Magoo's Christmas Carol,INFP,1 Pdb Vote
Tiny Tim,Mr. Magoo's Christmas Carol,INFP,7 Pdb Votes
Yancy Williams,Sleepover (2004),INFP,5 Pdb Votes
Arnie Campbell,Family Man (2000),INFP,7 Pdb Votes
Petra,The Magnificent Seven (1960),INFP,7 Pdb Votes
Lola,All About My Mother,INFP,5 Pdb Votes
Peaches,Ken Park (2002),XXXX,17 Pdb Votes
Ogata,The World Of Kanako (2014),INFP,36 Pdb Votes
Spookley,Spookley the Square Pumpkin (2004),INFP,15 Pdb Votes
Burt,Madagascar (Franchise),INFP,13 Pdb Votes
Beth Bledsoe,Uncle Frank,INFP,1 Pdb Vote
Sash,The Croods (Franchise),INFP,4 Pdb Votes
Queen Ophelia,The Croods (Franchise),INFP,2 Pdb Votes
Rose,The Straight Story,INFP,1 Pdb Vote
Camille,Ava (2020),INFP,1 Pdb Vote
Martin,Knocked Up (2007),INFP,4 Pdb Votes
Tom Foster,My Octopus Teacher (2020),INFP,32 Pdb Votes
Chatchavee,The Leaves (ฺBai Mai Tee Plid Plew),INFP,8 Pdb Votes
Allison,Black Bear (2020),INFP,26 Pdb Votes
Kuda,Barbie: The Pearl Princess,INFP,11 Pdb Votes
Peter Klaven,"I Love You, Man (2009)",INFP,4 Pdb Votes
Daniels,Alien: Covenant,XXXX,3 Pdb Votes
President Andrew Palma,Geostorm,INFP,8 Pdb Votes
Bernice Pruitt,Hope Floats (1998),INFP,4 Pdb Votes
Ira Levinson,The Longest Ride (2015),INFP,2 Pdb Votes
Roland Cassard,"The Umbrellas of Cherbourg (Les Parapluies de Cherbourg, 1964)",INFP,16 Pdb Votes
Elizabeth Dunn,The Hole (2001),INFP,8 Pdb Votes
Kim Soon-pyung,The Drug King,INFP,7 Pdb Votes
Hiro Shishigami,Inuyashiki (2018),INFP,6 Pdb Votes
Elmer,Der Kommer en Dag (The Day will come),INFP,18 Pdb Votes
Jenny Hayden,Starman (1984),INFP,2 Pdb Votes
Lawrence “Pinto” Kroger,Animal House,INFP,32 Pdb Votes
Louis-Jean,It's Only the End of the World (2016),INFP,10 Pdb Votes
"Richard ""Richie"" Brown",The Hours (2002),INFP,3 Pdb Votes
Virginia Woolf,The Hours (2002),INFP,3 Pdb Votes
Piper,How I Live Now (2013),INFP,91 Pdb Votes
Stu Beckell,Shadow in the Cloud,INFP,49 Pdb Votes
Robert Dudley,Mary Queen of Scots (2018),INFP,21 Pdb Votes
Agnes,Fantastic Mr. Fox (2009),INFP,5 Pdb Votes
Louise Berger,Sound of Metal (2019),INFP,5 Pdb Votes
Toledo,Ma Rainey's Black Bottom (2020),INFP,8 Pdb Votes
Cheyenne,The Crush (1993),INFP,29 Pdb Votes
Constance Wilde,Wilde (1997),INFP,10 Pdb Votes
Robbie Ross,Wilde (1997),INFP,2 Pdb Votes
Celia Khatchadourian,We Need to Talk About Kevin (2011),INFP,13 Pdb Votes
Willy Dandridge,Gooby,INFP,3 Pdb Votes
Penny,Legend of a Rabbit,INFP,18 Pdb Votes
Jo Green,Black Beauty (2020),INFP,24 Pdb Votes
Claire Nightingale,Daniel Isn't Real,INFP,8 Pdb Votes
Luke Nightingale,Daniel Isn't Real,INFP,1 Pdb Vote
Oscar Madly,Closet monster,INFP,8 Pdb Votes
Bobbi,My Spy (2020),INFP,1 Pdb Vote
Zbyszek Grunwald,Love is Everything (Miłość jest wszystkim),INFP,9 Pdb Votes
David,Four Weddings and a Funeral (1994),XXXX,5 Pdb Votes
Pietro Alvarez,If Beale Street Could Talk,XXXX,15 Pdb Votes
Tish Rivers,If Beale Street Could Talk,INFP,28 Pdb Votes
Sparks,Aliens in the Attic,INFP,3 Pdb Votes
Lila Culpepper,Stay (2005),INFP,6 Pdb Votes
Dumbo,Dumbo (2019),INFP,49 Pdb Votes
Melody,The Vanishing Of Sidney Hall,INFP,2 Pdb Votes
Sidney Hall,The Vanishing Of Sidney Hall,INFP,19 Pdb Votes
Josie McClellan,Career Opportunities (1991),INFP,38 Pdb Votes
Ana,The Spirit of the Beehive,INFP,7 Pdb Votes
Daniel,Peter Pan (1953),INFP,7 Pdb Votes
Chantry Alton,What If (2013),INFP,24 Pdb Votes
Juliet,Romeo and Juliet: Sealed with a Kiss,INFP,4 Pdb Votes
Romeo,Romeo and Juliet: Sealed with a Kiss,INFP,6 Pdb Votes
Ben Willis,Cashback,INFP,73 Pdb Votes
Charlie Cooper,Love The Coopers,XXXX,8 Pdb Votes
Yancy Williams,Sleepover,INFP,1 Pdb Vote
Mongo,Shrek (Franchise),INFP,26 Pdb Votes
Constance Chatterley (née Reid),Lady Chatterley's Lover (2015),INFP,37 Pdb Votes
Rock Hudson (Roy Fitzgerald),Hollywood (miniserie),INFP,35 Pdb Votes
Alex O’Donnell,17 Again (2009),INFP,6 Pdb Votes
Emily Williams,Waves (2019),INFP,23 Pdb Votes
Asako,Asako I & II (2018),INFP,6 Pdb Votes
"Hsieh Xin-mei ""May""",Starry Starry Night (2011),INFP,0
Rebecca,Words on Bathroom Walls (2020),INFP,0
Coco,Velvet Buzzsaw (2019),INFP,0
Barf,How to Train Your Dragon (Franchise),INFP,12 Pdb Votes
Faye Dolan,That Thing You Do! (1996),INFP,10 Pdb Votes
Wade Walker,Cry-Baby,INFP,66 Pdb Votes
Noah,Benjamin (2018),XXXX,4 Pdb Votes
Gretl von Trapp,The Sound of Music (1965),INFP,38 Pdb Votes
Jamie Bingham,Fluppy Dogs,INFP,4 Pdb Votes
Robert Martin,Emma. (2020),INFP,24 Pdb Votes
Finn,The Lego Movie (Franchise),INFP,28 Pdb Votes
Minus,Through a Glass Darkly (1961) (Såsom i en spegel),INFP,6 Pdb Votes
Hiroko Watanabe,Love Letter (1995),INFP,27 Pdb Votes
Corporal Bower,Pandorum,INFP,2 Pdb Votes
Le Prince Igor,"Who Are You, Polly Maggoo? (1966)",XXXX,1 Pdb Vote
Quinn,The Search For Santa Paws,INFP,16 Pdb Votes
Ralph,Balto (1995),INFP,3 Pdb Votes
Haruko Takazaki,My SO Has Got Depression (2011),INFP,3 Pdb Votes
David Copperfield,The Personal History of David Copperfield,INFP,41 Pdb Votes
Ronald Miller,Can’t Buy Me Love (1987),INFP,19 Pdb Votes
Timmy Maplewood,Happiness (1998),XXXX,21 Pdb Votes
Joy Jordan,Happiness (1998),INFP,32 Pdb Votes
Faith Corvatch,Only You (1994),INFP,17 Pdb Votes
Conor O'Malley,A Monster Calls (2016),INFP,47 Pdb Votes
Peter Bretter,Forgetting Sarah Marshall,INFP,3 Pdb Votes
D.I. Alice Frampton,Harry Brown (2009),INFP,46 Pdb Votes
Danny,Zathura: A Space Adventure (2005),INFP,4 Pdb Votes
M.A,Girls With Balls,INFP,4 Pdb Votes
Nancy Bellicec,Invasion of the Body Snatchers (1978),XXXX,35 Pdb Votes
Lucy Carrigan,Across the Universe (2007),INFP,6 Pdb Votes
Henry Kent,Revenge of the Bridesmaids (2010),XXXX,4 Pdb Votes
Medina Mason,The Tribes Of Palos Verdes (2017),INFP,46 Pdb Votes
Mrs. de Winter,Rebecca (2020),INFP,5 Pdb Votes
Dr. Gupta,Last Holiday,INFP,5 Pdb Votes
Yuki Fukushima,Nobody knows,INFP,5 Pdb Votes
Jake Oleson,30 Days of Night (2007),INFP,28 Pdb Votes
Charley Brewster,Fright Night (2011),INFP,6 Pdb Votes
Fife,The Thin Red Line (1998),XXXX,38 Pdb Votes
Jerry Rubin,The Trial of the Chicago 7 (2020),INFP,4 Pdb Votes
Dr. Hugh Derry,Life (2017),INFP,58 Pdb Votes
Rocky,Don't Breathe (2016),INFP,2 Pdb Votes
Susan,Gregory’s Girl,INFP,3 Pdb Votes
Gregory,Gregory’s Girl,INFP,1 Pdb Vote
Rosasharn Rivers,The Grapes of Wrath (1940),XXXX,20 Pdb Votes
Sophie,Sophie's Choice (1982),INFP,23 Pdb Votes
Brian Jackson,Starter for 10,INFP,1 Pdb Vote
Esther Greenwood,The Bell Jar (1979),XXXX,65 Pdb Votes
She,Antichrist (2009),INFP,15 Pdb Votes
Curt,American Graffiti (1973),INFP,30 Pdb Votes
Amber,Green Room,INFP,1 Pdb Vote
Séverine,La Bête Humaine (1938),INFP,1 Pdb Vote
Sarah Martin,Extra Ordinary,INFP,10 Pdb Votes
Cy,Carrie Pilby,INFP,6 Pdb Votes
Lisette,Hugo (2010),INFP,1 Pdb Vote
Thomas,The Book of Life (2014),INFP,8 Pdb Votes
Luka,The Book of Life (2014),XXXX,2 Pdb Votes
Ignacio,The Book of Life (2014),INFP,23 Pdb Votes
Chuy,The Book of Life (2014),INFP,6 Pdb Votes
Chato,The Book of Life (2014),XXXX,8 Pdb Votes
Young Girl,Circle (2015),INFP,38 Pdb Votes
Mary Warren,The Crucible (1996),INFP,3 Pdb Votes
Toto,The Wizard of Oz,INFP,41 Pdb Votes
The Cowardly Lion,The Wizard of Oz,XXXX,43 Pdb Votes
Jin-Seok,Forgotten (K Movie),INFP,49 Pdb Votes
Milla,Babyteeth (2019),INFP,6 Pdb Votes
"Rafael ""Rafe"" Khatchadorian",Middle School: The Worst Years of My Life,INFP,22 Pdb Votes
Bob Gaudio,Jersey Boys,INFP,1 Pdb Vote
Jimmie Fails,The Last Black Man in San Francisco (2019),INFP,35 Pdb Votes
Eva,"Germany, year zero",INFP,1 Pdb Vote
Philip,Possum,INFP,4 Pdb Votes
mikan,Mediador,INFP,19 Pdb Votes
Epiphany Proudfoot,Angel Heart,INFP,8 Pdb Votes
Mark Hogancamp,Welcome to Marwen (2018),INFP,27 Pdb Votes
Stuart Shorter,Stuart: A Life Backwards (2007),INFP,55 Pdb Votes
Auguste,"Maries Lied: Ich war, ich weiß nicht wo",INFP,57 Pdb Votes
Donald,The Boys in The Band,INFP,31 Pdb Votes
Max,Where the Wild Things Are,INFP,1 Pdb Vote
Frances Shea,Legend (2015),INFP,24 Pdb Votes
Carol Ledoux,Repulsion,INFP,12 Pdb Votes
Jania Ressmore,Aloft,INFP,15 Pdb Votes
Grace Marshall,The Lodge,INFP,10 Pdb Votes
Elmar,Freaks: You're One of Us,INFP,2 Pdb Votes
Frank,Byzantium,INFP,1 Pdb Vote
Edouard Péricourt,See you up there,INFP,4 Pdb Votes
Tall Brian,Whiskey Tango Foxtrot (2016),INFP,2 Pdb Votes
Shrutakarma,Mahabharat,INFP,9 Pdb Votes
Vikarna,Mahabharat,INFP,46 Pdb Votes
Madri,Mahabharat,INFP,2 Pdb Votes
Matteo,Secret Society Of Second Born Royals (2020),INFP,15 Pdb Votes
Agnes,Show Me Love / Fucking Åmål (1998),INFP,17 Pdb Votes
Lilly,The House Bunny (2008),INFP,13 Pdb Votes
Joanne,The House Bunny (2008),INFP,2 Pdb Votes
Thérèse Raquin,In Secret,INFP,12 Pdb Votes
Tommy Valentine,Hubie Halloween (2020),INFP,41 Pdb Votes
Artie Piscano,Casino (1995),INFP,6 Pdb Votes
Bobbi,Bedtime Stories (2008),INFP,2 Pdb Votes
Phillippe,The Man in the Iron Mask,INFP,10 Pdb Votes
Andres,"Wild Strawberries (Smultronstället, 1956)",INFP,5 Pdb Votes
Topper Daniels,An Officer and a Gentleman (1982),INFP,10 Pdb Votes
Erin,What Women Want (2000),INFP,3 Pdb Votes
Joe Brinson,Wildlife (2018),INFP,0
Kate Peltzer,Gremlins 2: The New Batch,INFP,0
Casey Seeger,An Officer and a Gentleman (1982),INFP,0
Shaun,Circle (2015),INFP,11 Pdb Votes
Silent man,Circle (2015),INFP,15 Pdb Votes
Ellen,Mary Poppins (1964),INFP,10 Pdb Votes
Carlitos,Under the Same Moon (2007),INFP,6 Pdb Votes
Charlie Countryman,The Necessary Death of Charlie Countryman,INFP,16 Pdb Votes
Ullmann,Das Boot (1981),INFP,3 Pdb Votes
Aramina,Barbie and the Three Musketeers (2009),INFP,168 Pdb Votes
Martín,Medianeras,XXXX,11 Pdb Votes
Andre Hayworth,Get Out (2017),INFP,33 Pdb Votes
King Thrash,Trolls World Tour,XXXX,1 Pdb Vote
Valerie,Red Riding Hood (2011),INFP,63 Pdb Votes
Amy,The Beguiled (2017),INFP,7 Pdb Votes
Bea,Peter Rabbit (franchise),INFP,51 Pdb Votes
Sharon Da Silva,Silent Hill (2006-2012),INFP,41 Pdb Votes
Jane Hayes,Austenland,INFP,11 Pdb Votes
Sabine De Barra,A Little Chaos (2014),XXXX,10 Pdb Votes
Chappie,Chappie (2015),INFP,39 Pdb Votes
Regan,Dignitate (2020),INFP,10 Pdb Votes
Guan Min-Lu,At Cafe 6 (2016),XXXX,1 Pdb Vote
Otis,Kicking And Screaming,INFP,7 Pdb Votes
Grover,Kicking And Screaming,INFP,7 Pdb Votes
Kevin,You've Got Mail (1998),XXXX,1 Pdb Vote
George Madison,How Do You Know (2010),INFP,1 Pdb Vote
Queen Anne,The Three Musketeers (1993),INFP,4 Pdb Votes
Homer Hickham,October Sky (1999),INFP,34 Pdb Votes
Geneviève,Céline (1992),INFP,1 Pdb Vote
Justice,Poetic Justice,INFP,16 Pdb Votes
Gabrielle,Midnight in Paris (2011),INFP,36 Pdb Votes
Isla,Barbie: Princess Charm School,INFP,152 Pdb Votes
Crown Prince Sado,The Throne (2015),INFP,7 Pdb Votes
Jan Kubiš,Anthropoid (2016),INFP,4 Pdb Votes
Michael Banks,Mary Poppins Returns (2018),INFP,25 Pdb Votes
Kurt Wüffner,Animalympics,INFP,1 Pdb Vote
Brenda Springer,Animalympics,INFP,1 Pdb Vote
Nion,The Huntsman: Winter's War,INFP,1 Pdb Vote
Sameer,Mohabbatein (2000),INFP,7 Pdb Votes
Julie Powell,Julie & Julia (2009),INFP,43 Pdb Votes
Judy Warren,The Conjuring,INFP,56 Pdb Votes
Archy,Shinbone Alley,INFP,10 Pdb Votes
Frieda,Freaks (1932),INFP,5 Pdb Votes
Pua,Moana (2016),INFP,70 Pdb Votes
Timmy Lupus,Bad News Bears (2005),INFP,1 Pdb Vote
Bruce Guan,Dai Si Hing (2018),INFP,4 Pdb Votes
Timmy Lupus,The Bad News Bears (1976),INFP,3 Pdb Votes
Michelle McKay,The Mighty Ducks Trilogy,INFP,6 Pdb Votes
Ronald Wilby,Bad Ronald,INFP,9 Pdb Votes
Young Man,I'm Thinking of Ending Things (2020),INFP,1 Pdb Vote
Jake,I'm Thinking of Ending Things (2020),INFP,161 Pdb Votes
"Thomas ""Holden"" Worther",The Good Girl (2002),INFP,19 Pdb Votes
Jule,303 - Unterwegs zur Liebe,INFP,6 Pdb Votes
