char,movie,mbti,votes
Cheng Cai,I Not Stupid Too (小孩不笨2),ISTP,1 Pdb Vote
DeeAnn,Big Eyes (2014),ISTP,20 Pdb Votes
Samantha “Sam” Shane,Battleship (2012),ISTP,15 Pdb Votes
David Avery,Very Good Girls,ISTP,6 Pdb Votes
Qe,La Colline où rugissent les lionnes,ISTP,6 Pdb Votes
John Tombs,Happy Death Day (Film Series),ISTP,8 Pdb Votes
Helena,Boxing Helena (1993),ISTP,8 Pdb Votes
Angel (AKA Bill),Ideal Home (2018),ISTP,7 Pdb Votes
Tigra,Chip 'n Dale Rescue Rangers (2022),ISTP,4 Pdb Votes
Jerry Schilling,Elvis (2022),ISTP,6 Pdb Votes
Martín Fierro,Martín Fierro: la película (2007),ISTP,7 Pdb Votes
Jimmy the Polar Bear,Chip 'n Dale Rescue Rangers (2022),ISTP,7 Pdb Votes
Clarence Monroe,The Game Plan (2007),ISTP,48 Pdb Votes
Yang-Tae,THE OUTLAWS (2017),ISTP,2 Pdb Votes
Evan Rosier,Harry Potter / Wizarding World Films,ISTP,2 Pdb Votes
Roland Sharp,Man of the House,ISTP,5 Pdb Votes
Giant,Happily N'Ever After,ISTP,1 Pdb Vote
Captain Volodymyr,The Northman (2022),ISTP,8 Pdb Votes
Clarissa,Cannibal Girls (1973),ISTP,94 Pdb Votes
Reggie,Shortcut (2020),ISTP,8 Pdb Votes
Beth,Evil Dead Series,ISTP,2 Pdb Votes
Norwood,Wreck-It Ralph (Franchise),ISTP,26 Pdb Votes
Robert G. Durant,Darkman (1990),ISTP,15 Pdb Votes
Katinka Ingaborgovinanana,Zoolander (2001),ISTP,12 Pdb Votes
Mind Worker,Inside Out (Franchise),ISTP,2 Pdb Votes
Cassie,Highway (2002),ISTP,5 Pdb Votes
François Marin,Entre les murs (The Class),ISTP,2 Pdb Votes
Lug Short,Shorts (Movie),ISTP,24 Pdb Votes
Kara,Sleeping With Other People (2015),ISTP,8 Pdb Votes
Jang Eun-Ha,Special Delivery (2022),ISTP,7 Pdb Votes
Gábor,BÚÉK! (2018),ISTP,1 Pdb Vote
Moon So Young,Broker,ISTP,5 Pdb Votes
Akutsu Koji,Shinhannin Flag (真犯人フラグ) 2021,ISTP,10 Pdb Votes
Valhalla Sea Dragon,The Little Mermaid (1989),ISTP,37 Pdb Votes
Mac Sledge,Tender Mercies (1983),ISTP,2 Pdb Votes
Sonic the Hedgehog,Sonic the Hedgehog (OVA),ISTP,1 Pdb Vote
Sharkboy,The Adventure of Sharkboy and Lavagirl,ISTP,3 Pdb Votes
Adrián Salamanca,The Hidden Face,ISTP,1 Pdb Vote
Golf,My bromance,ISTP,13 Pdb Votes
Marie,Treasures of the Snow (1983),ISTP,19 Pdb Votes
Cactus Guy,Encanto (2021),ISTP,1 Pdb Vote
Yu Cheng,An Elephant Sitting Still (2018),ISTP,1 Pdb Vote
Annie,The Pact,ISTP,1 Pdb Vote
Andrej Podobnik,Posledice (Consequences),ISTP,2 Pdb Votes
Raja Hindustani,Raja Hindustani (1996),XXXX,1 Pdb Vote
Nitro,The Secret Life of Pets (2016),ISTP,2 Pdb Votes
 David Schnieder,Kill Your Friends,ISTP,5 Pdb Votes
"Cardo ""Knight of Ren""",Star Wars,ISTP,9 Pdb Votes
Christos,The Adam Project,ISTP,5 Pdb Votes
Paco Aguilar,"Blood in, Blood Out",XXXX,2 Pdb Votes
Neusão da Rocha,"Ó Paí, Ó (Look at this)",ISTP,19 Pdb Votes
Ichy,The Land Before Time (1988),ISTP,4 Pdb Votes
The Mariner,Waterworld,ISTP,6 Pdb Votes
Charlie Waldo,Last Looks,ISTP,11 Pdb Votes
Teddy McGiggle,Little Monsters (2019),ISTP,1 Pdb Vote
T.R. Chula,An American Tail (1986),ISTP,3 Pdb Votes
Jack Mercer,Four Brothers (2005),XXXX,4 Pdb Votes
Bait Shop Lady,How to Eat Fried Worms (2006),ISTP,88 Pdb Votes
Lee Carter,Son of Rambow (2007),ISTP,2 Pdb Votes
Caleb Obray,Let's Play Some Mafia (2022),ISTP,1 Pdb Vote
AJ Campos,Crush (2022),ISTP,2 Pdb Votes
Oveja,Jagger Royale,ISTP,4 Pdb Votes
Master monk,The Sorcerer and The White Snake,ISTP,0
Scott Dawson,The Bubble (2022),ISTP,0
Luc,French Kiss (1995),ISTP,0
Rorro,Nahuel y el libro mágico,ISTP,2 Pdb Votes
"Mitsuo (with ""City"" Kanji) ",Double Mints,ISTP,2 Pdb Votes
Vicky,After Yang,XXXX,1 Pdb Vote
The Dodecahedron,The Phantom Tollbooth,ISTP,4 Pdb Votes
Mod,4Kings,ISTP,18 Pdb Votes
Faith,Postal (2007),ISTP,4 Pdb Votes
Takashi Ariake ,Love Like the Falling Petals (2022),ISTP,3 Pdb Votes
Paints his Shirt Red,Jeremiah Johnson,XXXX,2 Pdb Votes
Sarah Mandy,Mother of Tears,ISTP,10 Pdb Votes
Oscar Fernandes,Icebox,ISTP,2 Pdb Votes
Chuck,Grumpy Old Men,ISTP,2 Pdb Votes
Delta Force Operators,Sicario (2015),ISTP,12 Pdb Votes
Lew,Dew: the Movie (2019),ISTP,2 Pdb Votes
Marcel,8 femmes,ISTP,1 Pdb Vote
Louise,8 femmes,ISTP,10 Pdb Votes
Jack Trainer,The Lost City (2022),ISTP,52 Pdb Votes
John Shaft Sr.,Shaft (2019),ESTP,1 Pdb Vote
 Durva Yashwant Ranade,Simmba (2018),XXXX,1 Pdb Vote
Macros,Centurion,ISTP,2 Pdb Votes
Etain,Centurion,ISTP,3 Pdb Votes
Cam Thompson,Ambulance (2022),ISTP,23 Pdb Votes
Lucky ,Doctor Dolittle (1998),ISTP,6 Pdb Votes
Frankie,Blast Of Silence (1961),ISTP,3 Pdb Votes
Most Likely to work @Smith Bros,STRIVE,ISTP,6 Pdb Votes
Russell,The Crazies (2010),ISTP,10 Pdb Votes
Baron Rolfe von Stuppe,The Great Race (1965),ISTP,8 Pdb Votes
Sophie Maes,How to Lose Friends & Alienate People,ISTP,29 Pdb Votes
Han-Goong,The Pirates: The Last Royal Treasure (2022),ISTP,6 Pdb Votes
Shiva,The Dark Knight,ISTP,16 Pdb Votes
Slade Wilson „Deathstroke“,The Dark Knight,ISTP,6 Pdb Votes
Derwin,Duck! The Carbine High Massacre (1999),ISTP,6 Pdb Votes
Bruce,Don't Tell Mom The Babysitter's Dead (1991),ISTP,12 Pdb Votes
Pluto,The Hills Have Eyes (1977),ISTP,4 Pdb Votes
Fred,The Hills Have Eyes (1977),XXXX,1 Pdb Vote
I Need Money,How High (2001),ISTP,1 Pdb Vote
Augusts Braun,Tales Of The Hunger Games (TOTHG),ISTP,1 Pdb Vote
Angler Flanagin,Tales Of The Hunger Games (TOTHG),ISTP,7 Pdb Votes
Lone Man,Shoot 'Em Up (2007),ISTP,2 Pdb Votes
Paul,Fresh (2022),ISTP,3 Pdb Votes
District 7,Tales Of The Hunger Games (TOTHG),ISTP,27 Pdb Votes
Anna,18 Regali,XXXX,3 Pdb Votes
Aberforth Dumbledore (Young),Fantastic Beasts,ISTP,1 Pdb Vote
Rubius Dalton,Tales Of The Hunger Games (TOTHG),ISTP,1 Pdb Vote
Asha Seteal,Tales Of The Hunger Games (TOTHG),ISTP,1 Pdb Vote
Optimo Bruan,Tales Of The Hunger Games (TOTHG),ISTP,25 Pdb Votes
Mayumi Ando,Mosaic Street (2022),ISTP,8 Pdb Votes
Darby Thorne,No Exit,ISTP,13 Pdb Votes
Dario,Il filo invisibile (The Invisible Thread),ISTP,40 Pdb Votes
Kang In,Yaksha: Ruthless Operations,ISTP,2 Pdb Votes
Aaron Z.,Turning Red (2022),ISTP,6 Pdb Votes
Johnny Mnemonic,Johnny Mnemonic (1995),ISTP,3 Pdb Votes
Frank Chambers,The Postman Always Rings Twice (1946),ISTP,25 Pdb Votes
Curly Washburn,City Slickers,ISTP,7 Pdb Votes
Patricia,Barbie: Spy Squad,ISTP,20 Pdb Votes
Steve,I Trapped the Devil,ISTP,5 Pdb Votes
Sawyer Valentini,Unsane,ISTP,5 Pdb Votes
Elly May Clampett,The Beverly Hillbillies (1993),ISTP,2 Pdb Votes
Jed Clampett,The Beverly Hillbillies (1993),ISFP,2 Pdb Votes
So Kyung-joo,Start-Up (Sidong) (2019),ISTP,4 Pdb Votes
Robert,The Best Offer (2013),ISTP,10 Pdb Votes
John Sullivan,Frequency (2000),XXXX,10 Pdb Votes
Orgrim Doomhammer,Warcraft (2016),ISTP,2 Pdb Votes
Robert Mrozowski,Operation Hyacinth (2021),ISTP,17 Pdb Votes
Smrgol,The Flight Of Dragons (1982),XXXX,1 Pdb Vote
Richter,The Texas Chainsaw Massacre (Franchise),ISTP,6 Pdb Votes
Dusty Crane,Blacklight,XXXX,3 Pdb Votes
Kathy,The Monster (2016),ISTP,3 Pdb Votes
Brer Gator,The Adventures of Brer Rabbit,ISTP,2 Pdb Votes
Dolly Pelliker,Silkwood,ISTP,8 Pdb Votes
Drew Stephens,Silkwood,ISFP,6 Pdb Votes
"Reuben J. ""Rooster"" Cogburn",True Grit (1969),ISTP,3 Pdb Votes
Tarzan,Tarzan (Weissmuller series),ISTP,5 Pdb Votes
Steve Dallas,Sweet Smell of Success (1957),ISTP,79 Pdb Votes
Poppy,Scarface (1932),ISTP,16 Pdb Votes
Max Cady,Cape Fear (1962),ISTP,1 Pdb Vote
Laura,The Adam Project,ISTP,13 Pdb Votes
Ronno (Bambi 1942),Bambi (1942),ISTP,12 Pdb Votes
Dino,A Cat in Paris (Une vie de chat),ISTP,1 Pdb Vote
Everett,Project X,ISTP,8 Pdb Votes
Andrew Katchadourian,Death on the Nile (2022),XXXX,3 Pdb Votes
Giulio Machiavelli,Il Burbero (The Gruff),ISTP,6 Pdb Votes
"Andrea ""Andey"" Scott",STRIVE,ISTP,1 Pdb Vote
Blitzen,Rudolph the Red-Nosed Reindeer (1998),ISTP,1 Pdb Vote
Tail,Raya and the Last Dragon (2021),ISTP,2 Pdb Votes
Nick,Woodshock,XXXX,18 Pdb Votes
Huasteco,El Infierno (Hell),ISTP,8 Pdb Votes
Antonio,Nahuel y el libro mágico,ISTP,20 Pdb Votes
Carlos Marighella,Marighella,ISTP,3 Pdb Votes
Halkçı Militan Mehmet,Büyük Meclis,ISTP,6 Pdb Votes
Þór/ Thor,Heartstone,ISTP,1 Pdb Vote
Nicky,Date Movie (2006),ISTP,37 Pdb Votes
Denise,Scouts Guide to the Zombie Apocalypse,ISTP,1 Pdb Vote
Robbie,Enough (2002),ISTP,4 Pdb Votes
Gryffindor Girl (Faye Dunbar?),Harry Potter / Wizarding World Films,XXXX,52 Pdb Votes
Jason Lyle,Coach Carter,ISTP,3 Pdb Votes
Finbar McBride,The Station Agent (2003),ISTP,8 Pdb Votes
Ma Seok Do,THE OUTLAWS (2017),ISTP,6 Pdb Votes
Drug dealer wearing black glasses,War Dogs,ISTP,0
Prisoner KSC2-303,Versus (2000),ISTP,0
Jung-E,Jung-E,ISTP,0
Dong-Wook,Seoul Vibe,ISTP,19 Pdb Votes
Jeff Bailey aka Jeff Markam,Out of the Past (1947),ISTP,10 Pdb Votes
Frank Miller,High Noon,ISTP,3 Pdb Votes
"The Hunter(s) / ""Man""",Bambi (1942),ISTP,13 Pdb Votes
Hernando,Encanto (2021),ISTP,118 Pdb Votes
Policjant,Tureckie Problemy,ISTP,1 Pdb Vote
Danielle Kane,Licorice Pizza,ISTP,11 Pdb Votes
Dr. Melvin Potts,"Girl, Interrupted (1999)",XXXX,4 Pdb Votes
Buddy Revell,Three O'clock High,ISTP,12 Pdb Votes
Monk,Boogie,ISTP,3 Pdb Votes
"Alfred ""Boogie"" Chin",Boogie,ISTP,6 Pdb Votes
Luang Phi Teng,The Holy Man (Luang Phi Teng),ISTP,4 Pdb Votes
Rocco,Climax (2018),ISTP,1 Pdb Vote
Leon,Sara (1997),ISTP,6 Pdb Votes
Farah,Photocopier,ISTP,7 Pdb Votes
Vanags,Blizzard of Souls,ISTP,1 Pdb Vote
Kid Silencer,Killer Tattoo (Mue Puen-Lok/Phra/Chan),ISTP,3 Pdb Votes
Leopard,Animals United (2010),ISTP,3 Pdb Votes
Plated Sharptooth,The Land Before Time (1988),ISTP,11 Pdb Votes
Professor Grady Trip,Wonder Boys,ISTP,1 Pdb Vote
Robert 'Butch' Hynes,Perfect World (1993),ISTP,16 Pdb Votes
Jesse Wilkes,Pass the Ammo (1988),ISTP,8 Pdb Votes
Marie Schmidt,The 355,ISTP,22 Pdb Votes
shelly,ballz in yo jaws,ISTP,16 Pdb Votes
Manu,Rec,ISTP,5 Pdb Votes
Michel,Pickpocket (1959),XXXX,18 Pdb Votes
Boba,Lude godine / Žikina dinastija,ISTP,8 Pdb Votes
Jing,Seal Team (2021),ISTP,6 Pdb Votes
Manu,Le Trou (1960),ISTP,19 Pdb Votes
Tiny,Meet the Robinsons (2007),ISTP,7 Pdb Votes
Mr. Han,Oldboy (2003) (올드보이),ISTP,4 Pdb Votes
"Breathless ""The Blank"" Mahoney",Dick Tracy (1990),ISTP,2 Pdb Votes
Dick Tracy,Dick Tracy (1990),ISTP,2 Pdb Votes
Patrizia,È stata la mano di Dio,ISTP,7 Pdb Votes
Caitlin Tullen,My Life in Ruins (2009),ISTP,4 Pdb Votes
Zwykły kij,Magnaci i Czarodzieje,ISTP,3 Pdb Votes
Gwen,Mr. & Mrs. Smith (2005),ISTP,13 Pdb Votes
The Child,Eternity and A Day,ISTP,5 Pdb Votes
Manganiello,The Conformist (1970),ISTP,3 Pdb Votes
Tony Alva,Lords of Dogtown (2005),ISTP,33 Pdb Votes
Tattooed Pig,The Secret Life of Pets (2016),ISTP,4 Pdb Votes
Grover Dill,A Christmas Story (1983),XXXX,8 Pdb Votes
Davey Stone,8 Crazy Nights,ISTP,1 Pdb Vote
Choi Mu Jin,My Name,ISTP,8 Pdb Votes
Aaron,The Little Drummer Boy (1968),ISTP,10 Pdb Votes
Corinne Burns,"Ladies and Gentlemen, The Fabulous Stains (1982)",ISTP,7 Pdb Votes
Uncle Lewis,National Lampoon's Vacation (1983),ISTP,11 Pdb Votes
Nicky,Mixtape (2021),ISTP,3 Pdb Votes
"Edward ""Anti""",Mixtape (2021),ISTP,6 Pdb Votes
Zoe,Back To The Outback,ISTP,8 Pdb Votes
Ghasem hamdam,Bache mohandes,ISTP,8 Pdb Votes
José Peralta,El Ángel (2018),ISTP,1 Pdb Vote
Keith Whelan,The Unforgivable (2021),XXXX,5 Pdb Votes
Val Dodd,The Master (2012),ISTP,13 Pdb Votes
Lee Eun-hyo,Sex Is Zero (2002),ISTP,31 Pdb Votes
Capt. Billy Cutshaw,The Exorcist (1973),ISTP,2 Pdb Votes
Louise,Stuck Together,ISTP,1 Pdb Vote
Arlen,The Bad Batch,ISTP,33 Pdb Votes
Rodrick Heffley,Diary of a Wimpy Kid (2020s Series),ISTP,2 Pdb Votes
Tek,Titan A.E.,XXXX,1 Pdb Vote
Monty,Within (2016),ISTP,5 Pdb Votes
Meridian Clade,Strange World (2022),ISTP,2 Pdb Votes
Miss Cleaver,St Trinian’s,ISTP,4 Pdb Votes
Tara,St Trinian’s,XXXX,10 Pdb Votes
Mila Starr,Monster Family 2,ISTP,8 Pdb Votes
Liikunnanopettaja,Onni von Sopanen (2006),ISTP,10 Pdb Votes
John Doyle,8-Bit Christmas,ISTP,10 Pdb Votes
Markus,Die Wilden Kerle,ISTP,10 Pdb Votes
Nishi Yoshitaka,Hana-bi (1997),ISTP,9 Pdb Votes
Tyson,Piranhas,ISTP,22 Pdb Votes
Biscottino,Piranhas,ISTP,1 Pdb Vote
Letizia,Piranhas,ISTP,1 Pdb Vote
The Killer,Polytechnique,INFJ,16 Pdb Votes
Vanessa Butz,Die Wilden Kerle,ISTP,6 Pdb Votes
Dutch Van Den Broeck,Random Hearts (1999),ISTP,19 Pdb Votes
Estike,Sátántangó (1994),XXXX,17 Pdb Votes
Chan Wing-yan,Infernal Affairs (2002),ISTP,4 Pdb Votes
Nikolay Ivushkin,T-34 (2019),ISTP,3 Pdb Votes
Mitsuko,Suicide club,ISTP,2 Pdb Votes
Gamer,Free Guy (2021),ISTP,15 Pdb Votes
Jessie,Blue Bayou,ISTP,25 Pdb Votes
Robespierre,Guy Purr-ee,ISTP,2 Pdb Votes
Wade Garrett,Road House (1989),ISTP,1 Pdb Vote
John Dalton,Road House (1989),ISTP,15 Pdb Votes
The Ronin,Star Wars,ISTP,1 Pdb Vote
Isaac Newton (Ike),Alien Planet,XXXX,1 Pdb Vote
Leonardo Da Vinci (Leo),Alien Planet,ISTP,1 Pdb Vote
Lindsay,Last Night in Soho (2021),ISTP,2 Pdb Votes
Ben,Borat (Series),ISTP,4 Pdb Votes
Bethany Weston,Borat (Series),ISTP,8 Pdb Votes
The Tortoise,Borat (Series),ISTP,13 Pdb Votes
Telegram Man,Borat (Series),XXXX,1 Pdb Vote
Mind Your Own Fucking Business,Borat (Series),ISTP,2 Pdb Votes
Morris the Barber,Coming to America (1988),ISTP,8 Pdb Votes
Tom Cody,Streets of Fire,ISTP,1 Pdb Vote
Violet,The Misfits (2021),ISTP,7 Pdb Votes
Allan Quatermain,King Solomon's Mines (1985),ISTP,0
Molly Craig,Rabbit-Proof Fence (2002),ISTP,0
Carmen,Chasing Papi (2003),ISTP,0
Cuffee,The Harder They Fall (2021),ISTP,0
Cherokee Bill,The Harder They Fall (2021),ISTP,14 Pdb Votes
Fulvio,Freaks Out,ISTP,11 Pdb Votes
Brown,Exam (2009),ISTP,10 Pdb Votes
Clown,Haunt (2019),ISTP,13 Pdb Votes
Nate Macauley,One of us is Lying (Show),ISTP,128 Pdb Votes
Nicole Horner,"Diabolique (Les Diaboliques, 1955)",ISTP,3 Pdb Votes
Mr Dean,Black Narcissus (1947),ISTP,8 Pdb Votes
Valentina,La Leyenda de la Nahuala,ISTP,13 Pdb Votes
Psychs,Chucky,ISTP,6 Pdb Votes
Kelly Maxwell,Evil Dead Series,ISTP,9 Pdb Votes
David Brand,Nine Lives,XXXX,1 Pdb Vote
Caroline Delmas,Black Box (2021),ISTP,2 Pdb Votes
Balsan,Black Box (2021),ISTP,2 Pdb Votes
Mal,Silverado,ISTP,8 Pdb Votes
Cesar Faz,The Perfect Game,ISTP,1 Pdb Vote
The Cat,Corpse Bride (2005),ISTP,10 Pdb Votes
Tivoli,Halloween (2018 Timeline),XXXX,1 Pdb Vote
Chief Inspector Even Longer,Der Wixxer,ISTP,2 Pdb Votes
Darren Vader,Swindle (2013),ISTP,18 Pdb Votes
Masked Man (John),He’s Out There,ISTP,1 Pdb Vote
Ronnie Price,Recovery,ISTP,6 Pdb Votes
Eve,Bound to Vengeance,ISTP,5 Pdb Votes
Violet,Kristy (2014),ISTP,15 Pdb Votes
matt,the room,ISTP,1 Pdb Vote
Kolya Rybak,The Ascent (1976/1977),ISTP,3 Pdb Votes
Rho Ki-Soo,Swing Kids (2018),ISTP,7 Pdb Votes
Jose,Los Lunes al Sol / Mondays in the Sun (2002),ISTP,3 Pdb Votes
Bill,Patch Adams,ISTP,1 Pdb Vote
Chronos,Space Jam: A New Legacy,ISTP,1 Pdb Vote
Mitch Williams,The Banana Splits Movie (2019),XXXX,10 Pdb Votes
Mike,Terrifier,ISTP,6 Pdb Votes
Jerry Wang,Transformers (Bayverse),ISTP,11 Pdb Votes
Val Thundershock,Trolls (2016),ISTP,9 Pdb Votes
Butt-head,Beavis and Butt-head Do America,ISTP,6 Pdb Votes
Le gardien de nuit,Le soldat rose,ISTP,3 Pdb Votes
Tragotto,I magicanti e i 3 elementi,ISTP,2 Pdb Votes
Maider,Coven/Akelarre (2021),ISTP,20 Pdb Votes
Reza Moradi,Just 6.5 (2019),ISTP,1 Pdb Vote
Nangi,Zootopia (2016),ISTP,1 Pdb Vote
Frank Weaver,Antlers (2021),XXXX,6 Pdb Votes
Matthew Trant,The Man in the Moon (1991),ESTP,6 Pdb Votes
Quinn Harris,"Six Days, Seven Nights (1998)",ISTP,3 Pdb Votes
Guan Yu,red cliff (2008),ISTP,4 Pdb Votes
Lang,Swallowtail Butterfly (1996),XXXX,9 Pdb Votes
Red,No One Gets Out Alive (2021),ISTP,77 Pdb Votes
Celine Naville,A Life Less Ordinary,ISTP,6 Pdb Votes
Mizaki Watari,Drive My Car,ISTP,12 Pdb Votes
Nick Gant,Push,ISTP,1 Pdb Vote
Michael Myers,Halloween Kills (2021),ISTP,1 Pdb Vote
Mamad, Sun Children,ISTP,9 Pdb Votes
Rose,Don't Worry Darling (2022),XXXX,11 Pdb Votes
Bertha,Fred: The Movie,ISTP,2 Pdb Votes
Trigger,Robin Hood (1973),ISTP,7 Pdb Votes
Alex,Mauvais Sang,ISTP,3 Pdb Votes
Mike Milo,Cry Macho (2021),XXXX,2 Pdb Votes
Strika,Beasts Of No Nation,ISTP,2 Pdb Votes
Nona,Sparkshorts (Pixar Artists Projects),ISTP,10 Pdb Votes
Benny,My Left Foot (1989),ISTP,4 Pdb Votes
Bob Viddick,Copshop (2021),ISTP,2 Pdb Votes
Boïko,The Big Hit,ISTP,2 Pdb Votes
Commandant Bruno Forestier,Beau Travail (1999),ISTP,1 Pdb Vote
Edward Nappo,The Power of the Dog (2021),ISTP,1 Pdb Vote
Noah Sandborn,The Boy Next Door,ISTP,1 Pdb Vote
John,Don't Worry Darling (2022),XXXX,11 Pdb Votes
George Curtis,Design for Living (1933),XXXX,3 Pdb Votes
Psiko,Hababam Sınıfı Üç Buçuk,ISTP,1 Pdb Vote
Harry Morgan,To Have and Have Not (1944),ISTP,2 Pdb Votes
Stella,How To Talk To Girls At Parties,ISTP,2 Pdb Votes
Luke Churner,Teaching Mrs. Tingle,ISTP,5 Pdb Votes
Agent Carter,Never-Ending Game of Revenge (2018),ISTP,4 Pdb Votes
Ryunosuke Tsukue,The Sword of Doom (1966),ISTP,59 Pdb Votes
Carly Pierce,Never-Ending Game of Revenge (2018),ISTP,176 Pdb Votes
Kate,KATE (2021),ISTP,5 Pdb Votes
Joe Baylor,The Guilty (2021),ISTP,3 Pdb Votes
Maninho,Baixio das Bestas,ISTP,4 Pdb Votes
Piper,Afterlife of the Party (2021),ISTP,5 Pdb Votes
Nigel,The Wild,ISTP,1 Pdb Vote
Paul De Smedt,A Bigger Splash,XXXX,1 Pdb Vote
Kendall Jenners,The Package,ISTP,2 Pdb Votes
Ray Breslin,Escape Plan 2: Hades,ISTP,11 Pdb Votes
Charley Rumble,Paddington (2014),ISTP,12 Pdb Votes
Hirono Shimizu,Battle Royale (2000),ISTP,5 Pdb Votes
James Bond (Nelson),James Bond Film Series,ISTP,5 Pdb Votes
Isabella Hudson,Final Destination 2 (2003),ISTP,3 Pdb Votes
Anıl,Sen Kiminle Dans Ediyorsun,ISTP,1 Pdb Vote
Mike Evans,The Kissing Booth (Film Trilogy),ISTP,121 Pdb Votes
Farmer Fran,The Waterboy (1998),ISTP,2 Pdb Votes
Kim,The Celebration (Dogme 1 : Festen),ISTP,9 Pdb Votes
Nina,Black Moon Rising (1986),ISTP,16 Pdb Votes
Do Sik,Midnight,ISTP,1 Pdb Vote
Pancho,Touch Of Evil (1958),ISTP,3 Pdb Votes
Don Armstrong,Drillbit Taylor (2008),ISTP,6 Pdb Votes
Adam Stubbs,May (2002),ISTP,36 Pdb Votes
Ukai,Hanagatami,ISTP,5 Pdb Votes
Max,Max und Moritz (1956),ISTP,15 Pdb Votes
Cyrus Boothe,Reminiscence (2021),XXXX,72 Pdb Votes
Billy Bones,Treasure Island (1988),ISTP,0
Jorge (Red Light Bandit),The Red Light Bandit (1968),ISTP,0
Dito,Pixote: a Lei do Mais Fraco (1980),ISTP,0
Chloe Frazer,Uncharted (2022),ISTP,0
Angus Tuck,Tuck Everlasting (2002),ISTP,3 Pdb Votes
Korina,Army of the Dead / Army of Thieves (2021),ISTP,26 Pdb Votes
Captain Zhurov,Cargo 200,ISTP,28 Pdb Votes
Mia,The loved ones,ISTP,7 Pdb Votes
Royan,Time Is Up,ISTP,5 Pdb Votes
Anna Dutton,The Protégé,ISTP,18 Pdb Votes
Olo Zawistowski,Fierce (2020),ISTP,4 Pdb Votes
Booby,Extinct (2021),ISTP,14 Pdb Votes
Mirabelle,Four Adventures of Reinette and Mirabelle,ISTP,1 Pdb Vote
Macao Park,The Thieves,ISTP,50 Pdb Votes
Crookshanks,Harry Potter / Wizarding World Films,ISTP,5 Pdb Votes
Ray Cooper,Sweet Girl (2021),ISTP,1 Pdb Vote
Moody,The Protégé (2021),XXXX,10 Pdb Votes
Ian,Totally Fucked Up (1993),ISTP,3 Pdb Votes
Erik,Winter Journey,XXXX,2 Pdb Votes
Cerberus,100% Wolf,ISTP,16 Pdb Votes
Bankivoide,Una Película de Huevos,ISTP,12 Pdb Votes
Glory Suiryo,Okkos Inn,ISTP,4 Pdb Votes
Kanda Akane,Okkos Inn,XXXX,3 Pdb Votes
Allie Pennington,Avalon High,ISTP,7 Pdb Votes
Sheriff,Stay (2005),ISTP,1 Pdb Vote
Jung Man Soo,Sinkhole,ISTP,2 Pdb Votes
Gregory Cerva,Bac Nord (2021),ISTP,6 Pdb Votes
Bo's Mom,Extinct (2021),ISTP,13 Pdb Votes
Gunnar Grimmson,Fantastic Beasts,ISTP,2 Pdb Votes
Teardrop,Winter's Bone,ISTP,13 Pdb Votes
Ree Dolly,Winter's Bone,ISTP,3 Pdb Votes
Wah Dee,A Moment of Romance (1990),ISTP,2 Pdb Votes
Gamera (Millennium),MonsterVerse,ISTP,3 Pdb Votes
Paul,Port Authority (2019),ISTP,14 Pdb Votes
Nancy Larimer,Ladybugs (1992),ISTP,40 Pdb Votes
Quinlan,Return to the Blue Lagoon (1991),ISTP,11 Pdb Votes
Fletcher Flemson,Bride Wars (2009),ISTP,2 Pdb Votes
Frank Rossi,CODA (2021),ISTP,5 Pdb Votes
Amelia,Top Gun Series,ISTP,2 Pdb Votes
Payback,Top Gun Series,ISTP,48 Pdb Votes
Martín,Regue Chicken,ISTP,1 Pdb Vote
Kirk Lane,I Still See You,ISTP,6 Pdb Votes
Mônica,Eduardo e Mônica (2020),ISTP,2 Pdb Votes
Carly,The Idle Mind,ISTP,3 Pdb Votes
Jelly,Analyze This,XXXX,13 Pdb Votes
Thunderbolt,Thunderbolt and Lightfoot,ISTP,1 Pdb Vote
"Bobby ""Gator"" McKlusky",White Lightning (1973),ISTP,26 Pdb Votes
Kevin Dadich,Aftermath (2021),ISTP,12 Pdb Votes
"Raymond ""Ray"" Gaines",San Andreas (2015),ISTP,1 Pdb Vote
Pattabhiraman,Tiyaan (2017),ISTP,8 Pdb Votes
Skipper,Barbie: A Perfect Christmas (2011),ISTP,4 Pdb Votes
Casey Mathis,We're The Millers,ISTP,1 Pdb Vote
Jake Chalamet,fiatlux,ISTP,4 Pdb Votes
Rolo,Turma da Mônica,ISTP,2 Pdb Votes
Mike Alonzo,Harsh Times,ISTP,7 Pdb Votes
Hisashi,The 8-Year Engagement (2017),XXXX,6 Pdb Votes
Jacob,Wolf (2021),ISTP,8 Pdb Votes
Valeriy Shubin,Salyut-7 (2017),ISTP,11 Pdb Votes
Dee Dee,The Final Destination (2009),ISTP,5 Pdb Votes
Carter Daniels,The Final Destination (2009),XXXX,1 Pdb Vote
Sergei Radjenko,Murder Mystery (2019),ISTP,6 Pdb Votes
Juan Carlos Rivera,Murder Mystery (2019),ISTP,12 Pdb Votes
Charles Cavendish,Murder Mystery (2019),ISTP,1 Pdb Vote
Will,Leave No Trace (2018),ISTP,6 Pdb Votes
Rinaldo,Happy Feet (2006-2011),ISTP,2 Pdb Votes
Vinz,Mutafukaz (MFKZ),ISTP,4 Pdb Votes
Jack Sadelstein,Jack & Jill,ISTP,2 Pdb Votes
BBQ Boy,Sinister Series,ISTP,1 Pdb Vote
