char,movie,mbti,votes
The Psychiatrist,Cease Fire (2006),INFJ,2 Pdb Votes
DJ Dooku,Auralnauts Star Wars Cannon,INFJ,4 Pdb Votes
Grievous (auralnauts cannon),Auralnauts Star Wars Cannon,INFJ,3 Pdb Votes
John Volanthen,Thirteen Lives (2022),INFJ,9 Pdb Votes
Addi,Beautiful Beings,INFJ,2 Pdb Votes
Man with Influenza,Nacho Libre (2006),INFJ,4 Pdb Votes
Kale,Nanti Kita Cerita tentang Hari Ini,INFJ,38 Pdb Votes
Selina Dalton,Mr. Malcolm’s List,INFJ,19 Pdb Votes
Green Lightsaber,Star Wars: Lightsabers,INFJ,3 Pdb Votes
Claire Summers,PASSENGERS (2008),INFJ,23 Pdb Votes
Kenshin Himura,Rurouni Kenshin (2012),INFJ,5 Pdb Votes
Forth,2 Moons (2017),INFJ,2 Pdb Votes
Shahnaz,Abad va yek rooz(ابد و یک روز),INFJ,70 Pdb Votes
Maria Beetle,Bullet Train,INFJ,19 Pdb Votes
Domino,Cha Cha Real Smooth,INFJ,7 Pdb Votes
Ángel,The Flower of My Secret,XXXX,28 Pdb Votes
Diazo,Strange World (2022),INFJ,6 Pdb Votes
Isabella Molina,Rush Hour (Franchise),INFJ,3 Pdb Votes
Jayesh Patel,Jayeshbhai Jordaar,INFJ,35 Pdb Votes
Hildegarde,Corpse Bride (2005),INFJ,4 Pdb Votes
John Caleo,Holding The Man,XXXX,7 Pdb Votes
Merlyn,Wolfwalkers (2020),INFJ,1 Pdb Vote
Benny,Three Months,INFJ,7 Pdb Votes
Amelia Weasley,Swingverse,INFJ,7 Pdb Votes
Myrtle Gordon,Opening Night (1977),INFJ,20 Pdb Votes
Elmer Elevator,My Father's Dragon (2022),INFJ,7 Pdb Votes
Ainun,Habibie & Ainun 3 (2019),INFJ,8 Pdb Votes
Vesna,Loners (2000),INFJ,10 Pdb Votes
Rex Merrick,Hustle,INFJ,21 Pdb Votes
Will,Nine Days (2020),INFJ,8 Pdb Votes
Anjulika,Bhool Bhulaiyaa 2 (2022),INFJ,18 Pdb Votes
Ramsay Cole,Jurassic Park / Jurassic World (Film Franchise),INFJ,6 Pdb Votes
Лидия Алексеевна,Курьер(1986),INFJ,1 Pdb Vote
Evan,Hollywood Stargirl,ESTJ,9 Pdb Votes
Teresa,The Bombardment (2021),INFJ,1 Pdb Vote
Renée Lefevre,What's New Pussycat? (1965),INFJ,1 Pdb Vote
Ea,The Brand New Testament,INFJ,11 Pdb Votes
Viet Cong Sniper,Full Metal Jacket (1987),INFJ,1 Pdb Vote
Igor,Conte de printemps (A Tale of Springtime),XXXX,3 Pdb Votes
Jeanne,Conte de printemps (A Tale of Springtime),INFJ,1 Pdb Vote
The Fox,The Northman (2022),INFJ,15 Pdb Votes
The Raven,The Northman (2022),INFJ,6 Pdb Votes
Yrjö Lahtinen,The Unknown Soldier (2017),INFJ,8 Pdb Votes
Jorma Kariluoto,The Unknown Soldier (2017),XXXX,2 Pdb Votes
Baaabra Streisand,A Perfect Pairing,INFJ,2 Pdb Votes
Homeless Guy,Bruce Almighty (2003),INFJ,1 Pdb Vote
Sargento Cruz,Martín Fierro: la película (2007),INFJ,6 Pdb Votes
Zain,The Weekend Away,INFJ,1 Pdb Vote
Alpha Trophy Jumpers,Everything Everywhere All At Once,INFJ,1 Pdb Vote
Samira,Papicha,INFJ,5 Pdb Votes
Inspector Detector,Speed Racer (2008),INFJ,1 Pdb Vote
Tong,Love of the Siam (2007),INFJ,1 Pdb Vote
Said,Much Loved (2015),INFJ,6 Pdb Votes
S.A. 'Subject 99',V/H/S,XXXX,6 Pdb Votes
Father,V/H/S,INFJ,4 Pdb Votes
Bose,Dhamaal (2007),INFJ,1 Pdb Vote
Mieke de Jong,The Exception,INFJ,1 Pdb Vote
The Doctor,Persona (1966),INFJ,16 Pdb Votes
Jay Lyons,The Clique,XXXX,3 Pdb Votes
Monsignor Kelly,Father Stu,INFJ,5 Pdb Votes
Anna Sackville-Bagg,The Little Vampire (2017),XXXX,11 Pdb Votes
Hong Rim,A Frozen Flower (2008),INFJ,1 Pdb Vote
Charulata,Charulata,INFJ,1 Pdb Vote
Pak Prabu,KKN di Desa Penari,INFJ,8 Pdb Votes
Michael Simmons,Fireproof (2008),INFJ,2 Pdb Votes
John Holt,Fireproof (2008),INFJ,12 Pdb Votes
Zsófi,BÚÉK! (2018),INFJ,1 Pdb Vote
Sasha,Tux and Fanny (2019),INFJ,31 Pdb Votes
Tux,Tux and Fanny (2019),INFJ,16 Pdb Votes
Hong Jing Qing,Till We Meet Again (2021),XXXX,1 Pdb Vote
Meena,Chennai Express (2013),INFJ,7 Pdb Votes
Longclaw,Sonic the Hedgehog (Film Series),INFJ,5 Pdb Votes
Grischa Ljubov,The Red Shoes,INFJ,6 Pdb Votes
Yi-An,Alienoid (2022),INFJ,1 Pdb Vote
Hassan Haji Kadam,The Hundred-Foot Journey,XXXX,3 Pdb Votes
Margaret,Spencer,INFJ,18 Pdb Votes
Fa-Ying,Anna and the King,XXXX,4 Pdb Votes
Young-Ji,Ditto,INFJ,2 Pdb Votes
Mu-Nee,Ditto,XXXX,1 Pdb Vote
Raisin,Marmaduke,INFJ,1 Pdb Vote
Alice Kinnon,The Last Days of Disco (1998),INFJ,1 Pdb Vote
Khatidza,Time of the gypsies (Dom Za vesanje),XXXX,22 Pdb Votes
Grandma Burnier,Treasures of the Snow (1983),INFJ,0
Tomio Yasujima,Kurokawa no Techo (Black Leather Notebook),XXXX,0
Telenovela Aunt,Encanto (2021),INFJ,0
Anita,Anwar (2007),INFJ,1 Pdb Vote
Tia Malone,Escape to Witch Mountain (1975),INFJ,2 Pdb Votes
Melisa,In Good Hands (Sen Yaşamaya Bak),INFJ,4 Pdb Votes
The Fox,The Little Prince (1974),XXXX,1 Pdb Vote
Shanthi,K.G.F (Series),XXXX,26 Pdb Votes
Parker Hall,Kill Your Friends,INFJ,1 Pdb Vote
Gray,Catch and Release,INFJ,7 Pdb Votes
"Ap'lek ""Knight of Ren""",Star Wars,INFJ,4 Pdb Votes
Megan,Two Night Stand (2014),INFJ,11 Pdb Votes
Mechtild,Ophelia,INFJ,4 Pdb Votes
Montana Segura,"Blood in, Blood Out",INFJ,6 Pdb Votes
Stefan,Subspecies (1991),INFJ,6 Pdb Votes
Zeynep,Recep İvedik Trilogy,INFJ,9 Pdb Votes
Qilin,Fantastic Beasts,INFJ,22 Pdb Votes
Nurse,The Father (2020),INFJ,5 Pdb Votes
Esther Lecter / “Alex Foster”,The Quiet Family,INFJ,8 Pdb Votes
Butterfly,Encanto (2021),INFJ,107 Pdb Votes
Didier Revol,Son of Rambow (2007),INFJ,3 Pdb Votes
Manasvi Sabharwal,Let's Play Some Mafia (2022),INFJ,4 Pdb Votes
Chakrii Maniwan,Let's Play Some Mafia (2022),INFJ,4 Pdb Votes
Ashley Hills,Let's Play Some Mafia (2022),INFJ,11 Pdb Votes
Novelist,Ikiru / To Live (1952) (生きる),INFJ,8 Pdb Votes
Arthur Miller,Blonde (2022),INFJ,7 Pdb Votes
Tom Milton ,Where the Crawdads Sing (Movie),INFJ,18 Pdb Votes
Celia Favreau,All the Old Knives (2022),INFJ,8 Pdb Votes
Franz Kafka,Kafka (1991),INFJ,17 Pdb Votes
Susu (white snake),The Sorcerer and The White Snake,INFJ,2 Pdb Votes
Anika,The Bubble (2022),INFJ,4 Pdb Votes
Erika Tansy,How to Eat Fried Worms (2006),INFJ,7 Pdb Votes
Russell,Weekend (2011),INFJ,8 Pdb Votes
Ustad Jameel Khan,Rockstar (2011),XXXX,1 Pdb Vote
Dr. Malarvizhi,Hey Sinamika (2022),INFJ,10 Pdb Votes
Moisés Viktor,Dan Life,INFJ,26 Pdb Votes
Amin Faizi,Gangubai Kathiawadi (2022),INFJ,19 Pdb Votes
Diana Fragoso ''La ciega'' ,Perras 2011,INFJ,14 Pdb Votes
Harry Cameron,The Seven Husband of Evelyn Hugo,INFJ,2 Pdb Votes
Swan,Jeremiah Johnson,XXXX,1 Pdb Vote
Elisa Mandy,Mother of Tears,INFJ,10 Pdb Votes
Lucy Harker ,Nosferatu The Vampyre (1979),INFJ,15 Pdb Votes
Count Dracula ,Nosferatu The Vampyre (1979),INFJ,32 Pdb Votes
Auden,Along For The Ride,INFJ,40 Pdb Votes
Mary Darling,Peter Pan (2003),INFJ,8 Pdb Votes
Sixten Sparre,Elvira Madigan (1967),INFJ,3 Pdb Votes
Laura Turner,Follow me (2020),INFJ,4 Pdb Votes
Naja Holm,Against the Ice,INFJ,2 Pdb Votes
Consuelo,Nahuel y el libro mágico,INFJ,2 Pdb Votes
Dr. May Updale,The Purge (Franchise),XXXX,11 Pdb Votes
Elsa,Wreck-It Ralph (Franchise),INFJ,17 Pdb Votes
Luz,The Old Ways (2020),INFJ,6 Pdb Votes
Louise de Bargeton,Illusions perdues (2021),INFJ,5 Pdb Votes
Penelope Bryte,My Soul to Take (2010),INFJ,1 Pdb Vote
Rara,Imperfect (2019),INFJ,2 Pdb Votes
Janitor,17 Again (2009),INFJ,6 Pdb Votes
Yijiro,Kung Fu Panda (Franchise),XXXX,1 Pdb Vote
Takuya Okada,You Shine in the Moonlight (2019),INFJ,2 Pdb Votes
The Master,Jiang Ziya,INFJ,10 Pdb Votes
Raul Cocolotl,Wendell and Wild,INFJ,147 Pdb Votes
Ra‘s Al Ghul,The Dark Knight,INFJ,3 Pdb Votes
Lowell,Silent Running (1972),INFJ,8 Pdb Votes
Peter,I Want You Back (2022),INFJ,72 Pdb Votes
Sun Yee,Turning Red (2022),INFJ,1 Pdb Vote
Jackson Spindel,Tales Of The Hunger Games (TOTHG),INFJ,2 Pdb Votes
Mags Flannigin,Tales Of The Hunger Games (TOTHG),INFJ,1 Pdb Vote
Tidal,Tales Of The Hunger Games (TOTHG),INFJ,1 Pdb Vote
Elisa,18 Regali,INFJ,1 Pdb Vote
Balsa Montague,Tales Of The Hunger Games (TOTHG),INFJ,2 Pdb Votes
Hazel Branks,Tales Of The Hunger Games (TOTHG),INFJ,1 Pdb Vote
Sheaf Javiroski,Tales Of The Hunger Games (TOTHG),INFJ,1 Pdb Vote
Shell Doomer,Tales Of The Hunger Games (TOTHG),INFJ,5 Pdb Votes
Tritica Macdoanld,Tales Of The Hunger Games (TOTHG),INFJ,2 Pdb Votes
Clara Paranova,Tales Of The Hunger Games (TOTHG),INFJ,5 Pdb Votes
Restoro Diggs,Tales Of The Hunger Games (TOTHG),INFJ,4 Pdb Votes
Alexandre Fabbri,The Double Life of Véronique,INFJ,3 Pdb Votes
Maggie Mayhem,Whip It (2009),INFJ,2 Pdb Votes
Missy,My Fairy Tail Love Story,INFJ,1 Pdb Vote
Noah,My Fairy Tail Love Story,INFJ,17 Pdb Votes
Yang,After Yang,INFJ,3 Pdb Votes
"Milo ""Mouse"" Jackson",Black and Blue,XXXX,2 Pdb Votes
Sammy,What Breaks The Ice,INFJ,24 Pdb Votes
Zheng Yi,Better Days (2019),INFJ,28 Pdb Votes
Auntie Helen,Turning Red (2022),INFJ,12 Pdb Votes
Alma Felser,I'm Your Man,INFJ,7 Pdb Votes
"Peter ""Pete"" Krumbein",Nightmare Alley (2021),INFJ,9 Pdb Votes
Sara,L'apetta Giulia e la Signora Vita (2003),INFJ,22 Pdb Votes
André Gregory,My Dinner with André,INFJ,3 Pdb Votes
Bonnie Rayburn,City Slickers,INFJ,12 Pdb Votes
Yobi,"Yobi, The Five-Tailed Fox",INFJ,7 Pdb Votes
Astrid Hellman,The Devil’s Candy,INFJ,1 Pdb Vote
Woo Sang-pil,Start-Up (Sidong) (2019),INFJ,10 Pdb Votes
Antoine,Cleo from 5 to 7 (1962),XXXX,12 Pdb Votes
Anna,The Fallout,INFJ,6 Pdb Votes
Lizzy,The Monster (2016),INFJ,7 Pdb Votes
Brian Fitzgerald,My Sister's Keeper (2009),INFJ,6 Pdb Votes
The Yellow Man,Broken Blossoms (1919),INFJ,12 Pdb Votes
Andy McGee,Firestarter,INFJ,10 Pdb Votes
Rebecca Dunn,X+Y / A Brilliant Young Mind (2014),XXXX,5 Pdb Votes
Zhang Mei,X+Y / A Brilliant Young Mind (2014),INFJ,5 Pdb Votes
Dr. Ouelet,Ghost in the Shell (2017),XXXX,4 Pdb Votes
Emmett Richmont,"Legally Blonde 2: Red, White & Blonde",INFJ,0
Henry Copper,Book of Love (2022),XXXX,0
Alice,Bigbug,INFJ,13 Pdb Votes
Jacob koloruda,STRIVE,INFJ,8 Pdb Votes
Heart,Raya and the Last Dragon (2021),INFJ,22 Pdb Votes
Theresa,Woodshock,INFJ,7 Pdb Votes
Asenath,Joseph: King of Dreams,INFJ,4 Pdb Votes
Fresia,Nahuel y el libro mágico,INFJ,8 Pdb Votes
Fang Yu Ke,Love the Way You Are (2019),INFJ,6 Pdb Votes
Libby Atenton,Dream House,INFJ,2 Pdb Votes
Peter Hood,Gone,INFJ,5 Pdb Votes
Rüştü Onur,The Butterfly's Dream,INFJ,8 Pdb Votes
Princess Mary,Gulliver’s Travels,INFJ,9 Pdb Votes
Kyoko Suzuki,Ju-On(Franchise),INFJ,23 Pdb Votes
Kayako Saeki,Ju-On(Franchise),INFJ,10 Pdb Votes
Nick Twisp,Youth in Revolt,INFJ,5 Pdb Votes
Scheherazade,Arabian nights (2000 miniseries),XXXX,1 Pdb Vote
Amrita Singh,Badla,XXXX,9 Pdb Votes
Tarik Jackson,Harold and Kumar,INFJ,10 Pdb Votes
Ruby,The Land Before Time (1988),INFJ,2 Pdb Votes
The Seer,"If I Can't Have Love, I Want Power (2021)",INFJ,8 Pdb Votes
J. R. Maguire,The Tender Bar,INFJ,1 Pdb Vote
Lana,AI Love You,XXXX,17 Pdb Votes
German,Brat / Brother (1997),INFJ,8 Pdb Votes
Hidden World,How to Train Your Dragon (Franchise),INFJ,6 Pdb Votes
Seo-Hyun,Jung-E,INFJ,7 Pdb Votes
Rob Hall,Everest,INFJ,5 Pdb Votes
Cynthia Crowley,"Girl, Interrupted (1999)",INFJ,26 Pdb Votes
Dr. Sonia Wick,"Girl, Interrupted (1999)",INFJ,1 Pdb Vote
Serife,Yalancılar ve Mumları (The Liars & Their Candles),INFJ,3 Pdb Votes
Rocket,Climax (2018),XXXX,7 Pdb Votes
Officer Bob Hayward,"Extremely Wicked, Shockingly Evil and Vile (2019)",XXXX,9 Pdb Votes
Cahaya,Lovely Man (2011),INFJ,1 Pdb Vote
Helen Morrison,Coda (2020),XXXX,9 Pdb Votes
Councillor Hamann,The Matrix Trilogy,INFJ,5 Pdb Votes
Donna Jensen,View from the Top,INFJ,3 Pdb Votes
Winifred,Animals United (2010),INFJ,4 Pdb Votes
Socrates,Animals United (2010),INFJ,24 Pdb Votes
Maharawal Ratan Singh,Padmaavat (2018),INFJ,10 Pdb Votes
Annik Honore,Control (2007),INFJ,30 Pdb Votes
Widya,KKN di Desa Penari,INFJ,3 Pdb Votes
Juiz,Pixote: a Lei do Mais Fraco (1980),INFJ,8 Pdb Votes
Tahir el-İskenderunî,Büyük Meclis,INFJ,5 Pdb Votes
Peter Maxwell,The Princess Switch (2018),XXXX,2 Pdb Votes
Fabietto Schisa,È stata la mano di Dio,INFJ,10 Pdb Votes
Matt Freehauf,Young Adult (2011),INFJ,36 Pdb Votes
Masked Man,White Snake (2019),INFJ,8 Pdb Votes
Wojciech,Listy do M.,INFJ,2 Pdb Votes
Flash,Ozzy (2016),INFJ,14 Pdb Votes
Grimble,Legend of the Guardians: The Owls of Ga'Hoole,INFJ,1 Pdb Vote
Bilious,Hogfather (2006),INFJ,1 Pdb Vote
Johar Ali Khan,Aik Hai Nigar,INFJ,3 Pdb Votes
Profesor Quadri,The Conformist (1970),INFJ,3 Pdb Votes
Flint Sky,Apocalypto (2006),INFJ,5 Pdb Votes
Fred,The Secret Life of Pets (2016),INFJ,4 Pdb Votes
Harry Stadling,Christmas Evil,INFJ,2 Pdb Votes
Mai,The Whole Truth (2021),INFJ,118 Pdb Votes
Olga of the Birch Forest,The Northman (2022),INFJ,2 Pdb Votes
Ania Pawlak,Sami swoi,INFJ,31 Pdb Votes
Parvati  'Paro',Devdas,INFJ,1 Pdb Vote
barbarik,Mahabharat,INFJ,4 Pdb Votes
Legs Luciano,Back To The Outback,INFJ,3 Pdb Votes
Lilly,Dan in Real Life (2007),XXXX,3 Pdb Votes
Jane,Dan in Real Life (2007),INFJ,1 Pdb Vote
Ehsan vahdat,Lahzeye gorgo mish,INFJ,8 Pdb Votes
Hernan Bedoya #2,Memoria,INFJ,1 Pdb Vote
Chelsea,Pincushion(2017),INFJ,2 Pdb Votes
Jonathan Hemlock,The Eiger Sanction (1975),INFJ,3 Pdb Votes
Petra Forbes,Best Christmas Party Ever (2014),INFJ,13 Pdb Votes
Fernando Araujo,El robo del siglo,INFJ,5 Pdb Votes
Helen Sullivan,The Master (2012),INFJ,1 Pdb Vote
Jacob Marley,Scrooge (1970),XXXX,4 Pdb Votes
Zoo Wee Mama,Diary of a Wimpy Kid (2020s Series),INFJ,32 Pdb Votes
Ahtohallan,Frozen (Franchise),INFJ,17 Pdb Votes
Jakobe Salomon,A Fortunate Man (Lykke Per),INFJ,1 Pdb Vote
John Alexander,Within (2016),INFJ,1 Pdb Vote
SPC Ty Carter,The Outpost (2019),XXXX,15 Pdb Votes
Osamu Dazai,No Longer Human (2019),INFJ,5 Pdb Votes
Geoffrey Smith,Tolkien (2019),INFJ,2 Pdb Votes
Rya,In The Shadow Of The Moon (2019),INFJ,5 Pdb Votes
Dr. Hansen,Marty's Creation Adventure Series,INFJ,2 Pdb Votes
Horibe,Hana-bi (1997),INFJ,3 Pdb Votes
Nuri,Film (The Movie),INFJ,29 Pdb Votes
George Harrison (Help!),Help! (1965),XXXX,16 Pdb Votes
Maxi Maximilian,Die Wilden Kerle,INFJ,2 Pdb Votes
Chi guk,Cruel Winter Blues,INFJ,19 Pdb Votes
Kerubim,Dofus the Movie: Julith,XXXX,8 Pdb Votes
Irimiás,Sátántangó (1994),INFJ,13 Pdb Votes
Micky,Bound (1996),XXXX,3 Pdb Votes
Lee Sum-yee,Infernal Affairs (2002),XXXX,1 Pdb Vote
Father Andre James,The Least Of These (2008),INFJ,2 Pdb Votes
Emmet,Road House (1989),INFJ,6 Pdb Votes
Dr. John Prentice,Guess Who's Coming to Dinner (1967),INFJ,3 Pdb Votes
Dr. Perry Lyman,Thumbsucker (2005),INFJ,9 Pdb Votes
Lee Soo Myung,Shoot Me In The Heart,XXXX,6 Pdb Votes
Clara,Heidi (2015),XXXX,2 Pdb Votes
Charlotte,Lux Æterna,INFJ,1 Pdb Vote
Rose,Christmas Oranges,XXXX,2 Pdb Votes
Brian Stevenson,Little Monsters (1989),INFJ,6 Pdb Votes
Sondra Pransky,Scoop (2006),INFJ,10 Pdb Votes
Anna,Beginners (2010),INFJ,1 Pdb Vote
Master Wizard,Woochi: The Demon Slayer (2009),INFJ,0
Leyla,Something Useful,INFJ,4 Pdb Votes
The Crone,Sleepy Hollow (1999),INFJ,5 Pdb Votes
Anna,Elle (2016),INFJ,1 Pdb Vote
Hal Slocumb,Thelma & Louise (1991),XXXX,6 Pdb Votes
Edward Gracey,The Haunted Mansion,INFJ,8 Pdb Votes
Shinobu Hisatake,Belle: The Dragon and Freckled Princess,INFJ,10 Pdb Votes
Claude Garcia,In the House,XXXX,6 Pdb Votes
Jason Hasek,Riding in Cars with Boys,INFJ,7 Pdb Votes
Han Dong-hoon,Door Lock ( Do-eo-lak ),INFJ,8 Pdb Votes
Sherry Pierce,Big Momma's House,INFJ,2 Pdb Votes
Miyajima,We Couldn‘t Become Adults (2021),INFJ,17 Pdb Votes
Sheena,Boyhood (2014),INFJ,4 Pdb Votes
Ester,The Silence (1963),INFJ,1 Pdb Vote
Valentine,Clouds of Sils Maria,INFJ,3 Pdb Votes
Erwin,Personal Shopper,ENFJ,8 Pdb Votes
John Baxter,Don't Look Now,XXXX,1 Pdb Vote
Abbie Santini,Martin (1977),XXXX,25 Pdb Votes
Gabriele,"A Special Day (Una giornata particulare, 1977)",XXXX,10 Pdb Votes
Mr Badii,Taste of Cherry (1997),INFJ,4 Pdb Votes
Enrique Goded,Bad Education (2004),INFJ,5 Pdb Votes
Cocopa,Koati (2021),INFJ,5 Pdb Votes
Balam,Koati (2021),INFJ,9 Pdb Votes
Ana,La Leyenda de la Nahuala,INFJ,4 Pdb Votes
Yoltzin (Llorona),La Leyenda de la Nahuala,INFJ,3 Pdb Votes
Ben Tannenhill,Snow Bride,INFJ,6 Pdb Votes
Francey,Vivacious Lady (1938),INFJ,6 Pdb Votes
Jeon Pildo,My Name,INFJ,1 Pdb Vote
Felix Perkins,Nine Lives,INFJ,9 Pdb Votes
Padre Esteban,The Perfect Game,INFJ,28 Pdb Votes
Mr. Ulman,The House of The Devil,XXXX,6 Pdb Votes
Justine,Kristy (2014),INFJ,3 Pdb Votes
Su Yueming,Transformers (Bayverse),INFJ,2 Pdb Votes
Rosalia,West Side Story (2021),XXXX,3 Pdb Votes
Myra Gale Brown,Great Balls of Fire!,INFJ,1 Pdb Vote
Governess Fräulen von Bernburg,Mädchen in Uniform (1931),INFJ,3 Pdb Votes
Hans Scholl,Sophie Scholl: The Final Days,INFJ,19 Pdb Votes
Sophie Scholl,Sophie Scholl: The Final Days,INFJ,1 Pdb Vote
Sara Whitaker,Daddy's Home,XXXX,12 Pdb Votes
Joseph,Le soldat rose,INFJ,1 Pdb Vote
Emily Anderson,Step Up Revolution (2012),INFJ,2 Pdb Votes
Dr. Sinja,A Thousand Words,XXXX,2 Pdb Votes
Lucie,Hold Me Tight (2021),INFJ,4 Pdb Votes
Father,Atarrabi & Mikelats,INFJ,2 Pdb Votes
Udana,Atarrabi & Mikelats,INFJ,2 Pdb Votes
The Red Queen,Donkey Skin (1970),INFJ,1 Pdb Vote
Socras,I roteò e la magia dello specchio,INFJ,8 Pdb Votes
Sortilege,Inherent Vice (2014),INFJ,3 Pdb Votes
Two Socks,Dances with Wolves (1990),INFJ,3 Pdb Votes
Stephen Sondheim,"tick, tick...BOOM!",INFJ,7 Pdb Votes
Abin Sur,Green Lantern (2011),INFJ,9 Pdb Votes
Kelly Stone,The Family Stone,INFJ,5 Pdb Votes
Julie Morton,The Family Stone,INFJ,1 Pdb Vote
Five/Amelia,6 Underground (2019),INFJ,1 Pdb Vote
Xiao Qiao,red cliff (2008),INFJ,4 Pdb Votes
Bruno Madrigal,Disney's Encanto,INFJ,5 Pdb Votes
Tim,Olive The Other Reindeer (1999),XXXX,4 Pdb Votes
Narrator Smurf,The Smurfs (2011),INFJ,1 Pdb Vote
Yadoa,Azur & Asmar,INFJ,10 Pdb Votes
David Armstrong,Wings (1927),XXXX,7 Pdb Votes
Salvatore “Sally” Moltisanti,The Many Saints of Newark,INFJ,4 Pdb Votes
Barend,Gaia,INFJ,12 Pdb Votes
Betty Shabazz,Malcolm X (1992),XXXX,24 Pdb Votes
Dudu,Confissões De Uma Garota Excluída (2021),INFJ,48 Pdb Votes
Davi,Confissões De Uma Garota Excluída (2021),INFJ,4 Pdb Votes
Oto Kafuku,Drive My Car,INFJ,18 Pdb Votes
Kira Hudson,Push,XXXX,5 Pdb Votes
Cassie Holmes,Push,INFJ,50 Pdb Votes
Ann,The Man Who Wasn't There,INFJ,2 Pdb Votes
Juyeoung,Young Adult Matters,INFJ,3 Pdb Votes
Buster Blues,Blues Brothers 2000,INFJ,18 Pdb Votes
Rebbe Mendel,Yentl (1983),XXXX,1 Pdb Vote
Meera Parsons,Intrusion (2021),INFJ,6 Pdb Votes
Mistrz Motyl,G.F.Darwin,XXXX,2 Pdb Votes
Linda,Malos Hábitos (2007),INFJ,5 Pdb Votes
Julia,Mar Adentro / The Sea Inside (2004),INFJ,2 Pdb Votes
Ramón,Mar Adentro / The Sea Inside (2004),XXXX,1 Pdb Vote
Hengov,Turtles Can Fly (2004),INFJ,5 Pdb Votes
Renee,Sparkshorts (Pixar Artists Projects),INFJ,4 Pdb Votes
Alicia Marcus,Resident Evil,ESTP,7 Pdb Votes
Moussa Traoré,The Big Hit,INFJ,1 Pdb Vote
Gareth Pierce,In the Name of the Father (1993),INFJ,18 Pdb Votes
Young-ji,House of Hummingbird,INFJ,1 Pdb Vote
Tim Hayes,The Clearing (2004),INFJ,19 Pdb Votes
Nadezhda Sheveluova (Nadya),The Irony of Fate,INFJ,7 Pdb Votes
"Edward ""Ned"" Seton Jr",Holiday (1938),XXXX,29 Pdb Votes
Mendoza,Deliver Us from Evil(2014),INFJ,10 Pdb Votes
Master Sgt. Thomas Metz,Hostiles (2017),INFJ,9 Pdb Votes
Johnny,C'mon C'mon,INFJ,2 Pdb Votes
Kijima,KATE (2021),INFJ,1 Pdb Vote
Dr. Parnassus,The Imaginarium of Doctor Parnassus,INFJ,2 Pdb Votes
Christ,Johnny Got His Gun (1971),INFJ,5 Pdb Votes
Judith,The Electrical Life of Louis Wain (2021),INFJ,3 Pdb Votes
Rau,The Man From The Sea,INFJ,5 Pdb Votes
Lais,Confessions of an Invisible Girl (Confissões de uma Garota Excluída),INFJ,22 Pdb Votes
Marianne Lane,A Bigger Splash,INFJ,7 Pdb Votes
Sean Floyd,The Package,INFJ,23 Pdb Votes
Çakma Gandalf,Recep İvedik Trilogy,INFJ,15 Pdb Votes
Filip,All My Friends Are Dead (2020),INFJ,0
Kevin Flynn,Tron: Legacy (2010),INFJ,0
Harry “Bud” Luckey,"Monsters, Inc. (2001)",INFJ,0
Кристина,Трудные подростки,INFJ,15 Pdb Votes
Вероника,Трудные подростки,INFJ,12 Pdb Votes
Эдуард,Трудные подростки,INFJ,5 Pdb Votes
August,The Resident (2011),INFJ,3 Pdb Votes
Pakshi Rajan,2,XXXX,3 Pdb Votes
Tanya,Touch Of Evil (1958),INFJ,2 Pdb Votes
Dr. Ernst-Günther Schenck,Downfall (2004),INFJ,3 Pdb Votes
Lilith Angél,Past & Future (2021),INFJ,5 Pdb Votes
Pema Lhaki,Seven Years In Tibet,INFJ,20 Pdb Votes
Ben Gunn,Treasure Island (1988),INFJ,22 Pdb Votes
Harper,Haunt (2019),INFJ,4 Pdb Votes
Agnieszka Niechcic,Noce i Dnie (1975),INFJ,6 Pdb Votes
Sonali Matthews,Chrissa Stands Strong (2009),INFJ,2 Pdb Votes
Meiko Akizuki,Marmalade Boy (2018),INFJ,9 Pdb Votes
Arturo Selva,Out Of My League (2020),INFJ,10 Pdb Votes
France De Meurs,France (2021),INFJ,3 Pdb Votes
Penny,One Hundred and One Dalmatians (1961),INFJ,10 Pdb Votes
Lady Justice / Sightless Woman,The Green Knight,INFJ,8 Pdb Votes
Officer Allen,Edward Scissorhands (1990),INFJ,26 Pdb Votes
Surinder 'Suri',Rab Ne Bana Di Jodi,INFJ,14 Pdb Votes
Meghna,Dil Se,INFJ,1 Pdb Vote
Janusz Wieszczek,The Way Back,INFJ,5 Pdb Votes
"Strangers ""Whisper People""",Knowing (2009),XXXX,6 Pdb Votes
Miss Froy,The Lady Vanishes (1938),INFJ,16 Pdb Votes
Mae,Reminiscence (2021),INFJ,2 Pdb Votes
Shurik,"Kidnapping, Caucasian Style (1967)",INFJ,1 Pdb Vote
Jake Shuttlesworth,He Got Game (1998),INFJ,5 Pdb Votes
Ted Brautigan,Hearts in Atlantis,INFJ,2 Pdb Votes
Cinderella's mother,Cinderella (1989),INFJ,31 Pdb Votes
"Carl Jung

",A Dangerous Method,INFJ,5 Pdb Votes
Sahadev,Mahabharat,INFJ,8 Pdb Votes
Bartolito,Manuelita,INFJ,5 Pdb Votes
Mike Nasch,Before I Go to Sleep (2014),INFJ,10 Pdb Votes
Christine Lucas,Before I Go to Sleep (2014),INFJ,9 Pdb Votes
Molly,Money Monster (2016),INFJ,197 Pdb Votes
