char,movie,mbti,votes
Sıdıka Hanım,Happy Days (Neşeli Günler; 1978),ESTP,25 Pdb Votes
Steve Powers,Secret Admirer (1985),ESTP,33 Pdb Votes
Mrs Toad,Thumbelina (1994),ESTP,8 Pdb Votes
"Rosemarie ""Rose"" Hathaway",Vampire Academy: Blood Sisters (2014),ESTP,11 Pdb Votes
Simon,My Life as a Zucchini,ESTP,2 Pdb Votes
Rod Lane,A Nightmare on Elm Street (Franchise),ESTP,4 Pdb Votes
Michael Clayton,Michael Clayton (2007),ESTP,2 Pdb Votes
Flip,This Is England (2006),ESTP,4 Pdb Votes
Aziz,The Sinking of Van Der Wijck (2013),XXXX,5 Pdb Votes
Harvey,This Is England (2006),ESTP,2 Pdb Votes
Duck,The Blue Shell Incident (2019),XXXX,1 Pdb Vote
Mario,The Blue Shell Incident (2019),XXXX,4 Pdb Votes
Karan Singh Rathod,There Was a Beautiful Woman (2004),ESTP,8 Pdb Votes
Lampwick,The Adventures of Pinocchio (1996),ESTP,4 Pdb Votes
Tango,American Gangster (2007),ESTP,30 Pdb Votes
Nate,The Wrong Missy (2020),ESTP,44 Pdb Votes
Gökçe,Biz Böyleyiz (The Way We Are),ESTP,37 Pdb Votes
Soo-Hong,Along With The Gods,ESTP,7 Pdb Votes
Hae Won Maek,Along With The Gods,ESTP,14 Pdb Votes
Frank Churchill,Emma. (2020),ESTP,9 Pdb Votes
Jaibo,The Young and The Damned (1950),ESTP,15 Pdb Votes
Detective Jang,Extreme Job (2019),ESTP,16 Pdb Votes
Lee Jin-Tae,Taegukgi (2004),ESTP,15 Pdb Votes
Monroe,The Diary of a Teenage Girl (2015),ESTP,17 Pdb Votes
Cemil,Iffet (1982),ESTP,14 Pdb Votes
Jack Hayes,Highway (2002),ESTP,3 Pdb Votes
Buster,Lady and the Tramp (1955),ESTP,6 Pdb Votes
Mister Señor Love Daddy,Do The Right Thing,ESTP,32 Pdb Votes
Pino,Do The Right Thing,ESTP,3 Pdb Votes
Oscar,The King of Staten Island (2020),ESTP,1 Pdb Vote
Tex Panthollow,Charade (1963),ESTP,77 Pdb Votes
Baiano,Tropa de Elite (Franchise),ESTP,16 Pdb Votes
Seppo,Da 5 Bloods (2020),ESTP,12 Pdb Votes
Phyllis,To Rome with Love (2012),XXXX,12 Pdb Votes
Terry Hoitz,The Other Guys,ESTP,1 Pdb Vote
Peter,Mary and the Witch's Flower (2017),ESTP,7 Pdb Votes
Rick Derris,Clerks (1994),ESTP,53 Pdb Votes
Cody Underwood,Tropic Thunder (2008),ESTP,2 Pdb Votes
Burak,Sıfır Bir,ESTP,2 Pdb Votes
Sylvia Trench,James Bond Film Series,ESTP,2 Pdb Votes
Max,Who Am I- No System is Safe,ESTP,2 Pdb Votes
Parade Crowner,A Trip To The Moon (1902),ESTP,11 Pdb Votes
Policeman,Un Chien Andalou (1929),ESTP,12 Pdb Votes
Martini Shaker,Un Chien Andalou (1929),ESTP,16 Pdb Votes
The Boys,The Red Balloon (1956),ESTP,2 Pdb Votes
Johnny Cage,Mortal Kombat Legends: Scorpion's Revenge (2020),ESTP,1 Pdb Vote
Doris Murphy,A League of Their Own (1992),ESTP,16 Pdb Votes
Dave Moss,Glengarry Glen Ross (1992),ESTP,11 Pdb Votes
Nina,Human Traffic,ESTP,33 Pdb Votes
Eddie Ratner,Uncut Gems (2019),XXXX,34 Pdb Votes
Phil,Uncut Gems (2019),ESTP,2 Pdb Votes
Fausto Moretti,I vitelloni (1953),ESTP,4 Pdb Votes
Jennifer,Pleasantville (1998),ESTP,4 Pdb Votes
Melanie Daniels,The Birds (1963),ESTP,5 Pdb Votes
Head Bull Haig,The Shawshank Redemption (1994),ESTP,2 Pdb Votes
Ned Grimes,The Shawshank Redemption (1994),ESTP,7 Pdb Votes
Pete,The Shawshank Redemption (1994),ESTP,18 Pdb Votes
Glenn Quentin,The Shawshank Redemption (1994),ESTP,71 Pdb Votes
Skeet,The Shawshank Redemption (1994),ESTP,6 Pdb Votes
Zaragoza,The Road to El Dorado (2000),ESTP,27 Pdb Votes
Cecil Adams,Saw Series (2004),ESTP,31 Pdb Votes
Eric Matthews,Saw Series (2004),ESTP,1 Pdb Vote
Facehugger,Alien,ESTP,26 Pdb Votes
Andrina,The Little Mermaid (1989),ESTP,57 Pdb Votes
Victor Maynott,A Monster in Paris,ESTP,18 Pdb Votes
Fukami,The Forest of Love (2019),ESTP,5 Pdb Votes
Sunehri,"Dhoom (Film Trilogy, 2004-2013)",ESTP,1 Pdb Vote
Raggedy Andy,Raggedy Ann & Andy: A Musical Adventure (1977),ESTP,28 Pdb Votes
Beta,Up (2009),ESTP,17 Pdb Votes
Chi-Ho,Twenty,ESTP,9 Pdb Votes
John Rahway,Takers,ESTP,19 Pdb Votes
Mick Scoresby,Avatar (Franchise),ESTP,13 Pdb Votes
Lancelot,Shrek (Franchise),ESTP,14 Pdb Votes
Paul Clayton,Fifty Shades of Grey (2015),ESTP,52 Pdb Votes
Jack Hyde,Fifty Shades of Grey (2015),ESTP,20 Pdb Votes
Cam Briel,Fallen,ESTP,63 Pdb Votes
Nick,Big Time Adolescence,ESTP,1 Pdb Vote
Zeke Presanti,Big Time Adolescence,ESTP,8 Pdb Votes
Gus,Night At The Museum (Franchise),ESTP,5 Pdb Votes
Chet Danburry,Dead Poets Society (1989),ESTP,49 Pdb Votes
Zedus,Gamera,ESTP,3 Pdb Votes
Clapet (the Butcher),Delicatessen (1991),ESTP,11 Pdb Votes
Luther,The Day After Tomorrow (2004),ESTP,10 Pdb Votes
Sara,Creep,ESTP,0
Zohar,Zero Motivation (2014),ESTP,0
Alan Yates,Cannibal Holocaust,ESTP,0
Johnny,I Spit On Your Grave (1978),ESTP,0
James Spencer / Lancelot,Kingsman (Franchise),ESTP,6 Pdb Votes
Lois Kaiser,Short Cuts (1993),ESTP,7 Pdb Votes
Johnny Prince,Scarlet Street (1945),ESTP,8 Pdb Votes
"Willie ""Too Big"" Hall",The Blues Brothers (1980),ESTP,4 Pdb Votes
Tucker McElroy,The Blues Brothers (1980),ESTP,2 Pdb Votes
Burton Mercer,The Blues Brothers (1980),ESTP,4 Pdb Votes
Mickey,The Basketball Diaries (1995),ESTP,39 Pdb Votes
Zoe,Happy Go Lucky,ESTP,1 Pdb Vote
Steve,Munich (2005),ESTP,16 Pdb Votes
Jimmy,Midnight Express (1978),ESTP,2 Pdb Votes
Rod,Breaking Away (1979),ESTP,1 Pdb Vote
Vanessa,The Grudge,ESTP,5 Pdb Votes
John Jones,Foreign Correspondent (1940),ESTP,8 Pdb Votes
Wizard,Taxi Driver (1976),ESTP,36 Pdb Votes
Acko,Two Hands,ESTP,1 Pdb Vote
Ron Johner,Alien,ESTP,6 Pdb Votes
Captain Mike,The Curious Case of Benjamin Button (2008),ESTP,33 Pdb Votes
Ngunda Oti,The Curious Case of Benjamin Button (2008),ESTP,20 Pdb Votes
Johnny Torrio,Capone (2020),ESTP,1 Pdb Vote
Juror #7,12 Angry Men (1997),XXXX,1 Pdb Vote
Billy Christianson,Romy and Michele's High School Reunion (1997),ESTP,2 Pdb Votes
Charlie Nicholson,High Fidelity (2000),ESTP,46 Pdb Votes
George Lytton,The Pink Panther (film series),ESTP,12 Pdb Votes
Morgan,Midnight Sun,ESTP,30 Pdb Votes
Philip Stuckey,Pretty Woman (1990),ESTP,2 Pdb Votes
Ernie Klump Sr.,The Nutty Professor (1996),ESTP,2 Pdb Votes
Declan Gormley,Mission: Impossible (Franchise),ESTP,23 Pdb Votes
Billy Crash,Django Unchained (2012),ESTP,10 Pdb Votes
Rose,American Ultra (2015),ESTP,78 Pdb Votes
Amber Mariens,Clueless (1995),ESTP,11 Pdb Votes
Go Doo-shik,My Annoying Brother (2016),ESTP,10 Pdb Votes
Sean Tuohy,The Blind Side,ESTP,156 Pdb Votes
Elizabeth Halsey,Bad Teacher,ESTP,27 Pdb Votes
Nolo Pasaro,Hot Wheels World Race / AcceleRacers,ESTP,5 Pdb Votes
Phil Stern,Cafe Society (2016),ESTP,5 Pdb Votes
"Rebecca ""Becky"" Sharp Crawley",Vanity Fair (2004),ESTP,1 Pdb Vote
Peppino,Quo Vado? (2016),ISTP,55 Pdb Votes
Hailey Rogers,Aquamarine (2006),ESTP,36 Pdb Votes
Dean Sampson,She's All That (1999),ESTP,3 Pdb Votes
Lisa Cramer,Shopgirl (2005),ESTP,1 Pdb Vote
Chris Hayden,Black Christmas (1974),XXXX,39 Pdb Votes
Kit De Luca,Pretty Woman (1990),ESTP,19 Pdb Votes
Trina Malone,Bad Trip (2020),ESTP,52 Pdb Votes
Efraim Diveroli,War Dogs,ESTP,1 Pdb Vote
Maxwell Stafford,Alien vs. Predator (Franchise),ESTP,7 Pdb Votes
Rusty Waters,The To Do List,ESTP,8 Pdb Votes
Prince,Love on a Leash,ESTP,3 Pdb Votes
Murphy Bivens,Charlie Bartlett,ESTP,75 Pdb Votes
Thing,The Addams Family,ESTP,23 Pdb Votes
Brock Pearson,Monsters University (2013),ESTP,7 Pdb Votes
AJ,American Pie,ESTP,42 Pdb Votes
Pat,Bad Genius,ESTP,2 Pdb Votes
"Justin ""Grimm""",Cabin Fever,ESTP,6 Pdb Votes
Deputy Winston,Cabin Fever,ESTP,11 Pdb Votes
Jeff,Cabin Fever,ESTP,10 Pdb Votes
Benny,Ella Enchanted (2004),ESTP,10 Pdb Votes
Edgar,Ella Enchanted (2004),XXXX,8 Pdb Votes
Amber,American Pie,ESTP,17 Pdb Votes
Danielle,American Pie,ESTP,32 Pdb Votes
Officer Krystal,American Pie,ESTP,5 Pdb Votes
"John, 'MILF' Guy",American Pie,ESTP,36 Pdb Votes
Swint,Words and Pictures,ESTP,11 Pdb Votes
Brandon McCarthy,Welcome to the Dollhouse (1995),ESTP,3 Pdb Votes
Ned Alleyn,Shakespeare in Love (1998),ESTP,2 Pdb Votes
Christopher Fox,Stealing Beauty (1996),ESTP,1 Pdb Vote
Falconetti,The Silence of the Marsh (2019),ESTP,9 Pdb Votes
Dina,Carandiru (2003),ESTP,1 Pdb Vote
Majestade,Carandiru (2003),ESTP,6 Pdb Votes
Emre Ogan,The Promise (2016),ESTP,74 Pdb Votes
Giampiero Malnate,The Garden of the Finzi-Continis (1970),ESTP,23 Pdb Votes
The Reverend Mr. Beebe,A Room with a View (1985),ESTP,1 Pdb Vote
Frank Cotton,Hellraiser,ESTP,2 Pdb Votes
Douglas J. Needles,Back to the Future (Series),ESTP,22 Pdb Votes
Pedrão,Central Station (1998),ESTP,4 Pdb Votes
Alessandro,Parenti serpenti (1992),ESTP,11 Pdb Votes
Joe,Mulholland Drive (2001),ESTP,20 Pdb Votes
Marcello,Queen (2013),ESTP,26 Pdb Votes
Vijayalakshmi,Queen (2013),ESTP,22 Pdb Votes
Pontius Pilate,Monty Python's Life of Brian (1979),ESTP,18 Pdb Votes
UglyDog,UglyDolls,ESTP,5 Pdb Votes
"Petty Officer Michael ""Stig"" Stigman",2 Guns,ESTP,5 Pdb Votes
Vicentão,O Auto da Compadecida (2000),ESTP,2 Pdb Votes
Ammer,Click (2006),ESTP,11 Pdb Votes
Kevin O Doyle,Click (2006),ESTP,20 Pdb Votes
Sylvia Harrison,Logan Lucky,XXXX,51 Pdb Votes
Mellie Logan,Logan Lucky,ESTP,21 Pdb Votes
Joe Bang,Logan Lucky,ESTP,92 Pdb Votes
Buddy Love,The Nutty Professor (1996),ESTP,4 Pdb Votes
Uncle Charlie Oakley,Shadow of a Doubt (1943),ESTP,2 Pdb Votes
Camilla Rhodes,Mulholland Drive (2001),ESTP,70 Pdb Votes
Pvt. Tibbet,Overlord,ESTP,2 Pdb Votes
Randy,Silver Linings Playbook (2012),XXXX,1 Pdb Vote
Elton Tiscia,Clueless (1995),ESTP,6 Pdb Votes
Marc,Love Wedding Repeat (2020),XXXX,2 Pdb Votes
General Radlov,The Barber of Siberia (1998),ESTP,29 Pdb Votes
Karmen,What's Up with Love? (2002),ESTP,12 Pdb Votes
Ah Ping,Rebels of the Neon God (1992),ESTP,12 Pdb Votes
Erin Kennedy,Someone Great (2019),ESTP,0
Agent M. Kruger,Elysium,ESTP,0
Jinx Johnson,James Bond Film Series,ESTP,0
Annie Brackett,Halloween (1978),ESTP,53 Pdb Votes
Rosie Little,Never Cry Wolf,ESTP,3 Pdb Votes
Anders Allikmäe,Klass (2007),ESTP,22 Pdb Votes
Nancy Oliver,Gaslight (1944),ESTP,13 Pdb Votes
Rudolf Hess,Hitler: The Rise of Evil (2003),ESTP,1 Pdb Vote
Christian Thompson,The Devil Wears Prada (2006),ESTP,63 Pdb Votes
Freddie Miles,The Talented Mr. Ripley (1999),ESTP,67 Pdb Votes
Joshua,The Ten Commandments (1956),ESTP,2 Pdb Votes
Dathan,The Ten Commandments (1956),XXXX,4 Pdb Votes
Lobster Johnson,Hellboy (2019),ESTP,1 Pdb Vote
Pauline Ivanovich “The Beast”,What We Do in the Shadows (2014),ESTP,11 Pdb Votes
Cat Pegrum,Loving Annabelle,ESTP,7 Pdb Votes
Morgan Adams,Cutthroat Island,ESTP,7 Pdb Votes
Dot,The Fundamentals of Caring (2016),ESTP,28 Pdb Votes
Grant Rice,Freedom Writers (2007),ESTP,2 Pdb Votes
Tito,Freedom Writers (2007),ESTP,2 Pdb Votes
Benny Blanco,Carlito's Way,ESTP,5 Pdb Votes
Jack Scagnetti,Natural Born Killers (1994),ESTP,10 Pdb Votes
Ray Lennox,Filth (2013),ESTP,14 Pdb Votes
Wingo,Cars (Franchise),ESTP,30 Pdb Votes
Bones,Monster House (2006),ESTP,33 Pdb Votes
Pinczer,Corpus Christi (2019) (Boże Ciało),ESTP,4 Pdb Votes
Alamein,Boy (2010),ESTP,12 Pdb Votes
Kirikou,Kirikou and the Sorceress (1998),ESTP,77 Pdb Votes
"Dallas ""Dally"" Winston",The Outsiders (1983),ESTP,82 Pdb Votes
Nezha,Nezha (2019),ESTP,65 Pdb Votes
Henryk Szpilman,The Pianist (2002),ESTP,68 Pdb Votes
Sex Machine,From Dusk Till Dawn (1996),ESTP,15 Pdb Votes
Van Ruijven,Girl with a Pearl Earring (2003),ESTP,4 Pdb Votes
Stacey Bridges,High Plains Drifter (1973),ESTP,11 Pdb Votes
Al Capone,The Untouchables (1987),ESTP,19 Pdb Votes
"Isaac ""Ike""",The Texas Chainsaw Massacre (Franchise),ESTP,7 Pdb Votes
Bror Blixen,Out of Africa (1985),ESTP,12 Pdb Votes
Nurse Justina Echelonu,93 Days (2016),ESTP,1 Pdb Vote
Mark Reynolds,The Guernsey Literary and Potato Peel Pie Society (2018),ESTP,10 Pdb Votes
Dario Farelli,Les Traducteurs (The Translators),ESTP,1 Pdb Vote
Conny,Let the Right One In (2008),ESTP,2 Pdb Votes
Rocket,Rise of the Planet of Apes,ESTP,31 Pdb Votes
Dodge Landon,Rise of the Planet of Apes,ESTP,7 Pdb Votes
John Landon,Rise of the Planet of Apes,ESTP,4 Pdb Votes
Deloris Van Cartier,Sister Act (1992),ESTP,63 Pdb Votes
Alcoholic Union Captain,The Dollars Trilogy,ESTP,10 Pdb Votes
Esteban Rojo,The Dollars Trilogy,XXXX,14 Pdb Votes
Tajōmaru,Rashomon (1950) (羅生門),ESTP,45 Pdb Votes
Simon Fairbairn,Marrowbone (2017),ESTP,10 Pdb Votes
Remigio de Varagine,The Name of the Rose (1986),ESTP,17 Pdb Votes
Sir Kay,The Sword in the Stone (1963),ESTP,32 Pdb Votes
Patsy,Once Upon a Time in America (1984),ESTP,11 Pdb Votes
Corporal Wallace,The Dollars Trilogy,ESTP,13 Pdb Votes
Salvatore,The Name of the Rose (1986),XXXX,10 Pdb Votes
Cary,Super 8 (2011),ESTP,7 Pdb Votes
Don Lockwood,Singin' in the Rain (1952),ESTP,59 Pdb Votes
Madame du Barry,Marie Antoinette (2006),ESTP,18 Pdb Votes
Axel Von Fersen,Marie Antoinette (2006),ESTP,7 Pdb Votes
The Woman From the City,Sunrise: A Song of Two Humans,ESTP,13 Pdb Votes
Police Officer Landers,Monster House (2006),ESTP,13 Pdb Votes
Lydia Bennet,Pride and Prejudice and Zombies (2016),ESTP,4 Pdb Votes
Jack Kerouac,Kill Your Darlings (2013),ESTP,37 Pdb Votes
Lenore,Charming (2018),ESTP,22 Pdb Votes
Paul,Soul (2020),ESTP,46 Pdb Votes
Harry Ellis,Die Hard,ESTP,30 Pdb Votes
Major Grant,Die Hard,ESTP,3 Pdb Votes
Meg,The Layover,ESTP,3 Pdb Votes
James Bond (Connery),James Bond Film Series,ESTP,184 Pdb Votes
Big Bud Dean,Heathers (1989),ESTP,51 Pdb Votes
Corey,Onward (2020),ESTP,39 Pdb Votes
Eema,Dinosaur (2000),ESTP,8 Pdb Votes
Dauntless,Divergent (2014),ESTP,390 Pdb Votes
Rumble,Tinker Bell (2008),ESTP,13 Pdb Votes
Kelly Van Ryan,Wild Things (1998),ESTP,83 Pdb Votes
Sam Lombardo,Wild Things (1998),ESTP,8 Pdb Votes
Frank Slaughtery,25th Hour,ESTP,12 Pdb Votes
Agent H / Henry,Men in Black,ESTP,38 Pdb Votes
Mikey (Alien),Men in Black,XXXX,2 Pdb Votes
Charlie (Symbiote),Men in Black,ESTP,7 Pdb Votes
Abduwali Muse,Captain Phillips (2013),XXXX,54 Pdb Votes
Natalie,Isn't it Romantic? (2019),ESTP,35 Pdb Votes
Gannon 'Destroyer' Roark,Doom (2005),XXXX,2 Pdb Votes
Dean Portman,Doom (2005),ESTP,4 Pdb Votes
April O’Neil,Teenage Mutant Ninja Turtles (2014),ESTP,37 Pdb Votes
John Yerkes Iselin,The Manchurian Candidate (1962),ESTP,1 Pdb Vote
Patryk Gałecki,Fanatyk (2017),ESTP,1 Pdb Vote
Ken Wheatley,Jurassic Park / Jurassic World (Film Franchise),ESTP,6 Pdb Votes
Echo (Velociraptor),Jurassic Park / Jurassic World (Film Franchise),ESTP,16 Pdb Votes
Kirk,The Texas Chainsaw Massacre (Franchise),ESTP,15 Pdb Votes
Burt Hartman,The Texas Chainsaw Massacre (Franchise),ESTP,6 Pdb Votes
"Jan Axel ""Hellhammer"" Blomberg",Lords of Chaos (2018),ESTP,8 Pdb Votes
Julius,April and the Extraordinary World,ESTP,5 Pdb Votes
James Lort,Honey Boy (2019),ESTP,29 Pdb Votes
Dick Liddil,The Assassination of Jesse James by the Coward Robert Ford (2007),ESTP,10 Pdb Votes
Glenda,Chucky,ESTP,41 Pdb Votes
Jimmy Dalton,Bloodshot (2020),XXXX,4 Pdb Votes
Mandy Slade,Velvet Goldmine (1998),ESTP,10 Pdb Votes
Mikey Wormwood,Matilda (1996),ESTP,83 Pdb Votes
James Bond (Lazenby),James Bond Film Series,ESTP,68 Pdb Votes
John Riley,Sleepers (1996),ESTP,9 Pdb Votes
Kelly Leak,The Bad News Bears (1976),ESTP,8 Pdb Votes
Frank Berkman,The Squid and the Whale,ESTP,10 Pdb Votes
Cactus Bill,Mute (2018),ESTP,8 Pdb Votes
Alexa,Raw/Grave (2016),ESTP,42 Pdb Votes
Broz,Kolya (1996),ESTP,1 Pdb Vote
Nikki,Horse Girl (2020),XXXX,4 Pdb Votes
Steve,The Ant Bully,ESTP,9 Pdb Votes
Stan Beals,The Ant Bully,XXXX,5 Pdb Votes
Rumpleteazer,Cats (2019),ESTP,2 Pdb Votes
Michael Scarn,Threat Level Midnight (2019),ESTP,29 Pdb Votes
The Emperor of China,Mulan (2020),ESTP,14 Pdb Votes
Chris Hillard,Mrs. Doubtfire (1993),ESTP,13 Pdb Votes
Greg,E.T. the Extra-Terrestrial (1982),ESTP,2 Pdb Votes
Michael,E.T. the Extra-Terrestrial (1982),ESTP,45 Pdb Votes
Connor O'Reilly,Fish Tank (2009),ESTP,27 Pdb Votes
Jerry Vogel,A Beautiful Day in the Neighbourhood (2019),ESTP,14 Pdb Votes
Andy Evans,Speak (2004),ESTP,17 Pdb Votes
Umio (Fergus),Mewtwo Strikes Back: Evolution (2019),ESTP,2 Pdb Votes
Raymond (Pirate),Mewtwo Strikes Back: Evolution (2019),ESTP,1 Pdb Vote
Ravi Patel,Life of Pi (2012),ESTP,5 Pdb Votes
Kathy Miller,A Long Way Down (2014),XXXX,1 Pdb Vote
Trent Ramsey,"The Way, Way Back (2013)",ESTP,17 Pdb Votes
"Camden ""Cam"" Brady",The Campaign (2012),ESTP,17 Pdb Votes
"Templeton ""Face"" Peck",The A-Team (2010),ESTP,9 Pdb Votes
Chad,Tucker & Dale vs. Evil (2010),ESTP,21 Pdb Votes
"DJ ""Doctor"" Dave",The Boat That Rocked / Pirate Radio (2009),ESTP,1 Pdb Vote
Sasha,2012 (2009 disaster film),ESTP,8 Pdb Votes
Ghost of Christmas Past,Scrooged (1988),ESTP,7 Pdb Votes
Lew Hayward,Scrooged (1988),ESTP,3 Pdb Votes
Frank Herlihy,Ghost Town (2008),ESTP,1 Pdb Vote
Jack Fuller Jr,What Happens in Vegas (2008),ESTP,35 Pdb Votes
Sebastian Tunney,Marley & Me (2008),XXXX,5 Pdb Votes
"Charles ""Chazz"" Michael Michaels",Blades of Glory (2007),ESTP,30 Pdb Votes
Sonia Kincaid,The Hitman's Bodyguard (2017),ESTP,25 Pdb Votes
Udre Belicoff (2007),Hitman (Movie Franchise),ESTP,6 Pdb Votes
John McCarthy,P.S. I Love You (2007),ESTP,4 Pdb Votes
Louis XV of France,Marie Antoinette (2006),ESTP,4 Pdb Votes
Nadia Vole,Stormbreaker / Alex Rider: Stormbreaker (2006),ESTP,3 Pdb Votes
Lupus Grobowski,The Break-Up (2006),ESTP,2 Pdb Votes
Bugsy,Valiant (2005),ESTP,15 Pdb Votes
Jeremy Van Holden,Green Street Hooligans (2005),ESTP,7 Pdb Votes
Edward Hyde,The League of Extraordinary Gentlemen (2003),XXXX,7 Pdb Votes
Tom Sawyer,The League of Extraordinary Gentlemen (2003),ESTP,14 Pdb Votes
Rodney Skinner,The League of Extraordinary Gentlemen (2003),ESTP,5 Pdb Votes
Sunny Soke,Bad Santa (2003- 2016),ESTP,8 Pdb Votes
"James Stefan ""Jimmy The Tulip"" Tudeski",The Whole Nine Yards (2000),ESTP,20 Pdb Votes
Jasper,28 Days (2000),ESTP,11 Pdb Votes
Donnie Barksdale,The Gift (2000),ESTP,1 Pdb Vote
Bug-a-boo,Scary Godmother: Halloween Spooktakular,XXXX,43 Pdb Votes
Hank Evans,"Me, Myself & Irene (2000)",ESTP,9 Pdb Votes
Master Roshi,Dragonball Evolution (2009),ESTP,5 Pdb Votes
Yamcha,Dragonball Evolution (2009),ESTP,7 Pdb Votes
Renji Abarai,Bleach (2018),ESTP,4 Pdb Votes
"Colonel William ""Hawk"" Hawkins",Space Cowboys (2000),ESTP,17 Pdb Votes
Gunner Jensen,The Expendables,ESTP,2 Pdb Votes
Lucas Barton,The Wizard (1989),ESTP,6 Pdb Votes
Corey Woods,The Wizard (1989),ESTP,52 Pdb Votes
Granny Puckett,Hoodwinked! (2005),ESTP,2 Pdb Votes
The Thief,Bicycle Thieves (1948),ESTP,5 Pdb Votes
Rafe,Bad Boys,ESTP,2 Pdb Votes
Henry Austen,Becoming Jane (2007),ESTP,4 Pdb Votes
Captain Frederick Tilney,Northanger Abbey (2007),ESTP,5 Pdb Votes
John Thorpe,Northanger Abbey (2007),ESTP,3 Pdb Votes
John Reed,Jane Eyre (2011),ESTP,2 Pdb Votes
Mrs. Reed,Jane Eyre (1996),ESTP,14 Pdb Votes
Sir Walter Elliot,Persuasion (1995),ESTP,9 Pdb Votes
Henry Crawford,Mansfield Park (1999),ESTP,8 Pdb Votes
Bowen,Dragonheart,ESTP,7 Pdb Votes
Danny Rich,Anaconda,ESTP,23 Pdb Votes
Brick Bazooka,Small Soldiers (1998),ESTP,21 Pdb Votes
Christy Fimple,Small Soldiers (1998),XXXX,9 Pdb Votes
Alan Abernathy,Small Soldiers (1998),ESTP,1 Pdb Vote
Lev Andropov,Armageddon (1998),ESTP,6 Pdb Votes
"Prince Philip, Duke of Edinburgh",The Queen (2006),ESTP,8 Pdb Votes
"Robert Dudley, 1st Earl of Leicester",Elizabeth (1998 - 2007),ESTP,6 Pdb Votes
Thunderbolt ( 101 Dalmatians II: Patch's London Adventure 2003),One Hundred and One Dalmatians (1961),ESTP,17 Pdb Votes
Fred Flintstone (2000),The Flintstones,ESTP,1 Pdb Vote
Fred Flintstone (1994),The Flintstones,ESTP,2 Pdb Votes
The Judge,The Frighteners (1996),XXXX,4 Pdb Votes
Ray Lynskey,The Frighteners (1996),ESTP,13 Pdb Votes
Shao Kahn ( 1997),Mortal Kombat films,XXXX,1 Pdb Vote
Johnny Cage (1995),Mortal Kombat films,ESTP,1 Pdb Vote
Ken Masters,Street Fighter (1994),XXXX,3 Pdb Votes
Taylor Devereaux,Beethoven,ESTP,1 Pdb Vote
Regina,Beethoven,ESTP,20 Pdb Votes
Raymond Zhang,Double Impact ( 1991),XXXX,1 Pdb Vote
Rancis Fluggerbutter,Wreck-It Ralph (Franchise),ESTP,11 Pdb Votes
Juba,Kull the Conqueror (1997),XXXX,2 Pdb Votes
Ela-Shan,Conan the Barbarian (2011),ESTP,2 Pdb Votes
Conan,Conan the Barbarian (2011),XXXX,2 Pdb Votes
Zula,Conan the Barbarian (1982),XXXX,6 Pdb Votes
Art Ridzik,Red Heat (1988),ESTP,6 Pdb Votes
Amos Reed,Turner & Hooch (1989),ESTP,4 Pdb Votes
James Ubriacco,Look Who's Talking (1989),ESTP,10 Pdb Votes
Gale,Raising Arizona (1987),ESTP,33 Pdb Votes
Glen,Raising Arizona (1987),ESTP,1 Pdb Vote
"Nathan Arizona, Sr.",Raising Arizona (1987),ESTP,12 Pdb Votes
Madmartigan,Willow (1988),ESTP,4 Pdb Votes
Rachel,Vampire's Kiss (1989),XXXX,3 Pdb Votes
Otto West,A Fish Called Wanda (1988),ESTP,10 Pdb Votes
Chuck Cranston,Footloose (1984),ESTP,6 Pdb Votes
Chuck Cranston,Footloose (2011),ESTP,0
"Ronald ""Ron"" Thompson","Honey, I...",ESTP,0
Scotty Brennen,Big (1988),ESTP,0
"Taylor ""The Twister"" Milos",Ip Man,ESTP,16 Pdb Votes
Ishikawa Goemon,Shinobi no Mono,ESTP,2 Pdb Votes
Gavin Magary,Pete's Dragon (2016),ESTP,1 Pdb Vote
Captain,Fahrenheit 451 (1966),XXXX,1 Pdb Vote
Injun Joe,The Adventures of Tom Sawyer (1938),ESTP,3 Pdb Votes
Prince John,The Adventures of Robin Hood (1938),ESTP,7 Pdb Votes
John Miller,The Flowers of War (2012),ESTP,5 Pdb Votes
Steward Stardust,Ternet Ninja,ESTP,22 Pdb Votes
Kathy Scruggs,Richard Jewell (2019),ESTP,6 Pdb Votes
"Elmont, the captain of the king's guard",Jack the Giant Slayer (2013),ESTP,5 Pdb Votes
General Fallon SmallHead,Jack the Giant Slayer (2013),ESTP,39 Pdb Votes
Zack Taylor (Black Ranger),Power Rangers (2017),ESTP,13 Pdb Votes
Stephanie Zinone,Grease 2 (1982),ESTP,12 Pdb Votes
"Charlene ""Cha-Cha"" Di Gregorio",Grease (1978),ESTP,11 Pdb Votes
"Leo ""Craterface"" Balmudo",Grease (1978),ESTP,68 Pdb Votes
Mike Lowrey,Bad Boys,ESTP,5 Pdb Votes
Baloo,Mowgli: Legend of the Jungle ( 2018),ESTP,3 Pdb Votes
Major Don West,Lost in Space (1998),ESTP,13 Pdb Votes
Adonis,Hercules (franchise),ESTP,4 Pdb Votes
Uncle Geoffrey,Bridget Jones's Diary (franchise),ESTP,10 Pdb Votes
"Maksymilian ""Max"" Paradys",Seksmisja (1984),ESTP,1 Pdb Vote
Poseidon,Immortals (2011),XXXX,3 Pdb Votes
Autolycus of Sparta,Hercules (2014),ESTP,5 Pdb Votes
