char,movie,mbti,votes
Sara Sunhill,The General's Daughter (1999),ENTJ,1 Pdb Vote
Hon Sam,Infernal Affairs (2002),XXXX,2 Pdb Votes
Meowrice,Guy Purr-ee,ENTJ,2 Pdb Votes
Aristotle Papdopolous,Hitman's Wife's Bodyguard,ENTJ,2 Pdb Votes
Jesse Hooker,Near Dark,ENTJ,4 Pdb Votes
Schultz,The Misfits (2021),ENTJ,1 Pdb Vote
Béatrice,Lux Æterna,ENTJ,3 Pdb Votes
Detective Miwa,Shall We Dance? (Shall We ダンス?) (1996),ENTJ,1 Pdb Vote
Rufus Buck,The Harder They Fall (2021),ENTJ,16 Pdb Votes
Greg Meeker,White Sands (1992),ENTJ,1 Pdb Vote
Lane Bodine,White Sands (1992),ENTJ,1 Pdb Vote
Napoleon Bonaparte,The Count of Monte Cristo (2002),ENTJ,18 Pdb Votes
Susie,40 Days and 40 Nights (2002),ENTJ,1 Pdb Vote
Dr. Collin Meade,Hypnotic,INTJ,18 Pdb Votes
Katherine,The Harvest (2013),ENTJ,1 Pdb Vote
Sunda Kastagir,Highlander (1986),ENTJ,1 Pdb Vote
Joe Strombel,Scoop (2006),ENTJ,2 Pdb Votes
Doña Carmen,Under the Same Moon (2007),ENTJ,2 Pdb Votes
Cassandra Vole,Harry Potter Magic Awakened,ENTJ,59 Pdb Votes
Hiroka Betsuyaku,Belle: The Dragon and Freckled Princess,ENTJ,26 Pdb Votes
White,Exam (2009),ENTJ,6 Pdb Votes
Lester Vesco,Big Momma's House,ENTJ,21 Pdb Votes
Grimes,Seal Team (2021),ENTJ,1 Pdb Vote
Ingo,Personal Shopper,XXXX,5 Pdb Votes
Carol Aird,Carol (2014),ENTJ,7 Pdb Votes
Tateh Cuda,Martin (1977),ENTJ,2 Pdb Votes
Michel Delassalle,"Diabolique (Les Diaboliques, 1955)",ENTJ,1 Pdb Vote
Father Manolo,Bad Education (2004),ENTJ,2 Pdb Votes
Mike Kachigunda,The Boy Who Harnessed the Wind,ENTJ,9 Pdb Votes
Ruby Knowby,Evil Dead Series,XXXX,10 Pdb Votes
Noémie Vasseur,Black Box (2021),ENTJ,4 Pdb Votes
Aida Selmanagic,"Quo Vadis, Aida ?",ENTJ,1 Pdb Vote
Saotome Kaoruko,"Let's Go, JETS! From Small Town Girls to U.S. Champions?!",XXXX,8 Pdb Votes
Rahul Sachdeva,Dil To Pagal Hai,ENTJ,1 Pdb Vote
Donald Vidrine,Deepwater Horizon,ENTJ,2 Pdb Votes
Wolf,Psy,XXXX,4 Pdb Votes
Tatsuo Hasegawa,My Way (2011),ENTJ,2 Pdb Votes
Earl of Cockwood,Der Wixxer,ENTJ,25 Pdb Votes
Thomas,Blow-Up (1966),ENTJ,6 Pdb Votes
Randall,Time Bandits,ENTJ,12 Pdb Votes
Graham Hawtrey,The Internship (2013),ENTJ,6 Pdb Votes
Daxus,Ultraviolet (2006),ENTJ,9 Pdb Votes
Zoe,The Banana Splits Movie (2019),XXXX,17 Pdb Votes
Nicole Hurley,The Bounty Hunter,ENTJ,12 Pdb Votes
General Grawl,Planet 51,ENTJ,17 Pdb Votes
Dylan Gould,Transformers (Bayverse),ENTJ,2 Pdb Votes
Solal,Belle du Seigneur,ENTJ,1 Pdb Vote
Leo,Daddy's Home,ENTJ,11 Pdb Votes
Kurt Mayron,Daddy's Home 2,ENTJ,3 Pdb Votes
Larry Summers,The Social Network (2010),ENTJ,3 Pdb Votes
Jimmy Serrano,Midnight Run,ENTJ,14 Pdb Votes
Sean Asa,Step Up Revolution (2012),ENTJ,5 Pdb Votes
Badabé,I magicanti e i 3 elementi,ENTJ,9 Pdb Votes
Judge,Just 6.5 (2019),XXXX,9 Pdb Votes
Lilac Fairy,Donkey Skin (1970),ENTJ,6 Pdb Votes
Cyrus Strange,The Addams Family (2019),ENTJ,8 Pdb Votes
Sfango,Gli Animotosi nella Terra di Nondove,ENTJ,21 Pdb Votes
Neny,Gli Animotosi nella Terra di Nondove,ENTJ,1 Pdb Vote
Ariana Berlin,Full Out,ENTJ,5 Pdb Votes
Colette Jones,Step Up : Highwater,ENTJ,2 Pdb Votes
Doc McGhee,The Dirt (2019),ENTJ,33 Pdb Votes
Cao Cao,red cliff (2008),ENTJ,2 Pdb Votes
Kirsten,Fighting with My Family (2019),ENTJ,12 Pdb Votes
Hutch Morgan,Fighting with My Family (2019),ENTJ,14 Pdb Votes
Willy Weasel,Willy's Wonderland (2021),ENTJ,12 Pdb Votes
KP,The Trap,ENTJ,2 Pdb Votes
Jenane,Azur & Asmar,ENTJ,6 Pdb Votes
Sergei,The Secret Life of Pets (2016),ENTJ,9 Pdb Votes
Helen Jordan,Happiness (1998),ENTJ,14 Pdb Votes
Mittens,Peter Rabbit (franchise),ENTJ,1 Pdb Vote
[???],August Night,ENTJ,6 Pdb Votes
Fiamma,Come tu mi vuoi,ENTJ,1 Pdb Vote
Ned Weeks,The Normal Heart,ENTJ,13 Pdb Votes
Édouard Lockroy,Eiffel (2021),XXXX,28 Pdb Votes
Gustave Eiffel,Eiffel (2021),ENTJ,1 Pdb Vote
Cabel Chamberlain,Blues Brothers 2000,ENTJ,8 Pdb Votes
João Araújo,Cazuza: O Tempo Não Para (Time Doesn't Stop),XXXX,2 Pdb Votes
Henry Parsons,Intrusion (2021),ENTJ,4 Pdb Votes
Małgosia,G.F.Darwin,XXXX,1 Pdb Vote
Admiral Alexander Marcus,Star Trek (Kelvin Timeline),ENTJ,5 Pdb Votes
Commandant,Beasts Of No Nation,ENTJ,16 Pdb Votes
Manuel,Sparkshorts (Pixar Artists Projects),ENTJ,4 Pdb Votes
Samad,Just 6.5,XXXX,3 Pdb Votes
Elena Muscarà,La dea fortuna,ENTJ,1 Pdb Vote
Kaiji Ito,Kaiji2: The Game of Reclaiming Life,XXXX,2 Pdb Votes
Rayburn Sr.,Rumble (2022),XXXX,1 Pdb Vote
Henry,Escape Room (2019),ENTJ,2 Pdb Votes
Cassidy Merteuil,Cruel Intentions 3 (2004),ENTJ,1 Pdb Vote
"Marie ""Slim"" Browning",To Have and Have Not (1944),ENTJ,2 Pdb Votes
Frank,Vinterviken (2021),ENTJ,1 Pdb Vote
Mrs. Tingle,Teaching Mrs. Tingle,ENTJ,14 Pdb Votes
La Puri,The Silence of the Marsh (2019),ENTJ,5 Pdb Votes
Joe's Father,Johnny Got His Gun (1971),ENTJ,2 Pdb Votes
Charles Mccoy,Never-Ending Game of Revenge (2018),ENTJ,2 Pdb Votes
Luana,Carnaval (2021),ENTJ,2 Pdb Votes
Vellini,The last mistress,ENTJ,4 Pdb Votes
Valentina,Confessions of an Invisible Girl (Confissões de uma Garota Excluída),ENTJ,3 Pdb Votes
Duquesa,Una Película de Huevos,ENTJ,6 Pdb Votes
Hannah,Pants on Fire (2014),ENTJ,8 Pdb Votes
El Guapo,¡Three Amigos! (1986),ENTJ,26 Pdb Votes
Warden Tuggs,Brawl in Cell Block 99,ENTJ,2 Pdb Votes
Michael Kitz,Contact (1997),ENTJ,3 Pdb Votes
Shu Ren,Escape Plan 2: Hades,ENTJ,1 Pdb Vote
John Gordo,The Card Counter,ENTJ,8 Pdb Votes
Натали,Трудные подростки,ENTJ,17 Pdb Votes
Patty Di Marco,School of Rock (2003),ENTJ,2 Pdb Votes
Caroline Bingley,Christmas at Pemberly Manor,ENTJ,0
Seung-gyu,My Bad Boss,ENTJ,0
Han Taek Soo,The Last Princess (2016),ENTJ,0
Sung Kyu,Hard Hit,XXXX,0
Hank Quinlan,Touch Of Evil (1958),ENTJ,0
Tom Buckingham,SAS: Red Notice (2021),XXXX,0
Goddess,Past & Future (2021),ENTJ,1 Pdb Vote
Ferguson,Wild Target,XXXX,1 Pdb Vote
Louisa Maynard,Wild Target,XXXX,3 Pdb Votes
Saint Joe,Reminiscence (2021),ENTJ,28 Pdb Votes
Tobi,Paranormal Activity,ENTJ,5 Pdb Votes
Helga Svelgen,2 Days in the Valley,ENTJ,3 Pdb Votes
The Man in the Yellow Suit,Tuck Everlasting (2002),ENTJ,3 Pdb Votes
Federica,Out Of My League (2020),XXXX,8 Pdb Votes
White Spike,The Tomorrow War (2021),ENTJ,2 Pdb Votes
Rembrandt,The Protégé,ENTJ,14 Pdb Votes
Charles Rane,Passenger 57 (1992),ENTJ,38 Pdb Votes
William Schenk,Spiral : From The Book Of Saw,ENTJ,2 Pdb Votes
Fierce,Fierce (2020),ENTJ,18 Pdb Votes
Ewa Dykty,Fierce (2020),ENTJ,6 Pdb Votes
Harry Rooker (The Milkman),Fear Street (Franchise),ENTJ,2 Pdb Votes
Myles Standish,Free Birds (2013),XXXX,6 Pdb Votes
Commander,100% Wolf,ENTJ,10 Pdb Votes
CPT Syverson,Sand Castle,ENTJ,7 Pdb Votes
Hugh Simon,"What's Up, Doc?",ENTJ,6 Pdb Votes
Evil Stepmother,Cinderella (1997),XXXX,3 Pdb Votes
Appa,The Last Airbender (2010),ENTJ,1 Pdb Vote
Christa Peterson,Gabriel's Inferno Series,ENTJ,10 Pdb Votes
Gabriel Owen Emerson,Gabriel's Inferno Series,ENTJ,4 Pdb Votes
Elder stepsister,Cinderella (1989),ENTJ,14 Pdb Votes
Becky Young,Cube²: Hypercube (2002),ENTJ,10 Pdb Votes
Merab,Winter's Bone,XXXX,6 Pdb Votes
Brother Sum,Kung Fu Hustle (2004),ENTJ,1 Pdb Vote
Kim Jong-il,Team America: World Police (2004),ENTJ,7 Pdb Votes
Spottswoode,Team America: World Police (2004),ENTJ,7 Pdb Votes
Primo Sidone,Analyze This,XXXX,18 Pdb Votes
Pepe,Nicos Weg,ENTJ,2 Pdb Votes
Verena von Stefan,All I Wanna Do (1998),ENTJ,1 Pdb Vote
Roy Miller,Knight & Day (2010),ENTJ,3 Pdb Votes
Frank Bennett,Fried Green Tomatoes,ENTJ,27 Pdb Votes
Vasundhara Devi,Tiyaan (2017),ENTJ,1 Pdb Vote
SkekSo the&nbsp;Emperor,The Dark Crystal (1982),ENTJ,5 Pdb Votes
Laurel Hedare,Catwoman (2004),ENTJ,15 Pdb Votes
Michael Romano,fiatlux,ENTJ,18 Pdb Votes
Meredith,Five Feet Apart (2019),ENTJ,1 Pdb Vote
Grace Ballard,Murder Mystery (2019),ENTJ,3 Pdb Votes
Ludmilla,Bartok the Magnificent,ENTJ,16 Pdb Votes
Maurice,Happy Feet (2006-2011),ENTJ,8 Pdb Votes
Trev,Happy Feet (2006-2011),ENTJ,16 Pdb Votes
Mr. Lee,Don't Hang Up (2016),ENTJ,33 Pdb Votes
Mighty One-Eye,The Thief and the Cobbler (1993),ENTJ,5 Pdb Votes
Antonia Brico (Willy Wolters),The Conductor,ENTJ,1 Pdb Vote
Milo,Sinister Series,ENTJ,1 Pdb Vote
The Pale Man,Haunter (2013),ENTJ,1 Pdb Vote
"Porucznik ""Zadra""",Kanał (1956),ENTJ,22 Pdb Votes
"""Stokrotka""",Kanał (1956),ENTJ,3 Pdb Votes
Naomi King,Resort to Love,XXXX,22 Pdb Votes
Kyouya Sata,Wolf Girl and Black Prince (2016),XXXX,6 Pdb Votes
Kirigi,Elektra (2005),ENTJ,10 Pdb Votes
Elektra,Elektra (2005),ENTJ,1 Pdb Vote
Sophie Essenbeck,The Damned (1969),ENTJ,13 Pdb Votes
Portia Charney,Bicentennial Man (1999),ENTJ,1 Pdb Vote
Mitch,The Addams Family (2019),XXXX,1 Pdb Vote
Rick Barnes,Domestic Disturbance (2001),ENTJ,2 Pdb Votes
Șerban,Liceenii (1986),ENTJ,18 Pdb Votes
Thibadeaux,Entrapment (1999),ENTJ,15 Pdb Votes
J. Daniel Atlas,Now You See Me,ENTJ,6 Pdb Votes
The man,Kindil el Bahr,ENTJ,7 Pdb Votes
Ignacio,Bee Movie (2007),XXXX,8 Pdb Votes
Lincoln Rhyme,The Bone Collector (1999),ENTJ,6 Pdb Votes
Michelle Darnell,The Boss,XXXX,7 Pdb Votes
Silencio,Nacho Libre (2006),ENTJ,7 Pdb Votes
Dog/Envy,Judge (2013),ENTJ,2 Pdb Votes
Kenta,Snake Eyes (2021),ENTJ,6 Pdb Votes
Baroness,Snake Eyes (2021),ENTJ,2 Pdb Votes
Viceroy Zhou Yu Of The Southlands,Red Cliff / 赤壁 (2008),ENTJ,20 Pdb Votes
Prime Minister Cao Cao,Red Cliff / 赤壁 (2008),ENTJ,1 Pdb Vote
Bad Po,Kung Fu Panda (Franchise),ENTJ,1 Pdb Vote
Eleanor Finch,Special Correspondents,ENTJ,7 Pdb Votes
Spark Plug,The Royal Tenenbaums (2001),ENTJ,5 Pdb Votes
The Chairman,Looney Tunes: Back in Action,ENTJ,1 Pdb Vote
Jack Toretto,The Fast and the Furious (Film Franchise),XXXX,3 Pdb Votes
Alexander,Candy Pop,ENTJ,6 Pdb Votes
The Master,Bloody Angel,ENTJ,2 Pdb Votes
Fergus 'Fergie' Colm,The Town (2010),ENTJ,2 Pdb Votes
Evan,Barbie Presents Thumbelina,XXXX,4 Pdb Votes
Poofles,Barbie Presents Thumbelina,ENTJ,1 Pdb Vote
Akordia,Dungeons & Dragons (film series),ENTJ,1 Pdb Vote
Brad Dupree,American Beauty (1999),ENTJ,1 Pdb Vote
Bob Blair,Dreamscape (1984),ENTJ,9 Pdb Votes
CIA Agent,Old (2021),ENTJ,10 Pdb Votes
Resort Manager,Old (2021),XXXX,12 Pdb Votes
Scientist,Old,ENTJ,2 Pdb Votes
Resort Manager,Old,ENTJ,30 Pdb Votes
Police Captain Rooney,Arsenic and Old Lace,ENTJ,8 Pdb Votes
Leopard Seal,Happy Feet (2006-2011),ENTJ,5 Pdb Votes
Profion,Dungeons & Dragons (film series),ENTJ,4 Pdb Votes
Herbert Kitchener,Kingsman (Franchise),ENTJ,3 Pdb Votes
Eva Torres,The Hummingbird Project,ENTJ,4 Pdb Votes
Balem Abrasax,Jupiter Ascending,ENTJ,4 Pdb Votes
Esmeralda,Hotel Transylvania (2012),XXXX,0
Colonel Alexander Vosch,The 5th Wave (2016),XXXX,0
Future Mirai Ota,Mirai (2018),ENTJ,0
Brigitte (Death),Collateral Beauty (2016),ENTJ,0
Harvester Queen,Independence Day (Franchise),ENTJ,0
Larisa the Rat,Cheburashka,ENTJ,0
Henry,Despicable Me (Franchise),ENTJ,1 Pdb Vote
Linda Kessler,Nanny Cam (2014),ENTJ,1 Pdb Vote
Jimmy Crystal,Sing 2,ENTJ,9 Pdb Votes
Piiparinen,Rare Exports,ENTJ,5 Pdb Votes
The Devil/ Mephistopheles,Ghost Rider (Film Series),ENTJ,11 Pdb Votes
Dr. Alan Shapiro,Morgan (2016),XXXX,2 Pdb Votes
DeWitt,Ainbo: Spirit of the Amazon (2021),ENTJ,4 Pdb Votes
Nicolas,Presidents (2021),ENTJ,2 Pdb Votes
Ève Vernet,The Rose Maker,ENTJ,2 Pdb Votes
Michelle Crane / Woman in White,Insidious,ENTJ,39 Pdb Votes
Sir Wilfrid Robarts,Witness for the Prosecution (1957),XXXX,32 Pdb Votes
Mitch Hiller,Enough (2002),ENTJ,18 Pdb Votes
Sandy,The Rebound,ENTJ,4 Pdb Votes
King James,America: The Motion Picture (2021),ENTJ,5 Pdb Votes
Joanna Darrow,Darrow and Darrow (film series),ENTJ,1 Pdb Vote
Dorian,The Tomorrow War (2021),ENTJ,8 Pdb Votes
Engineer who kills David,Prometheus,ENTJ,9 Pdb Votes
Cutlass Liz,The Pirates! In an Adventure with Scientists! (2012),ENTJ,2 Pdb Votes
"Richard ""Dickie"" Moltisanti",The Many Saints of Newark,ENTJ,34 Pdb Votes
"Anthony ""Tony"" Soprano",The Many Saints of Newark,ENTJ,42 Pdb Votes
"Charles, the Prince Regent of Carpathia",The Prince and the Showgirl (1957),XXXX,18 Pdb Votes
Queen Haven,My Little Pony: A New Generation (2021),ENTJ,67 Pdb Votes
Sido,Colette (2018),ENTJ,5 Pdb Votes
Andrea Singer,Good on Paper (2021),ENTJ,7 Pdb Votes
Bucky the Squirrel,The Emperor's New Groove (2000),ENTJ,32 Pdb Votes
Nina Layton,Breaking the Girls (2012),ENTJ,1 Pdb Vote
Elizabeth Marston,Professor Marston & the Wonder Women (2017),ENTJ,13 Pdb Votes
Ben Bennett,Before the fall,ENTJ,7 Pdb Votes
Uncle Frank,Endless Night (1972),ENTJ,16 Pdb Votes
Santonix,Endless Night (1972),ENTJ,14 Pdb Votes
Captain John Beatty,Fahrenheit 451 (2018),ENTJ,2 Pdb Votes
X,Zola (2021),ENTJ,5 Pdb Votes
Nikola,A Perfect Day,ENTJ,2 Pdb Votes
Rico,Judge Dredd,ENTJ,3 Pdb Votes
Roland,Reinventing Marvin,ENTJ,15 Pdb Votes
Siena Rosetta,Agnese,ENTJ,10 Pdb Votes
Cousin Mel,Grandma Got Run Over by a Reindeer (2000),ENTJ,3 Pdb Votes
Maddy Logelin,Fatherhood,ENTJ,9 Pdb Votes
Mrs. Asher,Taking Lives (2004),ENTJ,1 Pdb Vote
Sandra,Birdboy: The Forgotten Children,ENTJ,16 Pdb Votes
"Rafael ""Raffy"" Sandoval",Finally Found Someone,ESFP,30 Pdb Votes
Sy,The Social Network (2010),ENTJ,1 Pdb Vote
Jeremy,Naked (1993),ENTJ,2 Pdb Votes
Sue Lynne Copeland,My Blueberry Nights (2007),ENTJ,5 Pdb Votes
Carol,Daphne and Velma,ENTJ,2 Pdb Votes
Morgana le Fay,The Sorcerer’s Apprentice (2010),ENTJ,1 Pdb Vote
Captain Phineas J. Tucker,I now pronounce you Chuck and Larry,ENTJ,3 Pdb Votes
Isaac,Babyteeth (2019),ENTJ,8 Pdb Votes
Bathurst 2020,Infinite (2021),ENTJ,2 Pdb Votes
Valerie Wilton,The Rezort(2015),ENTJ,1 Pdb Vote
Hundun (Evil Lord / Chaos),Monkey King: Hero is Back (2015）,ENTJ,8 Pdb Votes
David Lyons,War Horse (2011),XXXX,13 Pdb Votes
Terry,All Cheerleaders Die,XXXX,15 Pdb Votes
Dr. Richard Powell,The Void (2016),ENTJ,4 Pdb Votes
Germán Noble,Nosotros los nobles,ENTJ,6 Pdb Votes
LTC Danny McKnight,Black Hawk Down (2001),ENTJ,15 Pdb Votes
Simon Cowell,SCOOB!,ENTJ,10 Pdb Votes
Dick Dastardly,SCOOB!,ENTJ,8 Pdb Votes
Wayne Mackey,Summer of 84 (2018),ENTJ,9 Pdb Votes
Captain Hook,Peter Pan & Wendy (2021),ENTJ,4 Pdb Votes
Alpha Male,I Am Legend (2007),ENTJ,3 Pdb Votes
Judge Carter,Society (1989),ENTJ,6 Pdb Votes
Faith Brewster,Irresistible 2020,ENTJ,1 Pdb Vote
Garry Zimmer,Irresistible 2020,ENTJ,5 Pdb Votes
Zoé,Les Enfants de Timpelbach (Trouble at Timpetill),ENTJ,5 Pdb Votes
''Gen 2'' Mako,Deep Blue Sea (1999),ENTJ,3 Pdb Votes
Russell Franklin,Deep Blue Sea (1999),ENTJ,46 Pdb Votes
Baixo Astral,Super Xuxa Contra O Baixo Astral,ENTJ,1 Pdb Vote
Agent Stepmother,Secret Magic Control Agency (SMCA),ENTJ,2 Pdb Votes
Camille,Bring It On: All or Nothing (2006),ENTJ,1 Pdb Vote
Chief Bobnar,Early Man (2018),ENTJ,1 Pdb Vote
Franck,Trance (2013),ENTJ,18 Pdb Votes
George,Gosford Park,XXXX,2 Pdb Votes
William McCordle,Gosford Park,ENTJ,3 Pdb Votes
Prince Joachim,Jungle Cruise (2021),ENTJ,2 Pdb Votes
Bishop,Stealing Heaven (1988),ENTJ,22 Pdb Votes
General Shanker,Escape From Planet Earth,XXXX,1 Pdb Vote
Tyrone 'Rone' Woods,13 Hours (2016),ENTJ,6 Pdb Votes
Marius Stolz (Cinema Strikes Back),Movie Critics,ENTJ,17 Pdb Votes
Umbrae,Us (2019),ENTJ,35 Pdb Votes
Rosi,Ana y Bruno,ENTJ,6 Pdb Votes
Ника,Funny Friends,ENTJ,3 Pdb Votes
Roger Davies,Harry Potter / Wizarding World Films,ENTJ,9 Pdb Votes
Herbert,Floppaverse,ENTJ,1 Pdb Vote
Shing,A Better Tomorrow (1986),ENTJ,4 Pdb Votes
Charles Hanson,Before the Devil Knows You're Dead,ENTJ,1 Pdb Vote
Andy Hanson,Before the Devil Knows You're Dead,ENTJ,15 Pdb Votes
Mrs. Pascal,The House of Yes (1997),ENTJ,1 Pdb Vote
Wallace Eastman,The Son of Bigfoot,ENTJ,4 Pdb Votes
Gemma,A Good Year (2006),ENTJ,2 Pdb Votes
Max Skinner,A Good Year (2006),ENTJ,8 Pdb Votes
Noah Hamilton,Soul Surfer (2011),ENTJ,7 Pdb Votes
Malina Birch,Soul Surfer (2011),ENTJ,1 Pdb Vote
Pandora,Os Aventureiros,ENTJ,49 Pdb Votes
Otis,Son of the Mask,ENTJ,61 Pdb Votes
Charlie Peck,The Intruder (2019),ENTJ,19 Pdb Votes
Asad Khan,Janaan,ENTJ,0
Enjolras,Les Miserables (2012),ENTJ,0
Paul,Funny Games (1997),ENTJ,0
Zeus,Army of the Dead / Army of Thieves (2021),ENTJ,0
Liz LeRue,A Babysitter's Guide to Monster Hunting (2020),ENTJ,3 Pdb Votes
Dr.Vasudevan,I (Tamil),ESTJ,3 Pdb Votes
Zeebad,The Magic Roundabout / Doogal (2005),XXXX,2 Pdb Votes
Juno,Beetlejuice (1988),XXXX,20 Pdb Votes
The Cheesemaker,Goat Story Franchise,ENTJ,1 Pdb Vote
Jack Walsh,Midnight Run,ENTJ,10 Pdb Votes
Ethan Levin,The Red Sea Diving Resort (2019),XXXX,1 Pdb Vote
Simon Balcairn,Bright Young Things (2003),XXXX,13 Pdb Votes
Roscoe,Oliver & Company (1988),ENTJ,10 Pdb Votes
Julia Russell,Candy Jar,ENTJ,6 Pdb Votes
Curator Yoon,Collectors (2020),ENTJ,14 Pdb Votes
Chitti 2.0,Enthiran,ENTJ,11 Pdb Votes
Sheriff Wydell,The Devil's Rejects (2005),ENTJ,9 Pdb Votes
Lord Maliss,Happily Ever After (1990),ENTJ,5 Pdb Votes
The Snow Queen,The Snow Queen (1995-1996),ENTJ,2 Pdb Votes
Kyle Norris,Weaponized,ENTJ,22 Pdb Votes
Eugene Strelkov,Major Grom: The Plague Doctor,ENTJ,2 Pdb Votes
Jackie Kerns,The Stepfather (2009),ENTJ,2 Pdb Votes
Director Intelligence Bureau Bhaskaran K.,Kahaani,ENTJ,2 Pdb Votes
Deputy Inspector General  A. Khan,Kahaani,ENTJ,10 Pdb Votes
Hani Pasha,Body of Lies,ENTJ,13 Pdb Votes
Sensei,The Art of Self-Defense,ENTJ,15 Pdb Votes
Marcus,Spiral (2021),ENTJ,5 Pdb Votes
Nelson Rockefeller,Nixon (1995),ENTJ,2 Pdb Votes
Neville Sinclair,The Rocketeer (1991),XXXX,28 Pdb Votes
Mozenrath,Aladdin (1992),ENTJ,12 Pdb Votes
Viileä Venla,Risto Räppääjä,ENTJ,48 Pdb Votes
The Elder Furby,The Mitchells vs. the Machines (2021),ENTJ,7 Pdb Votes
Minerva Tutovan,Șantaj,ENTJ,4 Pdb Votes
M n karthikeyan,Raavanaprabhu,ENTJ,2 Pdb Votes
Vincent Gomez,Rajavinte Makan,ENTJ,6 Pdb Votes
Poovally Induchoodan,Narasimham,ENTJ,6 Pdb Votes
mangalassery neelakandan,Devasuram,ENTJ,4 Pdb Votes
Cece,Combat Wombat,ENTJ,26 Pdb Votes
Rebecca de Winter,Rebecca (2020),ENTJ,10 Pdb Votes
Nursultan Nazarbayev,Borat (Series),ENTJ,4 Pdb Votes
Cathy Ames,East of Eden,ENTJ,9 Pdb Votes
Driver,The Midnight Meat Train(2008),ENTJ,9 Pdb Votes
Susan Hoff,The Midnight Meat Train(2008),ENTJ,17 Pdb Votes
Dan Millman,Peaceful Warrior (2006),ENTJ,3 Pdb Votes
Great-Uncle Vincent Talbot,Elvira: Mistress of the Dark (1988),ENTJ,3 Pdb Votes
Catherine Of Aragon,Anne Of The Thousand Days,XXXX,57 Pdb Votes
Plague Doctor,Major Grom: The Plague Doctor,ENTJ,2 Pdb Votes
Golda Meir,Munich (2005),ENTJ,6 Pdb Votes
Queen Mab,Merlin (1998 Miniseries),ENTJ,15 Pdb Votes
Harold Attinger,Transformers (Bayverse),ENTJ,1 Pdb Vote
Eraser David Plus Robot,Falcon of the Evening,ENTJ,10 Pdb Votes
Donna,My First Summer,XXXX,22 Pdb Votes
Joseph Korso,Titan A.E.,ENTJ,2 Pdb Votes
Glaxxon 5000,The Mitchells vs. the Machines (2021),ENTJ,10 Pdb Votes
Steve,Firebreather (2010),ENTJ,5 Pdb Votes
Lee Joong Gu,New World (2013),ENTJ,24 Pdb Votes
Ghisiro,Lady Snowblood (Shurayukihime),ENTJ,3 Pdb Votes
Elizabeth Hansen,Oxygen (2021),ENTJ,20 Pdb Votes
Peyman,About Elly (2009),ENTJ,2 Pdb Votes
Big Boss,Rio (2011),ENTJ,7 Pdb Votes
Elizabeth Daily,The Woman in Black (2012),ENTJ,21 Pdb Votes
Abe,Looper (2012),ENTJ,10 Pdb Votes
Marcelle Toing,Ratatoing (2007),ENTJ,1 Pdb Vote
Belladonna,All Dogs Go to Heaven (1989),ENTJ,20 Pdb Votes
Zeke McCall,Love & Basketball (2000),XXXX,9 Pdb Votes
Ashok Mirchandani,Big Bull,ENTJ,4 Pdb Votes
Janek,Prometheus,XXXX,22 Pdb Votes
Waldo,The Little Rascals (1994),ENTJ,13 Pdb Votes
Guy,Annie (2014),ENTJ,2 Pdb Votes
Catherine Tramell,Basic Instinct 2 (2006),XXXX,1 Pdb Vote
Itinéris (Vodafonis),Asterix and Obelix (Franchise),ENTJ,19 Pdb Votes
Brenda Morel,Youth (2015),ENTJ,15 Pdb Votes
Philipp Hartmann,Willkommen bei den Hartmanns,ENTJ,4 Pdb Votes
Uli Kunkel,The Big Lebowski (1998),ENTJ,6 Pdb Votes
Nikolai Ivushkin,T-34,XXXX,1 Pdb Vote
Larry Levy,The Player (1992),XXXX,1 Pdb Vote
Linton Barwick,In the Loop,ENTJ,3 Pdb Votes
LaRoche,Derailed (2005),ENTJ,12 Pdb Votes
Chuni,Ainbo: Spirit of the Amazon (2021),ENTJ,17 Pdb Votes
Staci,The Mistle-Tones,ENTJ,9 Pdb Votes
Shang Tsung,Mortal Kombat (2021 film),ENTJ,2 Pdb Votes
Muriel,Hansel & Gretel: Witch Hunters,ENTJ,1 Pdb Vote
Ozzy,The Land Before Time (1988),ENTJ,1 Pdb Vote
Mikinori Taira,Kamisama no Iutoori,ENTJ,14 Pdb Votes
saionji,i don't have many friends,ENTJ,12 Pdb Votes
Sheriff Samantha Parker,Eight Legged Freaks (2002),ENTJ,8 Pdb Votes
President James Dale,Mars Attacks! (1996),ENTJ,5 Pdb Votes
Lionel Shahbandar,Gambit,ENTJ,2 Pdb Votes
Thaddeus Valentine,Mortal Engines (2018),ENTJ,1 Pdb Vote
Luca,Garfield: The Movie,XXXX,1 Pdb Vote
John Smith,What Lies Below,ENTJ,69 Pdb Votes
Agnis,The Shipping News,ENTJ,10 Pdb Votes
Black,Exposed (2016),ENTJ,10 Pdb Votes
"""Rachael Newman""",American Psycho 2,ENTJ,5 Pdb Votes
Mrs. Bathory,Hostel 2 (2007),ENTJ,13 Pdb Votes
Sasha,Hostel 2 (2007),ENTJ,1 Pdb Vote
Vanilla-Bacon-Loving Doughnut Customer,Bad Trip (2020),ENTJ,10 Pdb Votes
Carlos,Hop,ENTJ,2 Pdb Votes
Prince Lemon,Cipollino,ENTJ,1 Pdb Vote
A Blind Girl,City Lights (1931),ENTJ,1 Pdb Vote
Atamansha,The Bremen Town Musicians,ENTJ,10 Pdb Votes
Brother Leon,The Chocolate War (1988),ENTJ,0
Georgia Carver,Akeelah and the Bee,XXXX,0
