char,movie,mbti,votes
Winston,The Maze Runner (Film Trilogy),ISTJ,23 Pdb Votes
Valerie Lewton,Final Destination (2000),ISTJ,15 Pdb Votes
Dimitri Belikov,Vampire Academy: Blood Sisters (2014),ISTJ,13 Pdb Votes
Shen Chia-Yi,You Are the Apple of My Eye (2011),ISTJ,20 Pdb Votes
Karen Crowder,Michael Clayton (2007),ISTJ,3 Pdb Votes
Peter Aufschnaiter,Seven Years In Tibet,ISTJ,1 Pdb Vote
Banjo,This Is England (2006),ISTJ,9 Pdb Votes
Malti Pandya,There Was a Beautiful Woman (2004),ISTJ,2 Pdb Votes
Roy Burns,Friday the 13th (1980),ISTJ,26 Pdb Votes
Chris Parker,Friday the 13th (1980),ISTJ,14 Pdb Votes
Milton Arbogast,Psycho (Franchise),ISTJ,2 Pdb Votes
Gang Rim,Along With The Gods,ISTJ,14 Pdb Votes
Briar Cudgeon,Artemis Fowl (2020),ISTJ,22 Pdb Votes
M'Lynn Eatenton,Steel Magnolias (1989),ISTJ,4 Pdb Votes
Ellis,No Country for Old Men (2007),ISTJ,2 Pdb Votes
Fred Jesson,Brief Encounter(1945),ISTJ,85 Pdb Votes
Papa,The King of Staten Island (2020),ISTJ,70 Pdb Votes
Athena,Tomorrowland (2015),ISTJ,2 Pdb Votes
The Nazgûl,The Lord of the Rings (Film Trilogy),ISTJ,2 Pdb Votes
Tim,The Endless,ISTJ,0
Turner,I Am Sam (2001),ISTJ,0
Charles,A Monster in Paris,ISTJ,16 Pdb Votes
Ardeth Bay,The Mummy (Franchise),ISTJ,32 Pdb Votes
Cihat,Sıfır Bir,ISTJ,1 Pdb Vote
Alberto / Shadow,Scarface (1983),ISTJ,34 Pdb Votes
Tuck,The Best of Me (2014),ISTJ,7 Pdb Votes
Tom,The Party (2017),ISTJ,19 Pdb Votes
Ivan Korshunov,Air Force One (1997),ISTJ,1 Pdb Vote
Saturn,A Trip To The Moon (1902),ISTJ,2 Pdb Votes
Capsule Workers,A Trip To The Moon (1902),ISTJ,2 Pdb Votes
Second Men In The Meadow,Un Chien Andalou (1929),ISTJ,2 Pdb Votes
Man Talking To Principal,The Red Balloon (1956),ISTJ,2 Pdb Votes
The Cavalry,The Red Balloon (1956),ISTJ,2 Pdb Votes
Sonya Blade,Mortal Kombat Legends: Scorpion's Revenge (2020),ISTJ,8 Pdb Votes
Ivan,Ivan's Childhood (1962) (Ива́ново де́тство),XXXX,25 Pdb Votes
The Rabbi,The Rabbi's Cat (2011),XXXX,3 Pdb Votes
Ted Kramer,Kramer vs. Kramer (1979),ISTJ,24 Pdb Votes
John Williamson,Glengarry Glen Ross (1992),ISTJ,24 Pdb Votes
Oliver Chamberlin,The Cornetto Trilogy,ISTJ,23 Pdb Votes
Gooey,Uncut Gems (2019),ISTJ,12 Pdb Votes
Sonny Elliman,The Dead Zone (1983),ISTJ,3 Pdb Votes
Doc,Rango,ISTJ,15 Pdb Votes
Bernard,The Santa Clause (trilogy),ISTJ,59 Pdb Votes
Harry,Kamchatka (2002),ISTJ,10 Pdb Votes
Lydia Brenner,The Birds (1963),ISTJ,8 Pdb Votes
Aparna,The World Of Apu (1959),ISTJ,1 Pdb Vote
Landlord,The World Of Apu (1959),ISTJ,4 Pdb Votes
1967 Parole Hearings Man,The Shawshank Redemption (1994),ISTJ,4 Pdb Votes
1966 D. A.,The Shawshank Redemption (1994),ISTJ,3 Pdb Votes
1957 Parole Hearings Man,The Shawshank Redemption (1994),ISTJ,8 Pdb Votes
1954 Food - Way Manager,The Shawshank Redemption (1994),ISTJ,4 Pdb Votes
Guard Dekins,The Shawshank Redemption (1994),ISTJ,3 Pdb Votes
Hole Guard,The Shawshank Redemption (1994),ISTJ,1 Pdb Vote
Laundry Leonard,The Shawshank Redemption (1994),ISTJ,3 Pdb Votes
1947 Parole Hearings Man,The Shawshank Redemption (1994),ISTJ,12 Pdb Votes
1946 Judge,The Shawshank Redemption (1994),ISTJ,2 Pdb Votes
Ernie,The Shawshank Redemption (1994),ISTJ,10 Pdb Votes
1946 D. A.,The Shawshank Redemption (1994),ISTJ,55 Pdb Votes
Jeff Denlon,Saw Series (2004),ISTJ,24 Pdb Votes
Kosaku Ito,My Teacher / Sensei! Suki ni Natte mo Ii Desuka? (2017),ISTJ,22 Pdb Votes
Ryoki Tachibana,Hot Gimmick: Girl Meets Boy (2019),ISTJ,63 Pdb Votes
Attina,The Little Mermaid (1989),ISTJ,56 Pdb Votes
Wilfred James,1922 (2017),ISTJ,27 Pdb Votes
John Harper,The Night of the Hunter (1955),ISTJ,12 Pdb Votes
Shonali Bose,"Dhoom (Film Trilogy, 2004-2013)",ISTJ,17 Pdb Votes
Greedy,Raggedy Ann & Andy: A Musical Adventure (1977),ISTJ,1 Pdb Vote
Robert Kube,Delicatessen (1991),XXXX,17 Pdb Votes
Eytukan,Avatar (Franchise),ISTJ,7 Pdb Votes
Miss Rayleen,Troop Zero,ISTJ,10 Pdb Votes
Reginald,Night At The Museum (Franchise),ISTJ,9 Pdb Votes
Joy Jenkins,Spies in Disguise (2020),ISTJ,0
Dr. Ralph Wyman,Short Cuts (1993),ISTJ,14 Pdb Votes
Teoh Yun Ling,The Garden Of Evening Mist,ISTJ,4 Pdb Votes
Nakamura Aritomo,The Garden Of Evening Mist,XXXX,8 Pdb Votes
Júlio Cesar,O Vendedor de Sonhos,ISTJ,2 Pdb Votes
Ben,Wind River,ISTJ,11 Pdb Votes
Rosa,Talk to Her (Hable con ella) 2002,ISTJ,2 Pdb Votes
"""Mr. Fabulous"" Alan Rubin",The Blues Brothers (1980),ISTJ,28 Pdb Votes
Charlie Donovan,Major League (1989),ISTJ,72 Pdb Votes
Jim Bloggs,When The Wind Blows (1986),ISTJ,7 Pdb Votes
Wilhelmina Bertha Packard,Atlantis: The Lost Empire (2001),ISTJ,3 Pdb Votes
Alex Murphy / RoboCop (Remake),RoboCop,XXXX,1 Pdb Vote
Sergeant Warren Reed,RoboCop,ISTJ,4 Pdb Votes
Tex,Midnight Express (1978),ISTJ,1 Pdb Vote
Sheriff Doug Barnum,Powder (1995),ISTJ,28 Pdb Votes
Lorraine Nelson,Dolphin Tale (2011),ISTJ,27 Pdb Votes
Benjamin Stahlbaum,The Nutcracker And The Four Realms,ISTJ,1 Pdb Vote
Margaret White,Carrie (2013),ISTJ,10 Pdb Votes
Daniel Ellsberg,The Post (2017),XXXX,1 Pdb Vote
Caroline,The Curious Case of Benjamin Button (2008),ISTJ,7 Pdb Votes
Juror #4,12 Angry Men (1997),XXXX,7 Pdb Votes
Lisa Luder,Romy and Michele's High School Reunion (1997),ISTJ,2 Pdb Votes
Princess Dala,The Pink Panther (film series),ISTJ,11 Pdb Votes
Dr. Pauline Whittier,"Everything, Everything",ISTJ,40 Pdb Votes
Walter Eberhart,The Stepford Wives (1975),ISTJ,2 Pdb Votes
Butch,Django Unchained (2012),ISTJ,17 Pdb Votes
Max Von Mayerling,Sunset Boulevard (1950),ISTJ,47 Pdb Votes
Carl Halabi,Bad Teacher,ISTJ,13 Pdb Votes
Gig,Hot Wheels World Race / AcceleRacers,ISTJ,10 Pdb Votes
Jay Kepler,16 Wishes (2010),ISTJ,43 Pdb Votes
Gamling,The Lord of the Rings (Film Trilogy),ISTJ,3 Pdb Votes
Madril,The Lord of the Rings (Film Trilogy),ISTJ,9 Pdb Votes
Silas,The Da Vinci Code,ISTJ,14 Pdb Votes
Mr. Osato,James Bond Film Series,ISTJ,3 Pdb Votes
Porter Collins,The Big Short (2015),ESTJ,27 Pdb Votes
King,Barbie and the Magic of Pegasus (2005),ISTJ,10 Pdb Votes
Peter Edgar,Luce (2019),ISTJ,14 Pdb Votes
Judge Chamberlain Haller,My Cousin Vinny (1992),ISTJ,7 Pdb Votes
Sargeant Nash,Black Christmas (1974),ISTJ,6 Pdb Votes
Mr. Harrison,Black Christmas (1974),ISTJ,3 Pdb Votes
Mr. Smith,Shoot 'Em Up (2007),ISTJ,3 Pdb Votes
Enver,War Dogs,ISTJ,7 Pdb Votes
Ralph Slutzky,War Dogs,ISTJ,72 Pdb Votes
Aliens / Xenomorphs,Alien vs. Predator (Franchise),XXXX,2 Pdb Votes
Judge Klark,The To Do List,ISTJ,40 Pdb Votes
Brandy Klark,The To Do List,ISTJ,5 Pdb Votes
"Joe ""Skip"" Riggins",Bull Durham (1988),ISTJ,9 Pdb Votes
Edwin Chu,The Half of It (2020),ISTJ,9 Pdb Votes
Officer Krupke,West Side Story (1961),ISTJ,0
Edward Ruddy,Network (1976),ISTJ,0
Inspector Kemp,Young Frankenstein,ISTJ,0
Mr. Bobo,The Pirates! In an Adventure with Scientists! (2012),ISTJ,4 Pdb Votes
Professor William Brandywine,Monsters University (2013),ISTJ,10 Pdb Votes
Sentinels,The Matrix Trilogy,ISTJ,10 Pdb Votes
Bank,Bad Genius,ISTJ,74 Pdb Votes
Ed Harris,Major League (1989),ISTJ,3 Pdb Votes
Eric Lomax,The Railway Man,ISTJ,2 Pdb Votes
Tom Bueller,Ferris Bueller's Day Off (1986),ISTJ,27 Pdb Votes
Gaspar,Extraction (2020),ISTJ,8 Pdb Votes
Saju,Extraction (2020),ISTJ,19 Pdb Votes
Harold Flaherty,American Pie,ISTJ,15 Pdb Votes
Tim Willoughby,The Willoughbys (2020),ISTJ,100 Pdb Votes
Mark Wiener,Welcome to the Dollhouse (1995),ISTJ,14 Pdb Votes
Carretero,The Silence of the Marsh (2019),ISTJ,1 Pdb Vote
Ms.Weiss,Precious (2009),ISTJ,11 Pdb Votes
Nurse Noakes,Cloud Atlas (2012),ISTJ,8 Pdb Votes
Mohamad Karaman,A Perfect Murder,ISTJ,3 Pdb Votes
Harold Lee,Harold and Kumar,ISTJ,54 Pdb Votes
Captain Thorpe,Baywatch (2017),ISTJ,5 Pdb Votes
César,Central Station (1998),ISTJ,10 Pdb Votes
FBI Agent Bill,Matilda (1996),ISTJ,4 Pdb Votes
Richard Johnson,The Bridges of Madison County (1995),ISTJ,1 Pdb Vote
Sonny,ARQ (2016),XXXX,23 Pdb Votes
"Special Agent Robert ""Bobby"" Trench",2 Guns,ISTJ,11 Pdb Votes
Daisy Werthan,Driving Miss Daisy (1989),ISTJ,51 Pdb Votes
Boggs,The Hunger Games (Franchise),ISTJ,1 Pdb Vote
Ray Reddy,Signs (2002),ISTJ,33 Pdb Votes
Sarah Grayson,Logan Lucky,ISTJ,4 Pdb Votes
Vicky,Vicky Cristina Barcelona,ISTJ,5 Pdb Votes
Houston Brooks,Kong: Skull Island (2017),ISTJ,2 Pdb Votes
Jack Graham,Shadow of a Doubt (1943),XXXX,35 Pdb Votes
Badger,The Wind In The Willows (1984),ISTJ,2 Pdb Votes
Patricio Solitano Sr.,Silver Linings Playbook (2012),ISTJ,6 Pdb Votes
Wan,Dust in the Wind (1986),ISTJ,1 Pdb Vote
John Carlyle,Elysium,ISTJ,15 Pdb Votes
"MI6 Agent Jacquelin ""Jax"" Marshall",Has Fallen Series,XXXX,7 Pdb Votes
Sheriff Leigh Brackett,Halloween (1978),ISTJ,13 Pdb Votes
Crawford,Finding Forrester (2000),XXXX,5 Pdb Votes
Kaspar Kordes,Klass (2007),ISTJ,1 Pdb Vote
Jimmy,The Karate Kid (Franchise),ISTJ,2 Pdb Votes
Gustav von Kahr,Hitler: The Rise of Evil (2003),XXXX,1 Pdb Vote
President Paul von Hindenburg,Hitler: The Rise of Evil (2003),ISTJ,2 Pdb Votes
Pentaur,The Ten Commandments (1956),ISTJ,5 Pdb Votes
Memnet,The Ten Commandments (1956),ISTJ,4 Pdb Votes
Sethi,The Ten Commandments (1956),XXXX,14 Pdb Votes
Felix Leiter (Cec Linder / Goldfinger),James Bond Film Series,ISTJ,5 Pdb Votes
Simone Bradley,Loving Annabelle,ISTJ,3 Pdb Votes
Lt. Morris Schaffer,Where Eagles Dare (1968),ISTJ,4 Pdb Votes
Brian Gelford,Freedom Writers (2007),ISTJ,46 Pdb Votes
Steve Gruwell,Freedom Writers (2007),ISTJ,0
Laverne,The Hunchback of Notre Dame (1996),ISTJ,0
Prosecutor,Once Upon a Time in Anatolia (2011),ISTJ,4 Pdb Votes
Herr Von Potzdorf (Minister of Police),Barry Lyndon (1975),ISTJ,7 Pdb Votes
Lizzie Ridd,Lorna Doone (2000),ISTJ,4 Pdb Votes
Tony Mendez,Argo (2012),ISTJ,16 Pdb Votes
Hanife,Whisper If I Forget (Unutursam Fısılda; 2014),ISTJ,15 Pdb Votes
Brietta,Barbie and the Magic of Pegasus (2005),ISTJ,71 Pdb Votes
Randy Anderson,The Outsiders (1983),ISTJ,2 Pdb Votes
N.J.,Yi Yi (2000),ISTJ,15 Pdb Votes
Li Jing,Nezha (2019),XXXX,4 Pdb Votes
Frank Marlowe,A Place In The Sun,ISTJ,2 Pdb Votes
Inspector Larrue,I Confess (1953),ISTJ,2 Pdb Votes
Razor Charlie,From Dusk Till Dawn (1996),ISTJ,6 Pdb Votes
Terrill,The Outlaw Josey Wales (1976),ISTJ,6 Pdb Votes
Joe the Lodger,A Clockwork Orange (1971),ISTJ,32 Pdb Votes
Dr. Brodsky,A Clockwork Orange (1971),ISTJ,26 Pdb Votes
Father Flood,Brooklyn (2015),ISTJ,1 Pdb Vote
Field Marshal Gerd Von Rundstedt,A Bridge Too Far (1977),ISTJ,1 Pdb Vote
Maj. Gen. Urquhart,A Bridge Too Far (1977),ISTJ,8 Pdb Votes
Jasmine Bryant,A Fall from Grace (2020),ISTJ,4 Pdb Votes
Dr. Erin Mears,Contagion (2011),ISTJ,18 Pdb Votes
Mitch Emhoff,Contagion (2011),ISTJ,14 Pdb Votes
Dr. Benjamin Ohiaeri,93 Days (2016),ISTJ,1 Pdb Vote
Charles Rodman,Rise of the Planet of Apes,ISTJ,6 Pdb Votes
Süleyman Akbaş,Ahlat Ağacı,XXXX,2 Pdb Votes
Pol,The Quiller Memorandum (1966),XXXX,5 Pdb Votes
Reverend Mother,Sister Act (1992),ISTJ,28 Pdb Votes
Hal Moores,The Green Mile (1999),ISTJ,24 Pdb Votes
Don Miguel Benito Rojo,The Dollars Trilogy,ISTJ,5 Pdb Votes
Takehiro Kanazawa,Rashomon (1950) (羅生門),ISTJ,17 Pdb Votes
M (Robert Brown),James Bond Film Series,ISTJ,10 Pdb Votes
Malachia,The Name of the Rose (1986),ISTJ,7 Pdb Votes
Starck,Event Horizon,ISTJ,5 Pdb Votes
Diablo,Sleeping Beauty (1959),ISTJ,40 Pdb Votes
Colonel Ross,Harry Palmer,XXXX,2 Pdb Votes
German Tank Commander,Kelly's Heroes (1970),XXXX,2 Pdb Votes
Jim Farrell,Brooklyn (2015),ISTJ,5 Pdb Votes
Ivan Locke,Locke,ISTJ,26 Pdb Votes
Mr. Nolan,Dead Poets Society (1989),ISTJ,65 Pdb Votes
Sour Bill,Wreck-It Ralph (Franchise),ISTJ,88 Pdb Votes
Pink's Teacher,Pink Floyd: The Wall,ISTJ,30 Pdb Votes
Detective Ricky Walsh,Die Hard,ISTJ,1 Pdb Vote
Inspector Walter Cobb,Die Hard,ISTJ,2 Pdb Votes
Mathias Targo,Die Hard,ISTJ,1 Pdb Vote
Colonel William Stuart,Die Hard,ISTJ,5 Pdb Votes
Chef DeForrest,Ghostbusters (1984),XXXX,1 Pdb Vote
John O'Keefe / Sedgewick Hotel Manager,Ghostbusters (1984),ISTJ,3 Pdb Votes
The Rookie,Ghostbusters (1984),ISTJ,3 Pdb Votes
Chief Lester Jannings,Dirty Harry,ISTJ,2 Pdb Votes
Inspector Chico Gonzalez,Dirty Harry,ISTJ,11 Pdb Votes
Father Time,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ISTJ,82 Pdb Votes
M (Bernard Lee),James Bond Film Series,ISTJ,13 Pdb Votes
M / Gareth Mallory (Ralph Fiennes),James Bond Film Series,ISTJ,55 Pdb Votes
Princess Ting-Ting,Mulan (Franchise),ISTJ,100 Pdb Votes
Kate,The Layover,XXXX,3 Pdb Votes
Nazeer,SubUrbia (1996),ISTJ,2 Pdb Votes
Professor,Stalker (1979) (Сталкер),ISTJ,36 Pdb Votes
Claude Hooper Bukowski,Hair (1979),ISTJ,16 Pdb Votes
Tom Griffin,The Invisible Man (2020),ISTJ,28 Pdb Votes
Yar,Dinosaur (2000),ISTJ,4 Pdb Votes
Nyx,Tinker Bell (2008),ISTJ,106 Pdb Votes
Gloria Perez,Wild Things (1998),ISTJ,2 Pdb Votes
Jason Voorhees (2009 Timeline),Friday the 13th (1980),ISTJ,76 Pdb Votes
Agent C,Men in Black,ISTJ,4 Pdb Votes
Captain Richard Phillips,Captain Phillips (2013),ISTJ,27 Pdb Votes
Walter Fane,The Painted Veil (2006),ISTJ,18 Pdb Votes
Inspector Lestrade,Sherlock Holmes,ISTJ,28 Pdb Votes
Pale Man,Pan's Labyrinth (2006) (El laberinto del fauno),ISTJ,35 Pdb Votes
Hugh Stamp,Mission: Impossible (Franchise),ISTJ,8 Pdb Votes
"Tyrannosaurus Rex (Isla Nublar) ""Roberta""",Jurassic Park / Jurassic World (Film Franchise),ISTJ,59 Pdb Votes
Zara Young,Jurassic Park / Jurassic World (Film Franchise),ISTJ,9 Pdb Votes
Monty Hewitt,The Texas Chainsaw Massacre (Franchise),ISTJ,7 Pdb Votes
George Banks,Father of the Bride (1991),ISTJ,31 Pdb Votes
Dr Moreno,Honey Boy (2019),ISTJ,2 Pdb Votes
Matthias Ruiz,Matthias & Maxime (2019),ISTJ,15 Pdb Votes
Maria Di Vita,Cinema Paradiso (1988),ISTJ,10 Pdb Votes
Ed Hocken,The Naked Gun,ISTJ,1 Pdb Vote
Park Dong-jin,Sympathy For Mr. Vengeance (2002),ISTJ,6 Pdb Votes
Park Hee-bong,The Host (2006),ISTJ,9 Pdb Votes
William,The Witch (2015),ISTJ,115 Pdb Votes
Jim Byrd,Confessions of a Dangerous Mind (2002),ISTJ,4 Pdb Votes
Reodor Felgen,Flåklypa « The Pinchcliffe Grand Prix» and the other movies,XXXX,9 Pdb Votes
Samuel.L.Chang,Threat Level Midnight (2019),ISTJ,16 Pdb Votes
Haibin Wang,The Farewell (2019),ISTJ,1 Pdb Vote
Lu Jian Wang,The Farewell (2019),ISTJ,6 Pdb Votes
Beans,Rango,ISTJ,164 Pdb Votes
Commander Tung Yong,Mulan (2020),ISTJ,20 Pdb Votes
Mrs. Sellner,Mrs. Doubtfire (1993),ISTJ,7 Pdb Votes
Abigail Hardscrabble,Monsters University (2013),ISTJ,98 Pdb Votes
Roy Waller,Matchstick Men (2003),ISTJ,10 Pdb Votes
Lloyd Vogel,A Beautiful Day in the Neighbourhood (2019),ISTJ,33 Pdb Votes
Rowf,The Plague Dogs (1982),ISTJ,17 Pdb Votes
Jet Bean,Killer Bean Forever (2009),ISTJ,56 Pdb Votes
Detective Cromwell,Killer Bean Forever (2009),ISTJ,65 Pdb Votes
Lord George,The Gentlemen (2019),ISTJ,18 Pdb Votes
Max Waters,Transcendence (2014),ISTJ,15 Pdb Votes
Jess's father,A Long Way Down (2014),XXXX,1 Pdb Vote
Lewis,"The Way, Way Back (2013)",ISTJ,6 Pdb Votes
Martin Cash,Jack Reacher (2012-2016),ISTJ,3 Pdb Votes
Mitch Wilson,The Campaign (2012),ISTJ,6 Pdb Votes
Charissa Sosa,The A-Team (2010),ISTJ,0
"News"" John Mayford",The Boat That Rocked / Pirate Radio (2009),XXXX,1 Pdb Vote
Baroness Louise Lehzen,The Young Victoria (2009),ISTJ,4 Pdb Votes
Gordon Silberman,2012 (2009 disaster film),ISTJ,107 Pdb Votes
Ebenezer Scrooge,A Christmas Carol (2009),ISTJ,1 Pdb Vote
Kirstie MacMorrow,The Water Horse: Legend of the Deep (2007),XXXX,1 Pdb Vote
Stelmaria,The Golden Compass (2007),XXXX,4 Pdb Votes
John Faa,The Golden Compass (2007),ISTJ,73 Pdb Votes
Michael Bryce,The Hitman's Bodyguard (2017),ISTJ,1 Pdb Vote
Antoine LeClerq (2015),Hitman (Movie Franchise),ISTJ,9 Pdb Votes
Walt McCandless,Into the Wild (2007),ISTJ,5 Pdb Votes
"Florimond Claude, Count of Mercy-Argenteau",Marie Antoinette (2006),ISTJ,3 Pdb Votes
"Anne de Noailles, ""Countess of Noailles""",Marie Antoinette (2006),ISTJ,4 Pdb Votes
Mrs. Jones,Stormbreaker / Alex Rider: Stormbreaker (2006),ISTJ,3 Pdb Votes
Lofty Thaddeus Worthington,Valiant (2005),ISTJ,9 Pdb Votes
Lindsey Meeks,The Perfect Catch / Fever Pitch ( 2005),ISTJ,4 Pdb Votes
Rodney Miller,My Big Fat Greek Wedding (franchise),ISTJ,16 Pdb Votes
Ujio,The Last Samurai (2003),ISTJ,12 Pdb Votes
"Gordon ""Fletch"" Fletcher",Minority Report (2002),ISTJ,11 Pdb Votes
Colonel/General Harry Burwell,The Patriot (2000),ISTJ,2 Pdb Votes
Atley Jackson,Gone in 60 Seconds (2000),ISTJ,13 Pdb Votes
Sam Fuller,Miss Congeniality franchise,ISTJ,2 Pdb Votes
Count Max,Scary Godmother: Halloween Spooktakular,ISTJ,1 Pdb Vote
Agent Boshane,"Me, Myself & Irene (2000)",ISTJ,2 Pdb Votes
Colonel Partington,"Me, Myself & Irene (2000)",ISTJ,6 Pdb Votes
Mai,Dragonball Evolution (2009),ISTJ,7 Pdb Votes
Rukia Kuchiki,Bleach (2018),ISTJ,19 Pdb Votes
Hannah,Jane Eyre (2011),ISTJ,5 Pdb Votes
St. John Rivers,Jane Eyre (2011),ISTJ,2 Pdb Votes
Queen Weilew,The 13th Warrior (1999),ISTJ,2 Pdb Votes
G2,Inspector Gadget,ISTJ,31 Pdb Votes
Walter Wallace,My Best Friend's Wedding (1997),ISTJ,4 Pdb Votes
Snowbell,Stuart Little,ISTJ,3 Pdb Votes
Queen Elizabeth II,The Queen (2006),ISTJ,5 Pdb Votes
Mary I of England,Elizabeth (1998 - 2007),ISTJ,2 Pdb Votes
Captain,One Hundred and One Dalmatians (1961),ISTJ,3 Pdb Votes
Raven,Tekken (2009),ISTJ,1 Pdb Vote
M Bison,Street Fighter: The Legend of Chun-Li (2009),ISTJ,1 Pdb Vote
Sergeant Cammy,Street Fighter (1994),XXXX,1 Pdb Vote
Colonel William F. Guile,Street Fighter (1994),XXXX,20 Pdb Votes
Cameron,Shallow Grave (1994),ISTJ,4 Pdb Votes
David Stephens,Shallow Grave (1994),ISTJ,14 Pdb Votes
First Lieutenant Jonathan James Kendrick,A Few Good Men (1992),ISTJ,14 Pdb Votes
"Lance Corporal Harold W. Dawson,",A Few Good Men (1992),ISTJ,1 Pdb Vote
Captain Jack Ross,A Few Good Men (1992),ISTJ,9 Pdb Votes
Stephen Chase,Far and Away (1992),ISTJ,1 Pdb Vote
Crooks,Of Mice and Men (1992),ISTJ,16 Pdb Votes
Ascalante,Kull the Conqueror (1997),XXXX,1 Pdb Vote
Togra,Conan the Barbarian (1982),ISTJ,0
Sorsha,Willow (1988),XXXX,0
Wendy Leach,A Fish Called Wanda (1988),ISTJ,0
Rev. Shaw Moore,Footloose (1984),ISTJ,6 Pdb Votes
Sgt./Lt./Capt./Acting Capt. Carl Proctor,Police Academy,ISTJ,4 Pdb Votes
Cadet/Off./Sgt./Lt./Capt. Moses Hightower,Police Academy,ISTJ,11 Pdb Votes
"Mitchell ""Mitch"" Szalinski","Honey, I...",ISTJ,2 Pdb Votes
Neal Page,"Planes, Trains and Automobiles (1987)",ISTJ,66 Pdb Votes
Ip Man,Ip Man,ISTJ,97 Pdb Votes
Detective,What did Jack do? (2020),ISTJ,10 Pdb Votes
"Frank Manero, Sr.",Saturday Night Fever (1977),ISTJ,1 Pdb Vote
Stephanie Mangano,Saturday Night Fever (1977),ISTJ,20 Pdb Votes
Sgt. Neil Howie,The Wicker Man (1973),ISTJ,59 Pdb Votes
Guy Montag,Fahrenheit 451 (1966),XXXX,8 Pdb Votes
Sid Sawyer,The Adventures of Tom Sawyer (1938),ISTJ,1 Pdb Vote
Sir Guy of Gisbourne,The Adventures of Robin Hood (1938),ISTJ,3 Pdb Votes
Aunt March,Little Women (1933),ISTJ,2 Pdb Votes
Jørn,Ternet Ninja,ISTJ,2 Pdb Votes
General Rokurota Makabe,The Hidden Fortress (1958),ISTJ,21 Pdb Votes
Crawe,Jack the Giant Slayer (2013),ISTJ,1 Pdb Vote
Miss Hardbroom,The Worst Witch (1986),ISTJ,4 Pdb Votes
Bagheera,Mowgli: Legend of the Jungle ( 2018),ISTJ,20 Pdb Votes
Professor John Robinson,Lost in Space (1998),ISTJ,3 Pdb Votes
Atalanta of Scythia,Hercules (2014),ISTJ,3 Pdb Votes
Captain Sotiris,The Legend of Hercules (2014),ENFJ,1 Pdb Vote
Baron Wolf von Frankenstein,Frankenstein,XXXX,1 Pdb Vote
Jackie Elliot,Billy Elliot (2000),ISTJ,26 Pdb Votes
Flanagan,Mary and the Witch's Flower (2017),ISTJ,12 Pdb Votes
Captain Waggoner,Fury (2014),ISTJ,13 Pdb Votes
Charlotte Lucas,Pride and Prejudice and Zombies (2016),ISTJ,3 Pdb Votes
Mary Bennet,Pride and Prejudice and Zombies (2016),ISTJ,1 Pdb Vote
Marius de Romanus,Queen of the Damned,ISTJ,8 Pdb Votes
Lt. Mitch Kellaway,The Mask (1994),ISTJ,34 Pdb Votes
Upson Pratt,Creepshow (1982),ISTJ,9 Pdb Votes
Steven Murphy,The Killing of a Sacred Deer (2017),ISTJ,45 Pdb Votes
Ryota Nonomiya,"Like Father, Like Son (2013)",ISTJ,5 Pdb Votes
Earl McGraw,Planet Terror (2007),ISTJ,5 Pdb Votes
Mr. Woolensworth,Chicken Little (2005),ISTJ,7 Pdb Votes
Melvin,Chicken Little (2005),ISTJ,7 Pdb Votes
Doli,The Black Cauldron (1985),ISTJ,12 Pdb Votes
Vivian Wood,Charlie’s Angels (2000),ISTJ,1 Pdb Vote
Lewis,Teen Wolf (1985),ISTJ,3 Pdb Votes
Sam Baines,Back to the Future (Series),ISTJ,19 Pdb Votes
Maggie McFly,Back to the Future (Series),ISTJ,23 Pdb Votes
Henry Fitzgerald,Ginger Snaps (2000-2004),ISTJ,13 Pdb Votes
Mrs. Lisbon,The Virgin Suicides (2000),ISTJ,66 Pdb Votes
Boggis,Fantastic Mr. Fox,ISTJ,3 Pdb Votes
Kerchak,The Legend of Tarzan (2016),ISTJ,1 Pdb Vote
"Robert Gascoyne-Cecil, 3rd Marquess of Salisbury, the British Prime Minister",The Legend of Tarzan (2016),ISTJ,4 Pdb Votes
Meredith Morton,The Family Stone,ISTJ,24 Pdb Votes
Camile Stoller,Love You to Death (2019),ISTJ,6 Pdb Votes
Charles Winstead,Public Enemies (2009),ISTJ,2 Pdb Votes
Agent Melvin Purvis,Public Enemies (2009),ISTJ,22 Pdb Votes
Lucan,King Arthur (2004),ISTJ,2 Pdb Votes
White Queen,Resident Evil,ISTJ,2 Pdb Votes
The Groundhog,Bambi (1942),ISTJ,3 Pdb Votes
The Porcupine,Bambi (1942),ISTJ,10 Pdb Votes
India Wilkes,Gone with the Wind (1939),ISTJ,9 Pdb Votes
John Wilkes,Gone with the Wind (1939),ISTJ,2 Pdb Votes
Mika,Night on Earth (1991),ISTJ,5 Pdb Votes
Priest,Night on Earth (1991),ISTJ,5 Pdb Votes
Colonel Mackenzie,1917 (2019),ISTJ,59 Pdb Votes
Rufus Scrimgeour,Harry Potter / Wizarding World Films,ISTJ,34 Pdb Votes
Mr. Dawson,Dunkirk (2017),ISTJ,18 Pdb Votes
Aftab Ackbar,Star Wars,ISTJ,13 Pdb Votes
Boolio,Star Wars,ISTP,3 Pdb Votes
BB-9E,Star Wars,ISTJ,32 Pdb Votes
Edrison Peavey,Star Wars,ISTJ,9 Pdb Votes
