char,movie,mbti,votes
Will Stanton,A Nightmare on Elm Street (Franchise),INTP,25 Pdb Votes
Bruce 1,Naomi and Ely’s No Kiss List (2015),XXXX,1 Pdb Vote
Ola,Pet Control (2018),INTP,20 Pdb Votes
Amalie,Battle (2018),INTP,2 Pdb Votes
Oscarcito,Esperando la carroza,INTP,2 Pdb Votes
Julien,LOL (Laughing Out Loud),INTP,15 Pdb Votes
Oliver (Ollie) Larrson,There's Someone Inside Your House (2021),INTP,3 Pdb Votes
Dave,Face (1997),INTP,2 Pdb Votes
Clive Nicoli,Splice,INTP,6 Pdb Votes
Julie Abrams,Bienvenue chez les Ch'tis,INTP,3 Pdb Votes
Michael,A Lot Like Love (2005),INTP,2 Pdb Votes
Oliver Martin,A Lot Like Love (2005),INTP,6 Pdb Votes
Carl Arbogast,Sneakers (1992),INTP,30 Pdb Votes
Karait,Rikki-Tikki-Tavi,INTP,16 Pdb Votes
Wolfgang Müller,Explorers (1985),INTP,12 Pdb Votes
Tall,Goat Story Franchise,INTP,0
Ren Serizawa,Godzilla vs. Kong,INTP,0
Nathan Lind,Godzilla vs. Kong,INTP,0
"Aleksandr ""Shurik"" Timofeyev",Ivan Vasilievich: Back to the Future,INTP,0
Dr.Tenma,Astro Boy (2009),INTP,0
Seth,Race to Witch Mountain (2009),INTP,0
Paul,500 Days of Summer (2009),INTP,52 Pdb Votes
Sherlock Holmes,The Abominable Bride,INTP,7 Pdb Votes
Kuba Brenner,Chłopaki nie płaczą,INTP,16 Pdb Votes
Ninnetta Crummles (The Infant Phenomenon),Nicholas Nickleby (2002),INTP,2 Pdb Votes
Ned Cheeryble,Nicholas Nickleby (2002),INTP,2 Pdb Votes
Gabby Harrison,How to Build a Better Boy (2014),INTP,40 Pdb Votes
"Robbie ""Pinhead"" Feinberg",The Wolf of Wall Street (2013),INTP,8 Pdb Votes
Martin,Free Fire,INTP,1 Pdb Vote
Frank,Free Fire,INTP,1 Pdb Vote
Walter Gibbs,Tron (Series),INTP,3 Pdb Votes
Lakshmikant Chauhan,Pad Man,INTP,3 Pdb Votes
Rain Burroughs,Fear of Rain,INTP,9 Pdb Votes
George Fields,Tootsie (1982),INTP,1 Pdb Vote
Jeff Slater,Tootsie (1982),INTP,1 Pdb Vote
Paul,The Good Lie (2014),INTP,2 Pdb Votes
Vince Sherman,Mindhunters (2004),INTP,1 Pdb Vote
Smith Vance,After (Film Trilogy),XXXX,6 Pdb Votes
Malcolm,Dope (2015),INTP,17 Pdb Votes
Paulie,The Last Supper (1995),INTP,1 Pdb Vote
John Stitt,Exchange Student Zero,INTP,3 Pdb Votes
May Bella,Ginger and Rosa,INTP,2 Pdb Votes
Hope,She's The One (1996),INTP,1 Pdb Vote
Pauline,Excision,INTP,25 Pdb Votes
Isaac Newton,Mr. Peabody & Sherman (2014),XXXX,13 Pdb Votes
Abraham Lincoln,Mr. Peabody & Sherman (2014),INTP,9 Pdb Votes
Einstein,Mr. Peabody & Sherman (2014),INTP,16 Pdb Votes
Lucy Trager,Moonlight and Valentino (1995),INTP,1 Pdb Vote
Courtney,The Angry Birds Movie (2016),INTP,66 Pdb Votes
Robert Llewellyn,Proof (2005),INTP,7 Pdb Votes
Amy Taylor,Breakdown (1997),INTP,2 Pdb Votes
Dan,Willy's Wonderland (2021),INTP,1 Pdb Vote
Dr. Oatman,Grosse Pointe Blank (1997),INTP,1 Pdb Vote
Battra,MonsterVerse,INTP,10 Pdb Votes
Manuela 'Pipa' Pelari,Intuition (2020),INTP,3 Pdb Votes
Mr. Holmes (Sherlock Holmes),Mr. Holmes,INTP,23 Pdb Votes
Profesor Cavan,El día de la bestia,ENTP,6 Pdb Votes
Kang Hyeon-u,Space Sweepers (2021),INTP,3 Pdb Votes
Mathew,Lake Mungo,INTP,6 Pdb Votes
Paul Cook,Hackers (1995),INTP,3 Pdb Votes
Joey Pardella,Hackers (1995),INTP,3 Pdb Votes
Dade Murphy,Hackers (1995),INTP,12 Pdb Votes
Harlan,Videodrome (1983),INTP,24 Pdb Votes
Jan Jurkowski,G.F.Darwin,INTP,11 Pdb Votes
Ludwik Montgomery,G.F.Darwin,INTP,11 Pdb Votes
Kenny,Firebreather (2010),INTP,3 Pdb Votes
Trevor Adams,Bang Bang You're Dead (2002),INTP,12 Pdb Votes
Hiob,G.F.Darwin,INTP,6 Pdb Votes
Langston,Charlie's Angels (2019),INTP,18 Pdb Votes
Old Dolio,Kajillionaire (2020),INTP,39 Pdb Votes
Scott Ozsik,Cyberbully (2011),INTP,1 Pdb Vote
Mechagodzilla (MonsterVerse),MonsterVerse,INTP,54 Pdb Votes
Bia,Rio (2011),INTP,58 Pdb Votes
Dr. Earl W. Tarr,Changeling,INTP,2 Pdb Votes
Fred,Gifted (2017),INTP,21 Pdb Votes
Donatello,Teenage Mutant Ninja Turtles (2014),INTP,43 Pdb Votes
Beverly,We Summon The Darkness,INTP,15 Pdb Votes
British Foreign Secretary James Willett,Eye in the Sky,INTP,1 Pdb Vote
Jesse,Zootopia (2016),INTP,18 Pdb Votes
Doug Ramses,Zootopia (2016),INTP,30 Pdb Votes
Murat,Kaybedenler Kulübü,INTP,6 Pdb Votes
Allegra Geller,eXistenZ (1999),INTP,6 Pdb Votes
Willi,The Golden Glove (2019),INTP,19 Pdb Votes
Mr. Mole,Bambi (1942),INTP,2 Pdb Votes
Guru,Roadside Romeo,INTP,2 Pdb Votes
Kari Sorjonen,Bordertown,INTP,23 Pdb Votes
Sebastian,The Princess and the Pea (2002 film),INTP,1 Pdb Vote
Seo Yeon-Hee,"Love, Lies (2016)",INTP,8 Pdb Votes
Brown,Buster's Mal Heart,INTP,17 Pdb Votes
Julian Assange,The Fifth Estate (2013),INTP,11 Pdb Votes
Nelson Wright,Flatliners (1990),INTP,11 Pdb Votes
Scud,D.E.B.S. (2004),INTP,11 Pdb Votes
Mathieu,La Boum (1 & 2),XXXX,7 Pdb Votes
Tibby Schlegel,Howards End,INTP,5 Pdb Votes
Hilbert,Fermat's Room (La habitación de Fermat) (2007),INTP,2 Pdb Votes
Pascal,Fermat's Room (La habitación de Fermat) (2007),XXXX,6 Pdb Votes
Fisher,Advantageous (2015),INTP,2 Pdb Votes
Takuma Kakinouchi,I Give My First Love to You (2009),INTP,3 Pdb Votes
David Gale,The Life of David Gale (2003),INTP,19 Pdb Votes
Moe,Peep ‘TV’ Show,INTP,4 Pdb Votes
Ronald James McGorvey,Little Children (2006),INTP,2 Pdb Votes
Sidney Hall,The Vanishing of Sidney Hall (2017),INTP,32 Pdb Votes
Ebenezer Scrooge,A Christmas Carol (2019),INTP,5 Pdb Votes
David Murphy,Indecent Proposal (1993),XXXX,14 Pdb Votes
Darius Britt,Safety Not Guaranteed (2012),INTP,25 Pdb Votes
David Yi,Minari (2020),INTP,8 Pdb Votes
Avatar,Wizards (1977),INTP,5 Pdb Votes
Pete Monash,Win a Date with Tad Hamilton! (2004),INTP,20 Pdb Votes
Spider Rico,Rocky,INTP,40 Pdb Votes
George Harrison (A Hard Day's Night),A Hard Day's Night (1964),INTP,25 Pdb Votes
"Wilhelmina ""Billie"" Logan",Bill & Ted (Franchise),INTP,22 Pdb Votes
Wheels,We Can Be Heroes (2020),INTP,2 Pdb Votes
Gary,Unicorn Store,INTP,13 Pdb Votes
Joshua Mansky,The Coldest Game,INTP,2 Pdb Votes
Leon,Cosmos (2015),INTP,2 Pdb Votes
James,Death to 2020,INTP,2 Pdb Votes
Pyrex Flask,Death to 2020,INTP,42 Pdb Votes
Abraham Lincoln,Soul (2020),INTP,1 Pdb Vote
Dadaji,Immaculate Conception (1992),INTP,105 Pdb Votes
Connie,Soul (2020),INTP,11 Pdb Votes
"Iris Sullivan ""Sully""",The Midnight Sky (2020),INTP,0
Howie,Krampus (2015),XXXX,2 Pdb Votes
Hudson Milbank,Numb (2007),INTP,2 Pdb Votes
Sandy Bates,Stardust Memories,INTP,2 Pdb Votes
Torgo,Manos: The Hands of Fate,INTP,25 Pdb Votes
Malena,"Fala Sério, Mãe!",INTP,1 Pdb Vote
Father Time,The Santa Clause (trilogy),INTP,2 Pdb Votes
Paco,Ferdinand (Olé el Viaje de Ferdinand),INTP,12 Pdb Votes
Binkley,Animal Crackers,INTP,12 Pdb Votes
Ming,The Five Year Engagement,INTP,1 Pdb Vote
Dexter,Bratz: The Movie (2007),INTP,9 Pdb Votes
Gene Loomis,Matinee (1993),INTP,2 Pdb Votes
Yuichi Sumida,Himizu (2011),INTP,51 Pdb Votes
Momo,La Vita Davanti a sé,INTP,15 Pdb Votes
Jay Baruchel,This Is the End (2013),INTP,50 Pdb Votes
Ichabod Crane,Disney's The Legend of Sleepy Hollow,INTP,80 Pdb Votes
Frank Bledsoe,Uncle Frank,INTP,18 Pdb Votes
Dr. Daniel Jackson,Stargate (1994),INTP,36 Pdb Votes
Bob Booker,The Christmas Chronicles (Franchise),INTP,5 Pdb Votes
Delbert McClintock,Arachnophobia (1990),INTP,6 Pdb Votes
Craig Foster,My Octopus Teacher (2020),INTP,38 Pdb Votes
Frazer,Barbie as the Island Princess (2007),INTP,17 Pdb Votes
Ben,G-Force (2009),INTP,6 Pdb Votes
Speckles,G-Force (2009),INTP,13 Pdb Votes
David,Prometheus,INTP,78 Pdb Votes
Cheng,Geostorm,INTP,6 Pdb Votes
Bill Pruitt,Hope Floats (1998),INTP,9 Pdb Votes
Adam Raki,Adam (2009),INTP,85 Pdb Votes
Stork,Animal House,INTP,2 Pdb Votes
"Loris ""Barrow"" Harrow",City Of Ember,INTP,8 Pdb Votes
Toshi,The Meg (2018),INTP,4 Pdb Votes
Josie McCoy,Josie and the Pussycats (2001),INTP,33 Pdb Votes
Curtis the Elf,The Santa Clause (trilogy),INTP,12 Pdb Votes
Dr. Neal Miller,The Santa Clause (trilogy),INTP,41 Pdb Votes
Lasker-Jones,Maurice (1987),XXXX,1 Pdb Vote
Jeffrey Dahmer,My Friend Dahmer (2017),INTP,166 Pdb Votes
Camera Man,Swiss Army Man,INTP,13 Pdb Votes
Roma,Love is Everything (Miłość jest wszystkim),INTP,2 Pdb Votes
Tom Pearson,Aliens in the Attic,INTP,12 Pdb Votes
Louis Dega,Papillon (2017),INTP,18 Pdb Votes
Angie,Megan Is Missing (2011),INTP,12 Pdb Votes
Jonathan Teatime,Hogfather (2006),INTP,17 Pdb Votes
Sea Bass,Padak,INTP,5 Pdb Votes
Benjamin,Animal Farm (1954),INTP,15 Pdb Votes
Wallace Hastings,What If (2013),INTP,30 Pdb Votes
Jimmy Myers,Cursed (2005),INTP,10 Pdb Votes
Masashi Miyamoto,Hana and Alice (2004),INTP,25 Pdb Votes
Riley Johnson,Happiest Season (2020),INTP,61 Pdb Votes
Bertram Cates,Inherit The Wind (1960),XXXX,1 Pdb Vote
Edward Snowden,Snowden (2016),INTP,46 Pdb Votes
Clifford Chatterley,Lady Chatterley's Lover (2015),INTP,4 Pdb Votes
Kelly Davison,You're Next,INTP,2 Pdb Votes
Felix Davinson,You're Next,INTP,22 Pdb Votes
Liet Kynes,Dune (1984),XXXX,2 Pdb Votes
Ned Gold,17 Again (2009),INTP,38 Pdb Votes
Alec,Twilight (Franchise),INTP,36 Pdb Votes
Paula Walsh,Godmothered (2020),XXXX,1 Pdb Vote
Etch A Sketch,Toy Story (Franchise),INTP,23 Pdb Votes
Conrad Brean,Wag the Dog (1997),INTP,9 Pdb Votes
Lawrence Dunn,Popstar: Never Stop Never Stopping,INTP,8 Pdb Votes
Alex Murphy,The Commuter (2018),INTP,2 Pdb Votes
Bink,Fluppy Dogs,XXXX,2 Pdb Votes
Marty Kolker,Assassination Nation (2018),INTP,15 Pdb Votes
Wade,Friday the 13th (1980),INTP,1 Pdb Vote
Tommy,Nerve (2016),INTP,61 Pdb Votes
Prof. Blinov,DAU. Natasha (2020),INTP,1 Pdb Vote
"""The Female""",Under the Skin (2013),INTP,36 Pdb Votes
Grégoire Pecque,"Who Are You, Polly Maggoo? (1966)",INTP,1 Pdb Vote
Lucas Moreno,Truth Or Dare (2018),INTP,23 Pdb Votes
Marian Wolański,Kogel-mogel,INTP,29 Pdb Votes
Donatello,Teenage Mutant Ninja Turtles (1990 - 1993),INTP,20 Pdb Votes
Dusty,Balto (1995),INTP,14 Pdb Votes
Milly Farrier,Dumbo (2019),INTP,33 Pdb Votes
Finado,La Leyenda de la Nahuala,INTP,8 Pdb Votes
‘Ick’ Ikagami,Real Genius,INTP,4 Pdb Votes
Jeff Daly,Rumor Has It... (2005),INTP,2 Pdb Votes
The Mysterious Stranger,The Adventures Of Mark Twain,INTP,63 Pdb Votes
Miguel Martinez,Vampires vs. the Bronx,INTP,4 Pdb Votes
Edgar,Once Upon A Forest,INTP,18 Pdb Votes
W. W. Beauchamp,Unforgiven (1992),INTP,5 Pdb Votes
Kurt Longjohn,Boogie Nights (1997),INTP,7 Pdb Votes
Siggy Marvin,What About Bob?,INTP,2 Pdb Votes
Preston,Super 8 (2011),INTP,14 Pdb Votes
Henry Baker,Cheaper by the Dozen (Franchise),INTP,5 Pdb Votes
Jack Ryan,Patriot Games (1992),INTP,8 Pdb Votes
Kaye Faulkner,Dazed and Confused (1993),XXXX,13 Pdb Votes
Prof,House,INTP,25 Pdb Votes
Andres,Upside Down Magic,INTP,2 Pdb Votes
Ismael,Cuties (Mignonnes),INTP,13 Pdb Votes
Leonard Weinglass,The Trial of the Chicago 7 (2020),INTP,29 Pdb Votes
Rennie Davis,The Trial of the Chicago 7 (2020),INTP,6 Pdb Votes
Lee Weiner,The Trial of the Chicago 7 (2020),INTP,1 Pdb Vote
Sho Murakami,Life (2017),INTP,9 Pdb Votes
Brewis,Attack the Block (2011),INTP,53 Pdb Votes
Alex,Don't Breathe (2016),INTP,2 Pdb Votes
Gordon,Dave Made a Maze,INTP,44 Pdb Votes
حسام الخياط Husam Alkhayyat,The Book of Sun (شمس المعارف),INTP,8 Pdb Votes
Rebecca Epstein,Starter for 10,INTP,12 Pdb Votes
The Ghost,The Ghost Writer (2010),INTP,18 Pdb Votes
Julius Kelp,The Nutty Professor (1963),INTP,4 Pdb Votes
Charity Chase,Bad Girls From Valley High (2005),INTP,0
Marion Quade,Picnic at Hanging Rock (1975),INTP,16 Pdb Votes
Marc,Freak Show,INTP,2 Pdb Votes
Carl Bernstein,All the President's Men (1976),INTP,29 Pdb Votes
Thomas Buckley,Red Lights,INTP,72 Pdb Votes
Yu,Paradise Hills (2019),INTP,5 Pdb Votes
Danny,Withnail & I (1987),INTP,22 Pdb Votes
Claire,Where the Wild Things Are,INTP,1 Pdb Vote
Aidan Hall,The Lodge,INTP,15 Pdb Votes
Wendy,Freaks: You're One of Us,INTP,15 Pdb Votes
Joseph Turner,Three Days Of The Condor,INTP,2 Pdb Votes
Rudi Gunn,Sahara (2005),INTP,1 Pdb Vote
Kim Baker,Whiskey Tango Foxtrot (2016),INTP,3 Pdb Votes
Patrick,Bedtime Stories (2008),INTP,9 Pdb Votes
Victor Ellis,The Wedding Date (2004),XXXX,1 Pdb Vote
Vidura,Mahabharat,INTP,11 Pdb Votes
Dr.Vaseekaran,2,INTP,3 Pdb Votes
Bobby,Turbo,INTP,5 Pdb Votes
Igor,Igor,INTP,24 Pdb Votes
Nico Ramirez,The Darkest Minds (2018),INTP,9 Pdb Votes
Philosopher,Vivre Sa Vie,INTP,4 Pdb Votes
Marcela Gracia Ibeas,Elisa & Marcela (2019),INTP,25 Pdb Votes
Johann,Das Boot (1981),INTP,14 Pdb Votes
Prince Louis,Barbie and the Three Musketeers (2009),INTP,64 Pdb Votes
Kate Riley,Tremors,INTP,4 Pdb Votes
Mr. Dinkles,Trolls World Tour,INTP,16 Pdb Votes
Terr,"La Planète Sauvage (Fantastic Planet, 1973)",INTP,4 Pdb Votes
Makoto Sakuma,Kyua (Cure) (1997),INTP,114 Pdb Votes
Junie,La Belle Personne (2008),INTP,17 Pdb Votes
Ally Andrews,The Silence (2019),INTP,11 Pdb Votes
Frank Navasky,You've Got Mail (1998),INTP,23 Pdb Votes
Quentin,October Sky (1999),INTP,3 Pdb Votes
Max,Yellow Submarine (1968),INTP,7 Pdb Votes
Uncle Hajský,Anthropoid (2016),INTP,1 Pdb Vote
Dr. Diana Reddin,Junior (1994),INTP,68 Pdb Votes
Klaus Baudelaire,Lemony Snicket's A Series of Unfortunate Events (2004),INTP,2 Pdb Votes
Hadley,Guns Akimbo (2020),INTP,3 Pdb Votes
Roscoe,Freaks (1932),INTP,6 Pdb Votes
Garo Daragabrigadien,Bad News Bears (2005),INTP,31 Pdb Votes
Hedvika,Valerie and Her Week of Wonders,INTP,11 Pdb Votes
Ken Wu,The Mighty Ducks Trilogy,INTP,8 Pdb Votes
Lex,Detroit Rock City (1999),INTP,1 Pdb Vote
Elaine Wilby,Bad Ronald,INTP,3 Pdb Votes
Teo,Amarcord (1973),INTP,12 Pdb Votes
Dr. Falken,Wargames,INTP,21 Pdb Votes
David Lightman,Wargames,INTP,1 Pdb Vote
Jamaal Baileygates,"Me, Myself & Irene (2000)",INTP,16 Pdb Votes
Arthur Edens,Michael Clayton (2007),INTP,21 Pdb Votes
Paris,Gnomeo and Juliet,INTP,18 Pdb Votes
Professor Andreiko,The Fast and the Furious (Film Franchise),XXXX,12 Pdb Votes
Ronald Tompkins,Toy Story (Franchise),INTP,9 Pdb Votes
Rejean,Toy Story (Franchise),INTP,16 Pdb Votes
Mr. Mike,Toy Story (Franchise),INTP,31 Pdb Votes
Lenny,Toy Story (Franchise),INTP,2 Pdb Votes
Bookworm,Toy Story (Franchise),INTP,14 Pdb Votes
Chris,Work It,INTP,3 Pdb Votes
Boris Grushenko,Love and Death (1975),INTP,63 Pdb Votes
Forrest Tucker,The Old Man & the Gun,XXXX,6 Pdb Votes
Morgan,The Texas Chainsaw Massacre (Franchise),XXXX,4 Pdb Votes
Josh Schrebnick,While We're Young (2014),INTP,22 Pdb Votes
Dr. Samuel Johnson,Blazing Saddles,INTP,11 Pdb Votes
Chuck,Help! I'm a Fish!,INTP,9 Pdb Votes
Rei Kosaka,"He Won't Kill, She Won't Die (2019)",INTP,2 Pdb Votes
Owl,Christopher Robin (2018),INTP,6 Pdb Votes
Laurent,English Vinglish,INTP,5 Pdb Votes
Benjy,The Experiment,INTP,19 Pdb Votes
Habibie,Habibie & Ainun (2012),XXXX,4 Pdb Votes
Peter Sullivan,Margin Call,INTP,40 Pdb Votes
Rabbit,Twister,INTP,24 Pdb Votes
William Kamkwamba,The Boy Who Harnessed the Wind,INTP,31 Pdb Votes
Matty Van Patten,Pixels,INTP,11 Pdb Votes
Ludlow Lamonsoff,Pixels,INTP,4 Pdb Votes
Billy Tranter,This Beautiful Fantastic (2016),INTP,20 Pdb Votes
Stéphanie,The Science of Sleep,INTP,12 Pdb Votes
C,A Ghost Story (2017),INTP,11 Pdb Votes
Jack Gardner,Color Out of Space,INTP,9 Pdb Votes
Jacob Kanon,The Postcard Killings,INTP,37 Pdb Votes
Stevie,Rumble Fish (1983),INTP,1 Pdb Vote
Bruce Banner/Hulk,The incredible Hulk (2008),INTP,5 Pdb Votes
Machimura Seiichiro,The Werewolf Game: The Villagers Side,INTP,3 Pdb Votes
William Lichter,Can't Hardly Wait (1998),INTP,3 Pdb Votes
Ted,Strange Brew (1983),INTP,26 Pdb Votes
Kathleen Conklin,The Addiction (1995),INTP,23 Pdb Votes
Jebediah Morningside (The Tall Man),Phantasm,INTP,12 Pdb Votes
Archibald,Arthur and the Invisibles,INTP,11 Pdb Votes
Dr. Tanner Rice,Next Gen (2018),INTP,1 Pdb Vote
Oscar Wallace,The Untouchables (1987),INTP,4 Pdb Votes
Grub,Mirror Mirror (2012),INTP,4 Pdb Votes
Doctor Si Nustrix,Foodfight!,INTP,4 Pdb Votes
Orville Wright,Around the World in 80 Days (2004),INTP,25 Pdb Votes
Inspector Fix,Around the World in 80 Days (2004),INTP,4 Pdb Votes
Alexander Ekdahl,Fanny & Alexander (1982),XXXX,13 Pdb Votes
Uncle Drosselmeyer,The Nutcracker Prince (1990),INTP,2 Pdb Votes
Sri Sumbhajee,Pirates of the Caribbean,INTP,2 Pdb Votes
Doctor Mindbender,G.I. Joe (film series),INTP,25 Pdb Votes
Sara Jean Reynolds,Flubber (1997),INTP,17 Pdb Votes
Professor Phillip Brainard,Flubber (1997),INTP,27 Pdb Votes
Death,Bill & Ted (Franchise),INTP,3 Pdb Votes
K-Billy DJ,Reservoir Dogs (1992),INTP,3 Pdb Votes
Kai Tadashi,The Great War of Archimedes (2019),INTP,0
Embele,Sydney White and the seven dorks (2007),INTP,0
Terrence,Sydney White and the seven dorks (2007),INTP,6 Pdb Votes
Dizzy,Rock And Rule,INTP,4 Pdb Votes
James Singer,Swiped (2018),INTP,3 Pdb Votes
Lucas,Lucas (1986),INTP,14 Pdb Votes
Zia,Wristcutters - A Love Story,INTP,7 Pdb Votes
Nikki,Balto (1995),INTP,4 Pdb Votes
Todd,Straight Up (2020),INTP,15 Pdb Votes
Luke Peterson,The Guest (2014),XXXX,8 Pdb Votes
Merkel,Atomic Blonde (2017),INTP,14 Pdb Votes
Alex Browning,Final Destination (2000),INTP,172 Pdb Votes
Christian Ozera,Vampire Academy: Blood Sisters (2014),INTP,30 Pdb Votes
Control,Tinker Tailor Soldier Spy (2011),INTP,12 Pdb Votes
Garfield (Lasagna Ocelot),The Blue Shell Incident (2019),INTP,6 Pdb Votes
Robert,Munich (2005),INTP,6 Pdb Votes
Ritchie Roberts,American Gangster (2007),INTP,47 Pdb Votes
Zafer Mermer,Ölümlü Dünya (2018),INTP,14 Pdb Votes
Emrah,Biz Böyleyiz (The Way We Are),INTP,8 Pdb Votes
Clive Gollings,Paul (2011),INTP,32 Pdb Votes
Ann August,Anywhere But Here (1999),INTP,12 Pdb Votes
Kang Hee-Yeol,Midnight Runners (2017),INTP,23 Pdb Votes
Lin Jianqing,Us and Them (2018),INTP,19 Pdb Votes
Jin,Columbus (2017),INTP,14 Pdb Votes
Hunslett,When Eight Bells Toll (1971),INTP,1 Pdb Vote
Foaly,Artemis Fowl (2020),INTP,2 Pdb Votes
Spike,Tinker Bell (2008),INTP,67 Pdb Votes
Gabe Roth,Husbands and Wives (1992),INTP,3 Pdb Votes
Jack,To Rome with Love (2012),XXXX,18 Pdb Votes
Sandy,The Prime of Miss Jean Brodie,INTP,14 Pdb Votes
Rudolf Abel,Bridge Of Spies,INTP,41 Pdb Votes
Bill,The Party (2017),INTP,2 Pdb Votes
Benjamin Engel,Who Am I- No System is Safe,INTP,4 Pdb Votes
Death-Head's Moth,Un Chien Andalou (1929),INTP,1 Pdb Vote
Second Young Man,Un Chien Andalou (1929),XXXX,15 Pdb Votes
Sheikh Mohammed Sfar,The Rabbi's Cat (2011),INTP,4 Pdb Votes
Lisa Brennan,Steve Jobs (2015),INTP,3 Pdb Votes
John Shaunessy,Kramer vs. Kramer (1979),INTP,1 Pdb Vote
Jip,Human Traffic,INTP,23 Pdb Votes
Zach,Revolver (2005),INTP,24 Pdb Votes
Dell,Comet (2014),INTP,14 Pdb Votes
Isaac Davis,Manhattan (1979),INTP,3 Pdb Votes
David Summer,Straw Dogs(1971),INTP,13 Pdb Votes
Dr. Gerard Dreyfus,Mama,INTP,12 Pdb Votes
Lenny,Sydney White and the seven dorks (2007),INTP,11 Pdb Votes
Jason,The Nutty Professor (1996),INTP,21 Pdb Votes
Soo-ah,Be With You,INTP,3 Pdb Votes
Charlie Tuttle,Minutemen (Disney),INTP,6 Pdb Votes
U.S. Marshal Vince Larkin,Con Air,INTP,34 Pdb Votes
Kyung - Jae,Twenty,INTP,28 Pdb Votes
Dong - Woo,Twenty,INTP,19 Pdb Votes
Embry Call,Twilight (Franchise),INTP,52 Pdb Votes
Xavier,Shrek (Franchise),INTP,130 Pdb Votes
Dr. Max Patel,Avatar (Franchise),INTP,144 Pdb Votes
Monroe Leslie Harris (Mo),Big Time Adolescence,INTP,6 Pdb Votes
Gerard Pitts,Dead Poets Society (1989),INTP,4 Pdb Votes
Miles Fairchild,The Turning (2020),INTP,41 Pdb Votes
Tony,How to Lose a Guy in 10 days,INTP,5 Pdb Votes
Brian Parks,The Day After Tomorrow (2004),INTP,8 Pdb Votes
"Samuel ""Sam"" Hall",The Day After Tomorrow (2004),INTP,16 Pdb Votes
The Professor,North By Northwest (1959),INTP,9 Pdb Votes
Scott,Happy Go Lucky,XXXX,39 Pdb Votes
Holly Goodhead,James Bond Film Series,INTP,11 Pdb Votes
Dr. Dennett Norton,RoboCop,INTP,6 Pdb Votes
Samantha Albertson,Now and Then (1995),INTP,11 Pdb Votes
Joe Berlin,Everyone Says I Love You (1996),INTP,7 Pdb Votes
Olympia Brightly,Norm of the North,INTP,7 Pdb Votes
Sally Bugs,The Irishman (2019),INTP,2 Pdb Votes
The Guy on the Couch,Half Baked (1998),INTP,6 Pdb Votes
Norberto Imbert,El cuento de las comadrejas (2019),INTP,6 Pdb Votes
Graeme Miller,Alien vs. Predator (Franchise),INTP,5 Pdb Votes
Smaug,The Hobbit (1977),INTP,6 Pdb Votes
Dr. Louis Faraday,Flight of the Navigator (1986),INTP,11 Pdb Votes
Principal Nathan Gardner,Charlie Bartlett,INTP,1 Pdb Vote
King Philip II of France,The Lion in Winter (1968),INTP,1 Pdb Vote
Emmet,Monsters University (2013),INTP,32 Pdb Votes
Jason Whitney,The Thirteenth Floor,XXXX,58 Pdb Votes
Hannon Fuller,The Thirteenth Floor,INTP,5 Pdb Votes
Narrator Cat,The Willoughbys (2020),INTP,8 Pdb Votes
Barnaby twins,The Willoughbys (2020),INTP,17 Pdb Votes
Doctor,Carandiru (2003),INTP,33 Pdb Votes
Charley Brewster,Fright Night,INTP,2 Pdb Votes
Castor,The Hunger Games (Franchise),INTP,52 Pdb Votes
Morgan Hess,Signs (2002),INTP,6 Pdb Votes
Trudy Newman,Click (2006),INTP,1 Pdb Vote
Manny,Swiss Army Man,INTP,3 Pdb Votes
San Lin,Kong: Skull Island (2017),INTP,5 Pdb Votes
Douglas McCracken,The Barber of Siberia (1998),INTP,4 Pdb Votes
Hsiao-kang,Vive L'Amour (1994),INTP,26 Pdb Votes
Hsiao Kang,Rebels of the Neon God (1992),INTP,17 Pdb Votes
Bryce,Lara Croft: Tomb Raider (2001),INTP,16 Pdb Votes
Cogman,Transformers (Bayverse),INTP,8 Pdb Votes
Forrester,Finding Forrester (2000),INTP,33 Pdb Votes
Stanley Goodspeed,The Rock (1996),INTP,13 Pdb Votes
Lorcan Scamander,Fantastic Beasts,INTP,50 Pdb Votes
Joosep Rääk,Klass (2007),INTP,19 Pdb Votes
Maj. von Hapen,Where Eagles Dare (1968),INTP,7 Pdb Votes
Trevor,The Fundamentals of Caring (2016),INTP,6 Pdb Votes
Reginald 'Skull' Skulinski,Monster House (2006),INTP,13 Pdb Votes
Dr. Ernst Janning,Judgment at Nuremberg (1961),XXXX,0
Chief Judge Dan Haywood,Judgment at Nuremberg (1961),XXXX,0
Sanada,Drunken Angel (1948) (醉いどれ天使),INTP,0
Park Hyeon-gyu,Memories Of Murder (2003),INTP,44 Pdb Votes
Evelyn Mulwray,Chinatown (1974),INTP,35 Pdb Votes
Alex Goodman,Les Traducteurs (The Translators),INTP,18 Pdb Votes
Harry Sultenfuss,My Girl (Film Series),INTP,21 Pdb Votes
Master Grave Digger,Kingdom of Heaven (2005),INTP,1 Pdb Vote
William Burroughs,Kill Your Darlings (2013),INTP,32 Pdb Votes
Cop 663,Chungking Express (1994),INTP,168 Pdb Votes
Burton Quinn,Ace Ventura: Pet Detective (1994),INTP,2 Pdb Votes
Freddy Kaludis / Warlock,Die Hard,INTP,2 Pdb Votes
Matt Farrell,Die Hard,INTP,9 Pdb Votes
Phoebe Spengler,Ghostbusters (1984),INTP,17 Pdb Votes
