char,movie,mbti,votes
Kyoko Harase,Ju-On(Franchise),ESFJ,8 Pdb Votes
Jennifer Fell,Aileen Wuornos: American Boogeywoman (2021),ESFJ,1 Pdb Vote
Ginny,Enough (2002),ESFJ,1 Pdb Vote
Baba Yaga,The Last Bogatyr (trilogy),ESFJ,3 Pdb Votes
Sam,The Magic Roundabout / Doogal (2005),XXXX,1 Pdb Vote
Zooey Kern,Kodachrome,ESFJ,3 Pdb Votes
Joe,Melody Time,ESFJ,1 Pdb Vote
Singing Harp,Fun and Fancy Free,XXXX,1 Pdb Vote
Kenyon Stone,Coach Carter,XXXX,2 Pdb Votes
Lara Tyler,The Decoy Bride,ESFJ,1 Pdb Vote
Kareenah Dandrige,Deliver Us From Eva,XXXX,2 Pdb Votes
"Morty ""Mickey"" Melnick",Meatballs (1979),ESFJ,2 Pdb Votes
Candace,Meatballs (1979),ESFJ,2 Pdb Votes
Dorothy Maguire,The Tender Bar,ESFJ,2 Pdb Votes
Virginia Hill,Bugsy (1991),ESFJ,3 Pdb Votes
Amy,Compulsion (2013),ESFJ,4 Pdb Votes
Bok Nam,Seoul Vibe,ESFJ,3 Pdb Votes
Aoi Kiryu,Fortuna's Eye,ESFJ,1 Pdb Vote
Ralph,Saving Mr. Banks (2013),XXXX,6 Pdb Votes
Nurse Margie,"Girl, Interrupted (1999)",XXXX,4 Pdb Votes
Annette Kaysen,"Girl, Interrupted (1999)",ESFJ,1 Pdb Vote
Noi-Naa,My Girl / Fan Chan (2003),ESFJ,5 Pdb Votes
Vanags mother,Blizzard of Souls,ESFJ,16 Pdb Votes
Sakura Hiraga,Fishbowl Wives,ESFJ,6 Pdb Votes
Giselle,Animals United (2010),ESFJ,2 Pdb Votes
Deirdre Blake,The Humans (2021),ESFJ,5 Pdb Votes
Brigid Blake,The Humans (2021),ESFJ,2 Pdb Votes
Sally Gerber,Perfect World (1993),ESFJ,4 Pdb Votes
Helena Ekdahl,Fanny & Alexander (1982),ESFJ,1 Pdb Vote
Big Joe Becker,Pass the Ammo (1988),ESFJ,21 Pdb Votes
Strawberry,Red Rocket,ESFJ,8 Pdb Votes
Aunt Em,The Wiz (1978),ESFJ,7 Pdb Votes
Buddy Slade,Young Adult (2011),XXXX,2 Pdb Votes
Hattie Hayes,Encounter (2021),ESFJ,7 Pdb Votes
Vossellin,Le Trou (1960),ESFJ,2 Pdb Votes
Dr. Elizabeth Tullen,My Life in Ruins (2009),ESFJ,12 Pdb Votes
Druid Dziki Dzik,Magnaci i Czarodzieje,ESFJ,2 Pdb Votes
Rosalinda Amendola,A Christmas Wish (The Great Rupert),ESFJ,4 Pdb Votes
Dorfman,Bad Santa (2003- 2016),ESFJ,1 Pdb Vote
Wan,The Whole Truth (2021),ESFJ,4 Pdb Votes
Whitey Duvall,8 Crazy Nights,ESFJ,1 Pdb Vote
Aunt Lucille,Superhero Movie (2008),ESFJ,3 Pdb Votes
Fernando Wood,Lincoln (2012),ESFJ,12 Pdb Votes
Mary Todd Lincoln,Lincoln (2012),XXXX,4 Pdb Votes
Rhonda Deane,White Men Can't Jump,ESFJ,3 Pdb Votes
Lieutenant Mowett,Master and Commander: The Far Side of the World (2003),ESFJ,1 Pdb Vote
Maire O'Donnell,A Shine of Rainbows (2009),ESFJ,6 Pdb Votes
vikramadeva,Baahubali (Film Series),ESFJ,6 Pdb Votes
Bernie Tiede,Bernie (2011),ESFJ,3 Pdb Votes
Jackie,Back To The Outback,ESFJ,2 Pdb Votes
Bibi gohar,Bache mohandes,ESFJ,13 Pdb Votes
Farkhonde vahdat,Lahzeye gorgo mish,ESFJ,21 Pdb Votes
Patrick “Pat” Finley,Heavyweights (1995),ESFJ,7 Pdb Votes
Noelle Kringle,Noelle,ESFJ,2 Pdb Votes
Diaz,Lightyear (2022),ESFJ,10 Pdb Votes
Tasya,Teluk Alaska,ESFJ,3 Pdb Votes
Lilly Bertineau,Taxi (1998),XXXX,9 Pdb Votes
Elizabeth Dodd,The Master (2012),ESFJ,3 Pdb Votes
William Collyer,The Deep Blue Sea,ESFJ,27 Pdb Votes
Gillian,The Spy Next Door,ESFJ,7 Pdb Votes
Susan Heffley,Diary of a Wimpy Kid (2020s Series),ESFJ,2 Pdb Votes
Señora Guzmán,Encanto (2021),ESFJ,6 Pdb Votes
Megsie Green,Nanny McPhee and the Big Bang,ESFJ,10 Pdb Votes
"Veli-Pekka ""Veepee"" Miettinen",Onni von Sopanen (2006),ESFJ,1 Pdb Vote
Frank Wishbone,Monster Family,ESFJ,2 Pdb Votes
Principal John Walker,The Incredibles (Franchise),ESFJ,2 Pdb Votes
Nilma Prasad,Raising Helen (2004),ESFJ,1 Pdb Vote
Johnny,Thankskilling (2008),ESFJ,3 Pdb Votes
Miriam Deering,"Hush...Hush, Sweet Charlotte (1964)",ESFJ,4 Pdb Votes
Tina Tralman,Death Clique,XXXX,20 Pdb Votes
Öznur Kula,Film (The Movie),ESFJ,4 Pdb Votes
Mink Larouie,Miller's Crossing (1990),ESFJ,1 Pdb Vote
Paul McCartney (Help!),Help! (1965),ESFJ,4 Pdb Votes
Gladys Foster,Legion (2010),ESFJ,5 Pdb Votes
Jaffe,Dirty Harry,ESFJ,1 Pdb Vote
Mewsette,Guy Purr-ee,ESFJ,42 Pdb Votes
Koharu Fukuura,The Cinderella Addiction (2021),ESFJ,1 Pdb Vote
Reverend Brown,Coming to America (1988),ESFJ,1 Pdb Vote
Glim,Mune: Guardian of the Moon,ESFJ,13 Pdb Votes
Patricia,Chasing Papi (2003),ESFJ,116 Pdb Votes
Thomas Fuentes,Chasing Papi (2003),ESFJ,23 Pdb Votes
Topaz,Barbie: Fairytopia (2005),ESFJ,8 Pdb Votes
John,Last Night in Soho (2021),ESFJ,1 Pdb Vote
Tía Rosita,Coco (2017),ESFJ,8 Pdb Votes
Rory,About Time (2013),ESFJ,5 Pdb Votes
Joe,Christmas Oranges,ESFJ,17 Pdb Votes
Coach Bang,Take Off,ESFJ,4 Pdb Votes
Ed,Markiplier Cinematic Multiverse,ESFJ,1 Pdb Vote
Sophia,Silent House,ESFJ,18 Pdb Votes
Meta Man,The Incredibles (Franchise),XXXX,2 Pdb Votes
Fyodor Ivanovich Borozdin,The Cranes Are Flying,ESFJ,1 Pdb Vote
Irène Leblan,Elle (2016),ESFJ,19 Pdb Votes
Zoot,Monty Python and the Holy Grail (1975),ESFJ,39 Pdb Votes
Marion,De Pernas pro Ar (franchise),ESFJ,106 Pdb Votes
Crunch,Seal Team (2021),XXXX,6 Pdb Votes
Keely,One of us is Lying (Show),ESFJ,0
Юлия Семакина,Univer. New Dorm,ESFJ,0
Addy Prentiss,One of us is Lying (Show),ESFJ,0
Emmi,Ali: Fear Eats the Soul (1974),XXXX,0
Michael Chase,The Collector,ESFJ,0
Officer Norton,Chucky,ESFJ,12 Pdb Votes
Christa Marsh,Final Destination (2000),ESFJ,3 Pdb Votes
Jun-hee,On the Beach at Night Alone (2017),ESFJ,2 Pdb Votes
Suzanne Kingston,Are We There Yet?,ESFJ,3 Pdb Votes
Amanda Benson,Swindle (2013),ESFJ,18 Pdb Votes
Aaron,Kristy (2014),ESFJ,7 Pdb Votes
Diane Weston,Sugar & Spice (2001),ESFJ,9 Pdb Votes
Paola Franchi,House of Gucci,ESFJ,11 Pdb Votes
Stewart,The Bounty Hunter,ESFJ,5 Pdb Votes
Jonathan,The Banana Splits Movie (2019),ESFJ,3 Pdb Votes
Drooper,The Banana Splits Movie (2019),ESFJ,18 Pdb Votes
Neera Young,Planet 51,ESFJ,5 Pdb Votes
Ariane,Belle du Seigneur,INFP,2 Pdb Votes
Brad Whitaker,Daddy's Home,ESFJ,48 Pdb Votes
Kiko of Neverland,The School for Good and Evil,ESFJ,24 Pdb Votes
Flamba,I magicanti e i 3 elementi,ESFJ,3 Pdb Votes
Oneka,Coven/Akelarre (2021),ESFJ,1 Pdb Vote
Caroline McCall,A Thousand Words,XXXX,13 Pdb Votes
Berta,I roteò e la magia dello specchio,ESFJ,5 Pdb Votes
Tia,I roteò e la magia dello specchio,ESFJ,56 Pdb Votes
Scarburon,Gli Animotosi nella Terra di Nondove,ESFJ,1 Pdb Vote
Scuti,Gli Animotosi nella Terra di Nondove,ESFJ,7 Pdb Votes
Bill Tanner (Rory Kinnear),James Bond Film Series,ESFJ,1 Pdb Vote
Barb Lin,Love Hard (2021),ESFJ,9 Pdb Votes
Natalie,Love Hard (2021),ESFJ,4 Pdb Votes
Fernando,C'mon C'mon,XXXX,1 Pdb Vote
Brad Stevenson,The Family Stone,XXXX,2 Pdb Votes
Meeta's Father,Hasee Toh Phasee (2014),ESFJ,1 Pdb Vote
Maureen Trant,The Man in the Moon (1991),ESFJ,3 Pdb Votes
"Elisabeth ""Lisi"" Schnabelstedt",Fack ju Göhte (Suck me Shakespeer),ESFJ,7 Pdb Votes
Françoise,The party (La Boom),ESFJ,7 Pdb Votes
Cindy,Princess Lillifee And The Little Unicorn,ESFJ,12 Pdb Votes
Pasty Cline,Coal Miner's Daughter,ESFJ,7 Pdb Votes
Señora Marquesa,The Holy Innocents / Los Santos Inocentes (1984),ESFJ,23 Pdb Votes
Paco,The Holy Innocents / Los Santos Inocentes (1984),XXXX,2 Pdb Votes
Chuck,The Secret Life of Pets (2016),ESFJ,4 Pdb Votes
Jerry,Liar Liar (1997),ESFJ,1 Pdb Vote
Katie Koons,There's Someone Inside Your House (2021),ESFJ,13 Pdb Votes
Samantha,Confissões De Uma Garota Excluída (2021),ESFJ,3 Pdb Votes
Bruce Niles,The Normal Heart,ESFJ,1 Pdb Vote
Yuhara,Drive My Car,ESFJ,2 Pdb Votes
zahra, Sun Children,ESFJ,1 Pdb Vote
Nadja Cravinhos,O Menino que Matou Meus Pais / A Menina que Matou os Pais (2021),ESFJ,1 Pdb Vote
"Mack ""Mighty Mack"" McTeer",Blues Brothers 2000,XXXX,3 Pdb Votes
Marta,Cry Macho (2021),XXXX,9 Pdb Votes
Rosa,Mar Adentro / The Sea Inside (2004),ESFJ,1 Pdb Vote
Anna,Mauvais Sang,ESFJ,2 Pdb Votes
Summer,Mimi (2021),ESFJ,2 Pdb Votes
Chloe Steele,Left Behind (2014),ESFJ,8 Pdb Votes
Dr. Worth Carter,A Walk to Remember (2002),ESFJ,6 Pdb Votes
Koop,Afterlife of the Party (2021),ESFJ,2 Pdb Votes
Nicole,Sparkshorts (Pixar Artists Projects),ESFJ,5 Pdb Votes
Greg’s Mom,Sparkshorts (Pixar Artists Projects),ESFJ,3 Pdb Votes
Flynn,Ice Age (Franchise),XXXX,1 Pdb Vote
Vieille Dame,La Vieille Dame et les Pigeons,ESFJ,2 Pdb Votes
Benbay,In the Name of the Father (1993),XXXX,4 Pdb Votes
Tsugumi,"Wheel of Fortune and Fantasy (2021, 偶然と想像)",ESFJ,2 Pdb Votes
Kotaro Sakazaki,Kaiji2: The Game of Reclaiming Life,ESFJ,7 Pdb Votes
Brian,2 Fast 2 Furious,ESFJ,4 Pdb Votes
Bahtiyar,Kolonya Cumhuriyeti,ESFJ,5 Pdb Votes
Alison Lebray,Cruel Intentions 3 (2004),ESFJ,2 Pdb Votes
"Robert ""Bob"" Spart",The Adventures of Priscilla: Queen of the Desert,ESFJ,4 Pdb Votes
Jen Sarchie,Deliver Us from Evil(2014),ESFJ,10 Pdb Votes
Philip Wills,Hostiles (2017),XXXX,2 Pdb Votes
Abby,Minor Details,ESFJ,16 Pdb Votes
Daisy Cooper,Laramie,ESFJ,26 Pdb Votes
Corp. Henry Woodson,Hostiles (2017),XXXX,1 Pdb Vote
Anna Schober,Funny Games (1997),XXXX,3 Pdb Votes
Coach Wenchell,Teaching Mrs. Tingle,ESFJ,5 Pdb Votes
Cicely,Triple Dog,ESFJ,2 Pdb Votes
Sydney Lake,Malignant (2021),ESFJ,3 Pdb Votes
Pepa Madrigal,Disney's Encanto,ESFJ,8 Pdb Votes
Goli,The Pig,ESFJ,4 Pdb Votes
Jill,Chucky,ESFJ,3 Pdb Votes
Yohachi,The Sword of Doom (1966),ESFJ,4 Pdb Votes
Curly,Grown Ups,XXXX,7 Pdb Votes
The Plum Of,The Backstroke of the West,ESFJ,2 Pdb Votes
Adam 2,Splitting Adam,ESFJ,9 Pdb Votes
Lori Collins,Splitting Adam,ESFJ,4 Pdb Votes
Nina,Carnaval (2021),ESFJ,4 Pdb Votes
Kathy,Dirty Work (1998),ESFJ,2 Pdb Votes
Kadeer,Sand Castle,ESFJ,14 Pdb Votes
Dudu,Confessions of an Invisible Girl (Confissões de uma Garota Excluída),ESFJ,1 Pdb Vote
Sofia aka mom,Afterlife of the Party (2021),ESFJ,11 Pdb Votes
Bridget,The Wild,ESFJ,4 Pdb Votes
Pavi,Una Película de Huevos,ESFJ,4 Pdb Votes
Sheri Squibbles,Monsters University (2013),ESFJ,1 Pdb Vote
Jennifer,Pants on Fire (2014),ESFJ,12 Pdb Votes
Daniel,Amores Perros / Love's a Bitch (2000),ESFJ,1 Pdb Vote
Rebecca Cantor,The Moth Diaries (2011),ESFJ,9 Pdb Votes
Melina,"Socorro, Virei Uma Garota!",ESFJ,11 Pdb Votes
Angelika,All My Friends Are Dead (2020),XXXX,3 Pdb Votes
Megumi Eto,Battle Royale (2000),ESFJ,4 Pdb Votes
Lauren Thomas,Brawl in Cell Block 99,ESFJ,4 Pdb Votes
Narissa,Cinderella (2021),ESFJ,4 Pdb Votes
Герман,Трудные подростки,ESFJ,0
Koop,Afterlife of the party,ESFJ,0
Sofia,Afterlife of the party,ESFJ,0
Rebecca,Days of Being Wild (1990),ESFJ,0
Juliet Devereau,The Resident (2011),ESFJ,0
Chris Redfield,Resident Evil: Welcome to Raccoon City,ESFJ,27 Pdb Votes
Brad Evans,The Kissing Booth (Film Trilogy),XXXX,6 Pdb Votes
Dot,LeapFrog Franchise (2003-2005),ESFJ,10 Pdb Votes
Charlotte McKenzie,Grown Ups,ESFJ,5 Pdb Votes
Principal Max Anderson,Billy Madison (1995),XXXX,3 Pdb Votes
Mother,The Celebration (Dogme 1 : Festen),ESFJ,4 Pdb Votes
Eva,Vivo (2021),ESFJ,2 Pdb Votes
Craig,Hush (2016),ESFJ,19 Pdb Votes
Miss Dorothy Brown,Thoroughly Modern Millie (1967),ESFJ,1 Pdb Vote
Alex Nelson,Paranormal Activity,ESFJ,2 Pdb Votes
Angela,Haunt (2019),XXXX,7 Pdb Votes
Nathan,Haunt (2019),ESFJ,16 Pdb Votes
Chrissa Maxwell,Chrissa Stands Strong (2009),ESFJ,19 Pdb Votes
Michalina Ostrzeńska,Noce i Dnie (1975),ESFJ,3 Pdb Votes
Mrs. Wiggins,The Lorax (2012),ESFJ,19 Pdb Votes
Mae Tuck,Tuck Everlasting (2002),ESFJ,5 Pdb Votes
Suou Ginta,Marmalade Boy (2018),ESFJ,2 Pdb Votes
Lara,Xuxa Sonho de Menina - 2007,ESFJ,3 Pdb Votes
Willie,Fred Claus (2007),ESFJ,2 Pdb Votes
Danièle,France (2021),ESFJ,8 Pdb Votes
Laura Woodson,Friend Request (2016),ESFJ,11 Pdb Votes
Vivien,Time Is Up,ESFJ,11 Pdb Votes
Zoe Gladstone,Dear Zoe,ESFJ,4 Pdb Votes
Wenlock's wives,Barbie and the Magic of Pegasus (2005),ESFJ,7 Pdb Votes
Martha,Addicted to Fresno (2015),ESFJ,2 Pdb Votes
Mama V,Khumba,XXXX,1 Pdb Vote
Specialist Owen Eldridge,The Hurt Locker,ESFJ,9 Pdb Votes
Queen Constantina,Cinderella (1997),ESFJ,5 Pdb Votes
Calliope,Cinderella (1997),XXXX,4 Pdb Votes
Minerva,Cinderella (1997),ESFJ,8 Pdb Votes
Clara,Una Película de Huevos,ESFJ,1 Pdb Vote
Rachel Clark,Gabriel's Inferno Series,ESFJ,9 Pdb Votes
Di,Una Película de Huevos,ESFJ,1 Pdb Vote
Allie's Mother,Avalon High,ESFJ,21 Pdb Votes
Luisa,Firebird (2021),ESFJ,1 Pdb Vote
Park Dong Won,Sinkhole,ESFJ,36 Pdb Votes
Cinderella's father,Cinderella (1989),ESFJ,6 Pdb Votes
Masami Endo,Blue (2002),ESFJ,1 Pdb Vote
Ronnie,Couples Retreat,ESFJ,16 Pdb Votes
Chirakkal Bala,Urumi (2011),ESFJ,16 Pdb Votes
Dr. Erwin Armstrong,Boss Baby (Franchise),ESFJ,1 Pdb Vote
Carol Templeton,Boss Baby (Franchise),ESFJ,15 Pdb Votes
Cathy,Fools Rush In (1997),ESFJ,3 Pdb Votes
Emperor Franz Joseph,Sissi (Trilogy),ESFJ,7 Pdb Votes
Claire,Before I Go to Sleep (2014),ESFJ,3 Pdb Votes
Donut,Kung Fu Hustle (2004),ESFJ,7 Pdb Votes
Trudy,The Nutcracker Prince (1990),ESFJ,1 Pdb Vote
Female M.U.T.O.,MonsterVerse,ESFJ,4 Pdb Votes
Richard,The Idle Mind,ESFJ,5 Pdb Votes
Laura MacNamara-Sobel,Analyze This,XXXX,15 Pdb Votes
Joe Smith,Team America: World Police (2004),ESFJ,1 Pdb Vote
Linda,The Kissing Booth (Film Trilogy),ESFJ,1 Pdb Vote
June Havens,Knight & Day (2010),ESFJ,1 Pdb Vote
Guiseppe Yakavetta,The Boondock Saints (1999),ESFJ,4 Pdb Votes
Ramnath Gujjar,Tiyaan (2017),ESFJ,18 Pdb Votes
Jayanthan Nair,Tiyaan (2017),ESFJ,1 Pdb Vote
Mrs. Braddock,The Graduate (1967),ESFJ,7 Pdb Votes
Christie,Barbie: A Perfect Christmas (2011),ESFJ,1 Pdb Vote
Alicia,Perfume de violetas,XXXX,1 Pdb Vote
Charlie,Good Luck Chuck (2007),ESFJ,12 Pdb Votes
Daniel Kelly,fiatlux,ESFJ,68 Pdb Votes
Etta Romano (Henrietta),fiatlux,ESFJ,10 Pdb Votes
Tina,Turma da Mônica,ESFJ,3 Pdb Votes
Mônica,Turma da Mônica,ESFJ,1 Pdb Vote
Miško Krstić,Ko to tamo peva,ESFJ,5 Pdb Votes
Mya,Five Feet Apart (2019),ESFJ,271 Pdb Votes
Erin Grant,Five Feet Apart (2019),ESFJ,2 Pdb Votes
Lisa (the mother),Help! I'm a Fish!,XXXX,8 Pdb Votes
Padgett Sawyer,He's All That (2021),ESFJ,3 Pdb Votes
Cynthia Daniels,The Final Destination (2009),ESFJ,47 Pdb Votes
Lori Milligan,The Final Destination (2009),ESFJ,3 Pdb Votes
Susannah Cahalan,Brain On Fire (2016),ESFJ,2 Pdb Votes
Audrey Spitz,Murder Mystery (2019),ESFJ,25 Pdb Votes
Dale,Leave No Trace (2018),ESFJ,5 Pdb Votes
Tsar Ivan Romanov,Bartok the Magnificent,ESFJ,2 Pdb Votes
Jill Sadelstein,Jack & Jill,ESFJ,25 Pdb Votes
Paul,Truth or Die,ESFJ,4 Pdb Votes
Carol,Haunter (2013),ESFJ,2 Pdb Votes
Luke,The Strangers,ESFJ,7 Pdb Votes
Yvette,Baby Boy (2001),ESFJ,1 Pdb Vote
Matt,Together Together (2021),ESFJ,1 Pdb Vote
Vicky Lansing,The Boy Next Door (2015),ESFJ,3 Pdb Votes
Greta Gerwig,Wiener-Dog (2016),ESFJ,23 Pdb Votes
Lora Harrington,Dead End (2003),ESFJ,24 Pdb Votes
Beverly Strattford,Resort to Love,ESFJ,2 Pdb Votes
Nana,The Visit,ESFJ,20 Pdb Votes
Erika Shinohara,Wolf Girl and Black Prince (2016),ESFJ,5 Pdb Votes
Mary Sue Whitewood,At Close Range,ESFJ,2 Pdb Votes
Rosa,Vivo (2021),ESFJ,2 Pdb Votes
Beard Papa,Wreck-It Ralph (Franchise),ESFJ,1 Pdb Vote
Emma Mandrake,It's a disaster,ESFJ,8 Pdb Votes
Sierra,Bad Hair Day,ESFJ,48 Pdb Votes
Miss Marquez,Jack (1996),ESFJ,17 Pdb Votes
Frank Raffo,The Man Who Wasn't There,ESFJ,7 Pdb Votes
Fred McDade,Despicable Me (Franchise),ESFJ,2 Pdb Votes
Mónica Reeves,Bad Hair Day,ESFJ,67 Pdb Votes
Alexis Chandler,Dark Harbor,ESFJ,1 Pdb Vote
Dube,Hotel Rwanda (2004),ESFJ,0
Sonia Kaspbrak,It (2017),ESFJ,0
Nfissa's Mom,Kindil el Bahr,ESFJ,0
Masked Man,#Alive,XXXX,6 Pdb Votes
Thelma,The Bone Collector (1999),ESFJ,3 Pdb Votes
Trish Patterson,Identity Thief,ESFJ,2 Pdb Votes
Tina,Dead Poets Society (1989),ESFJ,1 Pdb Vote
Annette,Lady and the Tramp (1955),ESFJ,2 Pdb Votes
Christian,G.B.F. (2013),ESFJ,5 Pdb Votes
Principal Crowe,G.B.F. (2013),ESFJ,3 Pdb Votes
‘Shely Osgoode,G.B.F. (2013),ESFJ,3 Pdb Votes
Rafaela Origuela,2021,ESFJ,3 Pdb Votes
Claire,The Mirror Has Two Faces (1996),ESFJ,6 Pdb Votes
Sun Shucai,Red Cliff / 赤壁 (2008),ESFJ,2 Pdb Votes
Command Officer Lu Su,Red Cliff / 赤壁 (2008),ESFJ,6 Pdb Votes
Charles Aiken Sr.,August: Osage County (2013),ESFJ,6 Pdb Votes
Asian Minister,I now pronounce you Chuck and Larry,ESFJ,2 Pdb Votes
Rose Suchot-Montgomery,Arthur and the Invisibles,ESFJ,2 Pdb Votes
Nancy Taylor,Groundhog Day (1993),XXXX,3 Pdb Votes
Hanne,Flickering Lights,ESFJ,2 Pdb Votes
Peter,Flickering Lights,ESFJ,6 Pdb Votes
The Queen,Candy Pop,ESFJ,5 Pdb Votes
Jonathan Harker,Dracula (1931),XXXX,3 Pdb Votes
Angie Cooper,Smart House,ESFJ,4 Pdb Votes
Samantha,Street Fear,XXXX,72 Pdb Votes
Rose,The Patient in Room 33,ESFJ,6 Pdb Votes
Mark's mother,Terrifying Origins Of Peppa Pig,ESFJ,4 Pdb Votes
Mark's father,Terrifying Origins Of Peppa Pig,ESFJ,6 Pdb Votes
Jessica Spencer,The Hot Chick (2002),ESFJ,4 Pdb Votes
TV Reporter,Fear and Loathing in Las Vegas (1998),ESFJ,1 Pdb Vote
Waitress,Fear and Loathing in Las Vegas (1998),ESFJ,8 Pdb Votes
Lane Daniels,Beauty & the Briefcase (2010),ESFJ,2 Pdb Votes
Kristin,A Week Away (2021),ESFJ,2 Pdb Votes
Mike,Fatherhood,ESFJ,2 Pdb Votes
Barbie (A Fairy Secret),Barbie Movies,ESFJ,21 Pdb Votes
Clara,Bed Time (Sleep Tight),ESFJ,2 Pdb Votes
Madrid,Old (2021),ESFJ,2 Pdb Votes
Prisca,Old,ESFJ,12 Pdb Votes
Queen Beatrice,Cinderella (2021),ESFJ,5 Pdb Votes
Rosa,Raise Ravens / Cría Cuervos (1976),ESFJ,5 Pdb Votes
Berek,Dungeons & Dragons (film series),ESFJ,5 Pdb Votes
Claire,The Night House (2020),ESFJ,5 Pdb Votes
Jane Andrews,Anne of Green Gables (1985),ESFJ,3 Pdb Votes
Lisa Sullivan,The 5th Wave (2016),ESFJ,2 Pdb Votes
Aline Sobral,Pessoas,ESFJ,1 Pdb Vote
Ana Lúcia Carnelossi,Pessoas,ESFJ,2 Pdb Votes
Lourdes Marques,Pessoas,ESFJ,1 Pdb Vote
The Grandfather,Mirai (2018),ESFJ,5 Pdb Votes
Hillary Altman,This Is Where I Leave You (2014),ESFJ,6 Pdb Votes
Nora,Oscar (1991),ESFJ,7 Pdb Votes
Sofia Provolone,Oscar (1991),ESFJ,22 Pdb Votes
Connie,Oscar (1991),ESFJ,2 Pdb Votes
Julia Meadows,Antlers (2021),ESFJ,1 Pdb Vote
Niko,Despicable Me (Franchise),ESFJ,1 Pdb Vote
Rohan Verma,Mujhse Dosti Karoge!,ESFJ,2 Pdb Votes
Lisa,Nicos Weg,ESFJ,1 Pdb Vote
Alana Maxwell,Terror Train (1980),ESFJ,17 Pdb Votes
Shen Tu,The Guardian Brothers,XXXX,1 Pdb Vote
Sister Petra,Benedetta,XXXX,2 Pdb Votes
Clara,Bye Bye Morrons,ESFJ,4 Pdb Votes
Young Woman,Devil,ESFJ,1 Pdb Vote
Becky,Fear Street (Franchise),ESFJ,2 Pdb Votes
Kim,Prom Night (1980),ESFJ,16 Pdb Votes
Stephanie,The Wackness,ESFJ,3 Pdb Votes
Miss Plimsoll,Witness for the Prosecution (1957),ESFJ,6 Pdb Votes
Yuri,First Love (2019),XXXX,1 Pdb Vote
Leah,Big Momma’s 2 (2006),ESFJ,1 Pdb Vote
Renfield,Dracula (1931),ESFJ,1 Pdb Vote
Gladys Hallward,The Picture of Dorian Gray (1945),XXXX,1 Pdb Vote
Karishma Solanki,Hasee Toh Phasee (2014),ESFJ,1 Pdb Vote
Janet Buckley,Broken (2012),ESFJ,1 Pdb Vote
Claire Stewart,The Outcasts,ESFJ,13 Pdb Votes
Shogun,Blazing Samurai,XXXX,1 Pdb Vote
Mama Liz,Blindspotting,ESFJ,1 Pdb Vote
Kelly,Phone Booth (2002),XXXX,11 Pdb Votes
Brandy,Joe Dirt (2001),ESFJ,2 Pdb Votes
Ben Cooper,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",ESFJ,2 Pdb Votes
Danica,100 Tula Para Kay Stella,XXXX,12 Pdb Votes
mother,Dogtooth (Kynodontas) (2009),ESFJ,2 Pdb Votes
Lola,The Power of the Dog (2021),ESFJ,2 Pdb Votes
Priscilla Riggs,Battle of the Sexes (2017),ESFJ,1 Pdb Vote
"Cuthbert ""Ted"" Tinling",Battle of the Sexes (2017),ESFJ,8 Pdb Votes
Carla Jean's mother,No Country for Old Men (2007),ESFJ,9 Pdb Votes
Megan,Penguin Bloom,ESFJ,3 Pdb Votes
Kylie,Penguin Bloom,ESFJ,8 Pdb Votes
Anthea,Five Children and It,ESFJ,1 Pdb Vote
Ebba Sparre,The Girl King (2015),ESFJ,2 Pdb Votes
Sandra Tennyson,Ben 10: Race Against Time (2007),ESFJ,2 Pdb Votes
Becca Mansell,Nobody,ESFJ,5 Pdb Votes
Papa Mousekewitz,An American Tail (1986),ESFJ,9 Pdb Votes
Jill Tate,Submarine,ESFJ,2 Pdb Votes
Jatto,93 Days (2016),ESFJ,3 Pdb Votes
Odile Bijoux,Reinventing Marvin,ESFJ,8 Pdb Votes
Ivano Cattaneo,Agnese,ESFJ,5 Pdb Votes
Chris Garcia (The Curse Of La Llorona),The Conjuring,XXXX,7 Pdb Votes
Esther Mullins (Annabelle : Creation),The Conjuring,ESFJ,4 Pdb Votes
Mrs. Linda Malvar,Four Sisters Before the Wedding,ESFJ,1 Pdb Vote
"Roberta Olivia ""Bobbie"" Salazar",Four Sisters Before the Wedding,ESFJ,0
Nicky,Donnie Brasco (1997),ESFJ,0
The Dad,Petite Maman,ESFJ,0
Paul,Yellow Submarine (1968),ESFJ,0
Christa,Das Wunder von Bern (The Miracle of Bern),ESFJ,0
Katia Macaluso,The Macaluso sisters (Le sorelle Macaluso),ESFJ,0
Katherine,Looking for Mr. Goodbar (1977),ESFJ,2 Pdb Votes
Jimmy Fletcher,The United States vs. Billie Holiday,ESFJ,2 Pdb Votes
Amber Atkins,Drop Dead Gorgeous (1999),ESFJ,25 Pdb Votes
Sarah Ridd,Lorna Doone (2000),ESFJ,2 Pdb Votes
Božena Horáková,Little Otik (Otesánek),ESFJ,9 Pdb Votes
Principal Piper,Daphne and Velma,ESFJ,2 Pdb Votes
Wilhelmina Grubbly-Plank,Harry Potter / Wizarding World Films,ESFJ,7 Pdb Votes
Anna,Babyteeth (2019),ESFJ,1 Pdb Vote
Helen Stephens,Peeping Tom (1960),ESFJ,3 Pdb Votes
Jill,Family,ESFJ,8 Pdb Votes
Doris,Awake (2021),XXXX,1 Pdb Vote
Beth Hardiment,Tamara Drewe (2010),ESFJ,2 Pdb Votes
