char,movie,mbti,votes
Sigrid,The Hobbit (Film Trilogy),ISFJ,11 Pdb Votes
Thrain,The Hobbit (Film Trilogy),ISFJ,5 Pdb Votes
Julie Clapet,Delicatessen (1991),ISFJ,7 Pdb Votes
Claire Fletcher,The Pacifier (2005),ISFJ,3 Pdb Votes
Knifey,Toy Story (Franchise),ISFJ,1 Pdb Vote
Michelle Rueben,How to Lose a Guy in 10 days,ISFJ,24 Pdb Votes
Dr. Lucy Hall,The Day After Tomorrow (2004),ISFJ,9 Pdb Votes
J.D.,The Day After Tomorrow (2004),ISFJ,4 Pdb Votes
Marisa Esteval,Batteries Not Included (1987),ISFJ,1 Pdb Vote
Frank Riley,Batteries Not Included (1987),ISFJ,27 Pdb Votes
The Chinese Man,The Lover (1992),ISFJ,5 Pdb Votes
André Larosière,Le Silence de la Mer (The Silence of the Sea) (2004),ISFJ,4 Pdb Votes
Cio,Sıfır Bir,XXXX,2 Pdb Votes
Jerry Kaiser,Short Cuts (1993),ISFJ,4 Pdb Votes
Claire Kane,Short Cuts (1993),ISFJ,2 Pdb Votes
"Tom ""Bones"" Malone",The Blues Brothers (1980),ISFJ,2 Pdb Votes
Counselor,The Counselor,ISFJ,6 Pdb Votes
Angie,RoboCop,ISFJ,44 Pdb Votes
Ray Singleton,The Magic of Ordinary Days (2005),XXXX,3 Pdb Votes
Fiona,The Giver (2014),ISFJ,9 Pdb Votes
Erich,Midnight Express (1978),XXXX,1 Pdb Vote
Batou,Ghost in the Shell (2017),ISFJ,3 Pdb Votes
Katherine,Breaking Away (1979),ISFJ,1 Pdb Vote
Jessie Caldwell,Powder (1995),ISFJ,16 Pdb Votes
Henry Walker,Dead Silence,ISFJ,4 Pdb Votes
Karen Davis,The Grudge,ISFJ,21 Pdb Votes
Aubrey,The Grudge,ISFJ,9 Pdb Votes
Natalie,Evil Dead Series,ISFJ,2 Pdb Votes
Emilie Schindler,Schindler's List (1993),ISFJ,0
Laura Dandridge,Everyone Says I Love You (1996),ISFJ,0
The old guy,Dr. Strange (1978),ISFJ,42 Pdb Votes
Juror #9,12 Angry Men (1997),XXXX,1 Pdb Vote
Toby Walters,Romy and Michele's High School Reunion (1997),ISFJ,2 Pdb Votes
Dick,High Fidelity (2000),ISFJ,9 Pdb Votes
Laura,High Fidelity (2000),ISFJ,8 Pdb Votes
Maria Gambrelli,The Pink Panther (film series),ISFJ,5 Pdb Votes
Simone Clouseau,The Pink Panther (film series),ISFJ,3 Pdb Votes
Hercule Lajoy,The Pink Panther (film series),ISFJ,6 Pdb Votes
William Donloe,Mission: Impossible (Franchise),ISFJ,94 Pdb Votes
Frank Fitzsimmons,The Irishman (2019),ISFJ,7 Pdb Votes
Lynn Davies,Bad Teacher,ISFJ,9 Pdb Votes
Carter Davis,Happy Death Day (Film Series),ISFJ,22 Pdb Votes
Kenny Davis,Half Baked (1998),ISFJ,6 Pdb Votes
Háma,The Lord of the Rings (Film Trilogy),ISFJ,5 Pdb Votes
Tork Maddox,Hot Wheels World Race / AcceleRacers,ISFJ,1 Pdb Vote
Antonia,The Aeronauts,ISFJ,2 Pdb Votes
Veronica Hayes,Cafe Society (2016),ISFJ,1 Pdb Vote
Amelia Sedley Osborne,Vanity Fair (2004),XXXX,11 Pdb Votes
Kissy Suzuki,James Bond Film Series,ISFJ,52 Pdb Votes
Lilka Ticktin,Defiance (2008),ISFJ,3 Pdb Votes
Becky,A Little Princess (1995),ISFJ,15 Pdb Votes
Santa Claus,The Nightmare Before Christmas (1993),ISFJ,20 Pdb Votes
Christine Doinel,The Adventures Of Antoine Doinel,ISFJ,6 Pdb Votes
Nick Nightingale,Eyes Wide Shut (1999),ISFJ,41 Pdb Votes
Strawberry Fields,James Bond Film Series,ISFJ,1 Pdb Vote
"Lischen, German girl",Barry Lyndon (1975),ISFJ,7 Pdb Votes
Yasmin,Bratz: The Movie (2007),ISFJ,6 Pdb Votes
Marlene,The Bitter Tears of Petra von Kant (1972),ISFJ,6 Pdb Votes
Katie,Dangerous lies (2020),ISFJ,14 Pdb Votes
Julie Ellis,X+Y / A Brilliant Young Mind (2014),ISFJ,13 Pdb Votes
Alfred Connelly,Down to you,ISFJ,7 Pdb Votes
Clare Harrison,Black Christmas (1974),ISFJ,7 Pdb Votes
Bud Malone,Bad Trip (2020),ISFJ,4 Pdb Votes
Iz,War Dogs,ISFJ,39 Pdb Votes
Bilbo Baggins,The Hobbit (1977),ISFJ,18 Pdb Votes
Lisa,Love on a Leash,ISFJ,64 Pdb Votes
"John Reid ""The Lone Ranger""",The Lone Ranger,ISFJ,9 Pdb Votes
Mr. Wroblewski,Jennifer's Body (2009),ISFJ,4 Pdb Votes
Carmela Corleone,The Godfather (1972),ISFJ,8 Pdb Votes
Kyle Ribb,Arkansas (2020),ISFJ,17 Pdb Votes
Carla Delgado (Monsters University),Monsters University (2013),XXXX,1 Pdb Vote
Jimmy,John Wick,ISFJ,24 Pdb Votes
Lionel Cosgrove,Braindead/Dead Alive (1992),ISFJ,4 Pdb Votes
Lily,The Vow (2012),ISFJ,6 Pdb Votes
Termeh,A Separation (2011),ISFJ,6 Pdb Votes
Patricia Wallace,The Railway Man,ISFJ,2 Pdb Votes
Areida,Ella Enchanted (2004),ISFJ,1 Pdb Vote
Lady Eleanor (Ella's mom),Ella Enchanted (2004),XXXX,6 Pdb Votes
Sir Peter (Ella's dad),Ella Enchanted (2004),ISFJ,42 Pdb Votes
Tony,Words and Pictures,ISFJ,45 Pdb Votes
Ralph Bashford,Shakespeare in Love (1998),ISFJ,2 Pdb Votes
Edith Adelon,The Inheritance (1997),ISFJ,16 Pdb Votes
Charlotte Bartlett,A Room with a View (1985),ISFJ,2 Pdb Votes
Franklin Birch,Prisoners (2013),ISFJ,5 Pdb Votes
Rosemary Cross,Rushmore (1998),ISFJ,38 Pdb Votes
Rani's father,Queen (2013),ISFJ,52 Pdb Votes
Rani,Queen (2013),ISFJ,10 Pdb Votes
Hannah/Mother,ARQ (2016),ISFJ,8 Pdb Votes
Mr. Pickles,The Boxtrolls (2014),ISFJ,4 Pdb Votes
Nolan,UglyDolls,ISFJ,8 Pdb Votes
Eva,Autumn Sonata (1978),ISFJ,11 Pdb Votes
DEA Special Agent Deb Rees,2 Guns,ISFJ,1 Pdb Vote
Donna Newman,Click (2006),ISFJ,9 Pdb Votes
Sarah Johnson,Swiss Army Man,ISFJ,19 Pdb Votes
Carla Purty,The Nutty Professor (1996),ISFJ,42 Pdb Votes
Elliot Blitzer,True Romance (1993),ISFJ,2 Pdb Votes
Pvt. Chase,Overlord,ISFJ,3 Pdb Votes
Lorl,Amadeus (1984),ISFJ,6 Pdb Votes
Dolores Solitano,Silver Linings Playbook (2012),ISFJ,4 Pdb Votes
Mustafà,Ratatouille (2007),ISFJ,3 Pdb Votes
May Lin,Vive L'Amour (1994),ISFJ,125 Pdb Votes
Hillary,Lara Croft: Tomb Raider (2001),XXXX,12 Pdb Votes
Frey Santiago,Elysium,ISFJ,1 Pdb Vote
Andrea Anders,James Bond Film Series,XXXX,18 Pdb Votes
General Leonid Pushkin,James Bond Film Series,XXXX,13 Pdb Votes
Ben Witthaker,The Intern (2015),ISFJ,5 Pdb Votes
Guinevere,First Knight (1995),ISFJ,4 Pdb Votes
Woman,Never Cry Wolf,ISFJ,10 Pdb Votes
Martha Shaw,The Notebook (2004),ISFJ,3 Pdb Votes
Don Fitzgerald,We're The Millers (2013),ISFJ,17 Pdb Votes
Eileen Wade,The Long Goodbye (1973),ISFJ,3 Pdb Votes
Liidia,Klass (2007),ISFJ,1 Pdb Vote
Thea Tooming,Klass (2007),ISFJ,8 Pdb Votes
Ernst Hanfstaengl,Hitler: The Rise of Evil (2003),ISFJ,26 Pdb Votes
Abigail Salmon,The Lovely Bones (2009),ISFJ,4 Pdb Votes
Miriam,Ben-Hur (1959),ISFJ,2 Pdb Votes
Yochabel,The Ten Commandments (1956),ISFJ,13 Pdb Votes
Lilia,The Ten Commandments (1956),ISFJ,3 Pdb Votes
Felix Leiter (Jeffrey Wright),James Bond Film Series,ISFJ,41 Pdb Votes
Felix Leiter (David Hedison / Live and Let Die and Licence to Kill),James Bond Film Series,ISFJ,3 Pdb Votes
Hafiz,Miracle in Cell No. 7 (2019),ISFJ,46 Pdb Votes
Lydia Weekes,Tell it to the Bees (2018),ISFJ,13 Pdb Votes
Courtney Collins,Sinister Series,ISFJ,17 Pdb Votes
"Marty McFly, Jr.",Back to the Future (Series),ISFJ,6 Pdb Votes
Miguel,Freedom Writers (2007),ISFJ,26 Pdb Votes
Victor,The Hunchback of Notre Dame (1996),ISFJ,0
Clifford Blades,Filth (2013),ISFJ,0
Kim Ji-young,Kim Ji-Young: Born 1982 (2019),ISFJ,0
Lorna Doone,Lorna Doone (2000),ISFJ,0
Jacqueline de Ghent,Ever After: A Cinderella Story,ISFJ,0
Toto,The Wizard of Oz (1939),ISFJ,23 Pdb Votes
Mei,Arashi no Yoru ni,ISFJ,54 Pdb Votes
Johnny Cade,The Outsiders (1983),ISFJ,62 Pdb Votes
Kingsley Shacklebolt,Harry Potter / Wizarding World Films,ISFJ,58 Pdb Votes
Ting-Ting,Yi Yi (2000),ISFJ,14 Pdb Votes
Tetsu,Love Exposure (2008),ISFJ,21 Pdb Votes
Father,The Pianist (2002),ISFJ,13 Pdb Votes
Otto Keller,I Confess (1953),ISFJ,6 Pdb Votes
Jacob Fuller,From Dusk Till Dawn (1996),ISFJ,23 Pdb Votes
Mrs. Brawne,Bright Star (2009),ISFJ,24 Pdb Votes
Mum,A Clockwork Orange (1971),ISFJ,6 Pdb Votes
Grace Waters,A Fall from Grace (2020),ISFJ,16 Pdb Votes
Dr. Caroline Aranha,Rise of the Planet of Apes,ISFJ,3 Pdb Votes
Hengel,The Quiller Memorandum (1966),XXXX,52 Pdb Votes
Mary Robert,Sister Act (1992),ISFJ,12 Pdb Votes
Wobbles,Once Upon a Time in the West (1968),XXXX,12 Pdb Votes
Marisol,The Dollars Trilogy,ISFJ,24 Pdb Votes
Jane Marrowbone,Marrowbone (2017),ISFJ,8 Pdb Votes
The Abbot,The Name of the Rose (1986),ISFJ,5 Pdb Votes
Peters,Event Horizon,ISFJ,13 Pdb Votes
Tatiana Romanova,James Bond Film Series,ISFJ,15 Pdb Votes
Mrs. Plithiver,Legend of the Guardians: The Owls of Ga'Hoole,ISFJ,40 Pdb Votes
Leo Borlock,Stargirl (2020),ISFJ,6 Pdb Votes
Captain John Quin,Barry Lyndon (1975),ISFJ,23 Pdb Votes
Silvanito,The Dollars Trilogy,ISFJ,60 Pdb Votes
Kathy Selden,Singin' in the Rain (1952),ISFJ,46 Pdb Votes
Eilis Lacey,Brooklyn (2015),ISFJ,11 Pdb Votes
Princesse de Lamballe,Marie Antoinette (2006),ISFJ,12 Pdb Votes
The Wife,Sunrise: A Song of Two Humans,ISFJ,20 Pdb Votes
Pink's Father,Pink Floyd: The Wall,ISFJ,23 Pdb Votes
Celie Harris,The Color Purple (1985),ISFJ,15 Pdb Votes
Frank Stark,Rebel Without a Cause (1955),ISFJ,18 Pdb Votes
Cheryl Melhoff,The Secret Life of Walter Mitty (2013),ISFJ,17 Pdb Votes
Chloe Hewett,Match Point (2005),ISFJ,7 Pdb Votes
Leslie Barnes,Die Hard,ISFJ,3 Pdb Votes
Trevor Spengler,Ghostbusters (1984),ISFJ,1 Pdb Vote
Dr. Janosz Poha,Ghostbusters (1984),ISFJ,3 Pdb Votes
Mat,Vozvrashchenie / The Return (2003),ISFJ,2 Pdb Votes
Pakeesa,SubUrbia (1996),ISFJ,6 Pdb Votes
Andrey,Vozvrashchenie / The Return (2003),ISFJ,8 Pdb Votes
Steve,Hair (1979),ISFJ,4 Pdb Votes
David Langley,Bean (1997),ISFJ,22 Pdb Votes
Dr. Flora,A Bug's Life (1998),ISFJ,12 Pdb Votes
Gypsy,A Bug's Life (1998),ISFJ,6 Pdb Votes
Neera,Dinosaur (2000),ISFJ,45 Pdb Votes
Baylene,Dinosaur (2000),ISFJ,7 Pdb Votes
Sophie,Portrait of a Lady on Fire (2019),ISFJ,17 Pdb Votes
James Brogan,25th Hour,ISFJ,136 Pdb Votes
Laura Vásquez,Men in Black,ISFJ,22 Pdb Votes
Warner Huntington III,Legally Blonde (2001),ISFJ,5 Pdb Votes
Josh,Isn't it Romantic? (2019),ISFJ,16 Pdb Votes
Bob Russell,Uncle Buck (1989),ISFJ,46 Pdb Votes
Flittle,Maleficent (2014),ISFJ,1 Pdb Vote
Carmen Vidal,Pan's Labyrinth (2006) (El laberinto del fauno),ISFJ,5 Pdb Votes
Wioletta Gałecka,Fanatyk (2017),ISFJ,12 Pdb Votes
Scott Mitchell,Jurassic Park / Jurassic World (Film Franchise),ISFJ,31 Pdb Votes
Barry Sembene,Jurassic Park / Jurassic World (Film Franchise),ISFJ,1 Pdb Vote
"Jørn ""Necrobutcher"" Stubberud",Lords of Chaos (2018),ISFJ,2 Pdb Votes
Léa,By the Sea (2015),ISFJ,28 Pdb Votes
Jimmy Kemple,I Love You Phillip Morris (2009),ISFJ,2 Pdb Votes
Marybeth,The Faculty,ISFJ,6 Pdb Votes
"Johanson ""The Swede""",Heartbreak Ridge,ISFJ,7 Pdb Votes
Elk Woman,Hostiles (2017),ISFJ,7 Pdb Votes
Rosalie Quaid,Hostiles (2017),ISFJ,5 Pdb Votes
Karen Spages,"Alice, Sweet Alice (Communion)",ISFJ,7 Pdb Votes
Catherine Spages,"Alice, Sweet Alice (Communion)",ISFJ,15 Pdb Votes
Mrs. Tredoni,"Alice, Sweet Alice (Communion)",ISFJ,17 Pdb Votes
Dopheld Mitaka,Star Wars,ISFJ,1 Pdb Vote
Jamie Palamino,Just Friends (2005),ISFJ,70 Pdb Votes
Nathalie,Children of Paradise (Les Enfants du Paradis),ISFJ,41 Pdb Votes
Katherine,The Witch (2015),ISFJ,76 Pdb Votes
Elizabeth Leefolt,The Help (2011),ISFJ,10 Pdb Votes
Aibileen Clark,The Help (2011),ISFJ,7 Pdb Votes
Hiram Flaversham,The Great Mouse Detective (1986),ISFJ,18 Pdb Votes
Ludvig,Flåklypa « The Pinchcliffe Grand Prix» and the other movies,ISFJ,1 Pdb Vote
Rachel Stevens,Miss Stevens (2016),ISFJ,8 Pdb Votes
Aiko,The Farewell (2019),XXXX,16 Pdb Votes
Hua Xiu,Mulan (2020),ISFJ,11 Pdb Votes
Mary,E.T. the Extra-Terrestrial (1982),ISFJ,81 Pdb Votes
GERTY,Moon (2009),ISFJ,191 Pdb Votes
Larry McPherson,Lady Bird (2017),ISFJ,45 Pdb Votes
Danny O’Neill,Lady Bird (2017),ISFJ,22 Pdb Votes
"Scott ""Squishy"" Squibbles",Monsters University (2013),ISFJ,1 Pdb Vote
John Thornton,The Call of the Wild (2020),ISFJ,2 Pdb Votes
Takeshi (Brock),Mewtwo Strikes Back: Evolution (2019),ISFJ,33 Pdb Votes
Birmingham Brown,Charlie Chan,ISFJ,6 Pdb Votes
Cleo,Roma (2018),ISFJ,30 Pdb Votes
Tomi Hirayama,Tokyo Story (1953),ISFJ,4 Pdb Votes
Noriko Hirayama,Tokyo Story (1953),ISFJ,19 Pdb Votes
Maureen Thompson,A Long Way Down (2014),ISFJ,1 Pdb Vote
"Victoria ""Vika"" Olsen",Oblivion (2013),ISFJ,27 Pdb Votes
Zachariah Rigby,Seven Psychopaths (2012),ISFJ,1 Pdb Vote
Hans Kieslowski / The Quaker,Seven Psychopaths (2012),ISFJ,7 Pdb Votes
Mitzi Huggins,The Campaign (2012),ISFJ,32 Pdb Votes
"Bosco ""B. A."" Baracus",The A-Team (2010),ISFJ,1 Pdb Vote
Dale Dobson,Tucker & Dale vs. Evil (2010),ISFJ,12 Pdb Votes
Helen Craig,Remember Me (2010),ISFJ,19 Pdb Votes
Bob Cratchit,A Christmas Carol (2009),ISFJ,20 Pdb Votes
Angie Carson,Mirrors (2008),ISFJ,0
Katie Van Waldenberg,Blades of Glory (2007),ISFJ,0
Ma Costa,The Golden Compass (2007),XXXX,1 Pdb Vote
Amelia Roussel,The Hitman's Bodyguard (2017),ISFJ,10 Pdb Votes
Neil,"You, Me, and Dupree ( 2006)",ISFJ,2 Pdb Votes
Carl Peterson,"You, Me, and Dupree ( 2006)",ISFJ,7 Pdb Votes
Sabina Pleasure,Stormbreaker / Alex Rider: Stormbreaker (2006),ISFJ,3 Pdb Votes
Franklin Wilhern,Penelope (2006),ISFJ,4 Pdb Votes
Victoria,Valiant (2005),ISFJ,5 Pdb Votes
Shannon Dunham,Green Street Hooligans (2005),XXXX,1 Pdb Vote
Lupo Salvatore,Casanova (2005),ISFJ,2 Pdb Votes
Peter Colt,Wimbledon (2004),ISFJ,6 Pdb Votes
Taka,The Last Samurai (2003),ISFJ,28 Pdb Votes
Annie Clarke,Calendar Girls (2003),ISFJ,1 Pdb Vote
Ada Monroe,Cold Mountain (2003),ISFJ,6 Pdb Votes
Charlotte Selton,The Patriot (2000),ISFJ,8 Pdb Votes
"Dr. Nicholas ""Oz"" Oseransky",The Whole Nine Yards (2000),ISFJ,9 Pdb Votes
Countess Ruby,Scary Godmother: Halloween Spooktakular,ISFJ,1 Pdb Vote
Daryl,Scary Godmother: Halloween Spooktakular,ISFJ,3 Pdb Votes
Charlie Baileygates,"Me, Myself & Irene (2000)",ISFJ,30 Pdb Votes
"Captain the Reverend ""Tank"" Sullivan",Space Cowboys (2000),XXXX,1 Pdb Vote
Christine Bateman,The Wizard (1989),ISFJ,2 Pdb Votes
Jimmy Woods,The Wizard (1989),ISFJ,4 Pdb Votes
Lindir,The Hobbit (Film Trilogy),ISFJ,17 Pdb Votes
Maria Ricci,Bicycle Thieves (1948),ISFJ,5 Pdb Votes
Dorn,Bad Boys,ISFJ,13 Pdb Votes
Mr. Wisley,Becoming Jane (2007),XXXX,12 Pdb Votes
James Morland,Northanger Abbey (2007),ISFJ,1 Pdb Vote
Mrs  Morland,Northanger Abbey (2007),ISFJ,1 Pdb Vote
Anne Elliot,Persuasion (1995),ISFJ,15 Pdb Votes
Bernie,Notting Hill (1999),ISFJ,14 Pdb Votes
Queen Aislinn,Dragonheart,ISFJ,1 Pdb Vote
Peggy Flemming,Runaway Bride (1999),ISFJ,2 Pdb Votes
Lynne Margulies,Man on the Moon (1999),ISFJ,8 Pdb Votes
Camille Stout,Stuart Little,ISFJ,5 Pdb Votes
Irene Abernathy,Small Soldiers (1998),ISFJ,6 Pdb Votes
Grace Stamper,Armageddon (1998),ISFJ,13 Pdb Votes
Bethany Sloane,View Askewniverse,ISFJ,10 Pdb Votes
Betty Rubble (1994),The Flintstones,ISFJ,2 Pdb Votes
Barney Rubble (1994),The Flintstones,ISFJ,10 Pdb Votes
Steven M. Kovacs,The Cable Guy (1996),ISFJ,13 Pdb Votes
"Isabel ""Isabel II"" Decker/Isabel Decker Ludlow",Legends of the Fall (1994),ISFJ,8 Pdb Votes
Helen Tasker,True Lies ( 1994),ISFJ,9 Pdb Votes
Private First Class Louden Downey,A Few Good Men (1992),ISFJ,4 Pdb Votes
Nora Christie,Far and Away (1992),ISFJ,1 Pdb Vote
Ted Newton,Beethoven,ISFJ,1 Pdb Vote
Alice Newton,Beethoven,ISFJ,3 Pdb Votes
Miss Susan Irvine,The Witches (1990),ISFJ,6 Pdb Votes
Joyce Palmieri,Kindergarten Cop (1990),ISFJ,11 Pdb Votes
Claire,"Truly, Madly, Deeply ( 1990)",ISFJ,2 Pdb Votes
Kevin Corrigan,Masters of the Universe (1987),ISFJ,2 Pdb Votes
Zareta,Kull the Conqueror (1997),ISFJ,1 Pdb Vote
Henrietta Dodd,The Dead Zone (1983),ISFJ,2 Pdb Votes
Varinia,Spartacus (1960),ISFJ,6 Pdb Votes
Maggie O'Hooligan,Caddyshack (1980),ISFJ,2 Pdb Votes
Det. David Sutton,Turner & Hooch (1989),ISFJ,2 Pdb Votes
Meegosh,Willow (1988),ISFJ,3 Pdb Votes
Willow Ufgood,Willow (1988),ISFJ,17 Pdb Votes
Alva Restrepo,Vampire's Kiss (1989),ISFJ,6 Pdb Votes
Archie Leach,A Fish Called Wanda (1988),ISFJ,8 Pdb Votes
Patty Palmer,Pacific Heights (1990),ISFJ,1 Pdb Vote
"Walter Fielding, Jr.",The Money Pit (1986),ISFJ,5 Pdb Votes
Vi Moore,Footloose (1984),XXXX,6 Pdb Votes
Vi Moore,Footloose (2011),ISFJ,2 Pdb Votes
Reverend Shaw Moore,Footloose (2011),ISFJ,6 Pdb Votes
Falkon,Red Sonja (1985),ISFJ,1 Pdb Vote
Cadet Leslie Barbara,Police Academy,ISFJ,6 Pdb Votes
Mae Thompson,"Honey, I...",ISFJ,4 Pdb Votes
Susan Page,"Planes, Trains and Automobiles (1987)",ISFJ,10 Pdb Votes
Cheung Wing-Sing,Ip Man,ISFJ,4 Pdb Votes
"Frank Manero, Jr.",Saturday Night Fever (1977),ISFJ,3 Pdb Votes
Belle,Beauty and the Beast (1946),ISFJ,8 Pdb Votes
The Toymaker,Chitty Chitty Bang Bang (1968),ISFJ,5 Pdb Votes
Becky Thatcher,The Adventures of Tom Sawyer (1938),ISFJ,1 Pdb Vote
George Chen,The Flowers of War (2012),ISFJ,4 Pdb Votes
Bobi Jewell,Richard Jewell (2019),ISFJ,8 Pdb Votes
Danny Snyder,Sleepers (1996),ISFJ,14 Pdb Votes
Vihaan,Mowgli: Legend of the Jungle ( 2018),ISFJ,4 Pdb Votes
Professor Maureen Robinson,Lost in Space (1998),ISFJ,2 Pdb Votes
Lamia Reno,Seksmisja (1984),ISFJ,4 Pdb Votes
Cyclops,Clash of the Titans,ISFJ,2 Pdb Votes
Theseus,Immortals (2011),ISFJ,7 Pdb Votes
"Ergenia, Princess of Thrace",Hercules (2014),ISFJ,2 Pdb Votes
Chiron,The Legend of Hercules (2014),XXXX,1 Pdb Vote
Dr. Terra Wade,I Frankenstein (2014),ISFJ,1 Pdb Vote
Elizabeth Lavenza,Frankenstein,ISFJ,3 Pdb Votes
Sally Jackson,Percy Jackson (film series 2010-2013),XXXX,7 Pdb Votes
Eleanor Costello,Awakenings (1990),ISFJ,3 Pdb Votes
Clare Carroll,The Nightingale ( 2018),ISFJ,13 Pdb Votes
Jack Chapman,Kong: Skull Island (2017),ISFJ,14 Pdb Votes
Kathy Lutz,The Amityville Horror (2005),ISFJ,5 Pdb Votes
Mike,King Kong (2005),ISFJ,8 Pdb Votes
Mary Ann Ferrier,War of the Worlds (2005),ISFJ,11 Pdb Votes
Marty,Poltergeist (1982),ISFJ,5 Pdb Votes
"Lt. ""Doc"" Ostrow",Forbidden Planet (1956),ISFJ,5 Pdb Votes
Nathan,Me Before You (2016),ISFJ,20 Pdb Votes
Bernard Clark,Me Before You (2016),ISFJ,10 Pdb Votes
Kylie,Fantastic Mr. Fox (2009),ISFJ,143 Pdb Votes
Erin,The Miseducation of Cameron Post (2018),ISFJ,8 Pdb Votes
Harriet Tubman,Abraham Lincoln: Vampire Hunter,ISFJ,2 Pdb Votes
Jane Bennet,Pride and Prejudice and Zombies (2016),ISFJ,5 Pdb Votes
Miho,Harakiri (1962),XXXX,1 Pdb Vote
Margaret Alford Addams,The Addams Family,ISFJ,28 Pdb Votes
Reverend Samuel Runt,Barry Lyndon (1975),ISFJ,18 Pdb Votes
Mr. Snoops,The Rescuers (1977),XXXX,19 Pdb Votes
May,Police Story,XXXX,1 Pdb Vote
Nancy Cowan,Carnage (2011),ISFJ,17 Pdb Votes
Henry Northrup,Creepshow (1982),ISFJ,5 Pdb Votes
Cleo Fincher Trumbo,Trumbo (2015),XXXX,7 Pdb Votes
Molly Moore,Wild Child (2008),ISFJ,13 Pdb Votes
Keita Nonomiya,"Like Father, Like Son (2013)",ISFJ,1 Pdb Vote
Midori Nonomiya,"Like Father, Like Son (2013)",ISFJ,4 Pdb Votes
Biscuit Woman,The Lobster (2015),ISFJ,7 Pdb Votes
Bustopher Jones,Cats (2019),ISFJ,4 Pdb Votes
Tina,Chicken Little (2005),ISFJ,7 Pdb Votes
Susanna,Rain Man (1988),ISFJ,28 Pdb Votes
Mrs. Miller,Doubt (2008),ISFJ,4 Pdb Votes
Sister James,Doubt (2008),ISFJ,9 Pdb Votes
Father Moody,The Virgin Suicides (2000),ISFJ,4 Pdb Votes
Ronald Lisbon,The Virgin Suicides (2000),ISFJ,43 Pdb Votes
Norbit Albert Rice,Norbit (2007),ISFJ,86 Pdb Votes
Susan Hegarty,Lilo & Stitch (Franchise),ISFJ,19 Pdb Votes
Mrs. Lynne Hasagawa,Lilo & Stitch (Franchise),ISFJ,12 Pdb Votes
Walter Jackson,Sleepless in Seattle (1993),ISFJ,10 Pdb Votes
Henriette,Madame Bovary (2014),ISFJ,3 Pdb Votes
Charles Bovary,Madame Bovary (2014),ISFJ,10 Pdb Votes
Hosato,Kubo and the Two Strings (2016),ISFJ,20 Pdb Votes
O.B. Jackson,The Hateful Eight (2015),ISFJ,1 Pdb Vote
Esme Stoller,Love You to Death (2019),ISFJ,2 Pdb Votes
Red Hamilton,Public Enemies (2009),ISFJ,5 Pdb Votes
Tucker Van Dyke,What's Eating Gilbert Grape (1993),ISFJ,16 Pdb Votes
Amy Grape,What's Eating Gilbert Grape (1993),ISFJ,27 Pdb Votes
Bonnie Grape,What's Eating Gilbert Grape (1993),ISFJ,2 Pdb Votes
Dagonet,King Arthur (2004),ISFJ,11 Pdb Votes
Linda Wheatley,Sling Blade (1996),ISFJ,5 Pdb Votes
Camille Moriarty,On the Road (2012),ISFJ,1 Pdb Vote
Molly Graham,Red Dragon (2002),ISFJ,4 Pdb Votes
Carreen O'Hara,Gone with the Wind (1939),ISFJ,1 Pdb Vote
Rachel Salas,In Time (2011),XXXX,25 Pdb Votes
Nossa Senhora,O Auto da Compadecida (2000),ISFJ,28 Pdb Votes
Vyacheslav Molotov,The Death Of Stalin (2017),ISFJ,3 Pdb Votes
Catherine DeCourcy Vernon,Love & Friendship (2016),ISFJ,1 Pdb Vote
Robert Stanton,Red (2010),ISFJ,10 Pdb Votes
Insp. Bill Armstrong,Zodiac (2007),ISFJ,51 Pdb Votes
Melanie Graysmith,Zodiac (2007),ISFJ,1 Pdb Vote
Molly Graham,Manhunter (1986),XXXX,9 Pdb Votes
Emily Haversham,Underwater (2020),ISFJ,7 Pdb Votes
Gus Moran,Basic Instinct (1992),ISFJ,11 Pdb Votes
Helmut,Night on Earth (1991),ISFJ,201 Pdb Votes
Lance Corporal William Schofield,1917 (2019),ISFJ,7 Pdb Votes
Joe,Love Actually (2003),ISFJ,8 Pdb Votes
Colonel Winnant,Dunkirk (2017),ISFJ,5 Pdb Votes
General Caluan Ematt,Star Wars,ISFJ,8 Pdb Votes
Commander Larma D'Acy,Star Wars,ISFJ,17 Pdb Votes
Paige Tico,Star Wars,ISFJ,14 Pdb Votes
Kaydel Ko Connix,Star Wars,ISFJ,16 Pdb Votes
Admiral Statura,Star Wars,ISFJ,15 Pdb Votes
Raymus Antilles,Star Wars,ISFJ,7 Pdb Votes
Stass Allie,Star Wars,ISFJ,33 Pdb Votes
Taun We,Star Wars,ISFJ,16 Pdb Votes
Sio Bibble,Star Wars,ISFJ,10 Pdb Votes
TC-14,Star Wars,ISFJ,12 Pdb Votes
Yarael Poof,Star Wars,ISFJ,5 Pdb Votes
Sarah Livingstone,District 9 (2009),ISFJ,6 Pdb Votes
Alice Mitchell,Dennis the Menace (1993),ISFJ,3 Pdb Votes
Giulia De Lezze,Dangerous Beauty (1998),XXXX,27 Pdb Votes
Grandma Josephine,Charlie and the Chocolate Factory (2005),ISFJ,17 Pdb Votes
Madame Marie de Tourvel,Dangerous Liaisons (1988),ISFJ,3 Pdb Votes
Selena St. George,Dolores Claiborne (1995),ISFJ,8 Pdb Votes
