char,movie,mbti,votes
Nancy Tremaine,Enchanted (2007),ESTJ,101 Pdb Votes
Tony,Mean Streets (1973),ESTJ,12 Pdb Votes
Lt. Lois Einhorn / Ray Finkle,Ace Ventura: Pet Detective (1994),ESTJ,24 Pdb Votes
Vivian Kensington,Legally Blonde (2001),ESTJ,194 Pdb Votes
James Sandin,The Purge (Franchise),ESTJ,56 Pdb Votes
Vernon Dursley,Harry Potter / Wizarding World Films,ESTJ,210 Pdb Votes
John Ruth,The Hateful Eight (2015),ESTJ,115 Pdb Votes
Frank Lopez,Scarface (1983),ESTJ,108 Pdb Votes
Viktor,Underworld,ESTJ,50 Pdb Votes
Iracebeth / The Red Queen,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ESTJ,478 Pdb Votes
Vector,Alita: Battle Angel (2019),ESTJ,19 Pdb Votes
Ms. Darbus,High School Musical (Film Trilogy),ESTJ,101 Pdb Votes
Taylor McKessie,High School Musical (Film Trilogy),ESTJ,143 Pdb Votes
Lorna Cole,Lethal Weapon (Movie Series),ESTJ,10 Pdb Votes
Yessss,Wreck-It Ralph (Franchise),ESTJ,81 Pdb Votes
Colonel George Dillon,Predator,ESTJ,30 Pdb Votes
Laramie Seymour Sullivan/Dwight Broadbeck,Bad Times at the El Royale (2018),ESTJ,22 Pdb Votes
Benny O'Donnell,Dazed and Confused (1993),ESTJ,28 Pdb Votes
Lureen Newsome Twist,Brokeback Mountain (2005),ESTJ,85 Pdb Votes
Aunt Em,The Wizard of Oz (1939),ESTJ,22 Pdb Votes
Tina the Fat Lard,Napoleon Dynamite (2004),ESTJ,56 Pdb Votes
Walter Peck,Ghostbusters (1984),ESTJ,35 Pdb Votes
Cyril Woodcock,Phantom Thread (2017),ESTJ,38 Pdb Votes
Bernie Rose,Drive (2011),ESTJ,78 Pdb Votes
Cornelius Fudge,Harry Potter / Wizarding World Films,ESTJ,118 Pdb Votes
Nigel,Rio (2011),ESTJ,140 Pdb Votes
Summer,School of Rock (2003),ESTJ,71 Pdb Votes
Troy Maxson,Fences (2016),ESTJ,48 Pdb Votes
Mrs. Robinson,The Graduate (1967),ESTJ,83 Pdb Votes
Emily Charlton,The Devil Wears Prada (2006),ESTJ,445 Pdb Votes
Wyatt Earp,Tombstone (1993),ESTJ,54 Pdb Votes
Duke of Weselton,Frozen (Franchise),ESTJ,142 Pdb Votes
Richard Bagg,Van Wilder (2002),ESTJ,7 Pdb Votes
"Humungus, The",Mad Max (1979),ESTJ,19 Pdb Votes
Skinner,Ratatouille (2007),ESTJ,354 Pdb Votes
Dick Jones,RoboCop,ESTJ,21 Pdb Votes
Aughra,The Dark Crystal (1982),ESTJ,16 Pdb Votes
Nate,Heat (1995),ESTJ,14 Pdb Votes
Mr. Yunioshi,Breakfast at Tiffany's (1961),ESTJ,14 Pdb Votes
Warden Norton,The Shawshank Redemption (1994),ESTJ,205 Pdb Votes
Armando Salazar,Pirates of the Caribbean,ESTJ,102 Pdb Votes
Sir Ector,The Sword in the Stone (1963),ESTJ,28 Pdb Votes
Scroop,Treasure Planet (2002),ESTJ,57 Pdb Votes
Patricia,Split (2016),ESTJ,113 Pdb Votes
Veronica Corningstone,Anchorman (2004),ESTJ,40 Pdb Votes
Maudeline Everglot,Corpse Bride (2005),ESTJ,101 Pdb Votes
Luke Hobbs,The Fast and the Furious (Film Franchise),ESTJ,195 Pdb Votes
Armitage Hux,Star Wars,ESTJ,486 Pdb Votes
Captain Phasma,Star Wars,ESTJ,164 Pdb Votes
Veruca Salt,Willy Wonka and the Chocolate Factory (1971),ESTJ,190 Pdb Votes
Jack D. Ripper,Dr. Strangelove (1964),ESTJ,58 Pdb Votes
Claire Dearing,Jurassic Park / Jurassic World (Film Franchise),ESTJ,260 Pdb Votes
Juror #3,12 Angry Men (1957),ESTJ,325 Pdb Votes
Tom Cooper,Interstellar (2014),ESTJ,81 Pdb Votes
Mr. Potato Head,Toy Story (Franchise),ESTJ,271 Pdb Votes
Ms. Myers,Bridge to Terabithia (2007),ESTJ,5 Pdb Votes
Reggie,The Princess and the Frog (2009),XXXX,1 Pdb Vote
Frank Perry,For Love of the Game (1999),XXXX,1 Pdb Vote
Signora Castelli,"Salò, or the 120 days of Sodom",ESTJ,7 Pdb Votes
The Bishop,"Salò, or the 120 days of Sodom",ESTJ,6 Pdb Votes
Jane Craig,Broadcast News,XXXX,1 Pdb Vote
Frank Buckman,Parenthood,ESTJ,2 Pdb Votes
Doreen Warriner,One Life (2024),ESTJ,2 Pdb Votes
Gabriela Cabos,Matando cabos (2004),ESTJ,2 Pdb Votes
Oscar Cabos,Matando cabos (2004),ESTJ,2 Pdb Votes
Erik Hellstrom,Atlantis: The Lost Empire (2001),XXXX,3 Pdb Votes
No. 20 Rhatha Phongam,Tom Yum Goong,XXXX,1 Pdb Vote
Fred Waitzkin,Searching for Bobby Fischer (1993),ESTJ,2 Pdb Votes
Tara,Operation Wedding (Movie),ESTJ,2 Pdb Votes
King Bombo,Gulliver's Travels (1939),ESTJ,4 Pdb Votes
"Kuai Liang ""Sub-Zero""",Mortal Kombat Legends: Snow Blind,XXXX,1 Pdb Vote
General Shang,Arrival (2016),ESTJ,2 Pdb Votes
Lady Doppler,Megamind vs The Doom Syndicate,XXXX,2 Pdb Votes
Sid Rourke,Harry Brown (2009),XXXX,1 Pdb Vote
Victor,The Orphanage,XXXX,3 Pdb Votes
President/Judge,Anatomy of a Fall (2023),ESTJ,3 Pdb Votes
The Dragon,Damsel (2024),ESTJ,30 Pdb Votes
The Mayor,Law Abiding Citizen (2009),XXXX,1 Pdb Vote
Charlie's Boss,Kitty the Killer (2023),ESTJ,5 Pdb Votes
Malibu Police Chief,The Big Lebowski (1998),XXXX,1 Pdb Vote
Saddam Hussein,The Big Lebowski (1998),XXXX,1 Pdb Vote
Claire Dupont,Upgraded (2024),XXXX,9 Pdb Votes
Raven,LIVE,XXXX,1 Pdb Vote
General Larraby,Zoom (2006),XXXX,1 Pdb Vote
Marco,Colombiana (2011),ESTJ,9 Pdb Votes
Emilio ,Colombiana (2011),ESTJ,7 Pdb Votes
"Jerry Jumbeaux, Jr.",Zootopia (2016),ESTJ,2 Pdb Votes
Travis,Horror,ESTJ,3 Pdb Votes
Bear,Horror,ESTJ,3 Pdb Votes
Rebecca Stillman,Alien Code,ESTJ,5 Pdb Votes
Marion,Timer (2009),ESTJ,2 Pdb Votes
Mangalam Srinu,Pushpa,ISTJ,2 Pdb Votes
Dr. Frau Schloss,Persepolis (2007),XXXX,2 Pdb Votes
"Richard ""McGoo"" Collins",School Ties (1992),ESTJ,3 Pdb Votes
Kim Cha-in,Asura: The City of Madness,ESTJ,5 Pdb Votes
Reverend Mother Ramallo,Dune: Part Two (2024),ESTJ,9 Pdb Votes
Solly Shapiro,"Hey, Good Lookin' (1982)",XXXX,1 Pdb Vote
Brian Irons,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Torture Freddy Head,Five Nights at Freddy's (Movie),XXXX,1 Pdb Vote
Nan Roth,Finally Dawn (2023),XXXX,1 Pdb Vote
Farnsworth,The Little Engine That Could (1991),ESTJ,2 Pdb Votes
צחי (קרנף),מישהו לרוץ איתו (2006) | Someone to Run With,XXXX,1 Pdb Vote
פסח בית הלוי (Pesach Beit Halevy),מישהו לרוץ איתו (2006) | Someone to Run With,XXXX,1 Pdb Vote
Otis,Marmalade (2024),ISTJ,5 Pdb Votes
Toshihide,How to Find Happiness (2022),ESTJ,2 Pdb Votes
Crassus Xanthos Snow,The Ballad of Songbirds and Snakes (2023),ESTJ,2 Pdb Votes
Pillow Foster,Our Drawings (Calobi Productions),XXXX,3 Pdb Votes
Snow Queen,Barbie and the Pink Shoes,ESTJ,2 Pdb Votes
billy bold,Tudo por um popstar,ESTJ,10 Pdb Votes
Ted Orion,The Mighty Ducks Trilogy,ESTJ,5 Pdb Votes
Yolande of Aragon,The Messenger: The Story of Joan of Arc,ESTJ,3 Pdb Votes
郑刚 Zheng Gang,坚如磐石 (Under the Light),XXXX,1 Pdb Vote
Norwin,Bon Bini Holland,ESTP,3 Pdb Votes
Hacer'in Babası,Çöpçüler Kralı (1977),XXXX,1 Pdb Vote
Mr. Greenway,Elf (2003),ESTJ,3 Pdb Votes
Mario Sturniolo,GAMING,XXXX,1 Pdb Vote
Nikolai Prokhorenko,Bandit Petersburg | Бандитский Петербург,ESTJ,1 Pdb Vote
King,Tři Oříšky Pro Popelku (1973),ESTJ,2 Pdb Votes
Finn (Meow's little princess),Sillypology fandom,ESTJ,42 Pdb Votes
ash,Sillypology fandom,ESTJ,10 Pdb Votes
Simon,The Gift,XXXX,1 Pdb Vote
Μίλτος,Στέλλα (1955) - Greek Movie,XXXX,1 Pdb Vote
Judy Green,How to Lose a Guy in 10 days,XXXX,1 Pdb Vote
Carol Dearden,Detachment,XXXX,1 Pdb Vote
Mr. Kane,Wildlings (2019),ESTJ,2 Pdb Votes
Skye,How to Have Sex (2023),ESTJ,7 Pdb Votes
John Nuñez,Rewind,ESTJ,12 Pdb Votes
Charlotte,Kalte füsse,XXXX,1 Pdb Vote
Kit,Crossroads (2002),ESTJ,2 Pdb Votes
Ivy Murray,Jinxed,ESTJ,5 Pdb Votes
The prosecutor,Anatomy of a Fall (2023),ESTJ,32 Pdb Votes
Prosecutor (Avocat général),Anatomie d'une chute,ESTJ,2 Pdb Votes
Granny Boar,Kung Fu Panda (Franchise),ESTJ,2 Pdb Votes
Harmada,Rebel Moon (Franchise),ESTJ,7 Pdb Votes
Cassius,Rebel Moon (Franchise),ESTJ,8 Pdb Votes
Kaito Takahara,Phantom (2023),ESTJ,8 Pdb Votes
Mrs. Mihailova (Tha maths teacher),Dyad (2023),ESTJ,2 Pdb Votes
Sintara Golden,American Fiction,ESTJ,13 Pdb Votes
Dr. Hilal Meer,Haider (2014),ESTJ,2 Pdb Votes
Federico Alcini (Versione Malvagia),Cartoon Movie (Series),ESTJ,12 Pdb Votes
Miss Millie,The Color Purple (2023),XXXX,1 Pdb Vote
Sukie,Drive-Away Dolls,ESTJ,4 Pdb Votes
Balbir R. Singh,Animal (2023 film),ESTJ,15 Pdb Votes
Letizia Bonaparte,"Napoleon ""Kitbag"" (2023)",ESTJ,4 Pdb Votes
Xica do Pote,Ai que vida!,XXXX,1 Pdb Vote
The Inspector,Asuran,XXXX,1 Pdb Vote
Dr. Bates,Gulliver's Travels (TV Mini Series 1996),XXXX,4 Pdb Votes
Balbir Singh,Animal Movie,ESTJ,1 Pdb Vote
Adolf Hitler,Moloch (1999 film),XXXX,1 Pdb Vote
Ebay Elayne,Wreck-It Ralph (Franchise),XXXX,7 Pdb Votes
Флюра Габдуловна,Слово пацана. Кровь на асфальте / Slovo patsana,ESTJ,2 Pdb Votes
Muthu,Vada Chennai,ESTJ,3 Pdb Votes
Logan,Leo (2023),ESTJ,1 Pdb Vote
The Banker Bull,Sing (Franchise),XXXX,1 Pdb Vote
Mr Kelly,Heathers (1989),ISTJ,12 Pdb Votes
Firdevs Yöreoğlu,Bihter: A Forbidden Passion,XXXX,5 Pdb Votes
Faik,En Büyük Şaban,ESTJ,2 Pdb Votes
Süleyman,Yaratılan,ESTJ,1 Pdb Vote
Zaree,Trapped 2013 (Darband),XXXX,2 Pdb Votes
Odile,Barbie and the Pink Shoes,ESTJ,2 Pdb Votes
Ambassador Renata,Barbie in A Mermaid Tale 2,ESTJ,1 Pdb Vote
Bill Roberts,Intruder (1989),XXXX,2 Pdb Votes
Padma,Vada Chennai,ESTJ,2 Pdb Votes
The Expert,The Killer,ESTJ,1 Pdb Vote
Mrs Gargery,Great Expectations (1946),XXXX,13 Pdb Votes
Dominikowa,Chłopi (2023),ESTJ,1 Pdb Vote
Maciej Boryna,Chłopi (2023),ESTJ,1 Pdb Vote
Connie Walsh,House of Sand and Fog (2003),XXXX,1 Pdb Vote
Mrs Grundy,Archie: To Riverdale and back again (1990 movie),XXXX,1 Pdb Vote
Veronica Lodge,Archie: To Riverdale and back again (1990 movie),ESTJ,9 Pdb Votes
Sergeant Corrigan,The pale horse (1997 film),XXXX,1 Pdb Vote
Lou Loduca,Bee Movie (2007),ESTJ,10 Pdb Votes
Emily Brent,And then there were none (1945 film),XXXX,2 Pdb Votes
Joyce,Jules (2023),XXXX,2 Pdb Votes
Alonzo P. Hawk,The Absent-Minded Professor (1961),ESTJ,3 Pdb Votes
Peter Mitchell,Three Men and a Baby (1987),XXXX,9 Pdb Votes
Bar owner,Cool World (1992),XXXX,4 Pdb Votes
Golden leg Fung,Shaolin soccer,ESTJ,3 Pdb Votes
Antony das,Lokesh Cinemeatic Universe ( LCU),ESTJ,6 Pdb Votes
Mike Munrow,Dogman,ESTJ,44 Pdb Votes
Jayda's Dad,Leo (2023),ESTJ,7 Pdb Votes
Ms. Malkin,Leo (2023),ESTJ,27 Pdb Votes
Mother Superior,The Trouble with Angels (1966),ESTJ,1 Pdb Vote
Fickelgruber,Wonka (2023 Movie),ESTJ,1 Pdb Vote
Kevin,Elevator Game (2023),XXXX,2 Pdb Votes
John Majors,Out Cold,ESTJ,3 Pdb Votes
Nicolai Koloff,Rocky,ESTJ,2 Pdb Votes
Ludmilla Drago,Rocky,ESTJ,3 Pdb Votes
John Herod,The Quick and the Dead (1995),ESTJ,4 Pdb Votes
Injune Joe,The Adventures Of Mark Twain,XXXX,1 Pdb Vote
Ezra,The Haunted Mansion,ESTJ,1 Pdb Vote
Angu Ayah,Black Narcissus (1947),XXXX,2 Pdb Votes
switzerland,shart battle,XXXX,2 Pdb Votes
Keunkal,Believer 2 (2023),XXXX,17 Pdb Votes
Cassie Barnes,Three Wise Girls,ESTJ,1 Pdb Vote
Fritz Von Erich,The Iron Claw,ESTJ,5 Pdb Votes
Captain Schnepel,Escape from Pretoria,XXXX,1 Pdb Vote
Varman,Jailer,ESTJ,1 Pdb Vote
César Soubeyran ,Jean de Florette (1986 film),XXXX,2 Pdb Votes
Tom Bates,Brimstone and Treacle (1976 film),XXXX,2 Pdb Votes
Pa,American Gothic (1988),ESTJ,2 Pdb Votes
Kramer,The Element of Crime,ESTJ,13 Pdb Votes
Chen Handong,Lan Yu(2001),ESTJ,2 Pdb Votes
Вика Бобр,Univer. New Dorm,ESTJ,4 Pdb Votes
Madame Souza,The Triplets of Belleville (2003),ESTJ,2 Pdb Votes
Jim Dunlop,Eileen (2023),ESTJ,4 Pdb Votes
Madame de Bossé,Barbie and the Three Musketeers (2009),ESTJ,4 Pdb Votes
Lonnie Hawkins,Ransom (1996),ESTJ,1 Pdb Vote
Kate Mullen,Ransom (1996),ESTJ,0
demonic pom pom,shart battle,XXXX,0
Brundon,Night At The Museum (Franchise),ESTJ,2 Pdb Votes
Tip,Over The Edge (1979),ESFJ,1 Pdb Vote
Town Marshall,Cars (Franchise),ESTJ,2 Pdb Votes
Dhanalakshmi Randhawa,Rocky Aur Rani Kii Prem Kahani (2023),XXXX,6 Pdb Votes
Jade Emperor,The Monkey King,ESTJ,2 Pdb Votes
Chieftess,Cars (Franchise),ESTJ,2 Pdb Votes
Betty Lou,Uncle Drew,XXXX,1 Pdb Vote
Dax,Uncle Drew,XXXX,2 Pdb Votes
Frankie,Set it Off,ESTJ,4 Pdb Votes
Nancy,Wet Hot American Summer,ESTJ,4 Pdb Votes
Beth,Wet Hot American Summer,ESTJ,4 Pdb Votes
Jason ,trapped in the cabin,XXXX,6 Pdb Votes
Vicky,Salsa (1988),XXXX,1 Pdb Vote
Gail Dwyer,Nine Months,XXXX,5 Pdb Votes
Taeko Satake,The Flavor of Green Tea over Rice,XXXX,1 Pdb Vote
Combat Carl,Toy Story (Franchise),ESTJ,2 Pdb Votes
Linderina Crane,Harry Potter Magic Awakened,ESTJ,3 Pdb Votes
Border Patrolman,No Country for Old Men (2007),ESTJ,3 Pdb Votes
Aksentije Topalović,Maratonci trče počasni krug (1982),ESTJ,4 Pdb Votes
Laki Topalović,Maratonci trče počasni krug (1982),ESTJ,7 Pdb Votes
Mrs. Wilkinson,Spider (2002 film),ESTJ,3 Pdb Votes
Andrew,Corner Office,ESTJ,9 Pdb Votes
Doakes,Flesh and Fantasy (1943),ESTJ,2 Pdb Votes
"Tosun ""İbrahim"" Paşa",Tosun Pasha,XXXX,1 Pdb Vote
Signor Matiste,Citizen Kane (1941),ESTJ,3 Pdb Votes
Jim W. Gettys,Citizen Kane (1941),ESTJ,3 Pdb Votes
Mr. Bernardi,Freaky (2020),XXXX,1 Pdb Vote
Three Headed Knight,Monty Python and the Holy Grail (1975),ESTJ,2 Pdb Votes
General Krang,Teenage Mutant Ninja Turtles (2014),ESTJ,3 Pdb Votes
Fujiyama,Samurai cop (1991),XXXX,1 Pdb Vote
Tran,Tropic Thunder (2008),ESTJ,3 Pdb Votes
Bráulio,Eles Não Usam Black-tie (1981),ISTJ,5 Pdb Votes
Romana ,Eles Não Usam Black-tie (1981),ESTJ,5 Pdb Votes
Captain Ives,Interstate 60 (2002),XXXX,1 Pdb Vote
Rosette,Baby Blood (1990),ESTJ,3 Pdb Votes
Lohman,Baby Blood (1990),ESTJ,9 Pdb Votes
Anna,Culpa mía (My Fault) 2023,ESTJ,13 Pdb Votes
Frost,Sound of Freedom (2023),ESTJ,4 Pdb Votes
Luda (Люда),Love and Pigeons (Любовь и голуби),XXXX,3 Pdb Votes
Mona Champagne,Home Sweet Hell,ESTJ,8 Pdb Votes
Roger Robb,Oppenheimer (2023),ESTJ,63 Pdb Votes
Pheobe King,The Out-Laws,ESTJ,6 Pdb Votes
Tiana,Wreck-It Ralph (Franchise),ESTJ,9 Pdb Votes
Peter Howles,Oxford Blues (1984),XXXX,1 Pdb Vote
Sheriff Will Teasle,First Blood (1982),ESTJ,5 Pdb Votes
The King,"Red, White and Royal Blue (2023)",ESTJ,4 Pdb Votes
Zahra Bankston,"Red, White and Royal Blue (2023)",ESTJ,48 Pdb Votes
John Berry,The Hotel New Hampshire (1984),ESTJ,2 Pdb Votes
Colonel Weber,Indiana Jones (Series),ESTJ,10 Pdb Votes
Miss Harris,The Great Gilly Hopkins (2015),XXXX,2 Pdb Votes
Elyse,American Pie,XXXX,4 Pdb Votes
Ichinose Eiji,Kimi no Hana ni Naru (I will be your bloom),XXXX,2 Pdb Votes
Professor Svankmajer,Scooby Doo! Legend of the Phantosaur,ENTJ,5 Pdb Votes
Bill Morgan ,Back in Circulation (1937),XXXX,4 Pdb Votes
Jean Podolski,MAMA (2013),ESTJ,1 Pdb Vote
Forozuan,Kung Fu Panda (Franchise),ESTJ,6 Pdb Votes
Mrs. Adams,Alice Adams (1935),XXXX,96 Pdb Votes
Anka,Vacations of Petrov and Vasechkin (1984),ENTJ,2 Pdb Votes
William,Final Girl (2015),ESTJ,1 Pdb Vote
Bernie Lumen,Elemental,ESTJ,2 Pdb Votes
Margaret More,A Man for All Seasons (1966),XXXX,1 Pdb Vote
The bakery manager,Paris (2008),XXXX,2 Pdb Votes
Sister Sainte-Christine,La Religieuse (1966),XXXX,10 Pdb Votes
Howard Prescott,The Secret Of My Success,ESTJ,4 Pdb Votes
Madame Landry,Seance,ISFJ,3 Pdb Votes
J.T. Quincy,Apocalypse (film series),ESTJ,3 Pdb Votes
The Policeman,Following (1998),ESTJ,2 Pdb Votes
Rev. Capt. Samuel Johnson Clayton,The Searchers (1956),ESTJ,2 Pdb Votes
Ace Stamper,Splendor in the Grass (1961),ESTJ,2 Pdb Votes
Linda Challis,Halloween 3: Season of the Witch,ESTJ,2 Pdb Votes
Sir Arthur Robertson,55 Days at Peking (1963),ISTJ,1 Pdb Vote
Form V: Shien/Djem So,Star Wars: Lightsabers,ESTJ,1 Pdb Vote
Colonel Burr MacFay,The Thin Man (Series),ESTJ,1 Pdb Vote
Aunt Katherine Forrest,The Thin Man (Series),ESTJ,5 Pdb Votes
Jim Balsillie,BlackBerry (2023),XXXX,3 Pdb Votes
Gregory Benson,That Darn Cat! (1965),XXXX,21 Pdb Votes
Katie Nanna,Mary Poppins (1964),XXXX,2 Pdb Votes
Aimes,The Fast and the Furious (Film Franchise),ESTJ,2 Pdb Votes
Elisabeth,Corsage (2022),XXXX,1 Pdb Vote
Stanley Zak,Asteroid City,ESTJ,7 Pdb Votes
Detention Teacher,K-12 (2019),ESTJ,3 Pdb Votes
Dean,K-12 (2019),ESTJ,6 Pdb Votes
Marcee Tidwell,Jerry Maguire (1996),XXXX,1 Pdb Vote
Susan Stanton,Primary Colors (1998),ESTJ,1 Pdb Vote
Charan Grover,Happy New Year (2014),XXXX,6 Pdb Votes
Agent James Suggs,Alvin And The Chipmunks (2007),ESTJ,1 Pdb Vote
 Joshua Mallon IV,Road to...(Series),XXXX,1 Pdb Vote
Victor Manzon,Sorcerer (1977),XXXX,16 Pdb Votes
Candy,The Devil's Rejects (2005),ESTJ,1 Pdb Vote
Ghost train boss,Jack and the Cuckoo-clock Heart,ESTJ,7 Pdb Votes
Jasmine,"Big Mommas: Like Father, Like Son",ESTJ,8 Pdb Votes
Jerry Dolan,Poor Little Rich Girl (1936),XXXX,5 Pdb Votes
 Long John Silver,Treasure Island (1934),XXXX,1 Pdb Vote
Arachne Crane,The Ballad of Songbirds and Snakes (2023),ESTJ,7 Pdb Votes
Kriv Norixius,Dungeons & Dragons: Honor Among Thieves (2023),ESTJ,0
Sue,Talk to Me,ESTJ,0
Mark,Cobweb,ESTJ,0
Lammark,To Catch a Killer,XXXX,0
Queen Thundra,Aladdin (1992),XXXX,0
Joe Ransom,Joe (2013),ESTJ,0
Monji Tokuyama,High & Low The Worst X (Cross),ESTJ,4 Pdb Votes
Amahisa Sabō (Saboten),High & Low The Worst X (Cross),XXXX,3 Pdb Votes
Reiji Himuro,High & Low The Worst X (Cross),XXXX,4 Pdb Votes
Queen Leah,Descendants (Franchise),ESTJ,13 Pdb Votes
Harry S. Truman,Oppenheimer (2023),ESTJ,39 Pdb Votes
Sgt. Maj. Basil Plumley,We Were Soldiers,ISTJ,1 Pdb Vote
Once-ler's Aunt Grizelda,The Lorax (2012),ESTJ,11 Pdb Votes
John Prentice,Evelyn Prentice (1934),XXXX,23 Pdb Votes
Master Sergeant John Kinley,Guy Ritchie's The Covenant (2023),ESTJ,2 Pdb Votes
The Sergeant,Birdboy: The Forgotten Children,ESTJ,2 Pdb Votes
Diedrich Heßling,Der Untertan (1951),ESTJ,2 Pdb Votes
Aunt Susan ,The Cat and the Canary (1939),ESTJ,1 Pdb Vote
R.F. Simpson,Singin' in the Rain (1952),ESTJ,1 Pdb Vote
Nicholas 'Nick' Kendall,My Cousin Rachel (1952),XXXX,1 Pdb Vote
O'Brien ,Nineteen Eighty-Four (1984),XXXX,19 Pdb Votes
Sandra Anderson,Legion (2010),XXXX,6 Pdb Votes
Gabriel,Legion (2010),ESTJ,2 Pdb Votes
Carmi Can'an,Waltz with Bashir (2008),XXXX,1 Pdb Vote
Fazıl Bey,Baba Bizi Eversene,ESTJ,14 Pdb Votes
Mike,Operation Fortune: Ruse de guerre (2023),XXXX,1 Pdb Vote
Darryl,Thelma & Louise (1991),ESTJ,1 Pdb Vote
Marina,"Saneamento Básico, o Filme",ESTJ,1 Pdb Vote
Leo F. Drummond,The Rainmaker (1997),XXXX,1 Pdb Vote
Liz Imbrie,High Society (1956),XXXX,4 Pdb Votes
Oscar Hubbard,The Little Foxes (1941),ESTJ,1 Pdb Vote
Baron von Dames,The Smudger Movie (2021),XXXX,1 Pdb Vote
Macy,Trick r Treat (2007),XXXX,4 Pdb Votes
Emma,Trick r Treat (2007),XXXX,1 Pdb Vote
Emily Webb,Our Town (1940),XXXX,70 Pdb Votes
von Haake,Arch of Triumph (1948),ESTJ,1 Pdb Vote
"Elizabeth Mae ""Libby"" Logan-Strong",The Whales of August (1987),XXXX,1 Pdb Vote
King Edward VI,The Prince and the Pauper (1937),XXXX,13 Pdb Votes
Queen Elizabeth ,The Private Lives of Elizabeth and Essex (1939),XXXX,1 Pdb Vote
Physicist Barbie,Barbie (2023),ESTJ,1 Pdb Vote
Jo Keller,The Amazing Dr. Clitterhouse (1938),ISTJ,1 Pdb Vote
Gail Wynand,The Fountainhead (1949),XXXX,1 Pdb Vote
 Leona Stevenson,"Sorry, Wrong Number (1948)",ESTJ,2 Pdb Votes
William Scott,The Valley of Decision (1945),XXXX,1 Pdb Vote
"Janie ""Duchess"" Barlow",Dancing Lady (1933),ESFJ,2 Pdb Votes
Italian guy,No Reservations (2007),XXXX,2 Pdb Votes
Polonius,Hamlet (1990),XXXX,1 Pdb Vote
Dr. Andrew Manson,The Citadel (1938 film),ESTJ,5 Pdb Votes
Colonel Bishop ,Captain Blood (1935),XXXX,5 Pdb Votes
Alexander Andrews,It Happened One Night (1934),ESTJ,2 Pdb Votes
 Felice Venable,Cimarron (1931),XXXX,2 Pdb Votes
Cardinal Wolsey,A Man for All Seasons (1966),XXXX,2 Pdb Votes
Gilbert Foliot,Becket (1964),XXXX,12 Pdb Votes
Frank Anselmo,City Hall (1996),ESTJ,1 Pdb Vote
Catherine Parr,The Private Life of Henry VIII (1931),ESTJ,2 Pdb Votes
Lucy Lee,Vigil in the Night (1940),XXXX,3 Pdb Votes
Cedric,Ivanhoe (1952),ESTJ,1 Pdb Vote
Mrs. Agnes Hamilton,The Bishop's Wife (1947),XXXX,2 Pdb Votes
Sophie MacDonald,The Razor's Edge (1944),ESTJ,8 Pdb Votes
Duke of Exeter,Henry V (1944),XXXX,3 Pdb Votes
Sr. Marie Therese Vauzou,The Song of Bernadette (1943),XXXX,1 Pdb Vote
Benjamin Dingle ,The More the Merrier (1943),ESTJ,1 Pdb Vote
Jerry Cohan ,Yankee Doodle Dandy (1942),XXXX,1 Pdb Vote
Dr. Jaquith,"Now, Voyager (1942)",XXXX,2 Pdb Votes
George Amberson Minafer,The Magnificent Ambersons (1942),ESTJ,17 Pdb Votes
Hugo Matuschek,The Shop Around the Corner (1940),XXXX,3 Pdb Votes
Bástya elvtárs,A tanú (1979),INTJ,2 Pdb Votes
Oliver,Sons of the Desert (1933),ESTJ,7 Pdb Votes
"Victor, Earl of Rhyall",The Grass is Greener (1960),ESTJ,5 Pdb Votes
Andriani,Mata Hari (1931),XXXX,1 Pdb Vote
Henry Gatewood,Stagecoach (1939),ESTJ,15 Pdb Votes
Clyde Wynant,The Thin Man (Series),ESTJ,7 Pdb Votes
Rita,The Boogeyman,ESTJ,3 Pdb Votes
Shane,Child's Play (2019),XXXX,1 Pdb Vote
Gülperi,Şevkat Yerimdar,ESTJ,3 Pdb Votes
Bahar,Şevkat Yerimdar,ESTJ,8 Pdb Votes
Sanem,Şevkat Yerimdar,XXXX,3 Pdb Votes
Russ Tisdale,Boss Baby (Franchise),ESTJ,1 Pdb Vote
Mr. Singh,Dance Dance डांस डांस (1987),ESTJ,10 Pdb Votes
Mayfair Lipp,The Ballad of Songbirds and Snakes (2023),ESTJ,3 Pdb Votes
Commander Hoff,The Ballad of Songbirds and Snakes (2023),ESTJ,1 Pdb Vote
יפה (Yafa),צ'רלי וחצי | Charlie and a Half (1974),XXXX,2 Pdb Votes
Valmiki,Ala Vaikunthapurramuloo (2020),ENFP,1 Pdb Vote
Amulya,Ala Vaikunthapurramuloo (2020),ESTJ,0
Cardinal Sullivan,The Pope's Exorcist (2023),ESTJ,0
Jack Forrest,Maniac Cop (Trilogy),ESTP,0
Farman (Qeysar's brother),Qeysar (1969),ESTJ,0
Mills,65 (2023),ESTJ,0
Jack,Captain Fantastic (2016),ESTJ,0
Monte Jackson,Ghosted (2023),XXXX,0
Pamela Landy,Jason Bourne,ESTJ,0
Coronel Horácio,O Dragão da Maldade Contra o Santo Guerreiro,ESTJ,0
James,Tyrannosaur (2011 film),ESTJ,0
Papa Mario,The Super Mario Bros. Movie (2023),ESTJ,0
Sophie E. Jean,Joint Security Area (2000),ESTJ,0
