char,movie,mbti,votes
Jenny Lerner,Deep Impact,XXXX,1 Pdb Vote
Mike Williams,Deepwater Horizon,XXXX,3 Pdb Votes
Victoria Dickham,Der Wixxer,ENFJ,1 Pdb Vote
Sir Edmund Burton,Transformers (Bayverse),ENFJ,7 Pdb Votes
Song Yoo-Hwa,Real,ENFJ,1 Pdb Vote
Oralee,Antrum,ENFJ,13 Pdb Votes
Jack Bartlett,Sugar & Spice (2001),XXXX,5 Pdb Votes
Aswad Ayoob,Hum kahan k sachay thay,XXXX,1 Pdb Vote
Paige,The Banana Splits Movie (2019),XXXX,13 Pdb Votes
Don Whitaker,Daddy's Home 2,XXXX,4 Pdb Votes
Le projectionniste,Princes et Princesses,INFJ,2 Pdb Votes
Maga Feliza,I magicanti e i 3 elementi,ENFJ,5 Pdb Votes
Rubio,I magicanti e i 3 elementi,ENFJ,1 Pdb Vote
Maria,Coven/Akelarre (2021),XXXX,7 Pdb Votes
Prancer,The Flight Before Christmas (2008),XXXX,15 Pdb Votes
Francisco Boix,The Photographer of Mauthausen (2018),ENFJ,2 Pdb Votes
Karessa,"tick, tick...BOOM!",ENFJ,5 Pdb Votes
Father Topo,A Boy Called Christmas,ENFJ,33 Pdb Votes
Bob Lin,Love Hard (2021),ENFJ,14 Pdb Votes
Angel Kronk,The Emperor's New Groove (2000),ENFJ,15 Pdb Votes
Reverend Dave,God's Not Dead,ENFJ,8 Pdb Votes
Derek Reynolds,Save the Last Dance,ENFJ,4 Pdb Votes
Father Mcenroe,Machuca (2004),ENFJ,2 Pdb Votes
Miriam Sommer,Sonnenallee,ENFJ,5 Pdb Votes
Clara,Princess Lillifee And The Little Unicorn,XXXX,2 Pdb Votes
Alex,Mi obra maestra (2018),ENFJ,5 Pdb Votes
May,Lucky,ENFJ,23 Pdb Votes
Santa Claus,Olive The Other Reindeer (1999),ENFJ,35 Pdb Votes
Joel Wachs,Licorice Pizza,ENFJ,8 Pdb Votes
Azur,Azur & Asmar,ENFJ,5 Pdb Votes
Элиз,August Night,XXXX,5 Pdb Votes
Sandy West,The Runaways (2010),ENFJ,2 Pdb Votes
Felix Turner,The Normal Heart,XXXX,11 Pdb Votes
Claire Eiffel,Eiffel (2021),ENFJ,2 Pdb Votes
Kon Yoon-su,Drive My Car,ENFJ,6 Pdb Votes
Agent Henry Carver,Push,ENFJ,12 Pdb Votes
Lucas,Diários de Intercâmbio (2021),ENFJ,6 Pdb Votes
Lucinha Araújo,Cazuza: O Tempo Não Para (Time Doesn't Stop),ENFJ,1 Pdb Vote
Katherine McMichaels,From Beyond (1986),ENFJ,3 Pdb Votes
Edyp,G.F.Darwin,ENFJ,12 Pdb Votes
Lalo,Malos Hábitos (2007),ENFJ,5 Pdb Votes
Herald of the Change,Dune (2021),ENFJ,11 Pdb Votes
Stephan,Prey (2021),ENFJ,5 Pdb Votes
Purl,Sparkshorts (Pixar Artists Projects),ENFJ,4 Pdb Votes
Saamiya,Veer Zaara,ENFJ,4 Pdb Votes
Eileen,My Left Foot (1989),ENFJ,6 Pdb Votes
Ariane,The Big Hit,ENFJ,23 Pdb Votes
Nana,"Wheel of Fortune and Fantasy (2021, 偶然と想像)",ENFJ,8 Pdb Votes
Mike,SLC Punk! (1998),ENFJ,1 Pdb Vote
Ingvar,Lamb (2021),ENFJ,3 Pdb Votes
Gilda Farrell,Design for Living (1933),XXXX,3 Pdb Votes
Johnny Case,Holiday (1938),ENFJ,3 Pdb Votes
Linda Seton,Holiday (1938),XXXX,1 Pdb Vote
Taylor,Minor Details,XXXX,11 Pdb Votes
Andre Malek,Timeline,ENFJ,1 Pdb Vote
Pinbacker,Sunshine (2007),ENFJ,14 Pdb Votes
Anna Chevelrone,Never-Ending Game of Revenge (2018),ENFJ,2 Pdb Votes
Ron Clark,The Ron Clark Story,ENFJ,1 Pdb Vote
Isabela Madrigal,Disney's Encanto,ENFJ,13 Pdb Votes
Hadley Ashton,New Best Friend (2002),ENFJ,5 Pdb Votes
Evan Webber,Knock Knock!,ENFJ,1 Pdb Vote
Nina,Caucasian Prisoner,ENFJ,4 Pdb Votes
Val,Afterlife of the Party (2021),ENFJ,10 Pdb Votes
Nivea del Valle,The House of the Spirits (1993),ENFJ,3 Pdb Votes
Samson,The Wild,ENFJ,1 Pdb Vote
Sinterklaas,Het Paard van Sinterklaas (2005),ENFJ,12 Pdb Votes
Manuel Bonifacio,Seven Sundays,ENFJ,4 Pdb Votes
Mr. Davies,The Moth Diaries (2011),ENFJ,31 Pdb Votes
Anastazja,All My Friends Are Dead (2020),ENTJ,13 Pdb Votes
La Linda,The Card Counter,ENFJ,4 Pdb Votes
Charles Wolf,Worth (2020),ENFJ,17 Pdb Votes
Scott Fitzgerald,Midnight in Paris (2011),ENFJ,9 Pdb Votes
Val,Afterlife of the party,ENFJ,13 Pdb Votes
Bron,The Land Before Time (1988),XXXX,9 Pdb Votes
The Teen Angel,Grease (1978),XXXX,1 Pdb Vote
Marlo,Flatliners 2017,ENFJ,18 Pdb Votes
Gloria,Grown Ups,ENFJ,50 Pdb Votes
Ha Chae Yoon,The Negotiation,ENFJ,5 Pdb Votes
Kim Jang Han,The Last Princess (2016),ENFJ,2 Pdb Votes
Colleen,Ghostland (2018),ENFJ,7 Pdb Votes
Vianne Rocher,Chocolat (2000),ENFJ,1 Pdb Vote
Nephthys,Gods of Egypt (2016),ENFJ,4 Pdb Votes
Mike Vargas,Touch Of Evil (1958),ENFJ,3 Pdb Votes
Ra Hee,Miracle: Letters to the President,ENFJ,9 Pdb Votes
Kay Amin,Last King of Scotland (2006),XXXX,15 Pdb Votes
Usha,Hillbilly Elegy (2020),ENFJ,4 Pdb Votes
Debbie,Friday (1995),ENFJ,8 Pdb Votes
Sherman Fields/Candyman,Candyman (2021),ENFJ,9 Pdb Votes
Alice Zander,Ouija: Origin of Evil,ENFJ,2 Pdb Votes
Sachiko Nakajima,My Teacher / Sensei! Suki ni Natte mo Ii Desuka? (2017),XXXX,12 Pdb Votes
Charles Castro,France (2021),ENFJ,14 Pdb Votes
Stone Crandall,Vacation (2015),ENFJ,2 Pdb Votes
Julia Banks,Unforgettable (2017),ENFJ,0
Illyana Zerbst,The Witcher: Nightmare of the Wolf (2021),ENFJ,0
Abigail Berman,Fear Street (Franchise),ENFJ,0
Chief Broadbeak,Free Birds (2013),ENFJ,0
Lindsay,Read it and Weep (2006),ENFJ,4 Pdb Votes
Hathor,Gods of Egypt (2016),ENFJ,16 Pdb Votes
Rhea Kumar,Spin (2021),XXXX,7 Pdb Votes
Kim Sung-hwan,Wonderful Nightmare (2015),XXXX,2 Pdb Votes
Camille,Full Moon in Paris,ENFJ,2 Pdb Votes
Will Wagner,Avalon High,ENFJ,10 Pdb Votes
Officer Johnny,Free Guy (2021),ENFJ,4 Pdb Votes
Prince,Cinderella (1989),ENFJ,1 Pdb Vote
William Rollins,Chatroom (2010),ENFJ,13 Pdb Votes
Marcel,Couples Retreat,ENFJ,8 Pdb Votes
Cynthia,Couples Retreat,ENFJ,6 Pdb Votes
Penny Pester,Ladybugs (1992),ENFJ,4 Pdb Votes
Lucky,Ghostbusters (1984),ENFJ,3 Pdb Votes
Barbara Franklin,Respect (2021),ENFJ,3 Pdb Votes
Prince Nutcracker,The Nutcracker (1973),ENFJ,4 Pdb Votes
Nutcracker,The Nutcracker (1995),ENFJ,9 Pdb Votes
Therapist,The Idle Mind,ENFJ,28 Pdb Votes
Blake Gaines,San Andreas (2015),XXXX,10 Pdb Votes
Emma Gaines,San Andreas (2015),ENFJ,3 Pdb Votes
Sam Rogers,Anaconda,ENFJ,2 Pdb Votes
Françoise,Le Rayon Vert (1986),ENFJ,2 Pdb Votes
Jacques,Le Rayon Vert (1986),ESFP,2 Pdb Votes
Buddy Threadgoode,Fried Green Tomatoes,ENFJ,1 Pdb Vote
Nidhi,Tiyaan (2017),ENFJ,2 Pdb Votes
Lani,Surf's Up,ENFJ,13 Pdb Votes
Nicole,Boyhood (2014),ENFJ,3 Pdb Votes
Bubi,Una Película de Huevos,XXXX,44 Pdb Votes
Barbie,Barbie: A Perfect Christmas (2011),ENFJ,2 Pdb Votes
Richard Benson,Paris When it Sizzles,ENFJ,5 Pdb Votes
Charlie,Charlie’s Angels (2000),ENFJ,1 Pdb Vote
Gunter,Where Hands Touch (2018),ENFJ,1 Pdb Vote
Hope,Five Feet Apart (2019),ENFJ,3 Pdb Votes
Jonathan Grove,The Final Destination (2009),ENFJ,1 Pdb Vote
Rhona Nack,Brain On Fire (2016),ENFJ,7 Pdb Votes
Carmen,Happy Feet (2006-2011),XXXX,1 Pdb Vote
Nestor,Happy Feet (2006-2011),ENFJ,8 Pdb Votes
Bhuvan,Lagaan (2001),ENFJ,12 Pdb Votes
Lydia,Klaus (2019),XXXX,5 Pdb Votes
Mrs. Kolbein,Don't Hang Up (2016),ENFJ,1 Pdb Vote
Alice le Rose,padrenostro (2020),ENFJ,30 Pdb Votes
Loretta Jamison,The Visit,ENFJ,3 Pdb Votes
Agatha Pink-Sparrow,The Number 23 (2007),ENFJ,16 Pdb Votes
Togo,Togo (2019),ENFJ,6 Pdb Votes
Nu Hai,Kung Fu Panda (Franchise),XXXX,38 Pdb Votes
Andrés,Vivo (2021),ENFJ,2 Pdb Votes
Kyle Timmons,Bad Hair Day,ENFJ,1 Pdb Vote
Karen Powell,Jack (1996),ENFJ,8 Pdb Votes
Will,The Man from Earth (2007),XXXX,2 Pdb Votes
Nigel Basil-Jones,Peter Rabbit (franchise),ENFJ,1 Pdb Vote
Terry Linden,We Don't Live Here Anymore (2004),ENFJ,1 Pdb Vote
Nfissa,Kindil el Bahr,ENFJ,1 Pdb Vote
Nathan,BPM (Beats per Minute),ENFJ,1 Pdb Vote
Lewis,The Lookout (2007),ENFP,3 Pdb Votes
Lenore,Tammy (2014),ENFJ,31 Pdb Votes
Fawcett Brooks,G.B.F. (2013),ENFJ,2 Pdb Votes
Granny,Space Jam (1996),ENFJ,12 Pdb Votes
Lion/Pride,Judge (2013),ENFJ,10 Pdb Votes
Farid,Blood Red Sky (2021),ENFJ,32 Pdb Votes
Jennifer Stirling,The Last Letter from Your Lover (2021),ENFJ,1 Pdb Vote
Emperor Sifrat,Arthur and the Invisibles,ENFJ,9 Pdb Votes
Signora Marsigliese,Luca (2021),ENFJ,21 Pdb Votes
Sorcerer,The Wrong Kid,ENFJ,3 Pdb Votes
Priscilla,The Wrong Kid,ENFJ,1 Pdb Vote
Lizzie,Fear Street (Franchise),ENFJ,3 Pdb Votes
Rosebud,Snow Buddies (2008),ENFJ,7 Pdb Votes
Ivo,Tangerines (film),ENFJ,5 Pdb Votes
Harry Duggins,Popstar: Never Stop Never Stopping,ENFJ,2 Pdb Votes
Natalie,Keith (2008),ENFJ,13 Pdb Votes
Nini Lindemann,Tiger Milk (Tigermilch),ENFJ,15 Pdb Votes
King of the Underworld,Pan's Labyrinth (2006) (El laberinto del fauno),ENFJ,1 Pdb Vote
Joanna Anderson,Love Actually (2003),ENFJ,17 Pdb Votes
Mid-Sized Sedan,Old (2021),ENFJ,27 Pdb Votes
Jarin,Old,ENFJ,3 Pdb Votes
Fab G,Cinderella (2021),ENFJ,9 Pdb Votes
Jalaluddin Mohammad Akbar,Jodhaa Akbar,ENFJ,9 Pdb Votes
Bahaar Begum,Kalank (2019),ENFJ,5 Pdb Votes
Mel,The Night House (2020),ENFJ,12 Pdb Votes
Evan Walker,The 5th Wave (2016),ENFJ,1 Pdb Vote
César Sobral,Pessoas,ENFJ,1 Pdb Vote
Claire,Collateral Beauty (2016),ENFJ,9 Pdb Votes
Krista,The Edge of Seventeen,ENFJ,10 Pdb Votes
The Sphere,Independence Day (Franchise),ENFJ,11 Pdb Votes
Rose,Barbie and the Magic of Pegasus (2005),ENFJ,9 Pdb Votes
Emily,Vacation Friends,ENFJ,12 Pdb Votes
Raj Khanna,Mujhse Dosti Karoge!,ENFJ,7 Pdb Votes
Porsche Crystal,Sing 2,ENFJ,2 Pdb Votes
Sean,Look Away (2018),ENFJ,1 Pdb Vote
Héctor Abad Gómez,El Olvido Que Seremos,ENFJ,4 Pdb Votes
Nathalie,Presidents (2021),ENFJ,11 Pdb Votes
Ramirez,Devil,ENFJ,2 Pdb Votes
Gen. Taylor,"Good Morning, Vietnam (1987)",ENFJ,15 Pdb Votes
Becky Feder,Grown Ups,ENFJ,1 Pdb Vote
Sora Hibino,His: I Didn’t Think I Would Fall in Love (2020),ENFJ,1 Pdb Vote
Nikhil Bharadwaj,Hasee Toh Phasee (2014),ENFJ,7 Pdb Votes
Archie,Broken (2012),ENFJ,10 Pdb Votes
Mr. Samuels,The Outcasts,ENFJ,11 Pdb Votes
Martha Dandridge,America: The Motion Picture (2021),ENFJ,10 Pdb Votes
Lacerda,Fear and Loathing in Las Vegas (1998),ENFJ,0
Kelly Cooper,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",ENFJ,0
Speaker D,The Backstroke of the West,ENFJ,0
Larry King,Battle of the Sexes (2017),ENFJ,3 Pdb Votes
Irène Curie,Radioactive (2019),XXXX,5 Pdb Votes
Caroline Barnum,The Greatest Showman (2017),ENFJ,19 Pdb Votes
Alex Layton,Breaking the Girls (2012),ENFJ,1 Pdb Vote
Imani,Karen (2021),XXXX,4 Pdb Votes
Father Oliver,Your Name Engraved Herein,ENFJ,4 Pdb Votes
Alonzo Ballerini,Agnese,ENFJ,2 Pdb Votes
Father Perez,The Conjuring,XXXX,4 Pdb Votes
Quincy,Grandma Got Run Over by a Reindeer (2000),ENFJ,10 Pdb Votes
Chad Quinto,Four Sisters Before the Wedding,ENFJ,2 Pdb Votes
Eliza Meyerowitz,The Meyerowitz Stories (2017),ENFJ,2 Pdb Votes
Brian Kelly,Something New,ENFJ,3 Pdb Votes
Rosemary Vick,Searching (2018),ENFJ,10 Pdb Votes
"Sergio ""Gio"" Martinez",My Ex and Whys,ENFJ,4 Pdb Votes
Armando,Planet of the Apes (1968),ENFJ,5 Pdb Votes
Sir Ensor Doone,Lorna Doone (2000),ENFJ,11 Pdb Votes
Elizabeth Bennett,Christmas at Pemberly Manor,ENFJ,7 Pdb Votes
Ronnie,Menace II Society (1993),ENFJ,3 Pdb Votes
Daphne,Daphne and Velma,ENFJ,14 Pdb Votes
Larry Valentine,I now pronounce you Chuck and Larry,ENFJ,2 Pdb Votes
Polly Pry,Cannibal! The Musical,ENFJ,2 Pdb Votes
Abigail Adams,1776 (1972),ENFJ,3 Pdb Votes
Daniel Freeman,Junkyard Boyz,ENFJ,7 Pdb Votes
Nisha,Koi...Mil Gaya (2003),ENFJ,1 Pdb Vote
Zoe Perez,Eagle Eye (2008),XXXX,10 Pdb Votes
dorama,Dorama,ENFJ,8 Pdb Votes
Sadie,The Rezort(2015),ENFJ,14 Pdb Votes
Coach Heider,Mysterious Skin (2004),ENFJ,20 Pdb Votes
Jim Bakker,The Eyes of Tammy Faye (2021),ENFJ,1 Pdb Vote
Joey,War Horse (2011),ENFJ,4 Pdb Votes
Brigsby Bear,Brigsby Bear,ENFJ,9 Pdb Votes
Ted Mitchum,Brigsby Bear,ENFJ,2 Pdb Votes
Belle’s mother,Where We Belong (2019),ENFJ,9 Pdb Votes
SSG Matt Eversmann,Black Hawk Down (2001),ENFJ,22 Pdb Votes
Fred Jones,SCOOB!,ENFJ,1 Pdb Vote
Granny,Space Jam: A New Legacy,ENFJ,3 Pdb Votes
Anna,I Am Legend (2007),XXXX,9 Pdb Votes
Patricia Carmichael,Old (2021),ENFJ,28 Pdb Votes
Guy Cappa,Old (2021),ENFJ,1 Pdb Vote
Xuxa,Super Xuxa Contra O Baixo Astral,ENFJ,6 Pdb Votes
JoonHo,Sunny (2011-South Korean Movie),ENFJ,2 Pdb Votes
Bill White,North Country,ENFJ,6 Pdb Votes
Papa Omar,Blue Miracle (2021),ENFJ,16 Pdb Votes
Detective Larry Pinkerton,Believe Me: The Abduction of Lisa McVey,ENFJ,7 Pdb Votes
Dang Hai,Raya and the Last Dragon (2021),ENFJ,1 Pdb Vote
Madeleine,Raoul Taburin,ENFJ,15 Pdb Votes
Riley North,Peppermint,ENFJ,8 Pdb Votes
Gerry Bertier,Remember the Titans,ENFJ,24 Pdb Votes
Rio Ozawa,My Rainy Days (Tenshi no Koi; 2009),ENFJ,12 Pdb Votes
Jim Harrison / Bigfoot,The Son of Bigfoot,ENFJ,8 Pdb Votes
Ouyang Extraordinary,Our Times (2015),ENFJ,4 Pdb Votes
Father William Hagen,The Unholy (2021),ENFJ,1 Pdb Vote
Ludivine Duflot,A Good Year (2006),ENFJ,8 Pdb Votes
Annie Russell,The Intruder (2019),XXXX,1 Pdb Vote
Ikramullah,Janaan,ENFJ,1 Pdb Vote
Nick Ramsey,Teen Spirit,XXXX,3 Pdb Votes
Cupcakes,Secret Magic Control Agency,XXXX,5 Pdb Votes
Camerlengo Carlo Ventresca,Angels & demons (2009),ENFJ,7 Pdb Votes
Zebedee,The Magic Roundabout / Doogal (2005),ENFJ,7 Pdb Votes
Grandmother,Red Riding Hood (2011),ENFJ,1 Pdb Vote
Kabede Bimro,The Red Sea Diving Resort (2019),XXXX,28 Pdb Votes
Alana Beck,Dear Evan Hansen (Movie),ENFJ,14 Pdb Votes
Saba,Ae Dil Hai Mushkil,ENFJ,2 Pdb Votes
Mrs. Harmon,Monster,ENFJ,11 Pdb Votes
Johana Baker,The Big Blue,ENFJ,24 Pdb Votes
Maria Cruz,Army of the Dead / Army of Thieves (2021),ENFJ,7 Pdb Votes
Jay Harding,The Stepfather (2009),ENFJ,9 Pdb Votes
Abu Bilel Al-Britani,Profile (2018),ENFJ,44 Pdb Votes
Song Zhengyuan,Dear Ex,ENFJ,16 Pdb Votes
Selva,Climax (2018),ENFJ,18 Pdb Votes
Guillaume,La Chinoise (1967),ENFJ,9 Pdb Votes
Avalon Greene,Frenemies (2012),ENFJ,13 Pdb Votes
Jessie Pierce,Project Almanac,ENFJ,1 Pdb Vote
Marco,The Wave (Die Welle; 2008),ENFJ,3 Pdb Votes
Siveth,Dragonheart,ENFJ,4 Pdb Votes
John “Maz” Mazzello,Undrafted (2016),ENFJ,3 Pdb Votes
Liz,Hustlers (2019),ENFJ,2 Pdb Votes
Елизавета Сергеевна,Funny Friends,ENFJ,7 Pdb Votes
Lucas Ray,A Dog's Way Home (2019),ENFJ,7 Pdb Votes
Yamato,High and Low,ENFJ,9 Pdb Votes
Gail Hartman,The River Wild (1994),ENFJ,29 Pdb Votes
Gabby Holland,The Choice,ENFJ,11 Pdb Votes
"Dexter ""Dex"" Thaler",Something Borrowed,ENFJ,17 Pdb Votes
Tadji (mom),Persepolis (2007),ENFJ,1 Pdb Vote
Uncle Anoosh,Persepolis (2007),ENFJ,3 Pdb Votes
Susie Pincushion,Raggedy Ann & Andy: A Musical Adventure (1977),XXXX,1 Pdb Vote
Blanca,Quién te cantará (2018),ENFJ,33 Pdb Votes
Justine,Things Heard & Seen (2021),ENFJ,87 Pdb Votes
Barbie,Barbie Movies,ENFJ,12 Pdb Votes
Kate,Wild Child (2008),ENFJ,8 Pdb Votes
Kuang Yu-min,"Lust, Caution (2007)",ENFJ,13 Pdb Votes
Dotty,Extinct (2021),ENFJ,5 Pdb Votes
Clarance,Extinct (2021),ENFJ,1 Pdb Vote
Ms Clay,Blinded By The Light (2019),ENFJ,1 Pdb Vote
Wael Zwaiter,Munich (2005),ENFJ,3 Pdb Votes
Jeanette,Munich (2005),ENFJ,1 Pdb Vote
Ali,Munich (2005),ENFJ,3 Pdb Votes
Brave Heart Lion,The Care Bears Movie,ENFJ,0
Grandpa,Raggedy Ann & Andy: A Musical Adventure (1977),ENFJ,0
Chandni Chopra,Main Hoon Na (2004),ENFJ,0
Cap,Love and Monsters (2020),ENFJ,34 Pdb Votes
Brianna Cartwright,Candyman (2021),ENFJ,12 Pdb Votes
Li Na,Wish Dragon (2021),ENFJ,90 Pdb Votes
Ahmad,About Elly (2009),ENFJ,3 Pdb Votes
Mrs. Teasdale,Duck Soup (1933),ENFJ,1 Pdb Vote
Caio,Tini: El Gran Cambio De Violetta,ENFJ,4 Pdb Votes
Angie,Tini: El Gran Cambio De Violetta,ENFJ,2 Pdb Votes
Isabella,Tini: El Gran Cambio De Violetta,ENFJ,3 Pdb Votes
León,Tini: El Gran Cambio De Violetta,ENFJ,11 Pdb Votes
James,Every Breath You Take,ENFJ,4 Pdb Votes
Furlecia,Arlo the Alligator Boy (2021),ENFJ,5 Pdb Votes
Queen Beatrice,Plan Bee (2007),XXXX,2 Pdb Votes
Maria,Ratatoing (2007),ENFJ,1 Pdb Vote
Queen Cordelia,Asterix and Obelix (Franchise),ENFJ,1 Pdb Vote
Olivia Wendle,In the Earth (2021),XXXX,7 Pdb Votes
sara yanagi,Yokai Sharehouse,ENFJ,9 Pdb Votes
Dharamvir Malhotra (Pops),Dilwale Dulhania Le Jayenge,ENFJ,29 Pdb Votes
Kelly,To the Bone (2017),XXXX,6 Pdb Votes
Boy,Love and Monsters (2020),ENFJ,6 Pdb Votes
Justine,Why Him?,ENFJ,4 Pdb Votes
Andrei,Lilja 4-ever (2002),ENFJ,11 Pdb Votes
Dan,A Nightmare on Elm Street (Franchise),XXXX,9 Pdb Votes
Scarlet,28 Weeks Later,ENFJ,7 Pdb Votes
Girl,Once (2007),ENFJ,5 Pdb Votes
Abbott,Arrival (2016),ENFJ,1 Pdb Vote
Lady Eastlake,Effie Gray (2014),ENFJ,17 Pdb Votes
Dr. Tarek Berger,Willkommen bei den Hartmanns,ENFJ,5 Pdb Votes
Galactic Republic,Star Wars,ENFJ,15 Pdb Votes
Lt. General George Miller,In the Loop,ENFJ,29 Pdb Votes
Paul,Minari (2020),XXXX,2 Pdb Votes
Honey Daniels,Honey,ENFJ,24 Pdb Votes
Kekkaidam,Noriko's Dinner Table(2006),ENFJ,2 Pdb Votes
Kumiko/Uenoeki54,Noriko's Dinner Table(2006),ENFJ,7 Pdb Votes
Mary,This Must Be the Place (2011),ENFJ,18 Pdb Votes
Richard Alling,Voyagers,ENFJ,1 Pdb Vote
Christopher Rebbs,Voyagers,ENFJ,10 Pdb Votes
Kai [Village head],The Chinese Widow (Feng huo fang fei) (2017),ENFJ,6 Pdb Votes
Reg Stevens,Like Mike (2002),ENFJ,5 Pdb Votes
Sophia Robot,Zero to Hero,ENFJ,5 Pdb Votes
Mike,Zero to Hero,ENFJ,8 Pdb Votes
Queen Unicorn,Barbie and the Secret Door,ENFJ,12 Pdb Votes
Jenna,Barbie and the Secret Door,ENFJ,9 Pdb Votes
Prince Kieran,Barbie and the Secret Door,ENFJ,39 Pdb Votes
Rinkus,The Land Before Time (1988),XXXX,12 Pdb Votes
Grandpa Longneck,The Land Before Time (1988),ENFJ,4 Pdb Votes
Professor Donald Kessler,Mars Attacks! (1996),ENFJ,10 Pdb Votes
Johanna Reyes,Divergent (2014),ENFJ,15 Pdb Votes
William Hundert,The Emperor's Club (2002),ENFJ,7 Pdb Votes
Gail Hartman,The wild river (1994),ENFJ,2 Pdb Votes
Katherine Valentine,Mortal Engines (2018),ENFJ,6 Pdb Votes
Tom Natsworthy,Mortal Engines (2018),ENFJ,24 Pdb Votes
Emily Donovan,The Courier (2021),ENFJ,4 Pdb Votes
Dr. Wally,Marvin's Room (1996),ENFJ,1 Pdb Vote
Justine Sokolov,Things Heard & Seen,ENFJ,2 Pdb Votes
George Claire,Things Heard & Seen,ENFJ,12 Pdb Votes
Dr. Grasnik,The Ring (2002),ENFJ,8 Pdb Votes
Dennis Buggit,The Shipping News,ENFJ,10 Pdb Votes
Art Class Professor,Hostel 2 (2007),ENFJ,7 Pdb Votes
Axelle,Hostel 2 (2007),ENFJ,2 Pdb Votes
Zoo Guide,Bad Trip (2020),ENFJ,2 Pdb Votes
Carter James,Two Distant Strangers,ENFJ,25 Pdb Votes
Annie Greenwood,Free Willy (1993-),ENFJ,2 Pdb Votes
Frank Campana,Warrior (2011),ENFJ,14 Pdb Votes
Ken Karsch,Secret Window (2004),ENFJ,6 Pdb Votes
Zoe Levenson,Stowaway,ENFJ,1 Pdb Vote
Dorian Corey,Paris Is Burning (1990),ENFJ,59 Pdb Votes
Sy Ableman,A Serious Man (2009),ENFJ,5 Pdb Votes
Maria Li,Bad Trip (2020),ENFJ,15 Pdb Votes
Papa Rudy,The Walk (2015),ENFJ,5 Pdb Votes
Princess Graciella,Barbie: A Fairy Secret,ENFJ,29 Pdb Votes
Diane,Sound of Metal (2019),ENFJ,1 Pdb Vote
Bob,Nomadland (2020),ENFJ,1 Pdb Vote
Nicola Carati,La meglio gioventù (the best of youth),ENFJ,4 Pdb Votes
Robert Gould Shaw,Glory (1989),ENFJ,1 Pdb Vote
Tooth Fairy,Hogfather (2006),ENFJ,4 Pdb Votes
Alice,Let Them All Talk,ENFJ,6 Pdb Votes
Cabra Celestina,Cabras da Peste,ENFJ,6 Pdb Votes
Robert Katende,Queen of Katwe,ENFJ,5 Pdb Votes
Katrina,Death Race,ENFJ,9 Pdb Votes
September Jones,Death Race,ENFJ,31 Pdb Votes
Goldberg,Death Race,ENFJ,16 Pdb Votes
Pietro Benedetto,BIA: Un Mundo Al Revés (2021),ENFJ,1 Pdb Vote
Ume Kurumizawa,Kimi ni Todoke (film),ENFJ,1 Pdb Vote
Avery,A Week Away (2021),ENFJ,45 Pdb Votes
Marke of Cornwall,Tristan & Isolde (2006),ENFJ,1 Pdb Vote
Missy,The Big Wedding (2013),ENFJ,3 Pdb Votes
Vincent Rosetti,Mister America,XXXX,18 Pdb Votes
Lt. Colonel William Lennox,Transformers (Bayverse),ENFJ,8 Pdb Votes
Emilio Lopez,To Rob a Thief (Ladrón que Roba a Ladrón),ENFJ,6 Pdb Votes
Hank Thompson,The Dead Don't Die (2019),XXXX,32 Pdb Votes
Mary Morrison,Deadly Illusions (2021),ENFJ,25 Pdb Votes
Cheryl Cohen-Greene,The Sessions,ENFJ,12 Pdb Votes
Gabriel,Naomi and Ely’s No Kiss List (2015),ENFJ,11 Pdb Votes
Denny Lachance,Stand by Me (1986),ENFJ,1 Pdb Vote
Sharon McKendrick,The Parent Trap (1961),ENFJ,8 Pdb Votes
Ki,Mars Needs Moms,ENFJ,5 Pdb Votes
La Sorda,Esperando la carroza,ENFJ,0
Provence,LOL (Laughing Out Loud),ENFJ,0
Fairy King,Strange Magic (2015),ENFJ,0
K.H.,P1H: The Beginning of a New World,ENFJ,0
Dr. Stephen Arden,Species,ENFJ,1 Pdb Vote
Yukie Utsumi,Battle Royale (2000),ENFJ,34 Pdb Votes
Andrea Rivera,The Night Clerk,ENFJ,8 Pdb Votes
Kasturba Gandhi,Gandhi (1982),ENFJ,1 Pdb Vote
Pastor Skip Wheeler,Saved! (2004),ENFJ,2 Pdb Votes
Benny Spencer,Proud Mary (2018),ENFJ,2 Pdb Votes
Toby Tenma (Astro Boy),Astro Boy (2009),ENFJ,68 Pdb Votes
John Groberg (Kolipoki),The Other Side of Heaven (series),ENFJ,2 Pdb Votes
Mrs. Paroo,The Music Man (1962),ENFJ,1 Pdb Vote
Karen Burton,Bandslam,ENFJ,2 Pdb Votes
Dr. Alex Friedman,Race to Witch Mountain (2009),ENFJ,16 Pdb Votes
Bradley Chambers,Moxie (2021),ENFJ,14 Pdb Votes
Autumn,500 Days of Summer (2009),ENFJ,96 Pdb Votes
Laura,Metegol (Underdogs),ENFJ,8 Pdb Votes
Sophie,Dr Bird's Advice For Sad Poets,ENFJ,7 Pdb Votes
Calvin Walker,See You Yesterday,ENFJ,1 Pdb Vote
Amaya,Moxie (2021),ENFJ,13 Pdb Votes
Dawn,The Baby-Sitters Club (1995),ENFJ,5 Pdb Votes
Mr Nickleby,Nicholas Nickleby (2002),ENFJ,2 Pdb Votes
